,beneficio %,rutas
0,7.889591622499958,"['EUR', 'ARS', 'TND', 'EUR']"
1,0.01705373999998372,"['EUR', 'KMF', 'EUR']"
2,0.01614183000004932,"['EUR', 'MWK', 'EUR']"
3,0.3619401253999843,"['EUR', 'BOB', 'AED', 'EUR']"
4,0.002839999999992848,"['EUR', 'GIP', 'EUR']"
5,0.1079249593999965,"['EUR', 'PHP', 'JEP', 'EUR']"
6,0.007055492369190119,"['EUR', 'RON', 'PYG', 'EUR']"
7,0.0010519820000221,"['EUR', 'IQD', 'EUR']"
8,0.007553800000015265,"['EUR', 'LSL', 'EUR']"
9,0.001152500000012324,"['EUR', 'AFN', 'EUR']"
10,0.001969000000001664,"['EUR', 'ZMW', 'EUR']"
11,0.001808815999959634,"['EUR', 'COP', 'EUR']"
12,0.001888040000075364,"['EUR', 'JPY', 'EUR']"
13,0.01543999999997769,"['EUR', 'VES', 'EUR']"
14,0.01930880000000634,"['EUR', 'UYU', 'EUR']"
15,0.007594999999982477,"['EUR', 'MKD', 'EUR']"
16,0.02900910597203321,"['EUR', 'DKK', 'HUF', 'EUR']"
17,0.7049314566800247,"['EUR', 'JMD', 'CUP', 'EUR']"
18,0.004083199999982412,"['EUR', 'ERN', 'EUR']"
19,0.005026361800086754,"['EUR', 'PYG', 'EUR']"
20,0.273774333199972,"['EUR', 'MYR', 'HKD', 'EUR']"
21,0.0004756771998293274,"['EUR', 'MNT', 'EUR']"
22,0.00265600000000088,"['EUR', 'BND', 'EUR']"
23,0.01313750000002667,"['EUR', 'CZK', 'EUR']"
24,0.3005615767999403,"['EUR', 'ETB', 'GEL', 'EUR']"
25,0.0406820000000252,"['EUR', 'SBD', 'EUR']"
26,0.0006487144000200118,"['EUR', 'CDF', 'EUR']"
27,0.02680640000001233,"['EUR', 'MUR', 'EUR']"
28,0.1520373862071933,"['EUR', 'BSD', 'NZD', 'AMD', 'EUR']"
29,0.03556700000000301,"['EUR', 'BTN', 'EUR']"
30,2.316623177599997,"['EUR', 'RON', 'TOP', 'EUR']"
31,0.03714649999992936,"['EUR', 'INR', 'EUR']"
32,0.001015235800050363,"['EUR', 'MGA', 'EUR']"
33,0.007438800000025836,"['EUR', 'CUP', 'EUR']"
34,0.01518299999994088,"['EUR', 'AMD', 'EUR']"
35,0.002739199999957087,"['EUR', 'TWD', 'EUR']"
36,0.02322268994001675,"['EUR', 'XOF', 'KYD', 'EUR']"
37,0.0125387000000643,"['EUR', 'GYD', 'EUR']"
38,0.6828185264999842,"['EUR', 'NIO', 'QAR', 'EUR']"
39,0.006267500000034509,"['EUR', 'UAH', 'EUR']"
40,0.01914943280003634,"['EUR', 'MXN', 'BND', 'EUR']"
41,0.002706559999920977,"['EUR', 'LRD', 'EUR']"
42,0.003940400000024269,"['EUR', 'MVR', 'EUR']"
43,0.0234623200000339,"['EUR', 'KZT', 'EUR']"
44,0.03175900000000897,"['EUR', 'GTQ', 'EUR']"
45,0.006937000000006854,"['EUR', 'AWG', 'EUR']"
46,0.06713835710001614,"['EUR', 'LAK', 'EUR']"
47,0.01667000000000751,"['EUR', 'TOP', 'EUR']"
48,0.0111199999999867,"['EUR', 'PGK', 'EUR']"
49,0.0001076983999759307,"['EUR', 'LBP', 'EUR']"
50,0.001270893999993916,"['EUR', 'AUD', 'BGN', 'EUR']"
51,0.06892464529990594,"['EUR', 'IDR', 'EUR']"
52,0.005794159999972237,"['EUR', 'ALL', 'EUR']"
53,0.0212000000000101,"['EUR', 'CHF', 'DKK']"
54,0.670503044099946,"['EUR', 'NIO', 'MOP', 'EUR']"
55,0.0001877956999907227,"['EUR', 'RWF', 'EUR']"
56,0.9204565339197002,"['EUR', 'ETB', 'SLL', 'EUR']"
57,0.01822494560002053,"['EUR', 'THB', 'RON', 'FOK']"
58,0.006959800000050365,"['EUR', 'EGP', 'EUR']"
59,0.5408263953499803,"['EUR', 'DZD', 'GIP', 'EUR']"
60,0.02240440000003119,"['EUR', 'AOA', 'EUR']"
61,0.1198942667000269,"['EUR', 'RON', 'XDR', 'EUR']"
62,0.02144599999998054,"['EUR', 'PLN', 'EUR']"
63,0.5020237258544169,"['EUR', 'NGN', 'IQD', 'EUR']"
64,0.1522157999999774,"['EUR', 'MAD', 'EUR']"
65,0.6478913646800422,"['EUR', 'KES', 'BHD', 'EUR']"
66,0.005116400000004795,"['EUR', 'ZAR', 'EUR']"
67,0.009000000000014552,"['EUR', 'STN', 'EUR']"
68,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
69,0.006758200000023251,"['EUR', 'SCR', 'EUR']"
70,1.117318106009502,"['EUR', 'SRD', 'UGX', 'EUR']"
71,0.3285927071999817,"['EUR', 'MYR', 'LYD', 'EUR']"
72,1.293623033569968,"['EUR', 'NIO', 'UAH', 'EUR']"
73,0.1257001461000273,"['EUR', 'XDR', 'FJD', 'EUR']"
74,0.02546056580001732,"['EUR', 'DZD', 'NOK', 'EUR']"
75,2.799713212099997,"['EUR', 'ARS', 'ZMW', 'EUR']"
76,13.80957054895409,"['EUR', 'GMD', 'WST', 'BYN', 'EUR']"
77,0.0169939999999924,"['EUR', 'ILS', 'EUR']"
78,0.001479999999975945,"['EUR', 'GEL', 'EUR']"
79,0.001662802400037577,"['EUR', 'MMK', 'EUR']"
80,0.37144018060149,"['EUR', 'UGX', 'OMR', 'EUR']"
81,0.7052559756560495,"['EUR', 'JMD', 'CHF', 'EUR']"
82,0.01577690000003074,"['EUR', 'CLP', 'EUR']"
83,0.002175999999964873,"['EUR', 'ZWL', 'EUR']"
84,0.01908249147501984,"['EUR', 'NPR', 'FKP', 'EUR']"
85,0.004943499999976453,"['EUR', 'TRY', 'EUR']"
86,0.702560316599965,"['EUR', 'DZD', 'BBD', 'EUR']"
87,0.1099957129999662,"['EUR', 'MXN', 'INR', 'EUR']"
