,beneficio %,rutas
0,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
1,0.007560469299949801,"['EUR', 'VND', 'EUR']"
2,0.00105095999993754,"['EUR', 'LRD', 'EUR']"
3,0.0006394040000134993,"['EUR', 'MMK', 'EUR']"
4,0.165541369000044,"['EUR', 'ETB', 'BZD', 'EUR']"
5,0.5916267874699566,"['EUR', 'SSP', 'TND', 'EUR']"
6,0.3363605416249582,"['EUR', 'LBP', 'AZN', 'EUR']"
7,0.001756159999932727,"['EUR', 'GYD', 'PAB']"
8,0.001036657600073099,"['EUR', 'COP', 'EUR']"
9,0.06640400128001822,"['EUR', 'ZAR', 'AOA', 'EUR']"
10,0.1946661807999961,"['EUR', 'JOD', 'MKD', 'EUR']"
11,0.03176215000000315,"['EUR', 'CLP', 'EUR']"
12,0.4528433656579622,"['EUR', 'SZL', 'SSP', 'EUR']"
13,0.008186600000015254,"['EUR', 'ZMW', 'EUR']"
14,0.01408199999999304,"['EUR', 'LYD', 'EUR']"
15,0.02396081300006792,"['EUR', 'PYG', 'EUR']"
16,0.01157839999998966,"['EUR', 'LKR', 'EUR']"
17,0.04121900000000345,"['EUR', 'IMP', 'DKK']"
18,0.02442320000002329,"['EUR', 'INR', 'EUR']"
19,0.002841620000060274,"['EUR', 'DJF', 'EUR']"
20,0.02585600000000188,"['EUR', 'MUR', 'EUR']"
21,0.007600000000018703,"['EUR', 'ILS', 'EUR']"
22,0.244715999999956,"['EUR', 'MAD', 'EUR']"
23,0.000858792399927033,"['EUR', 'SLL', 'EUR']"
24,0.002311640000018933,"['EUR', 'PKR', 'EUR']"
25,0.00282741999997338,"['EUR', 'SDG', 'EUR']"
26,0.002130199999994531,"['EUR', 'MVR', 'EUR']"
27,0.005191000000004387,"['EUR', 'AWG', 'EUR']"
28,0.002936000000008931,"['EUR', 'PGK', 'EUR']"
29,0.007869999999998711,"['EUR', 'QAR', 'EUR']"
30,0.898280334992041,"['EUR', 'BBD', 'LRD', 'EUR']"
