,beneficio %,rutas
0,0.01539991889605297,"['EUR', 'FOK', 'SDG', 'EUR']"
1,0.0006301490000026888,"['EUR', 'IQD', 'EUR']"
2,0.0001436820000089156,"['EUR', 'LBP', 'EUR']"
3,0.008480000000021803,"['EUR', 'BHD', 'EUR']"
4,0.002908000000001465,"['EUR', 'BBD', 'EUR']"
5,0.02176099999999792,"['EUR', 'GHS', 'EUR']"
6,0.01051279999999544,"['EUR', 'MKD', 'EUR']"
7,0.7751291266764548,"['EUR', 'CLP', 'BIF', 'EUR']"
8,0.01509699999999725,"['EUR', 'RON', 'EUR']"
9,0.003357649999990997,"['EUR', 'ARS', 'EUR']"
10,0.03300507199994751,"['EUR', 'TJS', 'BND', 'EUR']"
11,0.7357980000000319,"['EUR', 'BYN', 'EUR']"
12,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
13,0.00654826399988373,"['EUR', 'IRR', 'EUR']"
14,0.001092879800035362,"['EUR', 'SYP', 'EUR']"
15,0.006255999999993378,"['EUR', 'CHF', 'EUR']"
16,0.003978000000004478,"['EUR', 'ZAR', 'EUR']"
17,0.3936286462350003,"['EUR', 'AWG', 'WST', 'JEP', 'GTQ', 'EUR']"
18,0.1331523053170525,"['EUR', 'ANG', 'TZS', 'EUR']"
19,0.1350260291999916,"['EUR', 'GGP', 'XDR', 'EUR']"
20,0.01361900000000915,"['EUR', 'MYR', 'EUR']"
21,1.543542329599989,"['EUR', 'CUP', 'TND', 'EUR']"
22,0.00253900000004581,"['EUR', 'GTQ', 'EUR']"
23,0.01195199999997065,"['EUR', 'VES', 'EUR']"
24,0.1325887946000526,"['EUR', 'MZN', 'HUF', 'EUR']"
25,0.004239439999942363,"['EUR', 'GYD', 'EUR']"
26,0.4422376232599889,"['EUR', 'WST', 'KGS', 'EUR']"
27,0.003239600000060072,"['EUR', 'ALL', 'EUR']"
28,0.4036312891582572,"['EUR', 'CRC', 'KRW', 'EUR']"
29,0.0084354974000167,"['EUR', 'UZS', 'EUR']"
30,0.257386442840013,"['EUR', 'VUV', 'BMD', 'EUR']"
31,0.0005057045000311788,"['EUR', 'MMK', 'EUR']"
32,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
33,0.00758400000000492,"['EUR', 'XDR', 'EUR']"
34,0.01662610000003895,"['EUR', 'MRU', 'EUR']"
35,0.01879999999998549,"['EUR', 'BOB', 'EUR']"
36,0.0138009399999639,"['EUR', 'SDG', 'EUR']"
37,0.162261000000008,"['EUR', 'MAD', 'EUR']"
38,0.3396496407199967,"['EUR', 'AWG', 'MZN', 'EUR']"
39,0.01538394180313762,"['EUR', 'KID', 'LBP', 'EUR']"
40,0.01289697919999444,"['EUR', 'VND', 'EUR']"
41,0.5610119944000402,"['EUR', 'MDL', 'TOP', 'EUR']"
42,0.1320679486400245,"['EUR', 'AMD', 'XCD', 'EUR']"
43,0.03606295200004883,"['EUR', 'PYG', 'EUR']"
44,0.004278880000030405,"['EUR', 'RSD', 'EUR']"
45,0.001059999999997174,"['EUR', 'KYD', 'EUR']"
46,0.0005141912000183879,"['EUR', 'MGA', 'EUR']"
47,0.0002080000000237447,"['EUR', 'HRK', 'CLP']"
48,0.008692000000021238,"['EUR', 'GMD', 'EUR']"
49,0.003215000000000856,"['EUR', 'SGD', 'EUR']"
50,0.153050652867015,"['EUR', 'CUP', 'MMK', 'EUR']"
51,0.009000000000014552,"['EUR', 'STN', 'EUR']"
52,0.03305574800003264,"['EUR', 'GGP', 'AOA', 'EUR']"
53,0.01186151469996233,"['EUR', 'XOF', 'PGK', 'EUR']"
54,0.05089099999997515,"['EUR', 'TTD', 'EUR']"
55,0.03541800000004258,"['EUR', 'HKD', 'EUR']"
56,0.01545278551315921,"['EUR', 'TVD', 'SLL', 'EUR']"
57,0.7251746205319654,"['EUR', 'CLP', 'WST', 'EUR']"
58,0.0004560000000486397,"['EUR', 'INR', 'EUR']"
59,2.848715449549966,"['EUR', 'TMT', 'RUB', 'EUR']"
60,0.003449600000005049,"['EUR', 'HTG', 'EUR']"
61,0.01554399999998957,"['EUR', 'AED', 'EUR']"
62,0.00542514530008642,"['EUR', 'SLL', 'EUR']"
63,0.39759193268738,"['EUR', 'TRY', 'AMD', 'MXN', 'EUR']"
64,0.01052800000000964,"['EUR', 'KWD', 'EUR']"
65,0.3738102310877345,"['EUR', 'DZD', 'KHR', 'EUR']"
66,0.6955005187999852,"['EUR', 'PEN', 'WST', 'EUR']"
67,0.003107899999976738,"['EUR', 'PHP', 'EUR']"
68,0.009271581440040144,"['EUR', 'CUP', 'THB', 'EUR']"
69,0.006173360000083505,"['EUR', 'LRD', 'EUR']"
70,0.2848527360000297,"['EUR', 'LAK', 'EUR']"
71,0.007444003999945714,"['EUR', 'CVE', 'SEK', 'EUR']"
72,0.4462334348299901,"['EUR', 'ETB', 'CLP', 'EUR']"
73,0.01705373999998372,"['EUR', 'KMF', 'EUR']"
74,0.05841067040002201,"['EUR', 'BWP', 'GTQ', 'EUR']"
75,0.000716000000000605,"['EUR', 'TOP', 'EUR']"
76,0.01839920000001882,"['EUR', 'TWD', 'EUR']"
77,0.003748000000003415,"['EUR', 'SEK', 'EUR']"
78,0.3955822499342565,"['EUR', 'TMT', 'KHR', 'XPF', 'EUR']"
79,0.01118799999999531,"['EUR', 'PGK', 'EUR']"
80,0.0002517316300076899,"['EUR', 'FKP', 'TRY', 'EUR']"
81,0.1293255405799831,"['EUR', 'SZL', 'RUB', 'EUR']"
82,2.594366543360005,"['EUR', 'RWF', 'VUV', 'EUR']"
83,0.03072274999997848,"['EUR', 'SOS', 'EUR']"
84,0.009927999999992387,"['EUR', 'QAR', 'EUR']"
85,0.02820999999999518,"['EUR', 'ILS', 'EUR']"
86,0.02993279999994325,"['EUR', 'AFN', 'EUR']"
87,0.3386472017600228,"['EUR', 'OMR', 'MZN', 'EUR']"
88,0.001747679959995807,"['EUR', 'SRD', 'AWG', 'EUR']"
89,0.05399565374879511,"['EUR', 'KHR', 'FKP', 'CRC', 'EUR']"
90,0.02741889934556596,"['EUR', 'XOF', 'CDF', 'GMD', 'EUR']"
91,0.00687200000000221,"['EUR', 'SBD', 'EUR']"
92,0.003152299999986674,"['EUR', 'KES', 'EUR']"
93,0.008705000000008845,"['EUR', 'AUD', 'EUR']"
94,0.01712518719998446,"['EUR', 'CZK', 'SEK', 'EUR']"
95,0.002862400000003262,"['EUR', 'SCR', 'EUR']"
96,0.9866227797646898,"['EUR', 'ETB', 'MMK', 'EUR']"
97,2.45801008928952,"['EUR', 'ETB', 'GIP', 'MKD', 'EUR']"
98,0.005368120000048826,"['EUR', 'DJF', 'EUR']"
99,0.03021336014392695,"['EUR', 'GGP', 'NGN', 'EUR']"
100,0.001093862005552282,"['EUR', 'HRK', 'SYP', 'EUR']"
101,0.7340291197052373,"['EUR', 'CNY', 'BIF', 'EUR']"
102,0.1118789340799786,"['EUR', 'CZK', 'CAD', 'EUR']"
103,0.009897929599977928,"['EUR', 'XCD', 'BMD', 'EUR']"
104,0.006302999999996395,"['EUR', 'GBP', 'EUR']"
105,0.02042623019904433,"['EUR', 'CVE', 'PKR', 'CUP', 'EUR']"
106,0.01710500600000664,"['EUR', 'FJD', 'BHD', 'EUR']"
