,beneficio %,rutas
0,0.08421290615721055,"['EUR', 'TJS', 'CAD', 'KRW', 'EUR']"
1,0.01319488550015624,"['EUR', 'IRR', 'EUR']"
2,3.187999999543223e-05,"['EUR', 'RSD', 'EUR']"
3,0.4539252884949718,"['EUR', 'JPY', 'KGS', 'EUR']"
4,0.008746999999953431,"['EUR', 'MDL', 'EUR']"
5,0.01609199999998978,"['EUR', 'AWG', 'HRK']"
6,0.01507600000001386,"['EUR', 'PLN', 'EUR']"
7,0.1174788655999626,"['EUR', 'XCD', 'SCR', 'EUR']"
8,0.03865437600003574,"['EUR', 'PYG', 'EUR']"
9,0.01130149999999386,"['EUR', 'GMD', 'EUR']"
10,0.009000000000014552,"['EUR', 'STN', 'EUR']"
11,0.03349999999997522,"['EUR', 'NOK', 'EUR']"
12,0.05929103807003067,"['EUR', 'BND', 'ZMW', 'EUR']"
13,2.482687124182981,"['EUR', 'HKD', 'SSP', 'KZT', 'EUR']"
14,0.006593000000010285,"['EUR', 'OMR', 'EUR']"
15,0.006922879999970988,"['EUR', 'HTG', 'EUR']"
16,0.2017952598372785,"['EUR', 'CRC', 'GNF', 'EUR']"
17,0.0003030524000857682,"['EUR', 'GNF', 'EUR']"
18,0.004681699999986577,"['EUR', 'SZL', 'EUR']"
19,0.01907696149994198,"['EUR', 'CVE', 'HUF', 'EUR']"
20,0.001052000000001385,"['EUR', 'AZN', 'EUR']"
21,0.2066869760000367,"['EUR', 'CUP', 'BWP', 'EUR']"
22,0.09884000000000004,"['EUR', 'TND', 'EUR']"
23,0.1131043925600039,"['EUR', 'FKP', 'HNL', 'EUR']"
24,0.05279919550000844,"['EUR', 'IDR', 'EUR']"
25,0.9465336396440316,"['EUR', 'AMD', 'ZAR', 'EUR']"
26,0.006370889999973706,"['EUR', 'DJF', 'EUR']"
27,0.02257999999999427,"['EUR', 'ILS', 'EUR']"
28,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
29,0.03236480000003983,"['EUR', 'INR', 'EUR']"
30,0.0005551999999964252,"['EUR', 'ALL', 'EUR']"
31,0.04671477919997447,"['EUR', 'ANG', 'XDR', 'EUR']"
32,0.02815254000005929,"['EUR', 'KZT', 'EUR']"
33,0.004813999999986329,"['EUR', 'JOD', 'EUR']"
34,5.400000000488347e-05,"['EUR', 'BAM', 'EUR']"
35,5.093144788528003,"['EUR', 'MYR', 'MGA', 'EUR']"
36,0.006084800000039081,"['EUR', 'MVR', 'EUR']"
