,beneficio %,rutas
0,0.00766999999999296,"['EUR', 'LSL', 'EUR']"
1,0.009000000000014552,"['EUR', 'STN', 'EUR']"
2,0.1422896232000204,"['EUR', 'LAK', 'EUR']"
3,0.01885664000005338,"['EUR', 'SDG', 'EUR']"
4,0.008731400000017153,"['EUR', 'YER', 'EUR']"
5,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
6,0.2406160000000046,"['EUR', 'BYN', 'EUR']"
7,0.007551985300024988,"['EUR', 'UZS', 'EUR']"
8,0.03452800000003364,"['EUR', 'SBD', 'EUR']"
9,0.009437000000001028,"['EUR', 'USD', 'EUR']"
10,0.0006558000000378428,"['EUR', 'SRD', 'EUR']"
11,17.45845272980002,"['EUR', 'PKR', 'BYN', 'EUR']"
12,0.0008000000000008001,"['EUR', 'FJD', 'EUR']"
13,0.006041999999983894,"['EUR', 'GGP', 'EUR']"
14,1.260009015451957,"['EUR', 'KHR', 'AOA', 'EUR']"
15,0.009080000000016852,"['EUR', 'KWD', 'EUR']"
16,0.0432840000000434,"['EUR', 'MUR', 'EUR']"
17,0.03971249999998872,"['EUR', 'BDT', 'EUR']"
18,0.001546240000038779,"['EUR', 'HTG', 'EUR']"
19,0.01628000000000185,"['EUR', 'MYR', 'EUR']"
20,0.001571800000066403,"['EUR', 'NGN', 'EUR']"
21,0.02703799429997211,"['EUR', 'HRK', 'ETB', 'EUR']"
22,0.2867688280640213,"['EUR', 'SEK', 'DZD', 'EUR']"
23,0.002793008300039368,"['EUR', 'KRW', 'EUR']"
24,0.1571610785142452,"['EUR', 'NIO', 'UGX', 'EUR']"
25,0.005120800000013581,"['EUR', 'ERN', 'EUR']"
26,0.003516362135802531,"['EUR', 'BTN', 'CDF', 'EUR']"
27,16.38827311252953,"['EUR', 'DKK', 'MZN', 'BYN', 'EUR']"
28,16.48984252888865,"['EUR', 'BRL', 'MNT', 'BYN', 'EUR']"
29,0.0972430639999855,"['EUR', 'CNY', 'MYR', 'EUR']"
30,0.004474188499958842,"['EUR', 'GEL', 'BGN', 'EUR']"
31,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
32,0.004532300000015255,"['EUR', 'TJS', 'EUR']"
33,0.02948279999996917,"['EUR', 'IDR', 'EUR']"
34,0.00393734799999379,"['EUR', 'GNF', 'EUR']"
35,0.02588510720009651,"['EUR', 'AUD', 'MGA', 'EUR']"
36,0.03613074000003991,"['EUR', 'LKR', 'EUR']"
37,0.002715999999991503,"['EUR', 'PLN', 'EUR']"
38,0.0002519801000300248,"['EUR', 'SYP', 'EUR']"
39,0.5091141423239076,"['EUR', 'XAF', 'CRC', 'TMT', 'EUR']"
40,0.02519883839993131,"['EUR', 'PYG', 'EUR']"
41,0.0007990800000134968,"['EUR', 'ISK', 'EUR']"
42,0.7580932886060099,"['EUR', 'ARS', 'KYD', 'EUR']"
43,0.01769262980000352,"['EUR', 'MKD', 'CUP', 'EUR']"
44,0.001182500000007636,"['EUR', 'TRY', 'EUR']"
45,0.0003506515999118776,"['EUR', 'IQD', 'EUR']"
46,0.01827000000000911,"['EUR', 'DOP', 'EUR']"
47,0.005970905921448555,"['EUR', 'SGD', 'GNF', 'EUR']"
48,0.002518999999989724,"['EUR', 'NZD', 'EUR']"
49,0.003058820000001461,"['EUR', 'HUF', 'EUR']"
50,0.006923248699819418,"['EUR', 'COP', 'EUR']"
51,0.02663179999995435,"['EUR', 'ETB', 'EUR']"
52,1.09393047247266,"['EUR', 'BWP', 'MWK', 'NIO', 'EUR']"
53,0.1525910588000334,"['EUR', 'MDL', 'ILS', 'EUR']"
54,0.009453399999959089,"['EUR', 'GYD', 'EUR']"
55,0.009868000000023969,"['EUR', 'EGP', 'EUR']"
56,0.006628399999986101,"['EUR', 'SCR', 'EUR']"
57,0.003506000000008669,"['EUR', 'SLL', 'SOS']"
58,0.0005786270000029958,"['EUR', 'CDF', 'EUR']"
59,0.1841014664000218,"['EUR', 'JPY', 'FJD', 'EUR']"
60,0.03186800000005707,"['EUR', 'TTD', 'EUR']"
61,2.237691454495905,"['EUR', 'ARS', 'AOA', 'EUR']"
62,2.030478094999943,"['EUR', 'DZD', 'BDT', 'EUR']"
63,0.2639246766847014,"['EUR', 'TZS', 'KWD', 'EUR']"
64,0.1311150662899996,"['EUR', 'NPR', 'AUD', 'EUR']"
65,0.3606297154999494,"['EUR', 'ZWL', 'DOP', 'EUR']"
66,0.05420149933261786,"['EUR', 'AUD', 'RSD', 'BZD', 'EUR']"
67,0.1024499999999984,"['EUR', 'TND', 'EUR']"
68,0.03310989020000044,"['EUR', 'MXN', 'SZL', 'EUR']"
69,0.006435239999991182,"['EUR', 'KES', 'EUR']"
70,0.02767455467598268,"['EUR', 'LBP', 'TMT', 'EUR']"
71,0.002118000000028708,"['EUR', 'ANG', 'EUR']"
72,0.1938710830471146,"['EUR', 'BTN', 'RSD', 'STN', 'EUR']"
73,0.0156759999999867,"['EUR', 'PGK', 'EUR']"
74,0.03066606509891656,"['EUR', 'LRD', 'XOF', 'ETB', 'EUR']"
75,0.2504552509999813,"['EUR', 'KGS', 'ZAR', 'EUR']"
76,0.8479796175799414,"['EUR', 'MDL', 'IDR', 'EUR']"
77,0.7212241533679942,"['EUR', 'ARS', 'XDR', 'EUR']"
78,0.02456910000001589,"['EUR', 'BBD', 'TMT', 'EUR']"
79,0.003487999999984837,"['EUR', 'AZN', 'EUR']"
80,0.01362413000003393,"['EUR', 'KZT', 'EUR']"
81,0.01636075519999558,"['EUR', 'AED', 'BHD', 'EUR']"
82,0.5617202122504716,"['EUR', 'NOK', 'IRR', 'SZL', 'EUR']"
83,0.0005571700000039925,"['EUR', 'VUV', 'EUR']"
84,0.2079906452000069,"['EUR', 'MWK', 'MOP', 'EUR']"
85,0.1927318564699521,"['EUR', 'GBP', 'MKD', 'EUR']"
86,0.01130000000000297,"['EUR', 'VES', 'EUR']"
87,0.294482007647856,"['EUR', 'MDL', 'CDF', 'EUR']"
88,0.001306632500064353,"['EUR', 'MGA', 'EUR']"
89,0.01098799999998956,"['EUR', 'WST', 'EUR']"
90,2.31846579976005,"['EUR', 'AFN', 'LKR', 'EUR']"
91,0.001931034049929004,"['EUR', 'BND', 'JPY', 'EUR']"
92,0.008456000000012232,"['EUR', 'MRU', 'EUR']"
93,0.002970000000002138,"['EUR', 'JOD', 'EUR']"
94,0.00354382096001693,"['EUR', 'HNL', 'NIO', 'EUR']"
95,7.32481549999997,"['EUR', 'TWD', 'TND', 'EUR']"
96,0.2953973967213308,"['EUR', 'UYU', 'GNF', 'EUR']"
97,0.00649688120002434,"['EUR', 'MMK', 'EUR']"
98,1.069163023639952,"['EUR', 'CRC', 'BND', 'EUR']"
99,0.001729099999980832,"['EUR', 'AOA', 'EUR']"
100,0.009843790219998816,"['EUR', 'PKR', 'STN', 'EUR']"
101,0.3748847489600138,"['EUR', 'ALL', 'ILS', 'EUR']"
102,0.218422374000049,"['EUR', 'XOF', 'MAD', 'EUR']"
103,0.008674999999991329,"['EUR', 'HKD', 'EUR']"
104,0.0002329256960420523,"['EUR', 'DKK', 'ARS', 'EUR']"
105,0.6673501792400671,"['EUR', 'MKD', 'AMD', 'EUR']"
106,0.09421638943998278,"['EUR', 'RON', 'BTN', 'EUR']"
107,0.0008449999999937674,"['EUR', 'BIF', 'EUR']"
108,0.02298394669040249,"['EUR', 'IRR', 'OMR', 'EUR']"
109,0.716657972840018,"['EUR', 'PKR', 'LYD', 'EUR']"
110,0.0836162643200078,"['EUR', 'UAH', 'BZD', 'EUR']"
111,0.3086766552500286,"['EUR', 'BWP', 'PHP', 'EUR']"
112,0.01705373999998372,"['EUR', 'KMF', 'EUR']"
113,2.112364494559937,"['EUR', 'SOS', 'KGS', 'EUR']"
114,0.00694166598744772,"['EUR', 'IRR', 'XPF', 'EUR']"
115,0.702784345279972,"['EUR', 'HNL', 'AZN', 'EUR']"
116,0.03864999999998453,"['EUR', 'MOP', 'EUR']"
117,0.1002704586499759,"['EUR', 'GBP', 'MZN', 'EUR']"
118,0.03996800000001244,"['EUR', 'GHS', 'EUR']"
119,0.5910856503200002,"['EUR', 'ALL', 'BND', 'EUR']"
120,0.0006927266000156251,"['EUR', 'UGX', 'EUR']"
121,0.0005323600000162187,"['EUR', 'DJF', 'EUR']"
122,0.4170285818000163,"['EUR', 'BWP', 'BOB', 'EUR']"
123,0.328287250520054,"['EUR', 'PKR', 'ILS', 'EUR']"
124,0.007036999999976423,"['EUR', 'ZAR', 'EUR']"
125,0.9743380230201604,"['EUR', 'MNT', 'BDT', 'EUR']"
126,0.5906727782000187,"['EUR', 'GTQ', 'KYD', 'EUR']"
127,0.005464000000010572,"['EUR', 'TOP', 'EUR']"
128,1.028262602468066,"['EUR', 'RWF', 'DJF', 'EUR']"
129,0.7598576792600786,"['EUR', 'TWD', 'MGA', 'EUR']"
130,0.1700270170599927,"['EUR', 'UYU', 'AUD', 'EUR']"
131,0.01862107780008504,"['EUR', 'CRC', 'XPF', 'EUR']"
132,0.005377500000003366,"['EUR', 'ZMW', 'EUR']"
133,0.006367999999978835,"['EUR', 'HRK', 'MXN']"
134,0.01440252398849928,"['EUR', 'MNT', 'GYD', 'EUR']"
135,0.01129999999998077,"['EUR', 'CUP', 'EUR']"
136,0.03765292430000233,"['EUR', 'RON', 'PAB', 'EUR']"
137,0.1952000000000176,"['EUR', 'MAD', 'EUR']"
138,0.8381700511999934,"['EUR', 'AFN', 'NAD', 'EUR']"
139,0.005472493519986799,"['EUR', 'XOF', 'FJD', 'EUR']"
140,1.159491499511334,"['EUR', 'GBP', 'LAK', 'EUR']"
141,7.827343897000039,"['EUR', 'UYU', 'TND', 'EUR']"
142,0.9955116051199697,"['EUR', 'ZWL', 'BBD', 'EUR']"
143,0.9121830254695595,"['EUR', 'IRR', 'MGA', 'EUR']"
144,0.007829999999997561,"['EUR', 'PEN', 'EUR']"
145,0.5747323770800117,"['EUR', 'GTQ', 'XDR', 'EUR']"
146,0.1557173661882238,"['EUR', 'CHF', 'MDL', 'TJS', 'EUR']"
147,0.2716854127135404,"['EUR', 'MKD', 'VND', 'EUR']"
148,0.0114020000000048,"['EUR', 'BHD', 'EUR']"
149,0.142071946279998,"['EUR', 'SEK', 'XDR', 'EUR']"
150,0.0097999389999881,"['EUR', 'SGD', 'GBP', 'EUR']"
151,0.2379794685651193,"['EUR', 'DKK', 'IRR', 'SOS']"
152,0.04017660092008324,"['EUR', 'RSD', 'OMR', 'EUR']"
153,0.2003383039999918,"['EUR', 'TVD', 'MUR', 'EUR']"
154,0.09636735829998688,"['EUR', 'MXN', 'TRY', 'EUR']"
155,0.03541399749706908,"['EUR', 'KID', 'RSD', 'BGN', 'EUR']"
156,0.01544744960000344,"['EUR', 'AUD', 'AZN', 'EUR']"
157,0.8731191174560005,"['EUR', 'LRD', 'DJF', 'EUR']"
158,0.5314905714499885,"['EUR', 'RWF', 'ZAR', 'EUR']"
159,0.001597874932901533,"['EUR', 'MNT', 'OMR', 'EUR']"
160,0.0009574457276340098,"['EUR', 'MNT', 'BAM', 'EUR']"
161,0.002103299999967057,"['EUR', 'CLP', 'EUR']"
162,0.04955920959999194,"['EUR', 'MXN', 'BBD', 'EUR']"
163,0.004063999999992518,"['EUR', 'LYD', 'EUR']"
164,0.4671375737224093,"['EUR', 'DKK', 'BRL', 'MNT', 'SSP', 'EUR']"
165,0.01793313511997408,"['EUR', 'CAD', 'GMD', 'EUR']"
166,0.02382491988202062,"['EUR', 'RWF', 'BAM', 'EUR']"
167,0.5031909979999583,"['EUR', 'TWD', 'GEL', 'EUR']"
168,0.3650774739199836,"['EUR', 'AFN', 'ILS', 'EUR']"
169,0.02407785688496311,"['EUR', 'NPR', 'CHF', 'EUR']"
170,0.002693067200021382,"['EUR', 'DKK', 'TVD', 'EUR']"
171,0.5327088256400492,"['EUR', 'CRC', 'MYR', 'EUR']"
172,0.02857550000003872,"['EUR', 'RWF', 'ZMW']"
173,0.1483055487687235,"['EUR', 'GEL', 'SGD', 'CHF', 'EUR']"
174,0.2082978167137206,"['EUR', 'TZS', 'CAD', 'EUR']"
175,0.2604231439999882,"['EUR', 'JPY', 'RUB', 'EUR']"
176,0.02887999999998669,"['EUR', 'BOB', 'EUR']"
177,0.1120582915099533,"['EUR', 'BZD', 'VND', 'EUR']"
178,0.01141358000007475,"['EUR', 'SSP', 'EUR']"
179,0.2645709529857987,"['EUR', 'TZS', 'JOD', 'EUR']"
180,1.038833083831547,"['EUR', 'RWF', 'KWD', 'EUR']"
181,0.428886224023417,"['EUR', 'MXN', 'HNL', 'INR', 'EUR']"
182,0.08807869346001418,"['EUR', 'UYU', 'IRR', 'EUR']"
183,0.01631720000001557,"['EUR', 'THB', 'EUR']"
184,0.1143319137869137,"['EUR', 'XCD', 'MMK', 'EUR']"
185,0.1262148069119728,"['EUR', 'GBP', 'UGX', 'EUR']"
186,0.5886811311199613,"['EUR', 'HNL', 'KYD', 'EUR']"
187,0.544615227680012,"['EUR', 'UYU', 'FJD', 'EUR']"
188,0.008520355999896978,"['EUR', 'VND', 'EUR']"
189,0.2389329863999867,"['EUR', 'HNL', 'TMT', 'EUR']"
190,5.619861627990641,"['EUR', 'RWF', 'COP', 'EUR']"
191,0.06521000000001553,"['EUR', 'RUB', 'EUR']"
192,0.04524080390004848,"['EUR', 'SEK', 'BMD', 'EUR']"
193,0.9107899910239636,"['EUR', 'AFN', 'AMD', 'EUR']"
194,0.19252996675998,"['EUR', 'NPR', 'TMT', 'EUR']"
195,0.6653956087550483,"['EUR', 'ALL', 'JOD', 'EUR']"
196,0.2183303218370014,"['EUR', 'GMD', 'UZS', 'EUR']"
197,0.8422311259999482,"['EUR', 'DZD', 'NAD', 'EUR']"
198,0.9593057263999949,"['EUR', 'ZWL', 'INR', 'EUR']"
199,0.1880672733199473,"['EUR', 'NIO', 'MKD', 'EUR']"
200,0.9633395335399308,"['EUR', 'ZWL', 'MXN', 'EUR']"
201,1.04999014711995,"['EUR', 'AFN', 'GEL', 'EUR']"
202,0.1899889899999341,"['EUR', 'DZD', 'DOP', 'EUR']"
203,0.009179999999986421,"['EUR', 'PHP', 'EUR']"
204,2.608149909033974,"['EUR', 'TZS', 'KGS', 'EUR']"
205,4.385197595352586,"['EUR', 'RWF', 'KHR', 'EUR']"
206,0.08411733319992898,"['EUR', 'JPY', 'MDL', 'EUR']"
207,3.755130764606074,"['EUR', 'RWF', 'AFN', 'EUR']"
208,0.01518499999999534,"['EUR', 'GMD', 'CNY']"
209,1.533314244950001,"['EUR', 'BRL', 'BDT', 'EUR']"
210,0.05977761680000526,"['EUR', 'CRC', 'PKR', 'EUR']"
211,0.009385470000000673,"['EUR', 'XCD', 'XOF']"
212,0.01745446000001039,"['EUR', 'BND', 'XAF']"
213,0.002927999999990938,"['EUR', 'NIO', 'DKK']"
