,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.818,30.1899,127.3757,0.4874,110.5126,31.0324,0.3754,0.4874,0.4621,0.4931,0.5446,23.4528,0.4931,0.1024,553.1711,0.2723,0.3727,1.8735,1.2769,0.2723,20.8443,3.2121,0.8592,0.5446,0.3459,544.5196,0.2605,224.0603,1.7784,1022.9406,178.4058,6.5351,27.7983,6.1403,48.3924,1.8808,15.0103,39.1995,5.0541,4.0844,13.9923,0.2521,0.5742,0.2123,1.8808,0.2123,0.8255,0.2123,2.1016,0.2123,14.713,2422.5915,2.0887,56.92,2.1382,6.705,1.8995,29.397,93.8242,3939.7433,0.8943,0.2123,20.8445,397.0244,11447.7618,35.0546,0.2123,42.2108,0.1931,35.0869,31.4873,22.5102,1100.3461,0.3754,124.0272,339.0233,0.08159,0.2269,120.8568,3575.1001,410.4833,90.1013,41.3363,4.24,1.2831,2.6492,5.0471,1087.6213,15.4302,503.9872,831.1459,2.2023,9.9172,11.6335,4.1861,223.0212,5.523,1.1736,17.5627,4.24,112.998,9.7828,2.4374,33.3509,0.4105,0.1047,0.2723,1.0182,0.9579,14.2874,50.6938,1.1713,1870.727,0.9912,1.2418,29.6311,21.1118,285.0407,1.0211,2.1503,3.9114,121.2027,2.5969,0.3727,0.2123,3367.8222,157.3834,5.6457,115.7463,6.1766,683.5348,4.24,9.281,3.3971,0.9525,0.8036,0.6073,4.021,1.8512,0.3754,7.9667,631.0669,8.02,958.8863,0.2723,11.1793,3087.6079,1.2077,6249.0433,30.4622,0.6974,165.3696,0.7352,0.2004,165.3696,30.0841,68.0431,4.24,4.6473,41.6858
AFN,0.04198,1.0,1.2675,5.3783,0.02046,4.8041,1.3026,0.01566,0.02046,0.0194,0.02067,0.02286,0.9877,0.02067,0.004299,23.4909,0.01143,0.01562,0.07871,0.05381,0.01143,0.8739,0.1329,0.03775,0.02286,0.01449,22.8874,0.01092,9.4074,0.07432,43.0497,7.4791,0.2744,1.1651,0.257,2.0318,0.07883,0.6309,1.6458,0.212,0.1715,0.5897,0.01057,0.02424,0.008868,0.07883,0.008868,0.03449,0.008868,0.08552,0.008868,0.6187,101.8753,0.08777,2.3936,0.08965,0.2815,0.07961,1.2469,3.913,164.8875,0.03729,0.008868,0.8739,16.6957,480.4118,1.4718,0.008868,1.7735,0.008105,1.4669,1.3202,0.9211,46.272,0.01566,5.1985,14.2023,0.003425,0.009527,5.0777,137.1211,17.2341,3.825,1.7355,0.1782,0.05396,0.1121,0.212,46.272,0.6521,21.2282,34.9515,0.09234,0.417,0.4896,0.1757,9.3426,0.2325,0.04944,0.7336,0.1782,4.7444,0.4107,0.1017,1.3982,0.01711,0.004396,0.01143,0.04265,0.04022,0.5994,2.127,0.04898,78.6843,0.04161,0.05226,1.2435,0.8984,11.645,0.04287,0.09227,0.1642,5.1044,0.1087,0.01562,0.008868,141.6243,6.6183,0.2374,4.8623,0.2589,28.6982,0.1782,0.3881,0.143,0.03996,0.03432,0.0259,0.1685,0.07779,0.01566,0.3344,26.5593,0.3357,40.2646,0.01143,0.4721,128.9526,0.05071,261.6838,1.2888,0.02973,6.9313,0.03087,0.008412,6.9313,1.2609,2.8568,0.1782,0.1991,1.7194
ALL,0.03312,0.7889,1.0,4.2077,0.01614,3.7584,1.0277,0.01236,0.01614,0.01531,0.01632,0.01804,0.7793,0.01632,0.003391,18.3778,0.009019,0.01234,0.0621,0.0425,0.009019,0.6901,0.1048,0.02978,0.01804,0.01144,17.9057,0.008626,7.4296,0.05869,33.964,5.9006,0.2165,0.9202,0.2029,1.6029,0.06226,0.4978,1.2984,0.1673,0.1353,0.4613,0.008345,0.01913,0.007004,0.06226,0.007004,0.02699,0.007004,0.0669,0.007004,0.484,79.7006,0.06925,1.8726,0.0708,0.2221,0.06288,0.9755,3.0904,130.2222,0.02945,0.007004,0.6901,13.0617,375.8431,1.1611,0.007004,1.3992,0.006395,1.1585,1.0416,0.7206,36.2002,0.01236,4.1056,11.2165,0.002702,0.007516,4.006,108.1818,13.5967,3.0177,1.3692,0.1407,0.04221,0.08845,0.1672,36.2002,0.5101,16.748,27.3438,0.07292,0.3263,0.3863,0.1387,7.3091,0.1836,0.03904,0.5739,0.1407,3.7431,0.324,0.08031,1.1042,0.01351,0.003468,0.009019,0.03365,0.03173,0.4734,1.678,0.03864,62.0779,0.03283,0.04128,0.981,0.7087,9.1103,0.03382,0.07279,0.1296,3.9933,0.08581,0.01234,0.007004,110.7977,5.1777,0.1857,3.8039,0.2045,22.6412,0.1407,0.3065,0.1119,0.03126,0.02708,0.02043,0.1331,0.06137,0.01236,0.2638,20.7783,0.2651,31.5004,0.009019,0.3725,100.8842,0.04,206.4537,1.0168,0.02346,5.4741,0.02435,0.006637,5.4741,0.9958,2.2539,0.1407,0.1558,1.3451
AMD,0.007851,0.1859,0.2377,1.0,0.003827,0.8932,0.2423,0.002914,0.003827,0.003623,0.003862,0.004275,0.1834,0.003862,0.00080378,4.3677,0.002138,0.00292,0.01462,0.009894,0.002138,0.1633,0.02492,0.006126,0.004275,0.0027,4.2555,0.00204,1.7591,0.01382,7.9781,1.3887,0.05131,0.2177,0.04808,0.3799,0.01473,0.117,0.306,0.03948,0.03207,0.1096,0.001975,0.004494,0.001652,0.01473,0.001652,0.006481,0.001652,0.0159,0.001652,0.115,18.9418,0.0163,0.445,0.01679,0.05221,0.01488,0.2318,0.7305,30.9304,0.006905,0.001652,0.1633,3.1043,89.8749,0.273,0.001652,0.3289,0.001516,0.2747,0.2458,0.1767,8.6034,0.002914,0.9715,2.6524,0.00064053,0.001781,0.9499,25.3788,3.2226,0.7126,0.3231,0.03259,0.01003,0.02092,0.03945,8.6034,0.1212,3.939,6.4986,0.0173,0.07754,0.09148,0.03289,1.7371,0.04336,0.009214,0.1364,0.03259,0.8817,0.07618,0.019,0.2613,0.00319,0.00082195,0.002138,0.007891,0.007496,0.1122,0.3961,0.009146,14.5776,0.007781,0.009709,0.2315,0.163,2.1652,0.008016,0.01718,0.03067,0.9491,0.02029,0.00292,0.001652,26.3324,1.2306,0.04414,0.904,0.04838,5.3594,0.03259,0.07286,0.02667,0.007461,0.006398,0.004763,0.03146,0.01444,0.002914,0.06228,4.9382,0.06417,7.4864,0.002138,0.08777,24.2406,0.009482,48.8473,0.2384,0.005491,1.2953,0.005772,0.001566,1.2953,0.2356,0.5322,0.03259,0.03702,0.3197
ANG,2.0517,48.8669,61.94,261.3337,1.0,226.7361,63.6685,0.7702,1.0,0.948,1.0116,1.1173,48.1175,1.0116,0.2101,1134.928,0.5587,0.7647,3.8438,2.6197,0.5587,42.7657,6.5901,1.7627,1.1173,0.7097,1117.1777,0.5344,459.6991,3.6486,2098.7426,366.0308,13.4078,57.0331,12.598,99.2855,3.8588,30.7962,80.4246,10.3694,8.3799,28.7078,0.5172,1.1781,0.4356,3.8588,0.4356,1.6936,0.4356,4.3118,0.4356,30.1862,4970.3727,4.2853,116.7814,4.3868,13.7565,3.8971,60.3132,192.4968,8083.0767,1.8348,0.4356,42.7662,814.5653,23487.0978,71.9207,0.4356,86.6029,0.3961,71.987,64.6017,46.1837,2257.5536,0.7701,254.4636,695.566,0.1674,0.4655,247.9589,7334.9471,842.1788,184.8587,84.8086,8.699,2.6324,5.4354,10.3551,2231.4465,31.6577,1034.0184,1705.242,4.5184,20.3468,23.8682,8.5885,457.5672,11.3313,2.4078,36.033,8.699,231.8354,20.0711,5.0008,68.4252,0.8421,0.2148,0.5587,2.0889,1.9652,29.3132,104.0072,2.4032,3838.1256,2.0335,2.5477,60.7934,43.3147,584.8111,2.095,4.4117,8.0248,248.6686,5.328,0.7647,0.4356,6909.68,322.8997,11.5831,237.474,12.6723,1402.3919,8.699,19.0416,6.9698,1.9542,1.6487,1.246,8.2498,3.7982,0.7701,16.3451,1294.7449,16.4545,1967.324,0.5587,22.9364,6334.771,2.4779,12821.0121,62.4986,1.4309,339.2848,1.5084,0.4111,339.2848,61.7229,139.6025,8.6991,9.5348,85.5259
AOA,0.009049,0.2082,0.2661,1.1195,0.00441,1.0,0.2713,0.003359,0.00441,0.004046,0.004422,0.004928,0.2053,0.004422,0.00092643,4.8897,0.002464,0.003373,0.01637,0.01156,0.002464,0.1886,0.0279,0.007873,0.004928,0.003097,4.95,0.002334,2.0281,0.01583,8.9317,1.5546,0.05913,0.2493,0.05558,0.4379,0.01687,0.1309,0.3426,0.04395,0.03696,0.1271,0.002261,0.005031,0.001897,0.01687,0.001897,0.00718,0.001897,0.0178,0.001897,0.1288,21.2058,0.01825,0.4982,0.01935,0.05845,0.01703,0.2595,0.8492,35.6605,0.008094,0.001897,0.1887,3.4753,100.0,0.3173,0.001897,0.3682,0.001747,0.3133,0.2861,0.1917,9.6317,0.003359,1.1122,3.0686,0.00073826,0.002053,1.0606,28.4123,3.7144,0.7978,0.3617,0.038,0.01123,0.02435,0.044,9.6317,0.1357,4.4099,7.2753,0.01993,0.08681,0.1024,0.03682,1.9447,0.04999,0.01062,0.1604,0.038,1.0267,0.08528,0.0218,0.3018,0.003715,0.00094737,0.002464,0.008834,0.008392,0.1293,0.4435,0.0102,16.32,0.008969,0.01124,0.2595,0.1914,2.424,0.00924,0.01923,0.03433,1.1018,0.02327,0.003376,0.001897,29.4798,1.3776,0.04942,1.0121,0.05539,6.0,0.038,0.08401,0.02976,0.008317,0.007163,0.005332,0.0364,0.01616,0.003359,0.06972,5.7269,0.07259,8.3813,0.002465,0.09827,26.8421,0.01093,54.6858,0.2669,0.006147,1.483,0.006653,0.001814,1.483,0.2698,0.5959,0.038,0.04145,0.3579
ARS,0.03222,0.7677,0.973,4.1269,0.01571,3.6863,1.0,0.012,0.01571,0.01489,0.01586,0.01755,0.7583,0.01586,0.003299,18.0249,0.008775,0.01199,0.06037,0.04115,0.008775,0.6702,0.102,0.02898,0.01755,0.0111,17.5619,0.00838,7.2116,0.057,32.9637,5.749,0.2106,0.894,0.1972,1.5594,0.06049,0.4837,1.2634,0.1627,0.1316,0.4525,0.008108,0.0186,0.006792,0.06049,0.006793,0.02647,0.006792,0.06562,0.006792,0.4747,78.1705,0.06731,1.8367,0.06881,0.2161,0.06109,0.9567,3.0007,125.1508,0.02859,0.006792,0.6702,12.8109,368.6275,1.1238,0.006792,1.3614,0.006221,1.126,1.0135,0.7068,35.5052,0.012,3.9887,10.8953,0.002629,0.007312,3.8939,105.2641,13.2276,2.9363,1.3323,0.1365,0.0414,0.08602,0.1627,35.5052,0.5003,16.2963,26.8188,0.07088,0.32,0.3758,0.1349,7.1687,0.1782,0.03788,0.5629,0.1365,3.6422,0.3153,0.07804,1.0723,0.01311,0.003374,0.008775,0.03274,0.03087,0.4599,1.6336,0.03758,60.2832,0.03194,0.04009,0.9546,0.689,8.9354,0.0329,0.07083,0.1261,3.9167,0.0834,0.01199,0.006792,108.6705,5.0783,0.1822,3.7309,0.1986,22.0308,0.1365,0.2978,0.1097,0.03066,0.02635,0.01988,0.1293,0.05972,0.012,0.2565,20.3794,0.2577,30.8956,0.008775,0.3602,98.9474,0.03887,200.8874,0.9894,0.02283,5.3182,0.02369,0.006456,5.3182,0.9675,2.1931,0.1365,0.1528,1.3193
AUD,2.664,63.8758,80.8796,343.1566,1.2984,297.731,83.3653,1.0,1.2984,1.2413,1.3143,1.4508,62.0118,1.3145,0.2727,1473.6512,0.7254,0.999,5.0331,3.424,0.7254,55.5701,8.6013,2.2974,1.4508,0.922,1450.6064,0.6942,601.5633,4.723,2748.2918,479.4222,17.4092,74.0998,16.5704,128.9157,5.0135,40.3316,105.126,13.5869,10.8807,37.2757,0.6719,1.5344,0.5648,5.0135,0.5648,2.2314,0.5648,5.6971,0.5648,39.1955,6453.8112,5.6113,151.6356,5.7005,17.9872,5.0633,78.3139,249.9265,10433.6343,2.3829,0.5648,55.4612,1057.6774,30902.2287,94.2801,0.5648,113.3168,0.5143,93.3798,84.4384,61.2544,2931.3345,1.0,330.6101,901.8354,0.2173,0.6045,324.8886,9572.5398,1093.5143,238.4248,110.8395,11.2967,3.4181,7.0744,13.565,2963.6,42.0044,1332.287,2214.182,5.8736,26.4194,30.6241,11.2168,597.0437,14.7069,3.1207,46.4804,11.2967,303.0718,26.2437,6.4926,88.9122,1.0931,0.2789,0.7254,2.73,2.5681,37.9682,136.1741,3.1127,5026.4496,2.6404,3.3391,79.3791,56.5336,771.3982,2.7202,5.7376,10.4839,322.8852,6.9147,0.998,0.5648,8971.9167,419.2711,15.0401,309.4804,16.4644,1832.1204,11.2967,24.7498,9.1614,2.6062,2.1494,1.6214,10.7046,4.97,1.0,21.1721,1692.46,21.5504,2564.3125,0.7253,30.0145,8347.3791,3.2654,16692.5145,81.3333,1.8618,440.8135,1.9585,0.5374,440.8135,80.193,182.4338,11.3047,12.3165,111.0521
AWG,2.0517,48.8669,61.94,261.3337,1.0,226.7361,63.6685,0.7702,1.0,0.948,1.0116,1.1173,48.1175,1.0116,0.2101,1134.928,0.5587,0.7647,3.8438,2.6197,0.5587,42.7657,6.5901,1.7627,1.1173,0.7097,1117.1777,0.5344,459.6991,3.6486,2098.7426,366.0308,13.4078,57.0331,12.598,99.2855,3.8588,30.7962,80.4246,10.3694,8.3799,28.7078,0.5172,1.1781,0.4356,3.8588,0.4356,1.6936,0.4356,4.3118,0.4356,30.1862,4970.3727,4.2853,116.7814,4.3868,13.7565,3.8971,60.3132,192.4968,8083.0767,1.8348,0.4356,42.7662,814.5653,23487.0978,71.9207,0.4356,86.6029,0.3961,71.987,64.6017,46.1837,2257.5536,0.7701,254.4636,695.566,0.1674,0.4655,247.9589,7334.9471,842.1788,184.8587,84.8086,8.699,2.6324,5.4354,10.3551,2231.4465,31.6577,1034.0184,1705.242,4.5184,20.3468,23.8682,8.5885,457.5672,11.3313,2.4078,36.033,8.699,231.8354,20.0711,5.0008,68.4252,0.8421,0.2148,0.5587,2.0889,1.9652,29.3132,104.0072,2.4032,3838.1256,2.0335,2.5477,60.7934,43.3147,584.8111,2.095,4.4117,8.0248,248.6686,5.328,0.7647,0.4356,6909.68,322.8997,11.5831,237.474,12.6723,1402.3919,8.699,19.0416,6.9698,1.9542,1.6487,1.246,8.2498,3.7982,0.7701,16.3451,1294.7449,16.4545,1967.324,0.5587,22.9364,6334.771,2.4779,12821.0121,62.4986,1.4309,339.2848,1.5084,0.4111,339.2848,61.7229,139.6025,8.6991,9.5348,85.5259
AZN,2.1642,51.5449,65.3343,276.0351,1.0549,247.1471,67.1444,0.8057,1.0549,1.0,1.0647,1.1786,50.9134,1.0647,0.2216,1208.4851,0.5893,0.8051,4.0572,2.7697,0.5893,45.0391,6.8485,1.9171,1.1786,0.746,1177.4404,0.5627,485.0206,3.8287,2218.9944,385.5089,14.1433,60.0271,13.2428,104.7321,4.0614,32.5203,84.8321,10.9282,8.8396,30.3357,0.5444,1.2496,0.4566,4.0614,0.4566,1.7817,0.4566,4.3995,0.4566,31.8295,5240.9563,4.5243,123.1389,4.6223,14.5104,4.1017,64.145,201.6832,8501.1541,1.9205,0.4566,45.0392,858.9097,24738.0466,75.1596,0.4566,91.4134,0.4178,75.6125,68.0514,48.1806,2380.4533,0.8056,267.8222,732.0305,0.1766,0.4911,261.732,7067.9077,888.3788,197.1585,89.4563,9.1663,2.7757,5.7787,10.9231,2380.4533,33.5458,1094.2082,1798.0742,4.761,21.4545,25.2361,9.0588,480.6292,11.9874,2.5489,37.738,9.1663,244.5519,21.1711,5.237,72.0626,0.8808,0.2266,0.5893,2.1986,2.0729,30.9019,109.6336,2.5233,4055.7791,2.1451,2.6924,64.0539,46.3759,599.0732,2.2099,4.756,8.4646,262.5938,5.5965,0.8051,0.4566,7285.8382,340.4781,12.2137,250.1389,13.3376,1479.245,9.1663,20.0102,7.3537,2.0593,1.7693,1.3348,8.684,4.0098,0.8056,17.2355,1366.3415,17.3093,2071.4051,0.5893,24.3351,6642.2661,2.6138,13488.4603,66.4319,1.5326,357.0963,1.5911,0.4336,357.0963,64.9631,147.253,9.1668,10.2434,88.4526
