,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.8875,30.1997,129.6814,0.4874,120.2501,30.3741,0.3637,0.4874,0.4613,0.4892,0.5446,23.2798,0.4892,0.1024,549.9918,0.2723,0.3706,1.8675,1.2868,0.2723,20.6488,3.1515,0.8107,0.5446,0.3422,542.8203,0.2542,217.3463,1.7315,1022.3016,178.7576,6.5351,27.5786,6.1333,48.3924,1.8659,14.9132,38.8961,4.9751,4.0844,14.0048,0.2501,0.5679,0.2082,1.8659,0.2082,0.8382,0.2082,2.0886,0.2082,14.6247,2420.1126,2.0834,56.6621,2.1347,6.6574,1.8845,29.2723,94.7709,3885.8314,0.8811,0.2082,20.6492,395.2217,11399.6977,35.2,0.2082,41.8516,0.1931,33.7587,31.386,23.8971,1096.506,0.3637,123.0471,332.2132,0.08159,0.2269,124.5091,3472.084,410.4833,83.1234,41.3827,4.0116,1.2654,2.6137,4.992,1028.9304,15.3543,491.3643,816.3824,2.1988,9.8536,12.08,4.1871,222.6711,5.4834,1.1458,17.4733,4.0116,113.3779,9.71,2.3961,33.0381,0.3951,0.1047,0.2723,1.0104,0.9555,13.9966,50.6276,1.1591,1844.6217,0.9912,1.2345,29.399,21.5894,284.1063,1.0211,2.1538,3.9054,121.6806,2.5752,0.3706,0.2082,3204.4704,156.6649,5.6047,115.84,6.1277,681.5748,4.0116,9.1228,3.4058,0.9514,0.7772,0.606,4.0144,1.839,0.3637,7.8269,630.6421,7.99,964.883,0.2723,11.2879,3092.2145,1.2019,6217.1551,30.2472,0.6957,164.0629,0.7352,0.1988,164.0629,29.8464,67.8733,4.0116,4.7658,39.5962
AFN,0.04186,1.0,1.2642,5.4276,0.0204,5.0522,1.2699,0.0152,0.0204,0.01929,0.02039,0.0228,0.9792,0.02039,0.004286,23.2954,0.0114,0.01548,0.07817,0.05365,0.0114,0.8647,0.1309,0.03714,0.0228,0.01429,22.7065,0.01062,9.0822,0.07239,42.5575,7.4817,0.2736,1.1495,0.2556,2.0258,0.07777,0.6241,1.6283,0.2079,0.171,0.5836,0.01043,0.02372,0.0087,0.07777,0.0087,0.03497,0.0087,0.08488,0.0087,0.6132,101.4665,0.08723,2.3756,0.08918,0.2787,0.07855,1.2217,3.9541,163.5998,0.03676,0.0087,0.8647,16.5702,475.5,1.4736,0.0087,1.7444,0.008082,1.4107,1.3084,0.9739,45.9725,0.0152,5.1288,13.8747,0.003415,0.009499,5.2163,134.6421,17.184,3.4712,1.7324,0.1674,0.05305,0.1104,0.2084,45.8855,0.6423,20.1969,34.2279,0.09186,0.4131,0.5105,0.1752,9.2718,0.2292,0.048,0.7282,0.1674,4.7211,0.4065,0.09965,1.3836,0.01649,0.004383,0.0114,0.04204,0.04,0.5851,2.1182,0.04843,78.4667,0.04149,0.05152,1.2276,0.9232,11.5506,0.04275,0.0917,0.1635,5.0522,0.1076,0.01548,0.0087,134.3518,6.5684,0.235,4.8598,0.2554,28.5327,0.1674,0.381,0.142,0.03965,0.03389,0.0255,0.1678,0.07694,0.0152,0.3267,26.3592,0.3339,40.3838,0.0114,0.4701,129.336,0.05032,259.6696,1.2587,0.02926,6.8384,0.03078,0.008324,6.8384,1.244,2.8414,0.1674,0.1993,1.6553
ALL,0.03311,0.791,1.0,4.2903,0.01614,3.9935,1.0044,0.01203,0.01614,0.01526,0.01614,0.01803,0.7745,0.01614,0.00339,18.414,0.009016,0.01225,0.06183,0.04247,0.009016,0.6845,0.1035,0.02938,0.01803,0.01131,17.9485,0.008405,7.1891,0.0573,33.6623,5.9179,0.2164,0.9099,0.2023,1.6024,0.06156,0.4936,1.288,0.1645,0.1352,0.4613,0.008252,0.01876,0.006886,0.06156,0.006886,0.02764,0.006886,0.06709,0.006886,0.4847,80.205,0.069,1.8778,0.0706,0.2204,0.06218,0.9657,3.13,129.4997,0.0291,0.006886,0.6845,13.0981,375.8627,1.1656,0.006886,1.3798,0.006393,1.1166,1.0349,0.7698,36.3393,0.01203,4.0598,10.9827,0.002702,0.007514,4.126,106.4999,13.5923,2.7457,1.3703,0.1325,0.04194,0.08729,0.1648,36.2706,0.5077,15.9754,27.0558,0.07271,0.3266,0.4038,0.1386,7.329,0.1814,0.03799,0.5756,0.1325,3.7343,0.3215,0.07888,1.0952,0.01305,0.003467,0.009016,0.03325,0.03164,0.4631,1.6754,0.0383,62.066,0.03282,0.04078,0.971,0.7302,9.1303,0.03381,0.07253,0.1293,3.9935,0.08514,0.01225,0.006886,106.1994,5.192,0.1857,3.8415,0.2022,22.5689,0.1325,0.3016,0.1122,0.03134,0.02681,0.02017,0.1328,0.06086,0.01203,0.2585,20.8359,0.2643,31.9217,0.009016,0.3718,102.2347,0.0398,205.3945,0.9956,0.02315,5.413,0.02434,0.006584,5.413,0.9847,2.2475,0.1325,0.1575,1.3085
AMD,0.007711,0.1842,0.2331,1.0,0.003758,0.9308,0.2339,0.002807,0.003758,0.00356,0.003769,0.004199,0.1804,0.003769,0.00078949,4.292,0.0021,0.002856,0.0144,0.009899,0.0021,0.1593,0.02413,0.006149,0.004199,0.002635,4.1835,0.001959,1.676,0.01336,7.8249,1.371,0.05039,0.2125,0.0472,0.3732,0.01438,0.115,0.2993,0.03841,0.0315,0.1075,0.001927,0.004358,0.001606,0.01438,0.001606,0.006463,0.001606,0.01564,0.001606,0.113,18.6946,0.01607,0.4377,0.01645,0.05136,0.01452,0.2251,0.7342,29.9645,0.006782,0.001606,0.1593,3.053,87.9055,0.2716,0.001606,0.3214,0.001489,0.2598,0.2409,0.1843,8.4701,0.002807,0.9481,2.5614,0.00062914,0.00175,0.957,24.7535,3.1653,0.6381,0.3191,0.03093,0.009775,0.02031,0.03854,8.4541,0.1183,3.7202,6.3063,0.01694,0.07612,0.09406,0.03234,1.7083,0.04229,0.008835,0.1342,0.03093,0.8697,0.0749,0.01846,0.2549,0.003043,0.00080733,0.0021,0.007741,0.007372,0.1079,0.3902,0.008936,14.4362,0.007643,0.009534,0.2268,0.166,2.1281,0.007874,0.0169,0.03016,0.9308,0.01987,0.002856,0.001606,24.7535,1.2102,0.04329,0.8954,0.04721,5.2565,0.03093,0.07035,0.02626,0.007338,0.006243,0.004685,0.031,0.01415,0.002807,0.06009,4.8565,0.06197,7.4405,0.0021,0.08659,23.8447,0.009268,47.8475,0.2304,0.005395,1.2641,0.005669,0.001527,1.2641,0.23,0.5235,0.03093,0.03671,0.305
ANG,2.0517,49.0095,61.9601,266.0642,1.0,246.7143,62.3178,0.7463,1.0,0.9464,1.0036,1.1173,47.7627,1.0036,0.2101,1128.4049,0.5587,0.7604,3.8316,2.64,0.5587,42.3647,6.4659,1.6633,1.1173,0.7022,1113.6913,0.5215,445.9242,3.5525,2097.4317,366.7527,13.4078,56.5824,12.5836,99.2855,3.8283,30.597,79.8022,10.2073,8.3799,28.7333,0.5132,1.1652,0.4272,3.8283,0.4272,1.7197,0.4272,4.2851,0.4272,30.0051,4965.2869,4.2744,116.2523,4.3798,13.6588,3.8663,60.0572,194.4392,7972.4669,1.8076,0.4272,42.3655,810.8668,23388.4859,72.219,0.4272,85.8658,0.3961,69.2618,64.3939,49.0291,2249.675,0.7463,252.4529,681.5938,0.1674,0.4655,255.4524,7123.5913,842.1788,170.5424,84.904,8.2304,2.5962,5.3624,10.2421,2111.0319,31.502,1008.1203,1674.9521,4.5112,20.2164,24.7842,8.5905,456.849,11.2502,2.3507,35.8496,8.2304,232.6148,19.9219,4.916,67.7835,0.8105,0.2148,0.5587,2.073,1.9603,28.7164,103.8715,2.3781,3784.566,2.0335,2.5328,60.3173,44.2945,582.8941,2.095,4.419,8.0125,249.6492,5.2835,0.7604,0.4272,6574.535,321.4257,11.4991,237.6662,12.5722,1398.3707,8.2304,18.717,6.9876,1.952,1.5945,1.2433,8.2362,3.7731,0.7463,16.0583,1293.8733,16.3929,1979.6273,0.5587,23.159,6344.2221,2.466,12755.5878,62.0574,1.4274,336.6038,1.5084,0.4079,336.6038,61.2351,139.254,8.2305,9.7778,81.2386
AOA,0.008316,0.1979,0.2504,1.0743,0.004053,1.0,0.2513,0.003007,0.004053,0.003818,0.00403,0.004529,0.1938,0.00403,0.00085141,4.611,0.002264,0.003082,0.01547,0.0107,0.002264,0.1717,0.02592,0.007373,0.004529,0.002829,4.5407,0.002098,1.8076,0.0143,8.4063,1.4728,0.05435,0.2272,0.05101,0.4024,0.01537,0.1236,0.3216,0.04108,0.03397,0.117,0.00206,0.004682,0.001721,0.01537,0.001721,0.006922,0.001721,0.0168,0.001721,0.1214,20.0837,0.01726,0.4702,0.01775,0.05517,0.01552,0.2418,0.7882,32.3167,0.007328,0.001721,0.1717,3.2798,94.1176,0.2927,0.001721,0.3453,0.001605,0.2786,0.2617,0.1928,9.0995,0.003007,1.0136,2.7629,0.00067848,0.001887,1.0403,26.5928,3.4136,0.6855,0.3429,0.03323,0.0105,0.02224,0.04124,9.0823,0.1271,3.9967,6.7749,0.01828,0.08177,0.1011,0.03474,1.8352,0.04561,0.009529,0.1467,0.03323,0.9495,0.08047,0.01975,0.2747,0.003286,0.00087065,0.002264,0.008316,0.007919,0.1164,0.4192,0.0096,15.5089,0.008242,0.01027,0.243,0.1886,2.2863,0.008491,0.01815,0.0324,1.0179,0.02126,0.003083,0.001721,26.5928,1.3001,0.04651,0.9619,0.05048,5.6471,0.03323,0.07588,0.0281,0.007849,0.006707,0.005033,0.03339,0.0152,0.003007,0.06456,5.2649,0.06645,7.9933,0.002265,0.09302,25.6,0.009996,51.4029,0.2476,0.005796,1.3515,0.006114,0.001654,1.3515,0.2459,0.5624,0.03323,0.03944,0.3276
ARS,0.03292,0.7875,0.9956,4.2748,0.01605,3.9792,1.0,0.01195,0.01605,0.01519,0.01607,0.01793,0.7711,0.01607,0.003371,18.3477,0.008965,0.01218,0.06148,0.04213,0.008965,0.679,0.1031,0.02925,0.01793,0.01123,17.8839,0.008357,7.1263,0.05697,33.6567,5.8852,0.2152,0.9058,0.2012,1.5932,0.06128,0.491,1.2823,0.1636,0.1345,0.4597,0.008215,0.0187,0.006852,0.06128,0.006852,0.02755,0.006852,0.06685,0.006852,0.4829,79.9163,0.06859,1.8711,0.07017,0.2195,0.06189,0.9622,3.1164,122.6189,0.02893,0.006852,0.679,13.0509,374.5098,1.1561,0.006852,1.3737,0.006356,1.1088,1.0304,0.7671,36.2085,0.01195,4.0413,10.9327,0.002686,0.007471,4.1287,106.0287,13.5143,2.7335,1.3642,0.1318,0.04179,0.08694,0.1641,36.14,0.5059,15.9048,26.9584,0.07228,0.3254,0.402,0.138,7.3026,0.1804,0.03774,0.5736,0.1318,3.7178,0.3201,0.07873,1.0864,0.01297,0.003447,0.008965,0.03318,0.0315,0.4604,1.6668,0.0382,60.732,0.03263,0.04057,0.9667,0.7311,9.0974,0.03362,0.07221,0.1287,3.9792,0.08481,0.01218,0.006852,105.8172,5.1733,0.1851,3.8277,0.2013,22.4691,0.1318,0.3001,0.1118,0.03123,0.02669,0.02008,0.1319,0.06059,0.01195,0.2572,20.7609,0.2622,31.8068,0.008965,0.3716,101.8667,0.03944,204.4862,0.9912,0.02304,5.3884,0.0242,0.006546,5.3884,0.9803,2.2375,0.1318,0.1569,1.3038
AUD,2.7491,65.7996,83.1261,356.2944,1.34,332.509,83.697,1.0,1.34,1.2683,1.3447,1.4972,63.9297,1.3443,0.2815,1512.0126,0.7486,1.0191,5.1428,3.5355,0.7486,56.7867,8.6829,2.1846,1.4972,0.941,1492.2978,0.699,597.3719,4.7623,2824.5959,493.4723,17.9658,75.8115,16.8794,133.0377,5.1293,41.0699,107.401,13.6839,11.2286,38.5014,0.6876,1.5627,0.5727,5.1293,0.5727,2.3046,0.5727,5.8214,0.5727,40.2056,6653.267,5.7375,155.773,5.8699,18.335,5.1803,80.4741,260.8434,10677.9731,2.4249,0.5727,56.7922,1086.526,31345.9182,96.7451,0.5727,114.7586,0.5307,92.7922,86.6777,66.0745,3014.466,1.0,338.2471,913.6826,0.2243,0.6238,341.8241,9765.7875,1128.4782,228.1304,114.0073,11.0304,3.4787,7.1378,13.7351,2716.5278,42.7517,1357.849,2244.3625,6.0462,27.0891,33.1794,11.5005,613.6312,15.0735,3.154,47.7718,11.0304,310.7054,26.7429,6.5882,90.8587,1.0862,0.2878,0.7486,2.7793,2.6311,38.4688,139.4579,3.1865,5046.809,2.7248,3.3911,80.7477,59.114,791.7387,2.8072,5.8955,10.7432,334.5192,7.0831,1.0192,0.5727,8809.589,430.6963,15.4082,318.0832,16.8447,1877.6329,11.0304,25.1066,9.3662,2.6169,2.1069,1.6654,11.0416,5.0732,1.0,21.5342,1736.8418,21.9526,2652.4757,0.7486,31.1583,8497.0606,3.3044,17130.5195,83.4663,1.9105,450.9962,2.0212,0.546,450.9962,82.0454,186.9663,11.0301,13.1075,108.8562
AWG,2.0517,49.0095,61.9601,266.0642,1.0,246.7143,62.3178,0.7463,1.0,0.9464,1.0036,1.1173,47.7627,1.0036,0.2101,1128.4049,0.5587,0.7604,3.8316,2.64,0.5587,42.3647,6.4659,1.6633,1.1173,0.7022,1113.6913,0.5215,445.9242,3.5525,2097.4317,366.7527,13.4078,56.5824,12.5836,99.2855,3.8283,30.597,79.8022,10.2073,8.3799,28.7333,0.5132,1.1652,0.4272,3.8283,0.4272,1.7197,0.4272,4.2851,0.4272,30.0051,4965.2869,4.2744,116.2523,4.3798,13.6588,3.8663,60.0572,194.4392,7972.4669,1.8076,0.4272,42.3655,810.8668,23388.4859,72.219,0.4272,85.8658,0.3961,69.2618,64.3939,49.0291,2249.675,0.7463,252.4529,681.5938,0.1674,0.4655,255.4524,7123.5913,842.1788,170.5424,84.904,8.2304,2.5962,5.3624,10.2421,2111.0319,31.502,1008.1203,1674.9521,4.5112,20.2164,24.7842,8.5905,456.849,11.2502,2.3507,35.8496,8.2304,232.6148,19.9219,4.916,67.7835,0.8105,0.2148,0.5587,2.073,1.9603,28.7164,103.8715,2.3781,3784.566,2.0335,2.5328,60.3173,44.2945,582.8941,2.095,4.419,8.0125,249.6492,5.2835,0.7604,0.4272,6574.535,321.4257,11.4991,237.6662,12.5722,1398.3707,8.2304,18.717,6.9876,1.952,1.5945,1.2433,8.2362,3.7731,0.7463,16.0583,1293.8733,16.3929,1979.6273,0.5587,23.159,6344.2221,2.466,12755.5878,62.0574,1.4274,336.6038,1.5084,0.4079,336.6038,61.2351,139.254,8.2305,9.7778,81.2386
AZN,2.1678,51.8332,65.53,280.9319,1.0566,261.8958,65.8211,0.7884,1.0566,1.0,1.0585,1.1806,50.755,1.0585,0.2219,1207.5889,0.5903,0.8026,4.0517,2.7813,0.5903,44.8044,6.7855,1.767,1.1806,0.7404,1177.0599,0.5504,470.7103,3.7521,2205.8895,387.7997,14.1668,59.6775,13.2621,104.9059,4.0377,32.3472,84.3997,10.7925,8.8543,30.2551,0.5412,1.2293,0.4511,4.0377,0.4511,1.8168,0.4511,4.4001,0.4511,31.7851,5259.8326,4.5216,123.1485,4.622,14.4458,4.0778,63.33,205.7418,8479.0109,1.9043,0.4511,44.8044,858.9682,24730.3821,76.258,0.4511,90.416,0.4185,73.0432,67.8201,51.5962,2383.128,0.7884,266.2624,719.0573,0.1769,0.4919,269.3443,6978.9257,889.8536,179.9237,89.7958,8.6796,2.7502,5.7199,10.8218,2378.6187,33.2945,1046.8695,1774.3119,4.7607,21.4157,26.4629,9.08,480.6347,11.8768,2.4876,37.7508,8.6796,244.7097,21.0697,5.1814,71.6871,0.8548,0.227,0.5903,2.1791,2.0733,30.3239,109.7909,2.512,4067.1785,2.1486,2.6745,63.6979,47.4303,598.7616,2.2136,4.7532,8.4742,261.8958,5.5814,0.8026,0.4511,6964.5429,340.493,12.1812,251.9238,13.2599,1478.9391,8.6796,19.7456,7.3784,2.0614,1.7567,1.3218,8.6996,3.9883,0.7884,16.9364,1366.413,17.3792,2093.4221,0.5903,24.3669,6705.3543,2.6056,13459.5049,65.2439,1.5168,355.0165,1.5938,0.431,355.0165,64.5848,147.2773,8.6796,10.3295,85.8089
