,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.3863,31.1678,128.7808,0.4874,110.969,31.613,0.384,0.4874,0.462,0.5047,0.5446,23.3348,0.5047,0.1024,549.684,0.2723,0.3765,1.8693,1.3731,0.2723,20.9451,3.3237,0.7564,0.5446,0.3505,543.434,0.2688,234.771,1.8249,1113.9007,180.9688,6.5351,28.4534,6.415,48.3924,1.9251,14.9755,39.4823,5.0299,4.0844,14.0804,0.258,0.5882,0.221,1.9251,0.221,0.8245,0.221,2.0929,0.221,14.723,2415.6267,2.0835,56.968,2.1384,6.67,1.9442,29.816,98.3496,3943.067,0.9284,0.221,20.9457,397.4479,11431.5187,35.6074,0.221,42.1055,0.1931,35.5609,31.6468,22.6874,1103.2169,0.384,126.9501,345.2874,0.08159,0.2269,118.5315,3794.3902,410.4833,96.9949,41.1363,4.3497,1.3044,2.6651,5.1073,1087.1957,15.8977,499.699,844.5422,2.2025,9.928,11.6525,4.2068,222.9917,5.4901,1.1857,17.5021,4.3497,112.9756,9.7561,2.5812,33.5122,0.4246,0.1047,0.2723,1.0349,0.9679,14.3135,50.5003,1.2121,1823.8596,0.9912,1.2721,30.2942,18.0345,287.0694,1.0211,2.1585,3.5844,121.5675,2.7063,0.3766,0.221,3428.4107,157.5204,5.6738,115.7823,6.3221,677.2011,4.3497,9.3638,3.3982,0.9528,0.7721,0.6246,4.0762,1.841,0.384,8.058,632.4792,8.2032,969.638,0.2723,11.2318,3020.0368,1.2398,6250.368,31.0943,0.6993,169.2669,0.7352,0.2026,169.2669,30.7931,68.2001,4.3497,4.6332,44.6723
AFN,0.04276,1.0,1.3327,5.2699,0.02084,4.7415,1.35,0.0162,0.02084,0.0198,0.0216,0.02329,1.0104,0.0216,0.004378,23.8826,0.01164,0.01608,0.08008,0.05763,0.01164,0.8902,0.141,0.03976,0.02329,0.01489,23.2592,0.01143,9.9829,0.07723,47.1169,7.7566,0.2794,1.2176,0.2717,2.0693,0.08238,0.641,1.6883,0.2154,0.1746,0.6031,0.01104,0.02513,0.009407,0.08238,0.009407,0.03523,0.009407,0.08751,0.009407,0.6287,103.1577,0.08933,2.4328,0.0916,0.2852,0.0832,1.2667,4.1813,168.4226,0.03967,0.009407,0.8902,16.9727,487.566,1.5226,0.009407,1.7973,0.008255,1.5148,1.3505,0.9535,47.1121,0.0162,5.4327,14.6959,0.003489,0.009703,5.0525,144.8331,17.5523,4.1387,1.759,0.1831,0.0557,0.1163,0.2177,47.0264,0.6813,21.5783,36.0656,0.09435,0.424,0.5034,0.1799,9.4586,0.2342,0.05074,0.7458,0.1831,4.839,0.4172,0.1088,1.4243,0.01797,0.004477,0.01164,0.04432,0.04139,0.6113,2.166,0.05163,79.566,0.04238,0.05463,1.3008,0.7808,11.9995,0.04366,0.09355,0.1533,5.1682,0.1145,0.01608,0.009407,146.4079,6.7268,0.2423,4.9419,0.2705,28.9578,0.1831,0.3979,0.1453,0.0406,0.03565,0.02689,0.1734,0.07917,0.0162,0.3442,27.0303,0.3449,41.1481,0.01164,0.4763,129.8543,0.05302,267.3518,1.3377,0.03017,7.2436,0.03144,0.008662,7.2436,1.3178,2.9163,0.1831,0.1974,1.8524
ALL,0.03208,0.7503,1.0,3.9564,0.01564,3.5596,1.013,0.01214,0.01564,0.01486,0.01619,0.01747,0.7581,0.01619,0.003285,17.9298,0.008736,0.01205,0.06008,0.0432,0.008736,0.6673,0.1058,0.02983,0.01747,0.01116,17.4617,0.008571,7.4833,0.0579,35.3533,5.82,0.2097,0.9128,0.2037,1.5526,0.06176,0.4809,1.2668,0.1616,0.131,0.4527,0.008278,0.01886,0.007052,0.06176,0.007052,0.02645,0.007052,0.0657,0.007052,0.472,77.4451,0.06702,1.8264,0.06867,0.214,0.06237,0.951,3.1344,126.252,0.02973,0.007052,0.6673,12.7422,366.0377,1.1424,0.007052,1.3486,0.006194,1.1355,1.0133,0.7159,35.3692,0.01214,4.0724,11.0162,0.002618,0.00728,3.7911,108.6729,13.1701,3.1053,1.3198,0.1373,0.04182,0.0873,0.1634,35.3048,0.5114,16.1909,27.0761,0.07073,0.3183,0.3777,0.135,7.101,0.1756,0.03803,0.5599,0.1373,3.6308,0.313,0.08153,1.0676,0.01347,0.003359,0.008736,0.03325,0.03105,0.4583,1.6253,0.03874,59.701,0.0318,0.04096,0.976,0.5858,9.0086,0.03276,0.07019,0.115,3.88,0.08585,0.01205,0.007052,109.915,5.0501,0.1819,3.7101,0.2028,21.7278,0.1373,0.2983,0.1091,0.03048,0.02675,0.02017,0.13,0.0594,0.01214,0.2583,20.2929,0.2585,30.8917,0.008736,0.3574,97.4874,0.03978,200.6029,1.0037,0.02264,5.4299,0.02359,0.0065,5.4299,0.9878,2.1882,0.1373,0.1482,1.3907
AMD,0.007765,0.1898,0.2528,1.0,0.003785,0.8997,0.2554,0.002962,0.003785,0.003596,0.003885,0.004229,0.1914,0.003885,0.00079501,4.5319,0.002114,0.00291,0.01517,0.01057,0.002114,0.1616,0.02673,0.005798,0.004229,0.002697,4.4136,0.002068,1.8235,0.01399,8.8912,1.4688,0.05075,0.219,0.04876,0.3758,0.01482,0.1214,0.3194,0.03918,0.03172,0.1144,0.001986,0.004772,0.0017,0.01482,0.0017,0.006404,0.0017,0.01661,0.0017,0.1193,19.5749,0.01692,0.4616,0.01651,0.05415,0.01497,0.2404,0.7543,30.6257,0.007132,0.0017,0.1616,3.2207,88.7875,0.2734,0.0017,0.3405,0.001499,0.274,0.2556,0.1762,8.9398,0.002962,0.9772,2.6702,0.00063354,0.001762,0.9284,27.3939,3.1875,0.7778,0.3324,0.03364,0.01057,0.02206,0.03979,8.9236,0.1293,4.0845,6.8437,0.017,0.08045,0.09558,0.03411,1.7948,0.04264,0.00921,0.1415,0.03364,0.9161,0.07902,0.0198,0.2586,0.00327,0.00081298,0.002114,0.008431,0.007875,0.1112,0.4103,0.009395,15.0645,0.007696,0.009804,0.2359,0.1413,2.277,0.007929,0.01764,0.02872,0.9807,0.02079,0.00291,0.0017,27.7819,1.2765,0.04598,0.9378,0.04866,5.4483,0.03364,0.07273,0.02639,0.007417,0.006759,0.005105,0.03135,0.01499,0.002962,0.06521,5.1292,0.06363,7.8081,0.002115,0.0903,23.4572,0.00963,50.6717,0.2536,0.005682,1.3029,0.005709,0.001567,1.3029,0.237,0.5521,0.03364,0.03746,0.3515
ANG,2.0517,47.9812,63.9463,264.2165,1.0,227.6724,64.8596,0.7878,1.0,0.9479,1.0355,1.1173,47.8754,1.0355,0.2101,1127.7734,0.5587,0.7726,3.8353,2.8171,0.5587,42.9727,6.8192,1.5519,1.1173,0.7191,1114.9504,0.5515,481.674,3.7441,2285.3634,371.2893,13.4078,58.3772,13.1616,99.2855,3.9497,30.7249,81.0048,10.3197,8.3799,28.8883,0.5294,1.2068,0.4533,3.9497,0.4533,1.6917,0.4533,4.2939,0.4533,30.2068,4956.0832,4.2746,116.88,4.3873,13.6847,3.989,61.1728,201.7814,8089.8959,1.9049,0.4533,42.9738,815.4344,23453.7723,73.0549,0.4533,86.3867,0.3961,72.9594,64.9289,46.5472,2263.4437,0.7878,260.4606,708.4178,0.1674,0.4655,243.1882,7784.8592,842.1788,199.0022,84.3983,8.9241,2.6762,5.468,10.4785,2230.5734,32.6169,1025.2204,1732.7269,4.5189,20.3691,23.9072,8.631,457.5067,11.2639,2.4327,35.9087,8.9241,231.7894,20.0163,5.2957,68.7563,0.8711,0.2148,0.5587,2.1233,1.9858,29.3667,103.6103,2.4869,3741.9688,2.0335,2.61,62.154,37.001,588.9734,2.095,4.4286,7.354,249.4171,5.5524,0.7726,0.4533,7033.9878,323.1807,11.6409,237.5478,12.9709,1389.3972,8.9241,19.2114,6.972,1.9549,1.5841,1.2815,8.3631,3.7772,0.7878,16.5324,1297.6423,16.8302,1989.3831,0.5587,23.0439,6196.137,2.5437,12823.7299,63.7955,1.4347,347.2807,1.5084,0.4156,347.2807,63.1775,139.9244,8.9241,9.5058,91.6532
AOA,0.009012,0.2109,0.2809,1.1115,0.004392,1.0,0.2839,0.003426,0.004392,0.004167,0.0045,0.004908,0.2128,0.0045,0.00092262,5.037,0.002454,0.003393,0.01686,0.01238,0.002454,0.1887,0.02971,0.008414,0.004908,0.003136,4.9547,0.002397,2.1159,0.01624,9.8821,1.6325,0.05889,0.2537,0.05782,0.4361,0.01716,0.1349,0.355,0.04532,0.03681,0.128,0.002301,0.005303,0.001971,0.01716,0.001971,0.007431,0.001971,0.01846,0.001971,0.1326,21.7565,0.0188,0.5131,0.01927,0.06019,0.01733,0.2672,0.8864,35.5381,0.008368,0.001971,0.1888,3.5796,102.8302,0.3209,0.001971,0.3785,0.00174,0.3174,0.2875,0.2011,9.9362,0.003426,1.1318,3.112,0.00073523,0.002045,1.0701,30.4469,3.6991,0.8645,0.3695,0.0388,0.01175,0.02482,0.04589,9.9181,0.1437,4.5398,7.6064,0.01985,0.08942,0.1062,0.03791,1.9949,0.04948,0.01069,0.1607,0.0388,1.0294,0.08783,0.02296,0.302,0.003827,0.00094347,0.002454,0.009371,0.008752,0.129,0.4561,0.0109,16.7435,0.008932,0.01147,0.2746,0.1664,2.5308,0.009202,0.01961,0.03192,1.1084,0.02408,0.003394,0.001971,30.8782,1.4187,0.0511,1.0423,0.05636,6.0556,0.0388,0.08439,0.03064,0.008564,0.007512,0.005674,0.03674,0.01666,0.003426,0.07247,5.757,0.07393,8.6783,0.002454,0.1004,27.3869,0.01117,56.3191,0.2819,0.006315,1.5091,0.006625,0.001826,1.5091,0.2745,0.6137,0.0388,0.04163,0.3907
ARS,0.03163,0.7407,0.9872,3.9156,0.01542,3.5229,1.0,0.01212,0.01542,0.01467,0.01601,0.01723,0.7484,0.01601,0.003239,17.7449,0.008613,0.01192,0.05913,0.04317,0.008613,0.6563,0.1044,0.02945,0.01723,0.01106,17.2817,0.008497,7.4198,0.05751,35.2353,5.7245,0.2067,0.9024,0.2011,1.5308,0.06106,0.4737,1.2505,0.159,0.1292,0.4481,0.008184,0.01858,0.006972,0.06106,0.006972,0.02618,0.006972,0.06502,0.006972,0.4672,76.6467,0.06591,1.8076,0.06756,0.2113,0.06166,0.9412,3.1162,123.8679,0.02937,0.006972,0.6563,12.6108,362.2642,1.1292,0.006972,1.3314,0.006107,1.1215,1.0003,0.7085,35.0046,0.01212,4.0263,10.7762,0.002581,0.007178,3.6977,107.2813,12.9846,3.0655,1.3029,0.1376,0.04139,0.08611,0.1613,34.9409,0.5062,15.9836,26.7969,0.06959,0.315,0.3729,0.1332,7.0278,0.1743,0.03741,0.5541,0.1376,3.5844,0.309,0.0816,1.0501,0.01342,0.003312,0.008613,0.03267,0.03066,0.4508,1.5975,0.03835,57.6939,0.03135,0.04048,0.9635,0.5614,8.9157,0.0323,0.06929,0.1135,3.84,0.08564,0.01192,0.006972,108.7819,4.998,0.18,3.6718,0.2005,21.4491,0.1376,0.2956,0.108,0.03017,0.02641,0.01992,0.1279,0.05864,0.01212,0.2542,20.0837,0.254,30.5732,0.008613,0.3553,96.4824,0.03905,198.0359,0.9909,0.02235,5.3685,0.02326,0.006408,5.3685,0.9766,2.1601,0.1376,0.1467,1.3763
AUD,2.6044,61.7309,82.3503,337.6148,1.2694,291.88,82.5261,1.0,1.2694,1.207,1.3155,1.4183,60.571,1.3158,0.2666,1431.5998,0.7092,0.9835,4.8748,3.5769,0.7092,54.4751,8.6804,1.9187,1.4183,0.9128,1415.3238,0.6999,611.5823,4.7327,2916.0828,471.9022,17.0198,74.1629,16.6059,126.0326,5.0178,39.0637,104.7702,13.1035,10.6374,36.671,0.6726,1.5315,0.5747,5.0178,0.5747,2.1498,0.5747,5.4669,0.5747,38.3447,6291.2792,5.4324,148.3681,5.5744,17.5879,5.0676,77.6531,256.1312,10257.5222,2.4157,0.5747,54.4766,1035.1169,29812.4712,92.772,0.5747,111.2587,0.5028,92.5033,82.6283,59.2786,2873.2278,1.0,330.8918,899.3658,0.2125,0.591,309.0553,10021.9195,1069.0583,253.2049,109.3503,11.3446,3.3972,6.9085,13.3539,2870.87,41.4346,1298.108,2199.533,5.7415,25.8567,30.3564,11.1173,580.3916,14.2966,3.0936,45.1873,11.3446,299.9167,25.83,6.7231,87.1601,1.1059,0.2727,0.7092,2.6951,2.5429,37.2325,131.6511,3.1544,4736.0677,2.5813,3.322,78.9494,46.9569,749.9315,2.6593,5.6268,9.6711,316.6116,7.0506,0.9835,0.5747,8928.9826,410.2474,14.777,300.8732,16.4784,1814.1526,11.3446,24.3793,8.8594,2.4861,1.9752,1.628,10.5945,4.9074,1.0,20.9764,1645.7176,21.3774,2523.4295,0.7092,29.3533,7867.7328,3.2147,16320.9588,81.1265,1.8277,441.189,1.9147,0.5276,441.189,80.2613,180.7326,11.3447,12.0453,116.3454
AWG,2.0517,47.9812,63.9463,264.2165,1.0,227.6724,64.8596,0.7878,1.0,0.9479,1.0355,1.1173,47.8754,1.0355,0.2101,1127.7734,0.5587,0.7726,3.8353,2.8171,0.5587,42.9727,6.8192,1.5519,1.1173,0.7191,1114.9504,0.5515,481.674,3.7441,2285.3634,371.2893,13.4078,58.3772,13.1616,99.2855,3.9497,30.7249,81.0048,10.3197,8.3799,28.8883,0.5294,1.2068,0.4533,3.9497,0.4533,1.6917,0.4533,4.2939,0.4533,30.2068,4956.0832,4.2746,116.88,4.3873,13.6847,3.989,61.1728,201.7814,8089.8959,1.9049,0.4533,42.9738,815.4344,23453.7723,73.0549,0.4533,86.3867,0.3961,72.9594,64.9289,46.5472,2263.4437,0.7878,260.4606,708.4178,0.1674,0.4655,243.1882,7784.8592,842.1788,199.0022,84.3983,8.9241,2.6762,5.468,10.4785,2230.5734,32.6169,1025.2204,1732.7269,4.5189,20.3691,23.9072,8.631,457.5067,11.2639,2.4327,35.9087,8.9241,231.7894,20.0163,5.2957,68.7563,0.8711,0.2148,0.5587,2.1233,1.9858,29.3667,103.6103,2.4869,3741.9688,2.0335,2.61,62.154,37.001,588.9734,2.095,4.4286,7.354,249.4171,5.5524,0.7726,0.4533,7033.9878,323.1807,11.6409,237.5478,12.9709,1389.3972,8.9241,19.2114,6.972,1.9549,1.5841,1.2815,8.3631,3.7772,0.7878,16.5324,1297.6423,16.8302,1989.3831,0.5587,23.0439,6196.137,2.5437,12823.7299,63.7955,1.4347,347.2807,1.5084,0.4156,347.2807,63.1775,139.9244,8.9241,9.5058,91.6532
AZN,2.1645,50.5019,67.3058,278.2221,1.055,240.0,68.1783,0.8285,1.055,1.0,1.089,1.1788,51.0255,1.089,0.2216,1208.8725,0.5894,0.8153,4.044,2.9571,0.5894,45.2992,7.1212,1.7329,1.1788,0.7555,1177.3177,0.5794,502.1386,3.9302,2379.444,391.7207,14.1452,61.3978,13.6752,104.7461,4.1541,32.3701,85.2602,10.8944,8.8408,30.5251,0.5568,1.2693,0.4764,4.1541,0.4764,1.7875,0.4764,4.4294,0.4764,31.8248,5221.5569,4.5111,123.1407,4.6278,14.4036,4.1954,64.1176,211.867,8471.6409,2.004,0.4764,45.3001,859.1133,24756.3606,76.8893,0.4764,90.769,0.4179,76.8,68.2017,49.039,2384.6855,0.8285,273.9376,749.3256,0.1766,0.4912,258.0739,7314.2565,888.4983,209.0018,88.8318,9.4265,2.8196,5.8755,11.0549,2380.3458,34.4832,1089.7346,1825.5408,4.7666,21.4602,25.4221,9.0844,478.7701,11.7801,2.5522,37.7489,9.4265,244.3747,21.0679,5.543,72.4787,0.9152,0.2266,0.5894,2.2382,2.0902,30.7491,109.3886,2.6176,4018.2017,2.1454,2.7557,65.5809,39.2171,607.3833,2.2102,4.7244,7.7402,261.6,5.8201,0.8153,0.4764,7410.7649,340.492,12.2644,250.1434,13.6421,1462.3752,9.4265,20.0136,7.3602,2.0629,1.8005,1.3579,8.8034,3.9979,0.8285,17.3839,1368.2008,17.7871,2082.8025,0.5894,24.0557,6567.4724,2.6837,13501.7168,67.5571,1.5238,365.2501,1.5913,0.4385,365.2501,66.4465,147.2752,9.4273,9.9924,93.7634
