,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.3069,30.6101,118.786,0.4874,117.0839,32.8762,0.3779,0.4874,0.4622,0.4978,0.5446,24.5257,0.4978,0.1024,548.7609,0.2723,0.3746,1.8724,1.3002,0.2723,21.1375,3.2693,0.7661,0.5446,0.3423,544.5101,0.2636,221.2176,1.8108,1016.0536,186.3,6.5351,28.0635,6.2942,48.3924,1.8987,15.0082,39.7211,5.0705,4.0844,14.1094,0.2545,0.5837,0.2173,1.8987,0.2173,0.8042,0.2173,2.188,0.2173,14.7129,2404.523,2.0953,56.8562,2.1369,6.7078,1.9176,30.5172,98.7867,3908.5157,0.9074,0.2173,21.1379,396.6562,11446.7264,35.0865,0.2173,41.8944,0.1931,35.8119,31.988,22.1842,1104.1643,0.3779,125.2107,340.5904,0.08159,0.2269,117.775,4259.2587,410.4833,97.7879,41.3996,4.1964,1.2924,2.6372,5.1853,1089.3685,15.6495,499.8502,849.4811,2.201,9.913,11.7212,4.198,280.7776,5.3274,1.1919,17.5342,4.1964,112.9944,9.7942,2.5652,33.82,0.4191,0.1047,0.2723,1.0133,0.9617,14.4033,54.1022,1.1648,1856.128,0.9912,1.2556,29.8481,16.6789,289.8648,1.0211,2.1623,3.6363,121.2652,2.6632,0.3746,0.2173,3526.6338,157.2051,5.6965,128.004,6.2355,685.1475,4.1964,9.3619,3.1703,0.953,0.7719,0.6209,4.5183,1.8401,0.3779,7.9741,633.3743,8.0012,1022.3829,0.2723,10.8891,2988.2588,1.398,6321.4551,31.0024,0.7101,166.9476,0.7352,0.2014,166.9476,30.3712,68.2276,4.1965,4.6125,84.4393
AFN,0.04114,1.0,1.2593,5.0027,0.02005,4.6617,1.3535,0.0155,0.02005,0.01906,0.02042,0.0224,1.0024,0.02042,0.004212,23.0514,0.0112,0.01538,0.07729,0.05323,0.0112,0.8696,0.1346,0.03784,0.0224,0.01406,22.4269,0.01078,9.1057,0.07437,42.3389,7.6751,0.2689,1.1514,0.2581,1.9909,0.0779,0.6194,1.6342,0.2089,0.168,0.5827,0.01044,0.02405,0.008919,0.0779,0.008919,0.03386,0.008919,0.08746,0.008919,0.607,99.2066,0.08646,2.3458,0.08784,0.276,0.07867,1.257,4.0521,161.4764,0.03727,0.008919,0.8696,16.3654,470.7451,1.4435,0.008919,1.7283,0.007942,1.4635,1.3115,0.906,45.556,0.0155,5.1371,14.0035,0.003357,0.009335,4.8404,151.786,16.8875,4.0388,1.7032,0.1714,0.05332,0.1106,0.2138,45.3837,0.6447,20.8066,35.0482,0.09048,0.409,0.4914,0.173,11.4542,0.2183,0.04917,0.7188,0.1714,4.6569,0.4029,0.1053,1.3913,0.01715,0.004307,0.0112,0.04162,0.03957,0.5917,2.2457,0.04784,76.9657,0.04078,0.05161,1.2263,0.685,11.4378,0.04201,0.09127,0.1496,5.0017,0.1092,0.01538,0.008919,145.503,6.486,0.235,5.2146,0.2558,28.1874,0.1714,0.384,0.1275,0.03918,0.03391,0.02571,0.1858,0.07618,0.0155,0.3294,26.1098,0.3314,42.3048,0.0112,0.4501,123.1179,0.05751,261.3495,1.2851,0.02953,6.8494,0.03025,0.008285,6.8494,1.2461,2.8069,0.1714,0.1937,3.2664
ALL,0.03267,0.7941,1.0,3.9646,0.01592,3.6944,1.0748,0.01231,0.01592,0.01514,0.01622,0.01779,0.796,0.01622,0.003345,18.2679,0.008896,0.01222,0.06137,0.04228,0.008896,0.6906,0.1069,0.03005,0.01779,0.01116,17.773,0.008559,7.2317,0.05906,33.6205,6.0946,0.2135,0.9144,0.205,1.5809,0.06187,0.4918,1.2976,0.1659,0.1334,0.4618,0.008293,0.0191,0.007083,0.06187,0.007083,0.02683,0.007083,0.06931,0.007083,0.4811,78.6198,0.06866,1.859,0.06976,0.2191,0.06248,0.9961,3.2182,128.2439,0.0296,0.007083,0.6906,12.9693,373.0588,1.1462,0.007083,1.3724,0.006307,1.1623,1.0414,0.718,36.1025,0.01231,4.0799,11.1215,0.002665,0.007413,3.8437,120.5304,13.41,3.2071,1.3525,0.1361,0.04226,0.08779,0.1698,35.966,0.5109,16.5222,27.7752,0.07186,0.3241,0.3902,0.1374,9.0773,0.1734,0.03905,0.5696,0.1361,3.6979,0.32,0.0836,1.105,0.01362,0.00342,0.008896,0.03305,0.03142,0.4699,1.7833,0.03799,61.117,0.03238,0.04099,0.9738,0.5439,9.0643,0.03336,0.07248,0.1188,3.9638,0.0867,0.01222,0.007083,115.3091,5.1401,0.1863,4.1325,0.2032,22.383,0.1361,0.3049,0.1011,0.03105,0.02693,0.02042,0.1476,0.06049,0.01231,0.2615,20.6917,0.2632,33.526,0.008896,0.3575,97.5692,0.04567,207.5326,1.0204,0.02345,5.4398,0.02402,0.006579,5.4398,0.9896,2.2289,0.1361,0.1535,2.5886
AMD,0.008419,0.1999,0.2522,1.0,0.004103,0.9318,0.2696,0.003178,0.004103,0.003899,0.004181,0.004585,0.1996,0.004181,0.00086191,4.6078,0.002292,0.00315,0.01543,0.01095,0.002292,0.1781,0.02687,0.006166,0.004585,0.002881,4.483,0.002205,1.8624,0.01526,8.4489,1.5303,0.05502,0.2357,0.05284,0.4074,0.01595,0.1235,0.3262,0.04288,0.03438,0.1165,0.002138,0.004812,0.001827,0.01595,0.001827,0.00677,0.001827,0.01748,0.001827,0.1213,19.8306,0.01722,0.4689,0.01799,0.05507,0.01611,0.2513,0.8335,32.9045,0.007667,0.001827,0.1781,3.2713,96.366,0.2967,0.001827,0.3453,0.001625,0.2996,0.2618,0.1868,9.1063,0.003178,1.0518,2.8853,0.00068684,0.00191,0.9897,30.1824,3.4557,0.8068,0.3392,0.0353,0.01066,0.02209,0.04374,9.0718,0.1289,4.1496,7.0058,0.01853,0.08175,0.09814,0.03465,2.2896,0.04485,0.01003,0.1437,0.0353,0.9306,0.08032,0.02157,0.285,0.003516,0.00088139,0.002292,0.008326,0.007998,0.1213,0.4423,0.009792,15.3568,0.008344,0.0106,0.2517,0.1405,2.2863,0.008596,0.01802,0.02872,0.9998,0.02237,0.00315,0.001827,29.0848,1.2965,0.04698,1.0424,0.05238,5.6459,0.0353,0.07881,0.02669,0.008047,0.006777,0.005156,0.03817,0.0152,0.003178,0.06547,5.2191,0.06785,8.4564,0.002292,0.08945,25.1575,0.01177,51.9991,0.2555,0.005783,1.4024,0.006189,0.001692,1.4024,0.2551,0.5608,0.0353,0.03872,0.6529
ANG,2.0517,49.8699,62.8021,243.7103,1.0,240.2182,67.4513,0.7754,1.0,0.9483,1.0213,1.1173,50.3188,1.0213,0.2101,1125.8796,0.5587,0.7685,3.8415,2.6676,0.5587,43.3673,6.7075,1.5718,1.1173,0.7022,1117.1582,0.5408,453.8669,3.7152,2084.6128,382.2273,13.4078,57.5773,12.9137,99.2855,3.8956,30.792,81.4948,10.403,8.3799,28.948,0.5222,1.1976,0.4458,3.8956,0.4458,1.65,0.4458,4.4891,0.4458,30.1861,4933.3022,4.2989,116.6505,4.3843,13.7622,3.9343,62.6113,202.6782,8019.0077,1.8617,0.4458,43.3682,813.8099,23484.9736,71.9862,0.4458,85.9537,0.3961,73.4743,65.6291,45.5148,2265.3873,0.7754,256.8918,698.7812,0.1674,0.4655,241.6362,8738.6188,842.1788,200.6291,84.9386,8.6097,2.6515,5.4107,10.6385,2235.0312,32.1077,1025.5307,1742.86,4.5158,20.3383,24.048,8.6128,576.0647,10.93,2.4454,35.9745,8.6097,231.8279,20.0946,5.2629,69.3877,0.8598,0.2148,0.5587,2.0789,1.9732,29.5509,111.0001,2.3899,3808.1732,2.0335,2.576,61.2386,34.2197,594.7086,2.095,4.4363,7.4606,248.7969,5.4641,0.7685,0.4458,7235.5098,322.5339,11.6873,262.6227,12.7932,1405.7007,8.6097,19.2075,6.5045,1.9552,1.5837,1.274,9.27,3.7753,0.7754,16.3603,1299.4789,16.4159,2097.5983,0.5587,22.3408,6130.9387,2.8682,12969.5777,63.6068,1.4568,342.5224,1.5084,0.4132,342.5224,62.3118,139.981,8.6098,9.4633,173.2421
AOA,0.008541,0.2145,0.2707,1.0731,0.004163,1.0,0.2893,0.003157,0.004163,0.004086,0.004158,0.004651,0.2142,0.004158,0.00087444,4.9448,0.002326,0.003199,0.01656,0.01111,0.002326,0.1805,0.02884,0.007951,0.004651,0.002859,4.7636,0.002202,1.8903,0.01516,9.0669,1.6422,0.05582,0.2344,0.05379,0.4133,0.01586,0.1326,0.35,0.04469,0.03488,0.123,0.002126,0.005164,0.001815,0.01586,0.001815,0.007264,0.001815,0.01876,0.001815,0.1302,21.281,0.01848,0.5032,0.01826,0.05909,0.01602,0.2696,0.8441,33.3989,0.007754,0.001815,0.1806,3.5106,100.9804,0.2998,0.001815,0.3705,0.001649,0.2993,0.2782,0.1943,9.7723,0.003157,1.046,2.9104,0.00069683,0.001938,1.027,32.3899,3.5059,0.8658,0.364,0.03503,0.01144,0.02353,0.04572,9.7353,0.1383,4.4531,7.5182,0.0188,0.08773,0.1053,0.03718,2.4571,0.04552,0.01018,0.1548,0.03503,0.9876,0.08619,0.02139,0.2889,0.003581,0.0008942,0.002326,0.008935,0.008583,0.1231,0.4747,0.0103,16.48,0.008465,0.01073,0.2634,0.1506,2.4535,0.008721,0.01934,0.03082,1.0609,0.02223,0.003201,0.001815,31.2121,1.3913,0.05042,1.1186,0.05209,6.0588,0.03503,0.08,0.02736,0.008405,0.007273,0.005533,0.03861,0.01631,0.003157,0.07026,5.5275,0.06837,9.0749,0.002327,0.09599,26.4103,0.01195,55.8024,0.2741,0.006206,1.3947,0.006279,0.001721,1.3947,0.2537,0.6018,0.03503,0.04155,0.7007
ARS,0.03042,0.7388,0.9304,3.7091,0.01483,3.4563,1.0,0.01148,0.01483,0.01408,0.01511,0.01656,0.7406,0.01511,0.003114,17.0907,0.008282,0.01139,0.05695,0.03956,0.008282,0.6428,0.09944,0.02796,0.01656,0.01041,16.6277,0.00797,6.7344,0.05506,30.9053,5.6667,0.1988,0.8516,0.1906,1.472,0.05762,0.4565,1.2074,0.1543,0.1242,0.432,0.007723,0.01782,0.006613,0.05762,0.006613,0.02511,0.006613,0.06485,0.006613,0.4501,73.5537,0.06373,1.7392,0.06496,0.2039,0.05819,0.9319,3.0107,115.1072,0.02759,0.006613,0.6428,12.1336,349.0196,1.0681,0.006613,1.277,0.005872,1.0836,0.969,0.6717,33.7761,0.01148,3.7997,10.3591,0.002482,0.006902,3.5926,112.1467,12.4857,2.984,1.2584,0.1279,0.03953,0.0817,0.1579,33.6484,0.478,15.3729,25.9854,0.0669,0.3032,0.3631,0.1278,8.4924,0.1618,0.03634,0.5329,0.1279,3.4407,0.2977,0.07804,1.0285,0.01271,0.003185,0.008282,0.03073,0.02923,0.4376,1.6456,0.03541,56.4579,0.03015,0.03816,0.9061,0.5112,8.4802,0.03106,0.06744,0.1105,3.7083,0.08082,0.01139,0.006613,107.8788,4.8089,0.1743,3.8662,0.1892,20.8262,0.1279,0.2843,0.09456,0.02905,0.02505,0.019,0.1366,0.05629,0.01148,0.2432,19.3583,0.2433,31.3656,0.008282,0.3312,91.2821,0.04233,193.0974,0.9495,0.02182,5.0663,0.02236,0.006126,5.0663,0.9217,2.0739,0.1279,0.1436,2.4218
AUD,2.6459,64.5268,81.2479,314.6213,1.2896,316.7245,87.1397,1.0,1.2896,1.2253,1.3172,1.4409,64.8388,1.3173,0.2709,1451.9808,0.7205,0.9919,4.9621,3.4467,0.7205,55.97,8.6767,2.0259,1.4409,0.906,1440.7357,0.697,586.9094,4.7959,2692.0342,493.7731,17.2912,74.2607,16.6848,128.0423,5.0244,39.7758,105.4575,13.4401,10.807,37.3326,0.6735,1.5469,0.5749,5.0244,0.5749,2.1301,0.5749,5.8088,0.5749,38.9293,6362.1995,5.5534,150.4375,5.6574,17.8093,5.0743,80.7463,262.2454,10342.6969,2.4051,0.5749,55.9605,1049.5244,30330.0073,93.072,0.5749,111.5278,0.5108,94.6497,85.0389,58.7874,2921.5413,1.0,331.3278,901.0402,0.2159,0.6004,312.1198,11318.2276,1086.1052,258.4895,109.9331,11.1037,3.4195,6.9549,13.7464,2892.28,41.6717,1320.3846,2247.6676,5.8266,26.2292,31.0429,11.1597,744.9401,14.1003,3.1561,46.1336,11.1037,300.499,26.0058,6.7891,89.552,1.1086,0.277,0.7205,2.683,2.551,38.1121,143.4143,3.0828,4918.5154,2.6225,3.328,79.0479,44.1712,769.8442,2.7018,5.7285,9.6812,320.8592,7.0474,0.9918,0.5749,9331.226,415.9536,15.0725,339.6264,16.5001,1818.5707,11.1037,24.797,8.4033,2.5249,2.0448,1.6451,11.9455,4.9163,1.0,21.0722,1683.5116,21.2151,2711.291,0.7204,28.8606,7917.6529,3.6822,16746.0982,82.1492,1.8819,441.7703,1.9453,0.5343,441.7703,80.3671,181.1278,11.1069,12.2262,223.4223
AWG,2.0517,49.8699,62.8021,243.7103,1.0,240.2182,67.4513,0.7754,1.0,0.9483,1.0213,1.1173,50.3188,1.0213,0.2101,1125.8796,0.5587,0.7685,3.8415,2.6676,0.5587,43.3673,6.7075,1.5718,1.1173,0.7022,1117.1582,0.5408,453.8669,3.7152,2084.6128,382.2273,13.4078,57.5773,12.9137,99.2855,3.8956,30.792,81.4948,10.403,8.3799,28.948,0.5222,1.1976,0.4458,3.8956,0.4458,1.65,0.4458,4.4891,0.4458,30.1861,4933.3022,4.2989,116.6505,4.3843,13.7622,3.9343,62.6113,202.6782,8019.0077,1.8617,0.4458,43.3682,813.8099,23484.9736,71.9862,0.4458,85.9537,0.3961,73.4743,65.6291,45.5148,2265.3873,0.7754,256.8918,698.7812,0.1674,0.4655,241.6362,8738.6188,842.1788,200.6291,84.9386,8.6097,2.6515,5.4107,10.6385,2235.0312,32.1077,1025.5307,1742.86,4.5158,20.3383,24.048,8.6128,576.0647,10.93,2.4454,35.9745,8.6097,231.8279,20.0946,5.2629,69.3877,0.8598,0.2148,0.5587,2.0789,1.9732,29.5509,111.0001,2.3899,3808.1732,2.0335,2.576,61.2386,34.2197,594.7086,2.095,4.4363,7.4606,248.7969,5.4641,0.7685,0.4458,7235.5098,322.5339,11.6873,262.6227,12.7932,1405.7007,8.6097,19.2075,6.5045,1.9552,1.5837,1.274,9.27,3.7753,0.7754,16.3603,1299.4789,16.4159,2097.5983,0.5587,22.3408,6130.9387,2.8682,12969.5777,63.6068,1.4568,342.5224,1.5084,0.4132,342.5224,62.3118,139.981,8.6098,9.4633,173.2421
AZN,2.1635,52.4664,66.0719,256.4933,1.0545,244.7184,71.0111,0.8162,1.0545,1.0,1.0743,1.1782,52.5932,1.0743,0.2215,1210.0816,0.5891,0.8092,4.055,2.809,0.5891,45.733,7.0613,1.7377,1.1782,0.74,1177.3003,0.5667,477.7236,3.9122,2221.3658,402.6831,14.1387,60.5637,13.578,104.6975,4.0977,32.4959,85.7379,10.9879,8.8367,30.5898,0.5493,1.2619,0.4693,4.0977,0.4693,1.748,0.4693,4.5913,0.4693,31.866,5207.8512,4.5365,123.1423,4.6214,14.4788,4.1384,65.9843,213.3154,8471.7416,1.9622,0.4693,45.7331,859.1002,24769.1789,76.0501,0.4693,90.6783,0.4177,76.965,68.809,48.0361,2391.4611,0.8161,270.2164,738.0166,0.1765,0.4909,254.3733,7963.6617,888.086,211.8995,89.361,9.0301,2.7991,5.8006,11.2184,2382.4197,33.8426,1091.6492,1839.854,4.76,21.4702,25.7825,9.0753,601.2882,11.4542,2.5795,37.7335,9.0301,244.3285,21.1408,5.5415,73.1728,0.9031,0.2265,0.5891,2.1838,2.0759,31.0407,117.8231,2.5173,4038.1123,2.1444,2.7146,64.4857,36.2196,600.4288,2.2092,4.7887,7.849,262.5625,5.7469,0.8092,0.4693,7638.1818,340.4836,12.3377,273.7402,13.4568,1478.8892,9.0301,20.144,6.8637,2.0639,1.779,1.349,9.7722,3.9969,0.8161,17.2811,1370.6362,17.4301,2220.793,0.5891,23.6176,6491.4718,3.0245,13712.0562,67.4227,1.5494,360.2885,1.5906,0.4357,360.2885,65.5439,147.2692,9.0302,10.1678,171.4694
