,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.6255,30.9316,122.9378,0.4874,110.6338,31.3042,0.3834,0.4874,0.4615,0.5051,0.5446,23.3117,0.5051,0.1024,548.9444,0.2723,0.3762,1.8685,1.3412,0.2723,20.8278,3.3106,0.7603,0.5446,0.3482,543.0823,0.2646,233.3852,1.803,1064.0573,181.5436,6.5351,28.4767,6.3422,48.3924,1.9267,14.9668,39.3029,5.0463,4.0844,14.0188,0.2583,0.5879,0.217,1.9267,0.217,0.8311,0.217,2.1047,0.217,14.6324,2404.5177,2.0805,56.645,2.1375,6.6708,1.9458,29.3419,97.4306,3945.7248,0.9085,0.217,20.8281,395.2089,11421.5963,35.5604,0.217,42.0143,0.1931,35.4181,31.5926,22.7642,1094.7576,0.3834,127.0539,343.7333,0.08159,0.2269,120.6961,3720.6874,410.4833,94.7357,41.2117,4.3039,1.2852,2.6617,5.0656,1087.228,15.9211,498.6383,835.5532,2.2016,9.8672,11.5988,4.1855,223.0194,5.5545,1.184,17.4994,4.3039,112.9398,9.7524,2.5462,33.3244,0.4203,0.1047,0.2723,1.0451,0.957,14.2582,50.4566,1.2045,1814.2608,0.9912,1.2745,30.3509,19.3295,286.5112,1.0211,2.1472,3.5789,121.239,2.6697,0.3762,0.217,3360.9365,156.6389,5.6199,115.8121,6.3273,673.5266,4.3039,9.3447,3.3948,0.9523,0.7659,0.6127,4.0434,1.8417,0.3834,7.999,630.6514,8.1827,966.044,0.2723,11.1588,3028.3435,1.2195,6250.5814,31.1598,0.6995,169.4052,0.7352,0.2023,169.4052,30.8183,67.9633,4.304,4.643,43.3193
AFN,0.04233,1.0,1.3092,5.318,0.02063,4.6779,1.3208,0.01616,0.02063,0.01953,0.02134,0.02305,0.994,0.02134,0.004334,23.6279,0.01153,0.01588,0.07915,0.05726,0.01153,0.8766,0.139,0.0391,0.02305,0.01473,22.9991,0.01115,9.7196,0.07571,45.3954,7.6217,0.2766,1.2031,0.2676,2.0483,0.0814,0.634,1.6636,0.2128,0.1729,0.5964,0.01091,0.02475,0.009204,0.0814,0.009204,0.03504,0.009204,0.08658,0.009204,0.6218,102.1824,0.08813,2.4072,0.08973,0.2824,0.08221,1.2528,4.1136,166.0859,0.03829,0.009204,0.8766,16.7948,481.0283,1.5052,0.009204,1.7773,0.008172,1.4962,1.3313,0.9694,46.5228,0.01616,5.3678,14.5974,0.003453,0.009605,5.1416,138.5368,17.3746,4.0271,1.7444,0.1827,0.05462,0.1144,0.2125,46.5228,0.6676,21.3144,35.5077,0.09242,0.4193,0.4961,0.1775,9.3954,0.2341,0.04991,0.7379,0.1827,4.7764,0.4128,0.108,1.4026,0.0177,0.004431,0.01153,0.04399,0.04051,0.5983,2.1331,0.05105,78.6467,0.04195,0.05399,1.2779,0.8522,11.7162,0.04322,0.09204,0.1515,5.1504,0.113,0.01588,0.009204,142.8263,6.6565,0.2388,4.9241,0.2673,28.5072,0.1827,0.3945,0.1432,0.04024,0.03504,0.02633,0.1695,0.07824,0.01616,0.3387,26.7518,0.3383,40.8239,0.01153,0.4693,129.0861,0.05162,264.4371,1.3176,0.02988,7.157,0.03112,0.008562,7.157,1.302,2.8767,0.1827,0.1959,1.8341
ALL,0.03233,0.7638,1.0,4.0704,0.01576,3.5805,1.0089,0.0123,0.01576,0.01492,0.01624,0.01761,0.7592,0.01624,0.00331,18.0848,0.008803,0.01208,0.06046,0.04356,0.008803,0.667,0.1062,0.02987,0.01761,0.0112,17.6035,0.008481,7.3951,0.0576,34.6738,5.8216,0.2113,0.9154,0.2036,1.5645,0.06193,0.4843,1.2707,0.1626,0.132,0.4565,0.008301,0.0189,0.007002,0.06193,0.007002,0.02682,0.007002,0.06627,0.007002,0.4759,78.2104,0.06731,1.8425,0.06827,0.2157,0.06255,0.9589,3.1298,126.3647,0.02913,0.007002,0.667,12.8547,368.1792,1.1497,0.007002,1.3575,0.006241,1.1384,1.0169,0.742,35.6086,0.0123,4.084,11.1063,0.002638,0.007336,3.9273,105.8167,13.2707,3.0759,1.3324,0.139,0.0418,0.08739,0.1623,35.6086,0.511,16.2803,27.1776,0.07031,0.3209,0.379,0.1356,7.1913,0.1781,0.03798,0.5648,0.139,3.6483,0.3153,0.08219,1.0672,0.01347,0.003385,0.008803,0.0336,0.03094,0.4552,1.6293,0.03899,60.0717,0.03204,0.04108,0.9761,0.6509,8.9676,0.03301,0.0703,0.1157,3.9421,0.08601,0.01208,0.007002,109.3193,5.0949,0.1828,3.7689,0.2034,21.7737,0.139,0.3001,0.1096,0.0308,0.02677,0.02011,0.129,0.05976,0.0123,0.2587,20.4759,0.2574,31.2466,0.008804,0.3584,98.8025,0.03943,201.9809,1.0064,0.02282,5.4454,0.02377,0.00654,5.4454,0.9906,2.1973,0.139,0.1499,1.4038
AMD,0.008134,0.188,0.2457,1.0,0.003965,0.8796,0.2484,0.003096,0.003965,0.003765,0.004106,0.00443,0.1871,0.004106,0.0008328,4.443,0.002215,0.003061,0.0149,0.01097,0.002215,0.1696,0.0261,0.006121,0.00443,0.002827,4.3248,0.002153,1.8985,0.01465,8.5378,1.4317,0.05316,0.2315,0.05159,0.3936,0.01566,0.1191,0.3127,0.04106,0.03322,0.1121,0.0021,0.00465,0.001765,0.01566,0.001765,0.006761,0.001765,0.01628,0.001765,0.1169,19.2144,0.01657,0.4526,0.01741,0.05309,0.01582,0.2356,0.7973,32.0973,0.007417,0.001765,0.1696,3.1581,92.9129,0.2909,0.001765,0.3341,0.00157,0.2886,0.2505,0.1852,8.7482,0.003096,1.0329,2.8024,0.00066365,0.001846,0.9795,26.0543,3.339,0.7573,0.3284,0.03546,0.01027,0.0215,0.04135,8.7482,0.1255,4.0067,6.6769,0.01793,0.07885,0.09345,0.03345,1.7667,0.04518,0.009631,0.1388,0.03546,0.8989,0.07751,0.0206,0.2714,0.003395,0.00085162,0.002215,0.008276,0.007625,0.116,0.4012,0.0098,14.7963,0.008062,0.01044,0.2469,0.158,2.2031,0.008306,0.01724,0.02812,0.9685,0.02167,0.003061,0.001765,26.8571,1.2517,0.04491,0.9259,0.05144,5.3267,0.03546,0.07602,0.02762,0.00777,0.006586,0.00497,0.03309,0.0147,0.003096,0.06362,5.0304,0.06714,7.6765,0.002215,0.08812,24.6352,0.00992,49.6994,0.2474,0.005581,1.3772,0.00598,0.001647,1.3772,0.2505,0.5414,0.03546,0.03683,0.3449
ANG,2.0517,48.4719,63.4616,252.2286,1.0,226.9847,64.226,0.7866,1.0,0.9469,1.0363,1.1173,47.828,1.0363,0.2101,1126.2561,0.5587,0.7718,3.8336,2.7516,0.5587,42.7318,6.7922,1.5599,1.1173,0.7145,1114.2288,0.5429,478.8308,3.6993,2183.1009,372.4685,13.4078,58.4249,13.0121,99.2855,3.9529,30.7069,80.6367,10.3535,8.3799,28.762,0.5299,1.2062,0.4452,3.9529,0.4452,1.7051,0.4452,4.3181,0.4452,30.0209,4933.2913,4.2684,116.2172,4.3855,13.6863,3.9922,60.2001,199.896,8095.3488,1.8639,0.4452,42.7326,810.8407,23433.4148,72.9585,0.4452,86.1998,0.3961,72.6664,64.8178,46.7048,2246.0879,0.7866,260.6735,705.2293,0.1674,0.4655,247.6292,7633.6449,842.1788,194.3669,84.5531,8.8301,2.6368,5.4609,10.3929,2230.6395,32.665,1023.0442,1714.2844,4.517,20.2443,23.797,8.5873,457.5635,11.396,2.4291,35.9031,8.8301,231.7158,20.0088,5.2239,68.3709,0.8623,0.2148,0.5587,2.1442,1.9634,29.2532,103.5207,2.4712,3722.2753,2.0335,2.6148,62.2702,39.6578,587.8281,2.095,4.4053,7.3427,248.7432,5.4774,0.7718,0.4452,6895.5528,321.3724,11.5303,237.6089,12.9815,1381.8582,8.8301,19.1724,6.965,1.9538,1.5715,1.2571,8.2957,3.7786,0.7866,16.4113,1293.8924,16.7882,1982.0093,0.5587,22.8943,6213.1796,2.502,12824.1677,63.9299,1.4352,347.5647,1.5084,0.415,347.5647,63.2291,139.4387,8.8305,9.5259,88.8772
AOA,0.009039,0.2138,0.2793,1.1368,0.004406,1.0,0.2824,0.003428,0.004406,0.004179,0.004517,0.004922,0.2127,0.004517,0.00092542,5.051,0.002461,0.0034,0.01694,0.01212,0.002461,0.1883,0.02967,0.008414,0.004922,0.003113,4.9643,0.002364,2.1098,0.01609,9.7061,1.6276,0.05907,0.2546,0.05733,0.4374,0.01723,0.1354,0.3555,0.04551,0.03692,0.1277,0.002309,0.005287,0.00194,0.01723,0.00194,0.00749,0.00194,0.01851,0.00194,0.1329,21.8437,0.01884,0.5146,0.01932,0.06035,0.0174,0.2678,0.8808,35.6696,0.008213,0.00194,0.1883,3.5903,102.8302,0.3215,0.00194,0.3798,0.001745,0.3157,0.2877,0.2072,9.9453,0.003428,1.1362,3.1074,0.00073746,0.002051,1.102,29.6196,3.7103,0.8609,0.3733,0.03849,0.01168,0.02483,0.04545,9.9453,0.1427,4.555,7.5905,0.0199,0.08964,0.1062,0.03803,2.0085,0.05021,0.0107,0.1609,0.03849,1.0319,0.08812,0.02269,0.3012,0.003799,0.00094633,0.002461,0.009408,0.008669,0.1289,0.4561,0.0109,16.821,0.008959,0.01152,0.2725,0.1835,2.5046,0.00923,0.0196,0.03196,1.1082,0.02385,0.003401,0.00194,30.5322,1.423,0.05105,1.0526,0.05658,6.0556,0.03849,0.08448,0.03062,0.008602,0.007487,0.00565,0.03655,0.01671,0.003428,0.07233,5.7419,0.07397,8.727,0.002462,0.1002,27.5949,0.01102,56.5001,0.2813,0.006344,1.5149,0.006645,0.001829,1.5149,0.2756,0.6155,0.03849,0.04187,0.3921
ARS,0.03194,0.7571,0.9912,4.0259,0.01557,3.5413,1.0,0.01224,0.01557,0.01479,0.01617,0.0174,0.7526,0.01617,0.003271,17.8869,0.008698,0.01204,0.05969,0.04314,0.008698,0.6642,0.1052,0.0296,0.0174,0.01113,17.4109,0.008436,7.429,0.05777,33.9914,5.7993,0.2088,0.9114,0.2029,1.5459,0.06167,0.4781,1.2595,0.1608,0.1305,0.4515,0.008266,0.01881,0.006971,0.06167,0.006971,0.02652,0.006971,0.06555,0.006971,0.4707,77.3547,0.06646,1.8223,0.06812,0.2138,0.06228,0.9484,3.1245,124.2432,0.02882,0.006971,0.6642,12.7141,364.1509,1.1376,0.006971,1.3456,0.006167,1.1355,1.0079,0.7338,35.219,0.01224,4.0664,11.0975,0.002606,0.007249,3.8806,104.887,13.1127,3.0489,1.3207,0.1389,0.04135,0.08682,0.1609,35.219,0.5054,16.1373,26.8802,0.07016,0.3174,0.3756,0.1344,7.1126,0.1778,0.03788,0.5586,0.1389,3.6162,0.3125,0.08162,1.0628,0.01339,0.003344,0.008698,0.03333,0.03067,0.4536,1.6118,0.03871,57.9581,0.03166,0.04089,0.9675,0.6244,8.8695,0.03262,0.06969,0.1147,3.899,0.0855,0.01204,0.006971,108.1232,5.0392,0.1808,3.7277,0.2025,21.583,0.1389,0.2992,0.1084,0.03046,0.02653,0.01993,0.1282,0.05924,0.01224,0.2564,20.2518,0.2563,30.9047,0.008698,0.3565,97.7215,0.0387,200.2068,0.9975,0.02262,5.4219,0.02349,0.006462,5.4219,0.9864,2.178,0.1389,0.1483,1.3885
AUD,2.6082,61.8706,81.3189,323.0054,1.2712,291.7175,81.6903,1.0,1.2712,1.2136,1.3196,1.4204,60.4207,1.321,0.267,1431.7865,0.7102,0.9847,4.87,3.5185,0.7102,54.3776,8.701,1.9585,1.4204,0.9101,1416.4977,0.6908,611.0029,4.7065,2768.7394,474.4942,17.0445,74.3955,16.6392,126.2155,5.0335,39.0274,103.0127,13.2402,10.6528,36.5646,0.6747,1.5396,0.5664,5.0335,0.5665,2.1892,0.5664,5.5641,0.5664,38.165,6271.5975,5.4238,147.7446,5.5819,17.4722,5.0835,76.5312,255.0259,10290.7291,2.3678,0.5664,54.3801,1030.806,30089.0708,93.4198,0.5664,110.0435,0.5035,92.4874,83.0682,59.9046,2855.408,1.0,331.9293,896.6344,0.2128,0.5918,316.6456,9847.3531,1070.6101,246.922,107.7157,11.2563,3.3521,6.9128,13.3413,2859.29,41.5452,1292.1933,2179.3365,5.7491,25.7362,30.2926,10.933,586.9063,14.4857,3.0951,45.6906,11.2563,295.0396,25.6078,6.6422,87.0041,1.0957,0.2731,0.7102,2.73,2.5011,37.1704,131.6019,3.1554,4700.664,2.5851,3.3507,79.4285,50.5743,758.2925,2.6632,5.5849,9.5973,316.2224,6.9746,0.9847,0.5664,8766.1825,408.5545,14.6582,304.2276,16.5301,1784.6697,11.2563,24.403,8.9417,2.5074,1.9829,1.5859,10.5513,4.8479,1.0,20.797,1663.821,21.4784,2540.7476,0.7102,29.155,7968.3554,3.161,16301.0472,81.4814,1.8251,442.5724,1.9175,0.5317,442.5724,80.513,177.7052,11.2569,12.2151,112.9879
AWG,2.0517,48.4719,63.4616,252.2286,1.0,226.9847,64.226,0.7866,1.0,0.9469,1.0363,1.1173,47.828,1.0363,0.2101,1126.2561,0.5587,0.7718,3.8336,2.7516,0.5587,42.7318,6.7922,1.5599,1.1173,0.7145,1114.2288,0.5429,478.8308,3.6993,2183.1009,372.4685,13.4078,58.4249,13.0121,99.2855,3.9529,30.7069,80.6367,10.3535,8.3799,28.762,0.5299,1.2062,0.4452,3.9529,0.4452,1.7051,0.4452,4.3181,0.4452,30.0209,4933.2913,4.2684,116.2172,4.3855,13.6863,3.9922,60.2001,199.896,8095.3488,1.8639,0.4452,42.7326,810.8407,23433.4148,72.9585,0.4452,86.1998,0.3961,72.6664,64.8178,46.7048,2246.0879,0.7866,260.6735,705.2293,0.1674,0.4655,247.6292,7633.6449,842.1788,194.3669,84.5531,8.8301,2.6368,5.4609,10.3929,2230.6395,32.665,1023.0442,1714.2844,4.517,20.2443,23.797,8.5873,457.5635,11.396,2.4291,35.9031,8.8301,231.7158,20.0088,5.2239,68.3709,0.8623,0.2148,0.5587,2.1442,1.9634,29.2532,103.5207,2.4712,3722.2753,2.0335,2.6148,62.2702,39.6578,587.8281,2.095,4.4053,7.3427,248.7432,5.4774,0.7718,0.4452,6895.5528,321.3724,11.5303,237.6089,12.9815,1381.8582,8.8301,19.1724,6.965,1.9538,1.5715,1.2571,8.2957,3.7786,0.7866,16.4113,1293.8924,16.7882,1982.0093,0.5587,22.8943,6213.1796,2.502,12824.1677,63.9299,1.4352,347.5647,1.5084,0.415,347.5647,63.2291,139.4387,8.8305,9.5259,88.8772
AZN,2.1666,51.1935,67.0241,265.6367,1.056,239.2936,67.6174,0.824,1.056,1.0,1.0917,1.1799,50.8871,1.0917,0.2218,1208.6654,0.59,0.8139,4.0519,2.9174,0.59,45.0773,7.1148,1.7098,1.1799,0.7521,1176.4998,0.5721,498.3008,3.8868,2323.9519,390.1847,14.1592,61.5496,13.7084,104.8491,4.1644,32.4582,85.1642,10.9054,8.8495,30.5064,0.5582,1.2668,0.4694,4.1644,0.4694,1.8026,0.4694,4.4291,0.4694,31.8085,5227.0541,4.5116,123.1376,4.6269,14.4547,4.2057,64.086,210.7912,8514.8084,1.9609,0.4694,45.0774,859.1238,24748.2135,76.9037,0.4694,90.9868,0.4183,76.7429,68.1534,49.5605,2379.8358,0.824,274.6151,741.5902,0.1768,0.4916,262.0836,7092.1878,889.3716,206.1602,89.3012,9.3743,2.7938,5.8573,10.9753,2379.8358,34.1526,1091.1622,1816.3649,4.7657,21.4498,25.3993,9.0864,480.6154,12.0012,2.5589,37.7467,9.3743,244.5203,21.1321,5.481,72.1237,0.9032,0.2268,0.59,2.2519,2.0737,30.6747,109.1984,2.612,4026.1982,2.1475,2.7619,65.6001,42.4235,599.3336,2.2124,4.7121,7.7544,263.4646,5.7676,0.8139,0.4694,7306.1625,340.5091,12.2169,251.888,13.6758,1459.3952,9.3743,20.2241,7.3548,2.0637,1.794,1.3477,8.7424,4.0054,0.824,17.3393,1368.468,17.8038,2088.3106,0.59,24.0229,6597.3089,2.6423,13537.4791,67.4503,1.5295,366.1534,1.5929,0.4382,366.1534,66.6108,147.2688,9.3743,10.0204,93.8237
