,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.3081,30.6436,121.9035,0.4874,115.5611,32.6717,0.379,0.4874,0.4619,0.4964,0.5446,23.9394,0.4964,0.1024,548.2557,0.2723,0.3731,1.8724,1.2919,0.2723,21.1113,3.2845,0.7624,0.5446,0.3444,539.4934,0.2612,225.883,1.8152,1042.7314,186.2091,6.5351,27.9874,6.2769,48.3924,1.8936,15.0076,39.7013,5.0612,4.0844,14.0408,0.2538,0.5839,0.216,1.8936,0.216,0.8194,0.216,2.2239,0.216,14.7192,2402.83,2.0893,56.9264,2.1376,6.7014,1.9124,29.9525,100.4147,3942.632,0.908,0.216,21.1117,397.0744,11418.7874,34.6279,0.216,41.9443,0.1931,34.9705,31.9674,22.5402,1104.9841,0.379,124.8709,337.4733,0.08159,0.2269,115.7927,4048.0821,410.4833,96.6337,41.2739,4.2485,1.2972,2.6324,5.1879,1086.6294,15.6088,499.8693,854.1447,2.2017,9.9252,11.6875,4.1954,280.3041,5.3533,1.1885,17.4886,4.2485,112.5772,9.78,2.5568,33.7781,0.4177,0.1047,0.2723,1.0041,0.96,14.2834,54.0854,1.1603,1874.4607,0.9912,1.2539,29.8102,16.9305,290.1397,1.0211,2.1618,3.4712,121.4225,2.6617,0.3731,0.216,3524.6332,157.3878,5.7418,121.2575,6.2186,684.753,4.2485,9.3349,3.2037,0.953,0.771,0.6285,4.4701,1.8363,0.379,7.8733,633.5842,7.9857,1032.8586,0.2723,10.8958,2988.0548,1.3733,6322.2864,31.2038,0.7004,166.4946,0.7352,0.2018,166.4946,30.2888,68.1902,4.2485,4.7062,81.8452
AFN,0.04114,1.0,1.2606,5.1403,0.02005,4.6613,1.3451,0.01561,0.02005,0.01905,0.02045,0.0224,0.9826,0.02045,0.004212,23.162,0.0112,0.01536,0.0773,0.05328,0.0112,0.8702,0.1343,0.03792,0.0224,0.01419,22.5479,0.01075,9.3101,0.07467,44.1099,7.583,0.2688,1.1528,0.2584,1.9908,0.078,0.6185,1.6332,0.2083,0.168,0.5855,0.01045,0.02403,0.008901,0.078,0.008901,0.03218,0.008901,0.08763,0.008901,0.6098,99.5441,0.08616,2.3583,0.08791,0.2757,0.07877,1.2724,4.142,162.8854,0.03737,0.008901,0.8702,16.4499,475.2745,1.4245,0.008901,1.7313,0.007942,1.4361,1.3094,0.8961,45.7771,0.01561,5.1433,13.8975,0.003356,0.009335,4.7719,148.5839,16.8867,4.037,1.6979,0.1751,0.05374,0.1107,0.2137,45.562,0.6521,20.7812,35.3854,0.09055,0.4112,0.492,0.1727,9.2041,0.2194,0.04904,0.7225,0.1751,4.6556,0.4023,0.1056,1.3924,0.01721,0.004307,0.0112,0.04134,0.03949,0.5889,2.2251,0.0479,77.087,0.04077,0.05166,1.2278,0.6985,11.4959,0.04201,0.09129,0.1428,5.0498,0.1098,0.01536,0.008901,146.0181,6.5202,0.2379,5.072,0.2561,28.1696,0.1751,0.3842,0.1409,0.0394,0.0339,0.02569,0.1838,0.07604,0.01561,0.3255,26.2185,0.3313,41.4696,0.0112,0.4486,124.9433,0.0565,261.4997,1.2853,0.02966,6.8578,0.03024,0.0083,6.8578,1.2476,2.8052,0.1751,0.1936,2.9204
ALL,0.03263,0.7933,1.0,4.0458,0.01591,3.6688,1.067,0.01239,0.01591,0.01511,0.01622,0.01777,0.7795,0.01622,0.003341,18.2303,0.008886,0.01218,0.06132,0.04227,0.008886,0.6904,0.1065,0.03008,0.01777,0.01126,17.747,0.008528,7.3865,0.05924,34.9903,6.0153,0.2133,0.9146,0.205,1.5792,0.06188,0.4906,1.2956,0.1652,0.1333,0.4608,0.008295,0.01907,0.007062,0.06188,0.007062,0.02533,0.007062,0.06897,0.007062,0.4799,78.3491,0.06835,1.8562,0.06975,0.2187,0.0625,1.0015,3.2862,129.2321,0.02965,0.007062,0.6904,12.9474,374.0784,1.13,0.007062,1.3734,0.0063,1.1394,1.0387,0.7053,36.0302,0.01239,4.0807,11.0262,0.002662,0.007405,3.7854,117.8649,13.3954,3.2024,1.3469,0.1389,0.0423,0.08781,0.1695,35.8609,0.5132,16.4848,27.8511,0.07184,0.3236,0.3903,0.137,7.2444,0.1741,0.03891,0.5686,0.1389,3.693,0.3192,0.08375,1.1047,0.01365,0.003417,0.008886,0.03279,0.03133,0.4672,1.7651,0.03799,61.1497,0.03234,0.04099,0.974,0.5541,9.0481,0.03332,0.07241,0.1133,3.9746,0.08712,0.01218,0.007062,114.9277,5.1319,0.1872,3.992,0.2032,22.3457,0.1389,0.3048,0.1109,0.03101,0.02689,0.02038,0.1458,0.06032,0.01239,0.2582,20.636,0.2628,32.6399,0.008886,0.3558,98.3402,0.04482,207.4361,1.0195,0.02352,5.4409,0.02399,0.006584,5.4409,0.9898,2.2253,0.1389,0.1524,2.2986
AMD,0.008203,0.1945,0.2472,1.0,0.003998,0.9068,0.2612,0.003108,0.003998,0.003787,0.004079,0.004467,0.1928,0.004079,0.00083987,4.506,0.002234,0.003062,0.01508,0.01062,0.002234,0.1734,0.02639,0.005967,0.004467,0.002831,4.3865,0.002143,1.853,0.01488,8.7163,1.4759,0.05361,0.23,0.05152,0.397,0.01556,0.1209,0.3188,0.0416,0.03351,0.1139,0.002086,0.004726,0.001773,0.01556,0.001773,0.006722,0.001773,0.01705,0.001773,0.1186,19.3655,0.01682,0.4588,0.01753,0.05386,0.01571,0.2475,0.8217,32.3423,0.007464,0.001773,0.1734,3.2002,93.6711,0.2839,0.001773,0.3392,0.001584,0.2859,0.2557,0.1849,8.9056,0.003108,1.026,2.766,0.00066928,0.001861,0.9505,29.108,3.3673,0.7937,0.3321,0.03491,0.01045,0.02175,0.04256,8.8637,0.1269,4.0598,6.8839,0.01806,0.07999,0.09488,0.0339,1.7906,0.0439,0.009749,0.1406,0.03491,0.9103,0.07859,0.02106,0.2775,0.003427,0.00085885,0.002234,0.00812,0.007825,0.1172,0.4428,0.009547,15.0415,0.008131,0.0103,0.2447,0.1374,2.2364,0.008376,0.01783,0.02856,0.9824,0.0219,0.003062,0.001773,28.4066,1.2685,0.04628,0.9867,0.0511,5.5476,0.03491,0.07658,0.02628,0.007823,0.006631,0.005069,0.03669,0.01487,0.003108,0.06468,5.1006,0.06602,8.0676,0.002234,0.08773,24.5118,0.01127,50.8794,0.2512,0.005654,1.368,0.006031,0.001655,1.368,0.2489,0.5486,0.03491,0.03766,0.5681
ANG,2.0517,49.8724,62.8707,250.1064,1.0,237.0939,67.0317,0.7776,1.0,0.9477,1.0185,1.1173,49.1158,1.0185,0.2101,1124.8431,0.5587,0.7655,3.8415,2.6506,0.5587,43.3136,6.7387,1.5641,1.1173,0.7067,1106.8656,0.5358,463.4388,3.7241,2139.3469,382.0408,13.4078,57.4211,12.8782,99.2855,3.885,30.7907,81.4542,10.3839,8.3799,28.8072,0.5208,1.1979,0.4432,3.885,0.4432,1.6811,0.4432,4.5627,0.4432,30.1991,4929.8286,4.2867,116.7944,4.3856,13.7491,3.9236,61.4528,206.0185,8089.0034,1.8629,0.4432,43.3143,814.668,23427.6519,71.0452,0.4432,86.056,0.3961,71.7481,65.5868,46.2452,2267.0694,0.7776,256.1947,692.3859,0.1674,0.4655,237.569,8305.3528,842.1788,198.261,84.6806,8.7165,2.6614,5.4009,10.644,2229.4115,32.0242,1025.5699,1752.4281,4.5172,20.3632,23.9789,8.6075,575.0931,10.9832,2.4383,35.881,8.7165,230.972,20.0655,5.2458,69.3017,0.8571,0.2148,0.5587,2.0602,1.9697,29.3048,110.9656,2.3806,3845.786,2.0335,2.5726,61.161,34.7359,595.2726,2.095,4.4352,7.1219,249.1196,5.4609,0.7655,0.4432,7231.4052,322.9087,11.7803,248.781,12.7585,1404.8913,8.7165,19.1521,6.573,1.9553,1.5819,1.2894,9.1712,3.7675,0.7776,16.1535,1299.9094,16.3842,2119.0913,0.5587,22.3546,6130.5203,2.8176,12971.2831,64.0201,1.437,341.593,1.5084,0.4139,341.593,62.1427,139.9042,8.7165,9.6556,167.9199
AOA,0.008653,0.2145,0.2726,1.1027,0.004218,1.0,0.2881,0.00323,0.004218,0.004108,0.00423,0.004713,0.2127,0.00423,0.00088596,4.9689,0.002356,0.003228,0.01662,0.01119,0.002356,0.1827,0.0291,0.008028,0.004713,0.002931,4.7627,0.002222,1.9558,0.01546,9.6118,1.6275,0.05655,0.2385,0.05435,0.4188,0.01613,0.1333,0.3515,0.04477,0.03534,0.1233,0.002163,0.005212,0.001839,0.01613,0.001839,0.006903,0.001839,0.0188,0.001839,0.1308,21.3552,0.01855,0.5059,0.01851,0.05939,0.01629,0.273,0.8694,34.1363,0.007862,0.001839,0.1828,3.529,101.9608,0.2998,0.001839,0.3741,0.001671,0.2982,0.2819,0.1922,9.8206,0.00323,1.0639,2.9219,0.00070601,0.001964,1.0028,32.0988,3.5521,0.8753,0.3662,0.0361,0.01153,0.0236,0.04622,9.7744,0.1399,4.477,7.5912,0.01905,0.08821,0.1046,0.03738,1.9746,0.04633,0.01029,0.155,0.0361,0.9912,0.08667,0.02178,0.2923,0.003617,0.00090598,0.002356,0.008954,0.008629,0.1237,0.4883,0.0104,16.5869,0.008577,0.01086,0.266,0.1392,2.4662,0.008836,0.01967,0.0315,1.064,0.02266,0.00323,0.001839,31.3253,1.3988,0.05103,1.0881,0.05298,6.1176,0.0361,0.08082,0.03022,0.008453,0.007313,0.00559,0.0387,0.0164,0.00323,0.07133,5.587,0.06914,8.8965,0.002358,0.09674,26.8041,0.01189,56.107,0.277,0.006235,1.4186,0.006362,0.001747,1.4186,0.2581,0.605,0.0361,0.04153,0.6265
ARS,0.03061,0.7434,0.9372,3.8278,0.01492,3.4712,1.0,0.01159,0.01492,0.01416,0.01516,0.01667,0.7305,0.01516,0.003134,17.248,0.008334,0.0114,0.05731,0.03955,0.008334,0.6466,0.09982,0.02819,0.01667,0.01055,16.7907,0.007986,6.9024,0.05557,31.9149,5.6994,0.2,0.8545,0.1915,1.4812,0.05781,0.4593,1.2142,0.1547,0.125,0.436,0.007749,0.01797,0.0066,0.05781,0.0066,0.02396,0.0066,0.06526,0.0066,0.4541,74.1273,0.06395,1.7562,0.06541,0.2049,0.05839,0.9475,3.0608,117.3321,0.0278,0.0066,0.6466,12.2497,353.9216,1.0567,0.0066,1.2871,0.005909,1.065,0.9735,0.6673,34.0888,0.01159,3.8124,10.3026,0.002497,0.006945,3.5391,110.4604,12.5639,3.0012,1.2623,0.1295,0.04002,0.08214,0.1589,33.9286,0.4856,15.4492,26.3504,0.06737,0.3062,0.3658,0.1284,6.854,0.1629,0.03642,0.538,0.1295,3.461,0.2991,0.07836,1.0345,0.01275,0.003204,0.008334,0.0307,0.02936,0.4367,1.6554,0.03549,57.3727,0.03034,0.0383,0.9128,0.5232,8.5606,0.03125,0.06787,0.1062,3.7604,0.08139,0.0114,0.0066,108.7349,4.8554,0.1771,3.7769,0.1899,20.9419,0.1295,0.2847,0.1049,0.02934,0.0252,0.0191,0.1366,0.05653,0.01159,0.2416,19.5241,0.2436,30.8811,0.008334,0.3335,93.0412,0.04182,194.4043,0.9555,0.02205,5.0831,0.0225,0.006175,5.0831,0.9247,2.0855,0.1295,0.1442,2.1747
AUD,2.6385,64.0536,80.7337,321.7483,1.286,309.622,86.2642,1.0,1.286,1.2188,1.3099,1.4369,63.1311,1.3099,0.2701,1446.5775,0.7185,0.9847,4.9434,3.4073,0.7185,55.7261,8.6626,2.01,1.4369,0.9088,1423.4565,0.6891,596.3675,4.7868,2751.9423,491.7005,17.2428,73.8492,16.5884,127.6838,4.9965,39.6223,104.6078,13.3546,10.7768,37.0437,0.6697,1.5414,0.5698,4.9965,0.5698,2.1634,0.5698,5.8627,0.5698,38.8369,6339.9007,5.5162,150.201,5.6409,17.6569,5.0462,79.0299,264.7016,10397.809,2.3988,0.5698,55.7268,1047.6863,30140.3933,91.3664,0.5698,110.881,0.5094,92.2226,84.3695,59.5091,2915.5162,1.0,329.492,890.3652,0.2153,0.5987,305.6937,10701.441,1083.0648,254.9179,108.7464,11.2072,3.4226,6.9221,13.6893,2863.78,41.1794,1318.0003,2253.6727,5.8099,26.1877,30.8244,11.0607,740.1053,14.1123,3.1355,45.8336,11.2072,298.1712,25.7687,6.7523,89.1617,1.1023,0.2762,0.7185,2.6481,2.5287,37.6848,142.7733,3.0623,4949.0577,2.6152,3.3092,78.6623,44.6549,764.842,2.6942,5.7092,9.1412,318.0149,7.0278,0.9847,0.5698,9299.7941,415.2699,15.1498,319.4812,16.4087,1803.8723,11.2072,24.6374,8.4539,2.5165,2.0306,1.6601,11.7848,4.8703,1.0,20.7676,1671.1473,21.0816,2722.3938,0.7185,28.7668,7886.9285,3.6104,16689.2379,82.4218,1.85,439.3227,1.9398,0.5326,439.3227,79.9218,179.6644,11.2078,12.4017,215.9545
AWG,2.0517,49.8724,62.8707,250.1064,1.0,237.0939,67.0317,0.7776,1.0,0.9477,1.0185,1.1173,49.1158,1.0185,0.2101,1124.8431,0.5587,0.7655,3.8415,2.6506,0.5587,43.3136,6.7387,1.5641,1.1173,0.7067,1106.8656,0.5358,463.4388,3.7241,2139.3469,382.0408,13.4078,57.4211,12.8782,99.2855,3.885,30.7907,81.4542,10.3839,8.3799,28.8072,0.5208,1.1979,0.4432,3.885,0.4432,1.6811,0.4432,4.5627,0.4432,30.1991,4929.8286,4.2867,116.7944,4.3856,13.7491,3.9236,61.4528,206.0185,8089.0034,1.8629,0.4432,43.3143,814.668,23427.6519,71.0452,0.4432,86.056,0.3961,71.7481,65.5868,46.2452,2267.0694,0.7776,256.1947,692.3859,0.1674,0.4655,237.569,8305.3528,842.1788,198.261,84.6806,8.7165,2.6614,5.4009,10.644,2229.4115,32.0242,1025.5699,1752.4281,4.5172,20.3632,23.9789,8.6075,575.0931,10.9832,2.4383,35.881,8.7165,230.972,20.0655,5.2458,69.3017,0.8571,0.2148,0.5587,2.0602,1.9697,29.3048,110.9656,2.3806,3845.786,2.0335,2.5726,61.161,34.7359,595.2726,2.095,4.4352,7.1219,249.1196,5.4609,0.7655,0.4432,7231.4052,322.9087,11.7803,248.781,12.7585,1404.8913,8.7165,19.1521,6.573,1.9553,1.5819,1.2894,9.1712,3.7675,0.7776,16.1535,1299.9094,16.3842,2119.0913,0.5587,22.3546,6130.5203,2.8176,12971.2831,64.0201,1.437,341.593,1.5084,0.4139,341.593,62.1427,139.9042,8.7165,9.6556,167.9199
AZN,2.1649,52.4939,66.1754,264.0322,1.0552,243.4231,70.6114,0.8205,1.0552,1.0,1.0748,1.179,51.583,1.0748,0.2217,1209.5557,0.5895,0.8078,4.0577,2.8028,0.5895,45.7788,7.0486,1.7361,1.179,0.7471,1177.4884,0.5654,488.7781,3.9268,2315.4998,398.0624,14.148,60.5974,13.5814,104.7668,4.0999,32.468,85.7357,10.97,8.8425,30.5749,0.5496,1.2617,0.468,4.0999,0.468,1.7842,0.468,4.5763,0.468,31.844,5198.3573,4.5229,123.1563,4.6263,14.4718,4.1407,66.4462,217.0792,8551.4834,1.9678,0.468,45.7789,859.0431,24787.8693,74.9517,0.468,90.885,0.418,75.4922,68.7374,48.8361,2390.5571,0.8205,270.3664,730.0246,0.1766,0.4913,250.8526,7799.7505,888.6737,211.9173,89.1316,9.2074,2.8063,5.8109,11.2316,2379.3233,34.053,1090.8849,1847.8832,4.7651,21.4724,25.8268,9.0664,480.6531,11.5181,2.5744,37.7288,9.2074,244.3885,21.1202,5.5534,73.2461,0.9045,0.2267,0.5895,2.17,2.0732,30.9148,116.8049,2.5169,4046.6004,2.1458,2.7162,64.5633,36.5985,600.332,2.2106,4.7921,7.4962,263.7083,5.775,0.8078,0.468,7625.3012,340.4976,12.422,264.8671,13.4643,1478.7336,9.2074,20.1715,6.946,2.0655,1.7797,1.3486,9.6754,3.9919,0.8205,17.0843,1369.1725,17.3888,2165.6116,0.5895,23.5483,6503.6669,2.9732,13727.1513,67.4691,1.5567,360.4886,1.5917,0.4368,360.4886,65.5802,147.258,9.2074,10.1102,152.506
BAM,2.0144,48.906,61.6416,245.1634,0.9818,236.4203,65.98,0.7634,0.9818,0.9304,1.0,1.097,48.237,1.0,0.2062,1106.361,0.5485,0.7515,3.781,2.601,0.5485,42.5265,6.6003,1.5323,1.097,0.6937,1086.7528,0.5262,455.5148,3.6564,2104.7801,376.087,13.1642,56.3776,12.6521,97.4812,3.8144,30.3055,79.8698,10.2017,8.2276,28.6884,0.5113,1.1779,0.4351,3.8144,0.4351,1.6485,0.4351,4.4764,0.4351,29.6503,4840.2453,4.2191,114.6721,4.3065,13.4813,3.8523,60.3363,202.4428,7922.4524,1.8314,0.4351,42.5234,799.8641,22966.2393,69.7679,0.4351,84.0786,0.3889,70.4584,64.4751,45.3444,2225.8729,0.7635,251.5391,679.2567,0.1643,0.4571,233.2429,8108.3684,826.8746,194.8497,83.0297,8.5581,2.613,5.288,10.4494,2184.048,31.5442,1007.1656,1720.5835,4.4351,19.9932,23.5123,8.4451,565.0996,10.7882,2.398,34.9958,8.5581,227.6588,19.6748,5.1509,68.0424,0.8415,0.2109,0.5485,2.0234,1.9307,28.728,109.2017,2.3388,3785.3414,1.9966,2.5266,60.0574,34.1184,583.987,2.0569,4.3617,6.9794,244.5928,5.3627,0.7517,0.4351,7099.9983,317.0409,11.5662,243.9365,12.5267,1377.2869,8.5581,18.8101,6.4417,1.9206,1.5504,1.2683,9.0095,3.8158,0.7635,15.8833,1275.9869,16.0849,2078.655,0.5485,22.0025,6009.6722,2.7709,12707.5167,62.9694,1.4134,335.3855,1.481,0.4058,335.3855,61.0135,137.1768,8.5624,9.4692,165.7633
