,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.9421,30.3823,128.521,0.4874,115.7645,30.6898,0.3659,0.4874,0.4624,0.4903,0.5446,23.3463,0.4903,0.1024,553.4837,0.2723,0.3712,1.8703,1.2732,0.2723,20.7085,3.1405,0.8206,0.5446,0.343,543.5396,0.2543,219.5463,1.7346,1014.4108,177.4923,6.5351,27.6393,6.1309,48.3924,1.87,14.953,39.036,5.0286,4.0844,13.9803,0.2507,0.5727,0.2082,1.87,0.2083,0.8389,0.2082,2.0798,0.2082,14.6753,2422.4863,2.086,56.9036,2.1353,6.6709,1.8886,29.2921,94.5813,3887.8444,0.8754,0.2082,20.7088,396.7368,11447.5744,35.1514,0.2082,42.091,0.1931,34.2124,31.4591,23.4998,1099.2603,0.3659,123.3181,333.5064,0.08159,0.2269,122.3355,3424.3015,410.4833,86.359,41.4642,3.9523,1.2771,2.6321,5.0214,1089.9702,15.4608,501.2219,825.8086,2.1994,9.8999,11.6906,4.2023,221.6689,5.3869,1.1496,17.49,3.9523,112.7718,9.7482,2.3901,33.1336,0.4008,0.1047,0.2723,1.0155,0.9582,14.1718,49.3987,1.1626,1854.0437,0.9912,1.239,29.5345,22.3861,282.0704,1.0211,2.1656,3.9149,121.3482,2.5862,0.3712,0.2082,3300.8949,157.2491,5.6427,116.088,6.1412,685.2137,3.9523,9.1231,3.4018,0.9515,0.7885,0.6076,3.977,1.8443,0.3659,7.8779,631.7468,8.0068,957.6289,0.2723,11.2799,3073.1209,1.2055,6228.8849,30.3437,0.698,164.4241,0.7352,0.1992,164.4241,29.9121,68.074,3.9523,4.7332,40.8899
AFN,0.04177,1.0,1.269,5.3826,0.02036,4.9231,1.2813,0.01528,0.02036,0.0193,0.02047,0.02275,0.98,0.02047,0.004276,23.3313,0.01137,0.01546,0.07816,0.0528,0.01137,0.8629,0.1307,0.03748,0.02275,0.01434,22.7434,0.01059,9.1371,0.07217,42.6463,7.4193,0.273,1.154,0.2559,2.0212,0.07808,0.6251,1.6304,0.2102,0.1706,0.5851,0.01047,0.02394,0.008715,0.07808,0.008715,0.03507,0.008715,0.08499,0.008715,0.6138,101.3285,0.08719,2.3802,0.08879,0.2786,0.07885,1.2277,3.9602,162.7406,0.0364,0.008715,0.8629,16.5948,477.8333,1.4682,0.008715,1.7565,0.008063,1.4261,1.3115,0.9787,45.9802,0.01528,5.1487,13.9035,0.003408,0.009478,5.1092,134.9839,17.1448,3.6655,1.7319,0.1641,0.05342,0.1117,0.2096,45.9802,0.6465,21.0509,34.5422,0.09146,0.4141,0.4933,0.1756,9.2082,0.2241,0.04793,0.7285,0.1641,4.7105,0.4072,0.1002,1.3807,0.01674,0.004373,0.01137,0.04235,0.04002,0.5907,2.0639,0.0487,77.8461,0.0414,0.05171,1.2336,0.9401,11.5715,0.04265,0.09173,0.1635,5.077,0.1081,0.01546,0.008715,138.0708,6.5775,0.236,4.8661,0.2564,28.6198,0.1641,0.3799,0.1421,0.03971,0.03402,0.02551,0.1654,0.07724,0.01528,0.3299,26.4025,0.3342,40.0156,0.01137,0.4719,128.5989,0.05035,260.0084,1.2663,0.02931,6.8649,0.03071,0.008319,6.8649,1.2489,2.8433,0.1641,0.1976,1.7101
ALL,0.03291,0.788,1.0,4.2402,0.01604,3.8783,1.0097,0.01205,0.01604,0.01521,0.01614,0.01792,0.7723,0.01614,0.00337,18.3796,0.008962,0.01219,0.06159,0.04164,0.008962,0.6806,0.103,0.02954,0.01792,0.01131,17.9165,0.00835,7.2065,0.05692,33.6064,5.8466,0.2151,0.9101,0.2018,1.5928,0.06158,0.4926,1.2848,0.1656,0.1344,0.4609,0.008254,0.01886,0.006874,0.06158,0.006874,0.02763,0.006874,0.06695,0.006874,0.4836,79.8233,0.06871,1.875,0.07003,0.2196,0.06219,0.9671,3.1234,128.3539,0.02871,0.006874,0.6806,13.0729,376.4216,1.157,0.006874,1.3841,0.006354,1.1247,1.0335,0.771,36.2217,0.01205,4.0608,10.9658,0.002685,0.007469,4.0262,106.3709,13.5106,2.8885,1.3648,0.1295,0.04208,0.08801,0.1651,36.2217,0.5093,16.5886,27.2112,0.07213,0.3262,0.3887,0.1384,7.2539,0.1768,0.0378,0.5739,0.1295,3.712,0.3209,0.07901,1.0889,0.0132,0.003446,0.008962,0.03337,0.03154,0.4659,1.6264,0.03838,61.3449,0.03262,0.04079,0.9721,0.7408,9.1156,0.03361,0.07228,0.1289,3.9995,0.08527,0.01219,0.006874,108.7677,5.1815,0.1859,3.8334,0.2022,22.5531,0.1295,0.2997,0.112,0.03128,0.02681,0.0201,0.1304,0.06087,0.01205,0.26,20.799,0.2636,31.523,0.008962,0.3719,101.3061,0.03968,204.8934,0.9979,0.0231,5.4144,0.0242,0.006556,5.4144,0.985,2.2406,0.1295,0.1556,1.3472
AMD,0.007781,0.1858,0.2358,1.0,0.003792,0.9146,0.2383,0.002857,0.003792,0.003598,0.00383,0.004237,0.1821,0.00383,0.00079662,4.3346,0.002119,0.002892,0.01452,0.009913,0.002119,0.1615,0.02426,0.006297,0.004237,0.002682,4.2254,0.00198,1.7083,0.01351,7.9291,1.377,0.05085,0.2159,0.04786,0.3765,0.01461,0.1161,0.3029,0.0391,0.03178,0.1087,0.001958,0.004449,0.001631,0.01461,0.001631,0.006527,0.001631,0.01579,0.001631,0.114,18.8254,0.0162,0.4422,0.01662,0.05183,0.01476,0.2281,0.7418,30.2509,0.006805,0.001631,0.1615,3.0831,89.0718,0.2738,0.001631,0.3269,0.001502,0.2672,0.2439,0.1828,8.5425,0.002857,0.9634,2.607,0.00063482,0.001766,0.9523,25.0831,3.1939,0.6808,0.3222,0.03076,0.009924,0.02078,0.03908,8.5425,0.1201,3.9114,6.4174,0.01712,0.07693,0.09202,0.03265,1.7108,0.04191,0.008945,0.1354,0.03076,0.8758,0.07565,0.01868,0.2585,0.003129,0.00081462,0.002119,0.007875,0.007443,0.1103,0.3837,0.009071,14.4188,0.007712,0.009691,0.2301,0.1728,2.1498,0.007945,0.01707,0.03045,0.9432,0.02024,0.002892,0.001631,25.6516,1.222,0.04385,0.9041,0.04798,5.3265,0.03076,0.07098,0.02647,0.007403,0.006326,0.004736,0.03099,0.01435,0.002857,0.06131,4.9052,0.06249,7.4343,0.002119,0.08757,23.9116,0.00938,48.3501,0.235,0.005447,1.2846,0.00572,0.001546,1.2846,0.2337,0.5286,0.03076,0.0367,0.3177
ANG,2.0517,49.1214,62.3347,263.6835,1.0,237.5113,62.9655,0.7507,1.0,0.9486,1.0058,1.1173,47.899,1.0058,0.2101,1135.5691,0.5587,0.7617,3.8373,2.6123,0.5587,42.4871,6.4433,1.6836,1.1173,0.7037,1115.1672,0.5217,450.4379,3.5588,2081.2422,364.1567,13.4078,56.707,12.5786,99.2855,3.8367,30.6788,80.0893,10.317,8.3799,28.683,0.5143,1.1749,0.4273,3.8367,0.4273,1.7211,0.4273,4.2671,0.4273,30.1089,4970.1569,4.2798,116.7478,4.381,13.6866,3.8748,60.0978,194.0502,7976.5971,1.796,0.4273,42.4878,813.9753,23486.7134,72.1194,0.4273,86.3571,0.3961,70.1927,64.5439,48.214,2255.3259,0.7507,253.0087,684.247,0.1674,0.4655,250.9927,7025.5571,842.1788,177.1808,85.0712,8.1087,2.6202,5.4003,10.3022,2236.2656,31.7205,1028.3449,1694.2916,4.5125,20.3113,23.9852,8.6217,454.7927,11.0522,2.3585,35.8837,8.1087,231.3712,20.0002,4.9037,67.9794,0.8223,0.2148,0.5587,2.0835,1.966,29.076,101.3501,2.3852,3803.8969,2.0335,2.5421,60.5953,45.9291,578.717,2.095,4.4432,8.032,248.9673,5.306,0.7617,0.4273,6772.3668,322.6242,11.577,238.175,12.5998,1405.8364,8.1087,18.7176,6.9793,1.9521,1.6177,1.2467,8.1595,3.7838,0.7507,16.1628,1296.1398,16.4273,1964.7441,0.5587,23.1427,6305.0484,2.4733,12779.6535,62.2554,1.432,337.345,1.5084,0.4086,337.345,61.37,139.6658,8.1088,9.711,83.8928
AOA,0.008638,0.2031,0.2578,1.0933,0.00421,1.0,0.2605,0.003175,0.00421,0.003924,0.004243,0.004704,0.1991,0.004243,0.0008844,4.7391,0.002352,0.003207,0.01588,0.011,0.002352,0.1789,0.02653,0.007615,0.004704,0.002968,4.6906,0.002202,1.8969,0.01502,8.669,1.5055,0.05645,0.2392,0.05297,0.418,0.01618,0.1269,0.3312,0.04275,0.03528,0.1205,0.002169,0.004864,0.001804,0.01618,0.001804,0.007124,0.001804,0.01726,0.001804,0.1247,20.5821,0.01771,0.4835,0.01845,0.05667,0.01635,0.2494,0.8171,33.5914,0.007563,0.001804,0.1789,3.3708,97.0588,0.3037,0.001804,0.3574,0.001668,0.2962,0.2709,0.1988,9.3396,0.003175,1.0673,2.8815,0.00070477,0.00196,1.0389,27.4238,3.5458,0.7444,0.3523,0.03427,0.01085,0.02305,0.0426,9.3396,0.1313,4.2765,7.0163,0.019,0.08411,0.1006,0.0357,1.8704,0.04654,0.009932,0.1514,0.03427,0.9728,0.08271,0.0207,0.2862,0.003463,0.00090439,0.002352,0.00861,0.008137,0.1224,0.4195,0.0099,15.7643,0.008562,0.0107,0.2506,0.1911,2.3504,0.008821,0.01867,0.03329,1.0472,0.0224,0.003207,0.001804,28.0453,1.336,0.04794,0.9884,0.05315,5.8235,0.03427,0.07882,0.02887,0.008065,0.006916,0.005178,0.03436,0.01569,0.003175,0.06703,5.4457,0.06918,8.1281,0.002353,0.09574,26.1214,0.01042,52.862,0.257,0.005956,1.4231,0.006351,0.001721,1.4231,0.2589,0.5779,0.03427,0.04013,0.3474
ARS,0.03258,0.7805,0.9904,4.1966,0.01588,3.8384,1.0,0.01191,0.01588,0.01507,0.01601,0.01774,0.7649,0.01601,0.003336,18.1905,0.008872,0.01209,0.06094,0.04141,0.008872,0.6748,0.102,0.02925,0.01774,0.01121,17.7322,0.008271,7.1503,0.05651,33.0539,5.7834,0.2129,0.9029,0.2002,1.5768,0.06109,0.4872,1.2725,0.1639,0.1331,0.4562,0.008188,0.01871,0.006818,0.06109,0.006818,0.02735,0.006818,0.06626,0.006818,0.4786,79.0021,0.06797,1.8557,0.06947,0.2175,0.06169,0.9572,3.0968,122.4412,0.02843,0.006818,0.6748,12.9384,372.549,1.1404,0.006818,1.3709,0.006291,1.1126,1.0236,0.7631,35.8491,0.01191,4.0283,10.9525,0.002658,0.007394,3.9831,105.3522,13.3752,2.8608,1.3517,0.1286,0.04165,0.08711,0.1636,35.8491,0.5041,16.4298,26.9313,0.07156,0.3229,0.385,0.137,7.1793,0.1756,0.0375,0.568,0.1286,3.6765,0.3178,0.07806,1.0798,0.01299,0.003411,0.008872,0.03304,0.03124,0.4621,1.6096,0.038,60.4126,0.0323,0.04044,0.9628,0.7363,9.0218,0.03327,0.07159,0.1276,3.9583,0.08449,0.01209,0.006818,107.6487,5.1282,0.184,3.7939,0.2006,22.3371,0.1286,0.2972,0.1108,0.03096,0.02655,0.01991,0.1293,0.06028,0.01191,0.2576,20.585,0.2616,31.1987,0.008872,0.3675,100.2639,0.03912,202.9309,0.9884,0.02288,5.3711,0.02396,0.00649,5.3711,0.9771,2.2191,0.1286,0.154,1.3333
AUD,2.7331,65.4369,82.9678,350.0141,1.3321,315.0095,83.9547,1.0,1.3321,1.2609,1.3402,1.4884,63.6431,1.3401,0.2798,1512.726,0.7442,1.0143,5.1162,3.4711,0.7442,56.5966,8.5798,2.1387,1.4884,0.9378,1485.5479,0.6947,599.3926,4.734,2755.5714,485.9622,17.8608,75.5568,16.7907,132.2602,5.1121,40.9094,106.707,13.7083,11.163,38.2095,0.6852,1.5643,0.5697,5.1121,0.5697,2.2868,0.5697,5.8073,0.5697,40.109,6620.8962,5.7047,155.5233,5.835,18.1716,5.1629,80.0582,259.1142,10619.4642,2.3961,0.5697,56.5986,1084.3211,31236.2858,95.8519,0.5697,114.4136,0.5276,93.4919,85.8967,64.2054,3004.3878,1.0,337.1108,911.8183,0.223,0.6202,333.8016,9735.1495,1121.8831,234.9665,112.8806,10.8014,3.4904,7.1289,13.6974,2961.92,42.2599,1365.5647,2257.0171,6.0096,27.0574,31.7751,11.459,607.824,14.7146,3.1416,47.3197,10.8014,307.6349,26.6403,6.5377,90.5546,1.0953,0.2861,0.7442,2.7735,2.6124,38.7348,135.0851,3.179,5063.1828,2.7089,3.3846,80.5628,61.0125,784.2524,2.7908,5.8651,10.637,331.6568,7.0729,1.0143,0.5697,9021.6744,429.7775,15.422,315.0737,16.7881,1864.2193,10.8014,24.9525,9.2768,2.5973,2.0906,1.6581,10.8585,5.0539,1.0,21.5404,1722.6286,21.8426,2608.4123,0.7442,30.8602,8373.2926,3.293,17065.7266,83.1425,1.903,449.4811,2.0093,0.5431,449.4811,81.7698,185.7214,10.8023,12.9085,111.7561
AWG,2.0517,49.1214,62.3347,263.6835,1.0,237.5113,62.9655,0.7507,1.0,0.9486,1.0058,1.1173,47.899,1.0058,0.2101,1135.5691,0.5587,0.7617,3.8373,2.6123,0.5587,42.4871,6.4433,1.6836,1.1173,0.7037,1115.1672,0.5217,450.4379,3.5588,2081.2422,364.1567,13.4078,56.707,12.5786,99.2855,3.8367,30.6788,80.0893,10.317,8.3799,28.683,0.5143,1.1749,0.4273,3.8367,0.4273,1.7211,0.4273,4.2671,0.4273,30.1089,4970.1569,4.2798,116.7478,4.381,13.6866,3.8748,60.0978,194.0502,7976.5971,1.796,0.4273,42.4878,813.9753,23486.7134,72.1194,0.4273,86.3571,0.3961,70.1927,64.5439,48.214,2255.3259,0.7507,253.0087,684.247,0.1674,0.4655,250.9927,7025.5571,842.1788,177.1808,85.0712,8.1087,2.6202,5.4003,10.3022,2236.2656,31.7205,1028.3449,1694.2916,4.5125,20.3113,23.9852,8.6217,454.7927,11.0522,2.3585,35.8837,8.1087,231.3712,20.0002,4.9037,67.9794,0.8223,0.2148,0.5587,2.0835,1.966,29.076,101.3501,2.3852,3803.8969,2.0335,2.5421,60.5953,45.9291,578.717,2.095,4.4432,8.032,248.9673,5.306,0.7617,0.4273,6772.3668,322.6242,11.577,238.175,12.5998,1405.8364,8.1087,18.7176,6.9793,1.9521,1.6177,1.2467,8.1595,3.7838,0.7507,16.1628,1296.1398,16.4273,1964.7441,0.5587,23.1427,6305.0484,2.4733,12779.6535,62.2554,1.432,337.345,1.5084,0.4086,337.345,61.37,139.6658,8.1088,9.711,83.8928
AZN,2.1628,51.8046,65.7396,277.9281,1.0542,254.8485,66.3753,0.7931,1.0542,1.0,1.0629,1.1778,50.7708,1.0629,0.2214,1207.7549,0.5889,0.8027,4.0491,2.7482,0.5889,44.8217,6.7691,1.8164,1.1778,0.7444,1177.3215,0.5495,474.2742,3.7463,2209.2707,384.3542,14.1341,59.9244,13.2883,104.6636,4.0544,32.3815,84.464,10.868,8.8338,30.2881,0.5435,1.24,0.4525,4.0544,0.4525,1.8151,0.4525,4.3993,0.4525,31.7758,5245.3222,4.5169,123.2114,4.6118,14.4342,4.0947,63.5516,205.5693,8447.2853,1.8868,0.4525,44.8217,859.0398,24727.8681,75.8782,0.4525,90.9925,0.4175,74.1325,67.9405,50.7794,2380.1887,0.7931,267.3639,722.2268,0.1765,0.4908,264.6048,6992.7804,887.7985,189.8893,89.7183,8.5237,2.7652,5.7859,10.8602,2380.1887,33.4682,1090.5307,1788.0936,4.7501,21.4359,25.5536,9.096,476.6673,11.634,2.4877,37.713,8.5237,244.0268,21.0927,5.1896,71.7147,0.8687,0.2264,0.5889,2.1939,2.0734,30.6621,106.9178,2.5224,4032.8054,2.1437,2.6852,63.95,48.5303,599.0028,2.2085,4.7518,8.4708,262.8125,5.616,0.8027,0.4525,7147.3088,340.4858,12.2179,251.897,13.3147,1482.6317,8.5237,19.7217,7.3572,2.0574,1.7622,1.3217,8.5856,4.0013,0.7931,17.0899,1366.7389,17.3455,2071.4286,0.5889,24.4461,6658.7619,2.6072,13469.5968,65.6026,1.5184,356.4853,1.5901,0.4308,356.4853,64.852,147.2949,8.5237,10.227,88.5263
