,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.8401,30.3482,127.3761,0.4874,112.8043,31.0475,0.368,0.4874,0.4624,0.4906,0.5446,23.3404,0.4906,0.1024,551.5756,0.2723,0.3713,1.8711,1.2585,0.2723,20.7327,3.2173,0.7982,0.5446,0.3412,551.8971,0.2592,222.0594,1.7575,1017.8445,178.5217,6.5351,27.6607,6.1178,48.3924,1.8715,14.9734,39.1731,5.0517,4.0844,14.0919,0.2509,0.5747,0.2089,1.8715,0.2089,0.8254,0.2089,2.0953,0.2089,14.713,2422.5915,2.0841,56.92,2.1369,6.6939,1.8901,29.4592,92.8907,3891.3374,0.8837,0.2089,20.733,397.0244,11449.4745,34.7333,0.2089,42.1733,0.1931,34.9401,31.7182,22.518,1100.3461,0.368,123.4135,337.2077,0.08159,0.2269,120.8277,3496.841,410.4833,90.0213,41.4103,4.1725,1.2831,2.6346,5.0367,1089.0889,15.4891,500.5423,831.1459,2.201,9.9172,11.6518,4.1968,222.9991,5.4902,1.1648,17.5916,4.1725,114.3133,9.7676,2.4114,33.1723,0.4035,0.1047,0.2723,1.0131,0.96,14.265,50.6506,1.1621,1861.2979,0.9912,1.2384,29.5076,21.5966,284.8319,1.0211,2.1583,3.9236,122.1429,2.5812,0.3713,0.2089,3367.8222,157.3834,5.6457,115.744,6.146,685.6546,4.1725,9.2273,3.3958,0.9523,0.7809,0.6078,4.0038,1.8455,0.368,7.9542,637.7454,8.0248,960.3268,0.2723,11.1782,3084.7326,1.2078,6257.1678,30.4548,0.6982,164.5513,0.7352,0.1984,164.5513,29.9353,68.1867,4.1727,4.7462,41.541
AFN,0.04195,1.0,1.273,5.3783,0.02044,4.8041,1.3024,0.01533,0.02044,0.01942,0.02046,0.02284,0.9859,0.02046,0.004295,23.4909,0.01142,0.01551,0.07858,0.05266,0.01142,0.8681,0.1334,0.03778,0.02284,0.01423,22.8874,0.01081,9.3132,0.07348,42.9202,7.4664,0.2741,1.1536,0.255,2.0299,0.07805,0.6292,1.6432,0.2117,0.1713,0.5897,0.01046,0.02412,0.008738,0.07805,0.008738,0.03449,0.008738,0.08552,0.008738,0.6187,101.8753,0.08761,2.3936,0.08933,0.2808,0.07883,1.2469,3.8768,163.4615,0.03678,0.008738,0.8681,16.6957,480.4118,1.4569,0.008738,1.7688,0.008098,1.4606,1.3208,0.9211,46.272,0.01533,5.147,14.107,0.003422,0.009518,5.0903,136.3838,17.2182,3.8296,1.737,0.1737,0.05396,0.1121,0.2113,46.272,0.6521,21.1805,34.9515,0.09201,0.417,0.4932,0.1763,9.3426,0.2289,0.04888,0.7336,0.1737,4.744,0.4097,0.1002,1.389,0.01679,0.004392,0.01142,0.04243,0.04027,0.5973,2.1321,0.04874,78.3455,0.04157,0.05173,1.2396,0.9155,11.645,0.04283,0.09232,0.1646,5.1044,0.1073,0.01551,0.008738,141.6243,6.6183,0.2374,4.8623,0.2563,28.7607,0.1737,0.386,0.143,0.03996,0.03428,0.02574,0.1674,0.07762,0.01533,0.3342,26.5593,0.3358,40.2646,0.01142,0.4721,128.9526,0.05066,262.817,1.2823,0.02957,6.8626,0.03084,0.008322,6.8626,1.2485,2.8602,0.1737,0.1991,1.7194
ALL,0.03295,0.7856,1.0,4.2077,0.01606,3.7584,1.0231,0.0121,0.01606,0.01526,0.01615,0.01794,0.7745,0.01615,0.003374,18.3778,0.008972,0.01224,0.06173,0.04155,0.008972,0.6851,0.1048,0.02968,0.01794,0.01123,17.9057,0.008532,7.3491,0.05799,33.7164,5.8653,0.2153,0.9103,0.2013,1.5946,0.06159,0.4942,1.2908,0.1663,0.1346,0.4613,0.008256,0.01895,0.006895,0.06159,0.006895,0.02699,0.006895,0.0669,0.006895,0.484,79.7006,0.06882,1.8726,0.07049,0.2206,0.0622,0.9755,3.0592,128.9897,0.02902,0.006895,0.6851,13.0617,375.8431,1.1445,0.006895,1.3895,0.006361,1.1526,1.0376,0.7206,36.2002,0.0121,4.0615,11.132,0.002688,0.007477,3.9987,107.1372,13.5258,3.0083,1.3645,0.137,0.04221,0.08803,0.166,36.2002,0.5101,16.6385,27.3438,0.07261,0.3263,0.3875,0.1385,7.3091,0.1807,0.03858,0.5739,0.137,3.7267,0.3219,0.07905,1.0961,0.01325,0.00345,0.008972,0.03333,0.03163,0.4713,1.6749,0.03829,61.5448,0.03266,0.04082,0.9737,0.7191,9.1103,0.03365,0.07252,0.1293,3.9933,0.08463,0.01224,0.006895,110.7977,5.1777,0.1857,3.8039,0.2023,22.593,0.137,0.3046,0.1119,0.03126,0.02693,0.02022,0.1321,0.06098,0.0121,0.2625,20.7783,0.265,31.5004,0.008972,0.3709,100.8842,0.0398,206.4587,1.0073,0.02323,5.4154,0.02423,0.006538,5.4154,0.9852,2.2468,0.137,0.1558,1.3451
AMD,0.007851,0.1859,0.2377,1.0,0.003827,0.8932,0.2423,0.002874,0.003827,0.003627,0.003839,0.004275,0.1834,0.003839,0.00080378,4.3677,0.002138,0.002913,0.01462,0.00989,0.002138,0.163,0.02492,0.00612,0.004275,0.002671,4.2555,0.002029,1.7433,0.01376,7.9781,1.3887,0.05131,0.2164,0.04788,0.3799,0.01464,0.117,0.306,0.03958,0.03207,0.1096,0.001963,0.004494,0.001637,0.01464,0.001637,0.00648,0.001637,0.0159,0.001637,0.115,18.9418,0.0163,0.445,0.01679,0.05221,0.01479,0.2318,0.7305,30.5501,0.006905,0.001637,0.163,3.1043,89.8877,0.273,0.001637,0.3289,0.001516,0.274,0.2458,0.1768,8.6034,0.002874,0.9656,2.6524,0.00064052,0.001781,0.949,25.3788,3.2226,0.7126,0.3231,0.03259,0.01003,0.02092,0.03951,8.6034,0.1212,3.939,6.4986,0.01729,0.07754,0.09148,0.03289,1.7371,0.0431,0.009145,0.1364,0.03259,0.8817,0.07618,0.0188,0.2608,0.00315,0.00082195,0.002138,0.007891,0.007496,0.112,0.3961,0.009114,14.5776,0.007781,0.009709,0.2313,0.1661,2.1652,0.008016,0.01718,0.03067,0.9491,0.02014,0.002913,0.001637,26.3324,1.2306,0.04414,0.904,0.04809,5.3594,0.03259,0.07244,0.02666,0.007475,0.006398,0.004763,0.03146,0.01444,0.002874,0.06228,4.9382,0.06376,7.4864,0.002138,0.08777,24.2177,0.009482,48.8473,0.2384,0.005491,1.2875,0.005772,0.001565,1.2875,0.2342,0.5322,0.03259,0.03702,0.3197
ANG,2.0517,48.9122,62.2646,261.3346,1.0,231.4379,63.6994,0.7551,1.0,0.9487,1.0066,1.1173,47.8869,1.0066,0.2101,1131.6544,0.5587,0.7618,3.8389,2.582,0.5587,42.5367,6.6008,1.6376,1.1173,0.7,1132.3141,0.5318,455.594,3.6059,2088.2872,366.2686,13.4078,56.7509,12.5517,99.2855,3.8397,30.7207,80.3705,10.3644,8.3799,28.912,0.5147,1.1791,0.4286,3.8397,0.4286,1.6935,0.4286,4.2989,0.4286,30.1862,4970.3727,4.2759,116.7814,4.3843,13.7337,3.8778,60.4407,190.5816,7983.7634,1.8132,0.4286,42.5374,814.5653,23490.6117,71.2616,0.4286,86.5259,0.3961,71.6857,65.0755,46.1997,2257.5536,0.7551,253.2045,691.8408,0.1674,0.4655,247.8993,7174.3847,842.1788,184.6946,84.9605,8.5607,2.6324,5.4053,10.3337,2234.4575,31.7787,1026.9507,1705.242,4.5158,20.3468,23.9058,8.6105,457.5219,11.2642,2.3898,36.0922,8.5607,234.5339,20.04,4.9474,68.0587,0.8278,0.2148,0.5587,2.0785,1.9696,29.2672,103.9187,2.3843,3818.7802,2.0335,2.5409,60.5399,44.3093,584.3829,2.095,4.4281,8.05,250.5977,5.2958,0.7618,0.4286,6909.68,322.8997,11.5831,237.4692,12.6096,1406.7411,8.5607,18.9313,6.9672,1.9538,1.6021,1.2471,8.2144,3.7864,0.7551,16.3194,1308.4469,16.4643,1970.2794,0.5587,22.934,6328.8718,2.4781,12837.6809,62.4833,1.4325,337.606,1.5084,0.4071,337.606,61.4174,139.8971,8.561,9.7376,85.2287
AOA,0.008865,0.2082,0.2661,1.1195,0.004321,1.0,0.2713,0.003253,0.004321,0.004046,0.004336,0.004828,0.2053,0.004336,0.00090761,4.8897,0.002414,0.003292,0.01637,0.01116,0.002414,0.1838,0.0279,0.007873,0.004828,0.003009,4.9008,0.002288,1.9687,0.01551,8.9317,1.5546,0.05793,0.2445,0.05424,0.429,0.01654,0.1309,0.3426,0.04395,0.03621,0.1251,0.002217,0.005031,0.001845,0.01654,0.001845,0.00718,0.001845,0.0178,0.001845,0.1288,21.2058,0.01825,0.4982,0.01895,0.05845,0.0167,0.2595,0.8236,34.5,0.007835,0.001845,0.1838,3.4753,100.0,0.3079,0.001845,0.3682,0.001711,0.309,0.2833,0.1917,9.6317,0.003253,1.0907,2.9896,0.00072327,0.002012,1.0606,28.4123,3.6389,0.7978,0.3617,0.03695,0.01123,0.02403,0.044,9.6317,0.1357,4.4099,7.2753,0.01951,0.08681,0.1024,0.03682,1.9447,0.04868,0.01033,0.1587,0.03695,1.0176,0.08528,0.02126,0.2941,0.003577,0.00092812,0.002414,0.008834,0.008392,0.1265,0.4435,0.0102,16.32,0.008786,0.01098,0.2595,0.1914,2.424,0.009052,0.01923,0.03433,1.0845,0.0228,0.003292,0.001845,29.4798,1.3776,0.04942,1.0121,0.05432,6.0,0.03695,0.08181,0.02976,0.008317,0.007163,0.005332,0.0355,0.01616,0.003253,0.06972,5.6916,0.07115,8.3813,0.002414,0.09827,26.8421,0.01071,54.6858,0.2669,0.006147,1.4543,0.006517,0.001759,1.4543,0.2646,0.5959,0.03695,0.04145,0.3579
ARS,0.03221,0.7678,0.9774,4.1269,0.0157,3.6863,1.0,0.01178,0.0157,0.01491,0.01577,0.01754,0.757,0.01577,0.003298,18.0249,0.00877,0.01194,0.06027,0.04044,0.00877,0.6679,0.1024,0.02901,0.01754,0.01095,17.5619,0.008313,7.1581,0.0565,32.7834,5.75,0.2105,0.8893,0.1966,1.5587,0.06017,0.4823,1.2616,0.1623,0.1316,0.4525,0.008065,0.01859,0.006714,0.06017,0.006714,0.02647,0.006714,0.06562,0.006714,0.4747,78.1705,0.06713,1.8367,0.06874,0.2156,0.06077,0.9567,2.9889,121.8324,0.02824,0.006714,0.6679,12.8109,368.6275,1.1223,0.006714,1.3581,0.006218,1.1212,1.0141,0.7068,35.5052,0.01178,3.9679,10.8445,0.002628,0.007309,3.8924,104.7136,13.2211,2.9403,1.3336,0.1325,0.0414,0.08595,0.1623,35.5052,0.5003,16.2621,26.8188,0.0708,0.32,0.3787,0.1354,7.1687,0.1757,0.03755,0.5629,0.1325,3.6424,0.3146,0.0771,1.0687,0.0129,0.003372,0.00877,0.03257,0.03092,0.4596,1.6314,0.03744,59.95,0.03192,0.03986,0.9517,0.7057,8.9354,0.03289,0.07088,0.1264,3.9167,0.08266,0.01194,0.006714,108.6705,5.0783,0.1822,3.7309,0.1976,22.0821,0.1325,0.2964,0.1097,0.03066,0.02632,0.01976,0.1286,0.0596,0.01178,0.2567,20.3794,0.2579,30.8956,0.00877,0.36,98.9474,0.03888,201.7874,0.9845,0.0227,5.2906,0.02368,0.00639,5.2906,0.9625,2.196,0.1325,0.1528,1.3193
AUD,2.7171,65.2327,82.6658,347.9272,1.3244,307.4335,84.9149,1.0,1.3244,1.2637,1.3339,1.4797,63.1896,1.334,0.2782,1498.7379,0.7399,1.0106,5.1142,3.4323,0.7399,56.3967,8.7905,2.1262,1.4797,0.9276,1499.7013,0.7044,607.1883,4.7797,2778.5145,488.9721,17.7567,75.2002,16.6819,131.4889,5.0879,40.9375,106.9988,13.8105,11.0979,38.2909,0.682,1.5642,0.5677,5.0879,0.5677,2.2603,0.5677,5.7929,0.5677,39.978,6582.6539,5.6949,154.6628,5.8115,18.314,5.1385,80.0463,253.0971,10570.8443,2.4022,0.5677,56.3957,1078.7927,31322.0927,94.9126,0.5677,115.3727,0.5246,94.9982,86.1736,61.9776,2989.8551,1.0,335.5197,917.095,0.2217,0.6166,330.1625,9693.7532,1115.3413,244.3151,113.2622,11.3309,3.4863,7.0994,13.7732,2965.62,42.2166,1354.6042,2258.3855,5.9858,26.9469,31.6713,11.459,609.0165,14.908,3.1778,47.4124,11.3309,309.5833,26.7266,6.5485,90.2347,1.0956,0.2845,0.7399,2.7573,2.6236,38.7436,138.4022,3.1601,5082.7927,2.6931,3.3728,80.1672,58.8139,786.8726,2.7745,5.8277,10.7107,331.8951,7.0106,1.0105,0.5677,9151.0304,427.6413,15.3404,315.69,16.7089,1871.5365,11.3309,25.1207,9.282,2.6062,2.0952,1.6486,10.8884,5.0613,1.0,21.5871,1726.752,21.9421,2621.698,0.7399,30.49,8446.4319,3.3021,17033.6321,82.6186,1.8917,447.3596,1.9976,0.5426,447.3596,81.3839,186.4024,11.3311,12.9534,112.8751
AWG,2.0517,48.9122,62.2646,261.3346,1.0,231.4379,63.6994,0.7551,1.0,0.9487,1.0066,1.1173,47.8869,1.0066,0.2101,1131.6544,0.5587,0.7618,3.8389,2.582,0.5587,42.5367,6.6008,1.6376,1.1173,0.7,1132.3141,0.5318,455.594,3.6059,2088.2872,366.2686,13.4078,56.7509,12.5517,99.2855,3.8397,30.7207,80.3705,10.3644,8.3799,28.912,0.5147,1.1791,0.4286,3.8397,0.4286,1.6935,0.4286,4.2989,0.4286,30.1862,4970.3727,4.2759,116.7814,4.3843,13.7337,3.8778,60.4407,190.5816,7983.7634,1.8132,0.4286,42.5374,814.5653,23490.6117,71.2616,0.4286,86.5259,0.3961,71.6857,65.0755,46.1997,2257.5536,0.7551,253.2045,691.8408,0.1674,0.4655,247.8993,7174.3847,842.1788,184.6946,84.9605,8.5607,2.6324,5.4053,10.3337,2234.4575,31.7787,1026.9507,1705.242,4.5158,20.3468,23.9058,8.6105,457.5219,11.2642,2.3898,36.0922,8.5607,234.5339,20.04,4.9474,68.0587,0.8278,0.2148,0.5587,2.0785,1.9696,29.2672,103.9187,2.3843,3818.7802,2.0335,2.5409,60.5399,44.3093,584.3829,2.095,4.4281,8.05,250.5977,5.2958,0.7618,0.4286,6909.68,322.8997,11.5831,237.4692,12.6096,1406.7411,8.5607,18.9313,6.9672,1.9538,1.6021,1.2471,8.2144,3.7864,0.7551,16.3194,1308.4469,16.4643,1970.2794,0.5587,22.934,6328.8718,2.4781,12837.6809,62.4833,1.4325,337.606,1.5084,0.4071,337.606,61.4174,139.8971,8.561,9.7376,85.2287
AZN,2.1627,51.4884,65.5446,275.7443,1.0541,247.1471,67.0608,0.7913,1.0541,1.0,1.0566,1.1778,50.7641,1.0566,0.2214,1208.4851,0.5889,0.8014,4.046,2.7218,0.5889,44.8555,6.8701,1.7765,1.1778,0.7351,1177.4404,0.5584,479.9673,3.7974,2209.8909,384.4346,14.1333,59.5691,13.1751,104.6576,4.0304,32.3941,84.6039,10.92,8.8333,30.3357,0.5402,1.2419,0.4508,4.0304,0.4508,1.785,0.4508,4.3995,0.4508,31.8295,5240.9563,4.5107,123.1389,4.6188,14.4571,4.0704,64.145,200.7024,8424.225,1.8991,0.4508,44.8556,858.9097,24748.4488,75.1596,0.4508,91.0747,0.4175,75.4041,68.0072,48.535,2380.4533,0.7913,265.7787,729.2062,0.1764,0.4907,261.9266,7022.1794,887.7472,197.1773,89.4355,8.9657,2.7757,5.7698,10.8929,2380.4533,33.5458,1090.548,1798.0742,4.7573,21.4545,25.395,9.078,480.6292,11.799,2.5193,37.738,8.9657,244.2596,21.0955,5.1761,71.7688,0.8672,0.2264,0.5889,2.1847,2.0734,30.7813,109.7765,2.5106,4033.8796,2.1435,2.6706,63.7181,47.1209,599.0732,2.2083,4.7534,8.474,262.5938,5.5415,0.8014,0.4508,7285.8382,340.4781,12.2137,250.1389,13.2358,1480.8405,8.9657,19.8916,7.3527,2.061,1.7652,1.3252,8.6495,3.9968,0.7913,17.2086,1366.3415,17.3236,2071.4051,0.5889,24.3102,6645.9734,2.6121,13532.0322,66.0227,1.5226,354.3716,1.59,0.4291,354.3716,64.4675,147.2657,8.9658,10.2434,88.4526
