,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.8169,30.246,133.1991,0.4874,123.4374,29.9499,0.3639,0.4874,0.4621,0.4842,0.5446,23.3256,0.4842,0.1024,551.4396,0.2723,0.3698,1.8704,1.3332,0.2723,20.7888,3.1482,0.8437,0.5446,0.3423,543.2289,0.2539,215.9474,1.736,1025.4057,176.5069,6.5351,27.2973,6.1096,48.3924,1.8469,14.9134,38.7635,5.0368,4.0844,13.9403,0.2476,0.5685,0.2062,1.8469,0.2062,0.8801,0.2062,2.2206,0.2062,14.9146,2427.5203,2.0915,56.8606,2.1313,6.6692,1.8652,28.8677,92.1682,3883.6467,0.8793,0.2062,20.7894,396.7025,11437.5615,35.0615,0.2062,41.617,0.1931,32.9453,31.2669,27.7128,1099.8623,0.3639,121.7918,331.2718,0.08159,0.2269,138.3573,3372.1602,410.4833,75.936,41.6647,4.0211,1.2676,2.5812,5.0052,905.429,15.2201,481.3742,796.3999,2.1952,9.8922,12.0313,4.2039,223.0037,5.5072,1.1466,17.4076,4.0211,113.109,9.7235,2.3753,33.2621,0.3911,0.1047,0.2723,1.0274,0.9586,14.2611,49.542,1.1577,1919.057,0.9912,1.2242,29.1342,27.4935,282.7787,1.0211,2.1666,3.9031,121.7879,2.5734,0.3698,0.2062,3170.368,157.2296,5.611,117.047,6.0652,683.5851,4.0211,9.156,3.3575,0.9521,0.7686,0.6066,4.0447,1.8444,0.3639,7.7689,631.2094,8.1699,984.0841,0.2723,11.5499,3148.9205,1.1735,6224.5712,30.5604,0.6974,162.3891,0.7352,0.1976,162.3891,29.5419,68.1025,4.0211,4.8446,37.5829
AFN,0.04199,1.0,1.2699,5.5827,0.02046,5.1896,1.2573,0.0153,0.02046,0.01941,0.02031,0.02287,0.9844,0.02031,0.004299,23.4304,0.01143,0.0155,0.07859,0.05599,0.01143,0.8723,0.1318,0.03731,0.02287,0.01438,22.838,0.01067,9.0556,0.07272,42.9781,7.3981,0.2744,1.1453,0.2555,2.0318,0.07749,0.6268,1.6276,0.2115,0.1715,0.5863,0.01039,0.0239,0.00865,0.07749,0.00865,0.03691,0.00865,0.08342,0.00865,0.627,102.0544,0.08789,2.3905,0.08928,0.28,0.07826,1.2165,3.8665,164.0311,0.03678,0.00865,0.8723,16.6776,478.2549,1.4721,0.00865,1.7453,0.008106,1.3779,1.3087,1.1755,46.2389,0.0153,5.11,13.896,0.003426,0.009527,5.8082,132.1812,17.235,3.1963,1.7494,0.1688,0.05329,0.1109,0.21,46.1951,0.6391,20.3003,33.4811,0.09196,0.4159,0.5125,0.1766,9.3345,0.2306,0.0482,0.7325,0.1688,4.7498,0.4083,0.1002,1.3957,0.01643,0.004396,0.01143,0.04317,0.04025,0.598,2.083,0.04881,79.4955,0.04162,0.05137,1.2224,1.1985,11.612,0.04287,0.09244,0.1639,5.1349,0.108,0.0155,0.00865,133.2842,6.61,0.2359,4.9131,0.2545,28.7017,0.1688,0.3839,0.1486,0.03993,0.03358,0.02561,0.1694,0.07751,0.0153,0.3266,26.4832,0.3361,41.3757,0.01143,0.486,131.4879,0.04927,261.0206,1.279,0.02947,6.8134,0.03087,0.008299,6.8134,1.2395,2.8594,0.1688,0.2028,1.5787
ALL,0.03306,0.7874,1.0,4.3869,0.01611,4.078,0.9901,0.01208,0.01611,0.01529,0.01605,0.01801,0.7751,0.01605,0.003385,18.4116,0.009003,0.01224,0.06189,0.04423,0.009003,0.6891,0.1038,0.02938,0.01801,0.01136,17.9462,0.008427,7.154,0.05745,33.8427,5.8255,0.2161,0.9048,0.2019,1.6,0.06122,0.4936,1.2816,0.1665,0.135,0.4607,0.008206,0.01882,0.006834,0.06122,0.006834,0.029,0.006834,0.06555,0.006834,0.4927,80.1946,0.06921,1.8784,0.07053,0.2205,0.06183,0.9559,3.0546,129.586,0.02906,0.006834,0.6891,13.1053,375.8137,1.1592,0.006834,1.3743,0.006383,1.0885,1.0305,0.9237,36.3346,0.01208,4.037,10.978,0.002697,0.007502,4.5736,104.0839,13.5715,2.5169,1.3775,0.1333,0.04188,0.08736,0.1654,36.3002,0.5022,15.9853,26.3095,0.07265,0.3268,0.4036,0.1391,7.3351,0.1821,0.03808,0.5756,0.1333,3.7402,0.3215,0.07914,1.1026,0.01298,0.003461,0.009003,0.03399,0.03169,0.4724,1.6402,0.03844,62.5982,0.03277,0.04059,0.9626,0.9438,9.1247,0.03376,0.07279,0.129,4.0351,0.08536,0.01224,0.006834,104.735,5.1942,0.1854,3.8607,0.201,22.6009,0.1333,0.3033,0.1168,0.03138,0.02644,0.02017,0.1338,0.06103,0.01208,0.2572,20.8105,0.2655,32.5131,0.009003,0.3827,103.3235,0.0388,205.5376,1.0072,0.02321,5.3826,0.02431,0.006535,5.3826,0.9792,2.2516,0.1333,0.1593,1.2406
AMD,0.007508,0.1791,0.2279,1.0,0.003659,0.9296,0.2252,0.002733,0.003659,0.003467,0.00363,0.004089,0.1764,0.00363,0.00076864,4.1969,0.002044,0.002772,0.01409,0.01003,0.002044,0.1557,0.02362,0.006273,0.004089,0.00257,4.0908,0.001909,1.6212,0.013,7.6987,1.3294,0.04906,0.2047,0.04558,0.3633,0.01385,0.1123,0.2913,0.03783,0.03066,0.105,0.001856,0.004279,0.001545,0.01385,0.001545,0.006607,0.001545,0.01494,0.001545,0.1123,18.2803,0.01576,0.4282,0.01598,0.05025,0.01399,0.2179,0.6892,29.1568,0.006588,0.001545,0.1557,2.9874,85.8682,0.2626,0.001545,0.3132,0.001449,0.2471,0.2343,0.2081,8.2825,0.002733,0.9132,2.476,0.00061252,0.001704,1.0385,23.7446,3.0817,0.5731,0.3132,0.03017,0.009546,0.01987,0.03757,8.2746,0.1145,3.6393,5.9973,0.01646,0.07449,0.0914,0.03164,1.672,0.04135,0.008608,0.1312,0.03017,0.851,0.07318,0.01787,0.2491,0.002935,0.00078601,0.002044,0.007731,0.007211,0.1071,0.3734,0.008735,14.2313,0.007441,0.009171,0.2186,0.2107,2.08,0.007666,0.01657,0.0295,0.9198,0.01926,0.002772,0.001545,23.8743,1.184,0.04225,0.88,0.04548,5.14,0.03017,0.06874,0.02521,0.007145,0.006002,0.004579,0.03025,0.0139,0.002733,0.05849,4.7438,0.06004,7.4114,0.002044,0.08703,23.6407,0.00881,46.8074,0.2296,0.005285,1.2175,0.00552,0.001482,1.2175,0.2215,0.5122,0.03017,0.03632,0.2828
ANG,2.0517,48.8646,62.0551,273.2814,1.0,253.2536,61.4474,0.7467,1.0,0.948,0.9934,1.1173,47.8566,0.9934,0.2101,1131.3754,0.5587,0.7586,3.8374,2.7353,0.5587,42.652,6.4592,1.731,1.1173,0.7023,1114.5297,0.5209,443.0541,3.5616,2103.8002,362.1349,13.4078,56.0052,12.535,99.2855,3.7892,30.5975,79.5301,10.3339,8.3799,28.6009,0.5079,1.1664,0.4231,3.7892,0.4231,1.8057,0.4231,4.556,0.4231,30.5999,4980.4851,4.2911,116.6596,4.3727,13.6831,3.8269,59.2271,189.0994,7967.9847,1.804,0.4231,42.6532,813.9049,23466.1702,71.9349,0.4231,85.3847,0.3961,67.5931,64.1496,56.8577,2256.561,0.7467,249.8774,679.6623,0.1674,0.4655,283.8644,6918.5801,842.1788,155.796,85.4825,8.25,2.6007,5.2957,10.269,1857.647,31.2266,987.6238,1633.9546,4.5038,20.2956,24.6844,8.625,457.5313,11.2991,2.3525,35.7147,8.25,232.0629,19.9494,4.8734,68.2431,0.8024,0.2148,0.5587,2.1079,1.9667,29.2592,101.6442,2.3752,3937.2831,2.0335,2.5117,59.7739,56.4077,580.1703,2.095,4.4452,8.0078,249.8693,5.2797,0.7587,0.4231,6504.5679,322.5843,11.512,240.1426,12.4439,1402.4951,8.25,18.7852,6.8885,1.9534,1.5769,1.2446,8.2983,3.7841,0.7467,15.9392,1295.0371,16.7621,2019.0218,0.5587,23.6967,6460.5645,2.4077,12770.8032,62.7001,1.4308,333.1699,1.5084,0.4055,333.1699,60.6104,139.7243,8.25,9.9396,77.1079
AOA,0.008101,0.1927,0.2452,1.0758,0.003949,1.0,0.2423,0.002922,0.003949,0.003741,0.00385,0.004412,0.1898,0.00385,0.00082943,4.5149,0.002206,0.002996,0.01516,0.0108,0.002206,0.1684,0.02541,0.007172,0.004412,0.002738,4.4182,0.002024,1.7496,0.01382,8.2819,1.4301,0.05294,0.2171,0.0495,0.392,0.01469,0.1208,0.3134,0.04076,0.03309,0.1132,0.001968,0.004603,0.001639,0.01469,0.001639,0.007112,0.001639,0.01607,0.001639,0.1208,19.6653,0.01695,0.4606,0.01727,0.05405,0.01483,0.2344,0.7467,31.4649,0.007124,0.001639,0.1684,3.2137,92.1569,0.2841,0.001639,0.3369,0.001564,0.2621,0.2532,0.2265,8.91,0.002922,0.9684,2.6839,0.00066096,0.001838,1.1201,25.5435,3.3254,0.6165,0.3369,0.03222,0.01027,0.02148,0.04048,8.9015,0.1231,3.915,6.4516,0.01778,0.08014,0.09833,0.03403,1.7987,0.04462,0.00929,0.1418,0.03222,0.9193,0.07873,0.019,0.2695,0.003169,0.00084817,0.002206,0.008317,0.007758,0.1155,0.4017,0.0094,15.3094,0.00803,0.009919,0.2356,0.2287,2.2376,0.008272,0.01783,0.03174,0.9905,0.02045,0.002996,0.001639,25.6831,1.2737,0.04545,0.9467,0.04823,5.5294,0.03222,0.07418,0.02864,0.007694,0.006457,0.004926,0.03277,0.01495,0.002922,0.06292,5.1237,0.06619,7.9729,0.002206,0.09363,25.3369,0.009508,50.3535,0.247,0.005686,1.2912,0.005956,0.001601,1.2912,0.2349,0.551,0.03222,0.03907,0.3042
ARS,0.03339,0.7953,1.01,4.4404,0.01627,4.1277,1.0,0.01219,0.01627,0.01544,0.01614,0.01818,0.7829,0.01614,0.003418,18.6359,0.009092,0.01233,0.06245,0.0447,0.009092,0.6931,0.1049,0.02967,0.01818,0.01143,18.1648,0.008483,7.2066,0.05791,34.2374,5.8934,0.2182,0.9098,0.2033,1.6158,0.06155,0.4979,1.2945,0.168,0.1364,0.4663,0.008251,0.01907,0.006867,0.06155,0.006867,0.02935,0.006867,0.06635,0.006867,0.4987,81.1715,0.06983,1.9013,0.07109,0.2227,0.06217,0.9676,3.0631,124.306,0.02926,0.006867,0.6931,13.265,380.3922,1.1724,0.006867,1.3881,0.006446,1.0967,1.0409,0.9349,36.7773,0.01219,4.0591,11.0757,0.002724,0.007576,4.6203,105.1281,13.7057,2.5421,1.3913,0.1345,0.04239,0.08825,0.167,36.7424,0.5083,16.1455,26.6301,0.07322,0.3308,0.4076,0.1405,7.4244,0.1839,0.03833,0.5826,0.1345,3.7777,0.3247,0.07974,1.1089,0.01307,0.003496,0.009092,0.03432,0.03201,0.4762,1.6542,0.03873,64.0753,0.03309,0.04078,0.9722,0.9502,9.2359,0.03409,0.07352,0.1303,4.0842,0.0859,0.01233,0.006867,106.0109,5.2575,0.1876,3.9077,0.2021,22.8274,0.1345,0.3049,0.1182,0.03176,0.02671,0.02037,0.1347,0.06164,0.01219,0.2596,21.0641,0.2714,32.9092,0.009092,0.3856,104.5822,0.03897,207.5984,1.0173,0.02344,5.4121,0.02455,0.006599,5.4121,0.9846,2.2742,0.1345,0.1613,1.2557
AUD,2.7477,65.3725,82.7491,365.9205,1.3393,342.2475,82.0399,1.0,1.3393,1.2676,1.3302,1.4964,64.0315,1.3299,0.2813,1515.2142,0.7482,1.0153,5.1173,3.657,0.7482,57.0819,8.6445,2.2821,1.4964,0.9405,1492.6531,0.6977,592.0583,4.7583,2811.5287,483.0007,17.9565,74.9923,16.7564,132.9686,5.0739,40.8118,106.5115,13.8001,11.2228,38.3043,0.6801,1.5599,0.5661,5.0739,0.5661,2.4174,0.5661,6.3484,0.5661,40.9814,6670.2006,5.7219,156.2383,5.8545,18.255,5.1243,79.3209,252.5903,10671.0508,2.4167,0.5661,57.0861,1090.0362,31446.3814,96.1137,0.5661,113.7736,0.5305,90.4763,85.7846,75.8164,3022.1383,1.0,334.592,909.6043,0.2242,0.6235,379.3737,9538.3903,1127.8926,208.4225,114.4545,11.0532,3.483,7.0453,13.7366,2260.9234,41.6814,1321.3717,2188.3019,6.0305,27.1812,32.9956,11.5482,611.7883,15.1334,3.1411,47.6284,11.0532,310.4037,26.6583,6.5334,91.3311,1.075,0.2877,0.7482,2.8212,2.6301,39.193,135.5035,3.1876,5302.2859,2.7234,3.3615,80.1142,75.2389,781.812,2.8057,5.9244,10.6299,334.6418,7.0681,1.0153,0.5661,8711.3549,432.0265,15.4176,320.7376,16.6627,1876.9502,11.0532,25.1338,9.0447,2.6149,2.0794,1.6677,11.0947,5.0569,1.0,21.3325,1730.8853,22.409,2694.79,0.7482,31.5961,8661.7575,3.1927,17129.0729,84.1677,1.9141,446.1227,2.0201,0.5426,446.1227,81.1588,186.9424,11.0532,13.2916,103.2681
AWG,2.0517,48.8646,62.0551,273.2814,1.0,253.2536,61.4474,0.7467,1.0,0.948,0.9934,1.1173,47.8566,0.9934,0.2101,1131.3754,0.5587,0.7586,3.8374,2.7353,0.5587,42.652,6.4592,1.731,1.1173,0.7023,1114.5297,0.5209,443.0541,3.5616,2103.8002,362.1349,13.4078,56.0052,12.535,99.2855,3.7892,30.5975,79.5301,10.3339,8.3799,28.6009,0.5079,1.1664,0.4231,3.7892,0.4231,1.8057,0.4231,4.556,0.4231,30.5999,4980.4851,4.2911,116.6596,4.3727,13.6831,3.8269,59.2271,189.0994,7967.9847,1.804,0.4231,42.6532,813.9049,23466.1702,71.9349,0.4231,85.3847,0.3961,67.5931,64.1496,56.8577,2256.561,0.7467,249.8774,679.6623,0.1674,0.4655,283.8644,6918.5801,842.1788,155.796,85.4825,8.25,2.6007,5.2957,10.269,1857.647,31.2266,987.6238,1633.9546,4.5038,20.2956,24.6844,8.625,457.5313,11.2991,2.3525,35.7147,8.25,232.0629,19.9494,4.8734,68.2431,0.8024,0.2148,0.5587,2.1079,1.9667,29.2592,101.6442,2.3752,3937.2831,2.0335,2.5117,59.7739,56.4077,580.1703,2.095,4.4452,8.0078,249.8693,5.2797,0.7587,0.4231,6504.5679,322.5843,11.512,240.1426,12.4439,1402.4951,8.25,18.7852,6.8885,1.9534,1.5769,1.2446,8.2983,3.7841,0.7467,15.9392,1295.0371,16.7621,2019.0218,0.5587,23.6967,6460.5645,2.4077,12770.8032,62.7001,1.4308,333.1699,1.5084,0.4055,333.1699,60.6104,139.7243,8.25,9.9396,77.1079
AZN,2.1642,51.5142,65.4202,288.4677,1.0548,267.3298,64.7705,0.7889,1.0548,1.0,1.0478,1.1786,50.7093,1.0478,0.2216,1206.9645,0.5893,0.8,4.0486,2.8922,0.5893,44.9767,6.7915,1.7803,1.1786,0.7417,1176.4513,0.5509,466.5079,3.7541,2213.9804,381.1063,14.1431,59.07,13.1623,104.7304,3.9966,32.2915,83.8423,10.9069,8.8394,30.2031,0.5357,1.231,0.4459,3.9966,0.4459,1.9062,0.4459,4.297,0.4459,32.2995,5257.113,4.5278,123.1391,4.6096,14.4251,4.0363,62.6658,199.2082,8450.2588,1.9016,0.4459,44.9767,859.1111,24713.049,75.8992,0.4459,89.9085,0.4178,71.251,67.4173,60.1163,2381.8957,0.7889,263.5519,715.7883,0.1766,0.4911,299.4151,6809.2036,888.3646,164.653,90.1175,8.7142,2.7451,5.7154,10.8322,2379.6402,32.9207,1045.7544,1724.7083,4.7479,21.4228,26.4023,9.099,480.8458,11.8771,2.4833,37.7312,8.7142,244.6843,21.0312,5.1614,71.9628,0.8472,0.2266,0.5893,2.2236,2.0734,30.8071,107.3017,2.5181,4095.1459,2.145,2.6497,63.032,61.3034,598.1671,2.2099,4.7617,8.4421,264.5158,5.5645,0.8,0.4459,6865.847,340.5014,12.1514,253.0869,13.1249,1478.5418,8.7142,19.7779,7.349,2.061,1.73,1.3193,8.739,3.9927,0.7889,16.8249,1364.2237,17.3312,2131.3825,0.5893,25.0351,6791.101,2.5398,13446.2583,65.8884,1.5183,351.4025,1.5911,0.4277,351.4025,63.9273,147.3005,8.7142,10.4443,81.3236
