,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.858,31.1378,124.1914,0.4874,111.5572,31.92,0.3937,0.4874,0.4622,0.5121,0.5446,23.3888,0.5121,0.1024,549.9804,0.2723,0.3794,1.8686,1.3944,0.2723,21.0922,3.3629,0.7476,0.5446,0.3525,546.8458,0.2728,235.8737,1.8507,1120.974,182.8543,6.5351,28.8715,6.4828,48.3924,1.9534,14.989,39.7743,5.0053,4.0844,14.113,0.2618,0.6014,0.2228,1.9534,0.2228,0.8203,0.2228,2.1634,0.2228,14.7213,2408.4003,2.0831,56.9227,2.1384,6.6863,1.9728,30.125,100.6577,3971.1626,0.9288,0.2228,21.0926,397.1636,11417.9305,36.672,0.2228,42.2127,0.1931,35.1737,31.7842,22.6344,1103.7582,0.3937,128.8155,348.8001,0.08159,0.2269,117.952,3896.4172,410.4833,96.9827,41.2565,4.3972,1.3054,2.6895,5.1645,1088.1921,16.0837,499.0674,847.4315,2.2025,9.9193,11.6339,4.196,223.1675,5.4864,1.1936,17.5275,4.3972,113.22,9.7571,2.668,33.7475,0.4347,0.1047,0.2723,1.0272,0.9592,14.2749,52.1164,1.2233,1834.2712,0.9912,1.2929,30.739,17.5564,286.9836,1.0211,2.1713,3.669,122.8196,2.7459,0.3794,0.2228,3450.4302,157.3912,5.6775,117.1304,6.415,674.6224,4.3972,9.468,3.3986,0.9527,0.7692,0.6332,4.2179,1.8409,0.3937,8.0929,632.8781,8.1328,983.0402,0.2723,11.3513,3034.3302,1.2827,6287.9487,31.7472,0.7253,171.7539,0.7352,0.2043,171.7539,31.2456,68.143,4.3972,4.6306,66.4747
AFN,0.04191,1.0,1.3051,5.3985,0.02043,4.6378,1.3364,0.01658,0.02043,0.01939,0.02138,0.02283,0.9899,0.02138,0.004291,23.458,0.01141,0.01588,0.07838,0.05921,0.01141,0.8822,0.1394,0.03884,0.02283,0.01484,22.8432,0.01135,9.8273,0.07731,46.5817,7.6324,0.2739,1.2056,0.2725,2.0284,0.08157,0.6294,1.6671,0.2107,0.1712,0.5926,0.01093,0.02495,0.009326,0.08157,0.009326,0.03455,0.009326,0.08594,0.009326,0.618,101.104,0.08753,2.3896,0.08932,0.2803,0.08238,1.267,4.1792,166.8133,0.03934,0.009326,0.8822,16.6728,481.4476,1.5371,0.009326,1.7713,0.008092,1.4635,1.3252,0.9379,46.3355,0.01658,5.3791,14.6725,0.00342,0.009511,5.0319,145.7185,17.2053,4.1709,1.7293,0.1846,0.0548,0.1148,0.2157,46.2084,0.6671,21.1477,35.5749,0.092,0.4164,0.4942,0.1761,9.3269,0.2324,0.05,0.7326,0.1846,4.7329,0.409,0.1126,1.4115,0.01825,0.004388,0.01141,0.04321,0.0402,0.5967,2.1795,0.05072,78.375,0.04154,0.05409,1.2773,0.7747,11.6399,0.0428,0.0921,0.1538,5.1063,0.1155,0.01588,0.009326,144.8481,6.6072,0.2383,4.9113,0.2679,28.2761,0.1846,0.3953,0.1427,0.03989,0.0353,0.02662,0.1751,0.0776,0.01658,0.3397,26.5504,0.3356,41.0658,0.01141,0.4773,127.335,0.05376,263.4938,1.3312,0.03056,7.1722,0.03082,0.008562,7.1722,1.3048,2.8562,0.1846,0.1947,1.8184
ALL,0.03212,0.7662,1.0,4.137,0.01565,3.554,1.024,0.0127,0.01565,0.01486,0.01638,0.01749,0.7585,0.01638,0.003288,17.9763,0.008745,0.01217,0.06006,0.04535,0.008745,0.6757,0.1068,0.02976,0.01749,0.01137,17.5052,0.008691,7.5276,0.05922,35.6912,5.848,0.2099,0.9235,0.2087,1.5541,0.06248,0.4822,1.2774,0.1614,0.1312,0.4542,0.008375,0.01912,0.007143,0.06248,0.007143,0.02648,0.007143,0.06586,0.007143,0.4736,77.478,0.06707,1.8312,0.06842,0.2147,0.0631,0.9709,3.2012,127.7778,0.03013,0.007143,0.6757,12.7767,368.9429,1.1777,0.007143,1.3572,0.0062,1.121,1.0154,0.7187,35.5078,0.0127,4.1204,11.239,0.00262,0.007287,3.8555,111.6504,13.1828,3.1958,1.325,0.1414,0.04199,0.08795,0.1653,35.4104,0.5112,16.2035,27.2618,0.07047,0.3191,0.3787,0.1349,7.1474,0.178,0.0383,0.5614,0.1414,3.6264,0.3134,0.08622,1.0812,0.01398,0.003362,0.008745,0.03311,0.0308,0.4571,1.6699,0.03886,60.0514,0.03183,0.04143,0.9787,0.5936,8.9199,0.03279,0.07057,0.1178,3.913,0.08848,0.01217,0.007143,111.0,5.0633,0.1826,3.7636,0.2052,21.6653,0.1414,0.3028,0.1093,0.03057,0.02705,0.0204,0.1341,0.05946,0.0127,0.2603,20.3461,0.2571,31.4695,0.008745,0.3657,97.5793,0.04119,201.8906,1.02,0.02342,5.4938,0.02361,0.006561,5.4938,0.9994,2.1884,0.1414,0.1492,1.3935
AMD,0.008052,0.1852,0.2417,1.0,0.003925,0.8591,0.2477,0.003194,0.003925,0.00372,0.004143,0.004385,0.1835,0.004143,0.00082439,4.3452,0.002193,0.003071,0.01452,0.0113,0.002193,0.1704,0.02583,0.005949,0.004385,0.002861,4.2314,0.0022,1.8995,0.01494,8.6304,1.4143,0.05262,0.2336,0.05245,0.3897,0.0158,0.1166,0.3085,0.04022,0.03289,0.1098,0.002118,0.004615,0.001804,0.0158,0.001804,0.006606,0.001804,0.01592,0.001804,0.1145,18.728,0.01622,0.4426,0.01727,0.05194,0.01596,0.2347,0.8175,31.9803,0.007551,0.001804,0.1704,3.0884,91.9494,0.2978,0.001804,0.3286,0.001555,0.2837,0.2456,0.1823,8.583,0.003194,1.0422,2.8337,0.00065695,0.001827,0.9489,26.9856,3.3052,0.7722,0.3207,0.03555,0.01015,0.02123,0.04159,8.5594,0.1236,3.918,6.5897,0.01779,0.07713,0.09136,0.03271,1.7277,0.04418,0.009613,0.1357,0.03555,0.8766,0.07576,0.02161,0.2726,0.003524,0.00084302,0.002193,0.008008,0.007455,0.115,0.4036,0.009854,14.5178,0.007981,0.01051,0.2476,0.1419,2.1561,0.008222,0.017,0.02881,0.9459,0.02223,0.003071,0.001804,26.8309,1.2239,0.04415,0.9097,0.0519,5.2022,0.03555,0.07625,0.02737,0.00767,0.006539,0.004933,0.03417,0.01438,0.003194,0.06285,4.9181,0.06493,7.6068,0.002193,0.08842,24.4361,0.01033,48.809,0.2462,0.005665,1.3896,0.00592,0.001645,1.3896,0.2528,0.5294,0.03555,0.03607,0.3368
ANG,2.0517,48.9488,63.8847,254.8004,1.0,228.8792,65.4896,0.8078,1.0,0.9482,1.0507,1.1173,47.9862,1.0507,0.2101,1128.3816,0.5587,0.7784,3.8337,2.8608,0.5587,43.2743,6.8996,1.5339,1.1173,0.7233,1121.9503,0.5596,483.9364,3.797,2299.8754,375.1577,13.4078,59.2349,13.3005,99.2855,4.0078,30.7525,81.604,10.2692,8.3799,28.9553,0.5372,1.2339,0.457,4.0078,0.457,1.6829,0.457,4.4386,0.457,30.2033,4941.257,4.2739,116.787,4.3872,13.718,4.0476,61.8068,206.5169,8147.539,1.9057,0.457,43.2752,814.8511,23425.8936,75.239,0.457,86.6067,0.3961,72.1651,65.2108,46.4385,2264.5541,0.8078,264.2876,715.6248,0.1674,0.4655,241.9993,7994.1856,842.1788,198.9772,84.6449,9.0216,2.6782,5.518,10.5958,2232.6175,32.9986,1023.9245,1738.6548,4.5188,20.3511,23.869,8.6088,457.8674,11.2563,2.449,35.9607,9.0216,232.2908,20.0185,5.4739,69.2389,0.8919,0.2148,0.5587,2.1076,1.9679,29.2875,106.9259,2.5099,3763.3302,2.0335,2.6526,63.0666,36.0201,588.7973,2.095,4.4549,7.5275,251.9861,5.6338,0.7784,0.457,7079.1648,322.9158,11.6484,240.3137,13.1615,1384.1066,9.0216,19.4252,6.9729,1.9547,1.5782,1.2992,8.6537,3.7769,0.8078,16.604,1298.4608,16.686,2016.8799,0.5587,23.2891,6225.4624,2.6317,12900.8333,65.135,1.4881,352.3834,1.5084,0.4191,352.3834,64.1058,139.8073,9.0216,9.5005,136.3846
AOA,0.008964,0.2156,0.2814,1.164,0.004369,1.0,0.2884,0.003485,0.004369,0.004184,0.004541,0.004882,0.2136,0.004541,0.00091776,5.058,0.002441,0.003401,0.01691,0.0125,0.002441,0.1891,0.03007,0.008414,0.004882,0.003117,4.9661,0.002415,2.1148,0.01638,10.0461,1.6463,0.05858,0.256,0.05812,0.4338,0.01732,0.1357,0.3591,0.04557,0.03661,0.128,0.002322,0.005372,0.001975,0.01732,0.001975,0.00745,0.001975,0.01853,0.001975,0.1333,21.8,0.01888,0.5152,0.01917,0.06045,0.01749,0.2732,0.9025,35.6039,0.008328,0.001975,0.1891,3.595,103.8095,0.3288,0.001975,0.3825,0.001731,0.3121,0.2882,0.2022,9.9908,0.003485,1.1423,3.1272,0.00073135,0.002034,1.0916,31.4121,3.6796,0.8989,0.3733,0.03889,0.01182,0.02501,0.04656,9.9634,0.1438,4.5607,7.6707,0.01974,0.08979,0.1063,0.03807,2.0111,0.04919,0.0107,0.1603,0.03889,1.0281,0.08819,0.02362,0.3025,0.003897,0.0009385,0.002441,0.009322,0.008678,0.128,0.4698,0.0109,16.8992,0.008885,0.01159,0.2746,0.1703,2.5098,0.009153,0.01979,0.03354,1.1154,0.0243,0.003401,0.001975,31.2321,1.4247,0.05139,1.059,0.05689,6.0556,0.03889,0.08489,0.03076,0.008601,0.007612,0.005742,0.03782,0.01674,0.003485,0.07315,5.743,0.07292,8.8546,0.002441,0.1029,27.4559,0.0115,56.8152,0.2866,0.006594,1.523,0.00659,0.001831,1.523,0.2771,0.6162,0.03889,0.04199,0.3921
ARS,0.03133,0.7483,0.9766,4.0367,0.01527,3.4679,1.0,0.01247,0.01527,0.01451,0.01608,0.01706,0.7407,0.01608,0.003207,17.5406,0.008531,0.01192,0.05854,0.04386,0.008531,0.6602,0.1043,0.02907,0.01706,0.01114,17.0809,0.008555,7.395,0.05817,35.1181,5.7285,0.2047,0.9064,0.2051,1.516,0.06132,0.4696,1.2475,0.1564,0.128,0.4431,0.00822,0.01878,0.006997,0.06132,0.006997,0.02584,0.006997,0.06426,0.006997,0.4621,75.6,0.06526,1.7868,0.06693,0.2097,0.06193,0.9474,3.1465,123.5614,0.0294,0.006997,0.6602,12.467,360.0,1.1473,0.006997,1.3255,0.006048,1.0935,0.9916,0.7013,34.6471,0.01247,4.0439,11.0378,0.002556,0.007109,3.7205,109.0389,12.8597,3.121,1.294,0.1377,0.04098,0.0862,0.1614,34.5521,0.4988,15.8245,26.601,0.06893,0.3114,0.3698,0.1318,6.9742,0.1733,0.03746,0.5478,0.1377,3.5416,0.306,0.08433,1.0564,0.0137,0.00328,0.008531,0.03214,0.03008,0.4474,1.6327,0.0382,57.4651,0.03105,0.04065,0.9558,0.5559,8.7037,0.03199,0.06892,0.1151,3.8182,0.08659,0.01192,0.006997,108.3095,4.9405,0.1782,3.6724,0.2014,21.1587,0.1377,0.2961,0.1067,0.02983,0.02641,0.01992,0.1311,0.05807,0.01247,0.2543,19.8529,0.2518,30.7067,0.008531,0.3556,95.2141,0.03949,197.1682,0.9961,0.02287,5.3919,0.02303,0.0064,5.3919,0.9809,2.1372,0.1377,0.1456,1.3597
AUD,2.5398,60.3163,78.7427,313.0988,1.2379,286.9275,80.2234,1.0,1.2379,1.1687,1.3005,1.3832,59.4924,1.3002,0.26,1396.8855,0.6916,0.9633,4.6943,3.529,0.6916,53.4526,8.5419,1.8478,1.3832,0.8953,1388.9254,0.6921,595.1937,4.6865,2823.0625,459.9606,16.598,73.3186,16.4501,122.909,4.9606,37.6473,100.7486,12.6322,10.3738,35.8454,0.6649,1.518,0.5652,4.9606,0.5652,2.0746,0.5652,5.5305,0.5652,37.3903,6117.0584,5.231,144.5771,5.4282,16.8898,5.0099,76.5141,254.5097,10082.7434,2.3603,0.5652,53.4549,1008.7497,28874.4662,92.7004,0.5652,106.5673,0.4903,89.1588,80.4844,57.3379,2803.4182,1.0,327.1247,885.5181,0.2072,0.5763,297.3476,10103.8072,1042.5627,246.0999,104.0788,11.1629,3.3155,6.7644,13.0692,2751.58,40.6879,1269.3127,2152.3781,5.5909,25.1938,29.551,10.573,565.0436,13.9324,3.0212,43.995,11.1629,285.5241,24.664,6.7784,85.5242,1.1043,0.2659,0.6916,2.6006,2.4203,36.2372,131.0523,3.0966,4586.5044,2.5174,3.2801,78.0405,44.3394,730.8131,2.5934,5.4449,9.077,311.9478,6.9722,0.9633,0.5652,8763.694,399.7555,14.4202,296.376,16.2908,1727.227,11.1629,23.9875,8.5984,2.4108,1.9129,1.5919,10.6896,4.6789,1.0,20.564,1602.282,20.5484,2489.2082,0.6916,28.5014,7677.0667,3.1663,16007.7739,79.9805,1.8211,436.1663,1.8673,0.5168,436.1663,79.3476,172.0732,11.1632,11.7101,168.8423
AWG,2.0517,48.9488,63.8847,254.8004,1.0,228.8792,65.4896,0.8078,1.0,0.9482,1.0507,1.1173,47.9862,1.0507,0.2101,1128.3816,0.5587,0.7784,3.8337,2.8608,0.5587,43.2743,6.8996,1.5339,1.1173,0.7233,1121.9503,0.5596,483.9364,3.797,2299.8754,375.1577,13.4078,59.2349,13.3005,99.2855,4.0078,30.7525,81.604,10.2692,8.3799,28.9553,0.5372,1.2339,0.457,4.0078,0.457,1.6829,0.457,4.4386,0.457,30.2033,4941.257,4.2739,116.787,4.3872,13.718,4.0476,61.8068,206.5169,8147.539,1.9057,0.457,43.2752,814.8511,23425.8936,75.239,0.457,86.6067,0.3961,72.1651,65.2108,46.4385,2264.5541,0.8078,264.2876,715.6248,0.1674,0.4655,241.9993,7994.1856,842.1788,198.9772,84.6449,9.0216,2.6782,5.518,10.5958,2232.6175,32.9986,1023.9245,1738.6548,4.5188,20.3511,23.869,8.6088,457.8674,11.2563,2.449,35.9607,9.0216,232.2908,20.0185,5.4739,69.2389,0.8919,0.2148,0.5587,2.1076,1.9679,29.2875,106.9259,2.5099,3763.3302,2.0335,2.6526,63.0666,36.0201,588.7973,2.095,4.4549,7.5275,251.9861,5.6338,0.7784,0.457,7079.1648,322.9158,11.6484,240.3137,13.1615,1384.1066,9.0216,19.4252,6.9729,1.9547,1.5782,1.2992,8.6537,3.7769,0.8078,16.604,1298.4608,16.686,2016.8799,0.5587,23.2891,6225.4624,2.6317,12900.8333,65.135,1.4881,352.3834,1.5084,0.4191,352.3834,64.1058,139.8073,9.0216,9.5005,136.3846
AZN,2.1637,51.567,67.3017,268.854,1.0546,238.9908,68.9137,0.8557,1.0546,1.0,1.1095,1.1783,51.0468,1.1095,0.2215,1208.8167,0.5892,0.8226,4.0418,3.029,0.5892,45.6354,7.1883,1.7084,1.1783,0.7665,1177.1351,0.5892,507.4266,4.0002,2402.0797,393.5801,14.1402,62.5516,14.0534,104.7087,4.2322,32.4552,85.9687,10.811,8.8376,30.5393,0.5673,1.2867,0.4833,4.2322,0.4833,1.7765,0.4833,4.4288,0.4833,31.846,5210.0,4.5138,123.1387,4.6252,14.4518,4.2742,65.2882,218.0434,8613.3099,2.0177,0.4833,45.6354,859.1689,24761.3497,79.5173,0.4833,91.3426,0.4177,75.9367,68.3361,48.9497,2387.7177,0.8557,279.0855,756.7382,0.1765,0.491,255.4336,7514.2698,888.1808,215.0799,89.1725,9.4962,2.8238,5.9191,11.1746,2381.17,34.3754,1090.5232,1833.216,4.7639,21.458,25.4841,9.0823,480.6273,11.9992,2.5817,37.7536,9.4962,244.0619,21.0892,5.7904,73.0166,0.9439,0.2265,0.5892,2.2283,2.0732,30.8128,112.3901,2.6451,4041.5639,2.1446,2.8057,66.5254,38.2937,599.8158,2.2094,4.7493,7.9303,263.1313,5.9578,0.8226,0.4833,7464.1834,340.4784,12.2819,253.0846,13.8985,1458.1261,9.4962,20.4099,7.3556,2.0616,1.8203,1.3729,9.1168,4.0017,0.8557,17.5195,1368.1723,17.3765,2116.1657,0.5892,24.6121,6578.2849,2.7754,13587.5862,68.6458,1.5761,372.1141,1.5908,0.442,372.1141,67.6952,147.2854,9.4962,10.0347,93.705
