,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.2962,30.6496,119.6074,0.4874,115.4556,32.7743,0.3767,0.4874,0.4618,0.4967,0.5446,24.0087,0.4967,0.1024,550.4591,0.2723,0.3737,1.8696,1.3062,0.2723,21.1293,3.2797,0.7578,0.5446,0.3427,544.022,0.2619,221.7705,1.8157,1015.0878,187.1818,6.5351,28.0013,6.2538,48.3924,1.8945,14.9865,39.544,5.0666,4.0844,14.0846,0.2539,0.5847,0.218,1.8945,0.218,0.8083,0.218,2.19,0.218,14.7129,2404.523,2.0931,56.8562,2.1366,6.692,1.9134,30.5251,99.4794,3908.2332,0.9073,0.218,21.1297,396.6562,11423.6384,34.8263,0.218,41.8779,0.1931,35.6023,31.8805,22.1679,1104.1643,0.3767,124.9331,339.4598,0.08159,0.2269,118.0787,4175.6385,410.4833,96.7301,41.199,4.2208,1.2924,2.6464,5.1808,1088.179,15.6531,499.1832,849.4811,2.2007,9.913,11.7124,4.1984,280.2136,5.3367,1.192,17.5936,4.2208,112.8989,9.763,2.5683,33.8069,0.418,0.1047,0.2723,1.0088,0.9656,14.3951,53.6519,1.1617,1855.1061,0.9912,1.2508,29.8234,16.9943,287.6065,1.0211,2.1674,3.5073,121.1682,2.6575,0.3737,0.218,3526.6338,157.2051,5.6965,127.7154,6.2217,684.24,4.2208,9.365,3.1833,0.9527,0.769,0.6268,4.4728,1.8383,0.3767,7.9641,632.3545,7.9471,1019.1267,0.2723,10.8738,2993.732,1.3913,6317.2724,31.1413,0.7003,166.5774,0.7352,0.2012,166.5774,30.3038,68.0343,4.2209,4.6499,82.7151
AFN,0.04116,1.0,1.2615,5.0027,0.02006,4.6617,1.3463,0.01548,0.02006,0.01901,0.02041,0.02241,0.9963,0.02041,0.004214,23.0514,0.01121,0.01534,0.07711,0.05358,0.01121,0.8658,0.1342,0.03729,0.02241,0.01411,22.4269,0.01071,9.1852,0.07445,42.3162,7.6083,0.269,1.1509,0.2579,1.9918,0.07787,0.618,1.6276,0.2082,0.1681,0.5827,0.01044,0.02403,0.008892,0.07787,0.008892,0.03386,0.008892,0.08746,0.008892,0.607,99.2066,0.08597,2.3458,0.0876,0.2754,0.07864,1.257,4.1211,161.5986,0.03726,0.008892,0.8658,16.3654,470.7451,1.4334,0.008892,1.725,0.007946,1.4478,1.3072,0.906,45.556,0.01548,5.135,13.9239,0.003358,0.009339,4.8119,150.8533,16.8949,4.0289,1.6957,0.1734,0.05332,0.1103,0.2129,45.3837,0.6447,20.7186,35.0482,0.09023,0.409,0.4903,0.1728,11.4542,0.219,0.04901,0.7188,0.1734,4.6464,0.4018,0.1053,1.3853,0.01713,0.004309,0.01121,0.04163,0.03974,0.5895,2.2093,0.04794,76.7803,0.04079,0.05157,1.227,0.6982,11.4378,0.04203,0.09038,0.1444,5.0017,0.1093,0.01534,0.008892,145.503,6.486,0.235,5.2146,0.2557,28.1627,0.1734,0.3836,0.1275,0.03918,0.03386,0.02574,0.1839,0.07586,0.01548,0.3274,26.1098,0.3294,42.3048,0.01121,0.4474,123.1179,0.05726,260.3143,1.2796,0.02913,6.8467,0.03026,0.008282,6.8467,1.2456,2.8002,0.1734,0.1937,3.2664
ALL,0.03263,0.7927,1.0,3.9646,0.0159,3.6944,1.0672,0.01228,0.0159,0.01507,0.01619,0.01777,0.7898,0.01619,0.00334,18.2679,0.008884,0.01217,0.06113,0.04249,0.008884,0.6867,0.1064,0.02956,0.01777,0.01119,17.773,0.008497,7.2848,0.05905,33.5444,6.0311,0.2132,0.9128,0.2045,1.5789,0.06176,0.4899,1.2902,0.165,0.1333,0.4618,0.008278,0.01905,0.007053,0.06176,0.007053,0.02683,0.007053,0.06931,0.007053,0.4811,78.6198,0.06815,1.859,0.06947,0.2183,0.06237,0.9961,3.2685,128.1639,0.02955,0.007053,0.6867,12.9693,373.0588,1.1363,0.007053,1.3674,0.006299,1.1483,1.0362,0.718,36.1025,0.01228,4.0726,11.043,0.002662,0.007403,3.8145,119.5827,13.3928,3.1937,1.3442,0.1375,0.04226,0.08744,0.1688,35.966,0.5109,16.4238,27.7752,0.07156,0.3241,0.3887,0.137,9.0773,0.1737,0.03887,0.5696,0.1375,3.6833,0.3185,0.0835,1.0987,0.01359,0.003416,0.008884,0.033,0.0315,0.4676,1.7513,0.038,60.8645,0.03234,0.0409,0.9727,0.5534,9.0643,0.03332,0.07165,0.1144,3.9638,0.08669,0.01217,0.007053,115.3091,5.1401,0.1863,4.1325,0.2028,22.3248,0.1375,0.3043,0.1011,0.03105,0.02684,0.0204,0.1458,0.06014,0.01228,0.2595,20.6917,0.2612,33.526,0.008884,0.3547,97.5692,0.04539,206.3536,1.0143,0.02309,5.4301,0.02399,0.006565,5.4301,0.9878,2.2198,0.1375,0.1535,2.5886
AMD,0.008361,0.1999,0.2522,1.0,0.004075,0.9318,0.2696,0.003149,0.004075,0.003867,0.004155,0.004553,0.1996,0.004155,0.00085599,4.6078,0.002277,0.003134,0.01543,0.01094,0.002277,0.177,0.02687,0.006246,0.004553,0.002868,4.483,0.002188,1.8542,0.01525,8.4489,1.5303,0.05464,0.2342,0.05245,0.4046,0.01585,0.1235,0.3262,0.04244,0.03415,0.1165,0.002124,0.004812,0.001815,0.01585,0.001815,0.006758,0.001815,0.01748,0.001815,0.1213,19.8306,0.01722,0.4689,0.01789,0.05507,0.01601,0.2513,0.8427,32.6768,0.007628,0.001815,0.177,3.2713,95.5137,0.2928,0.001815,0.3453,0.001614,0.2969,0.2618,0.1853,9.1063,0.003149,1.0451,2.8446,0.00068213,0.001897,0.9869,30.1824,3.4319,0.8068,0.3392,0.03544,0.01066,0.02209,0.04338,9.0718,0.1289,4.1496,7.0058,0.01843,0.08175,0.09814,0.03465,2.2896,0.04462,0.009967,0.1437,0.03544,0.9306,0.08032,0.02147,0.2833,0.00349,0.00087533,0.002277,0.008326,0.007998,0.1204,0.4423,0.009746,15.3568,0.008287,0.01054,0.2494,0.1411,2.2863,0.008537,0.01802,0.02872,0.9998,0.02219,0.003134,0.001815,29.0848,1.2965,0.04698,1.0424,0.05205,5.6459,0.03544,0.0783,0.02662,0.007976,0.006777,0.005156,0.03778,0.0152,0.003149,0.06547,5.2191,0.0669,8.4564,0.002277,0.08945,25.0307,0.01163,51.9991,0.2555,0.005783,1.3935,0.006147,0.001685,1.3935,0.2535,0.5608,0.03544,0.03872,0.6529
ANG,2.0517,49.848,62.883,245.3956,1.0,236.8774,67.2423,0.7728,1.0,0.9474,1.019,1.1173,49.2581,1.019,0.2101,1129.3637,0.5587,0.7667,3.8358,2.68,0.5587,43.3505,6.7288,1.5548,1.1173,0.7031,1116.1569,0.5373,455.0012,3.7252,2082.6313,384.0365,13.4078,57.4496,12.8308,99.2855,3.887,30.7474,81.1315,10.3951,8.3799,28.897,0.521,1.1996,0.4472,3.887,0.4472,1.6583,0.4472,4.4932,0.4472,30.1861,4933.3022,4.2944,116.6505,4.3836,13.7298,3.9256,62.6276,204.0994,8018.4282,1.8614,0.4472,43.3512,813.8099,23437.6044,71.4523,0.4472,85.9199,0.3961,73.0443,65.4085,45.4814,2265.3873,0.7728,256.3222,696.4616,0.1674,0.4655,242.2591,8567.0572,842.1788,198.4588,84.5271,8.6598,2.6515,5.4296,10.6294,2232.5906,32.1151,1024.1622,1742.86,4.5151,20.3383,24.03,8.6139,574.9075,10.9493,2.4456,36.0964,8.6598,231.6319,20.0305,5.2693,69.3608,0.8577,0.2148,0.5587,2.0696,1.981,29.5341,110.0762,2.3835,3806.0766,2.0335,2.5663,61.1879,34.8667,590.0754,2.095,4.4468,7.1958,248.5978,5.4523,0.7667,0.4472,7235.5098,322.5339,11.6873,262.0306,12.7648,1403.8387,8.6598,19.214,6.5311,1.9547,1.5778,1.2859,9.1768,3.7715,0.7728,16.3398,1297.3866,16.3049,2090.9178,0.5587,22.3096,6142.1679,2.8544,12960.9959,63.892,1.4368,341.7629,1.5084,0.4128,341.7629,62.1737,139.5843,8.6599,9.5401,169.7045
AOA,0.008661,0.2145,0.2707,1.0731,0.004222,1.0,0.2893,0.00317,0.004222,0.004086,0.004174,0.004717,0.2142,0.004174,0.00088677,4.9448,0.002358,0.003237,0.01656,0.01132,0.002358,0.183,0.02884,0.007951,0.004717,0.002878,4.7668,0.002202,1.9215,0.01526,9.0669,1.6422,0.0566,0.2353,0.05418,0.4191,0.01592,0.1326,0.35,0.04469,0.03538,0.1232,0.002134,0.005164,0.001829,0.01592,0.001829,0.007264,0.001829,0.01876,0.001829,0.1302,21.281,0.01848,0.5032,0.01851,0.05909,0.01608,0.2696,0.8619,33.8616,0.007861,0.001829,0.1831,3.5106,100.9804,0.3017,0.001829,0.3705,0.001672,0.2991,0.2784,0.1943,9.7723,0.00317,1.05,2.9411,0.00070666,0.001965,1.027,32.3899,3.5553,0.8658,0.364,0.03551,0.01144,0.02354,0.04572,9.7353,0.1383,4.4531,7.5182,0.01906,0.08773,0.1053,0.03718,2.4571,0.04624,0.01033,0.1548,0.03551,0.9892,0.08619,0.0216,0.2928,0.003622,0.00090681,0.002358,0.008935,0.008583,0.1247,0.4747,0.0103,16.48,0.008585,0.01084,0.2634,0.1506,2.4535,0.008844,0.01934,0.03082,1.0617,0.02234,0.003238,0.001829,31.2121,1.3913,0.05042,1.1186,0.05229,6.0588,0.03551,0.08114,0.02736,0.008405,0.007273,0.005533,0.03875,0.01631,0.00317,0.07026,5.5325,0.06886,9.0749,0.002359,0.09599,26.4103,0.01205,55.8024,0.2741,0.006206,1.4001,0.006368,0.001743,1.4001,0.2547,0.6018,0.03551,0.04155,0.7007
ARS,0.03051,0.7428,0.937,3.7091,0.01487,3.4563,1.0,0.01144,0.01487,0.01412,0.01512,0.01662,0.74,0.01512,0.003124,17.0907,0.008308,0.01139,0.05704,0.03979,0.008308,0.6443,0.09966,0.0277,0.01662,0.01044,16.6277,0.007957,6.7802,0.05529,30.9723,5.7112,0.1994,0.8527,0.1908,1.4765,0.05769,0.4573,1.2089,0.1546,0.1246,0.432,0.007733,0.01796,0.006603,0.05769,0.006603,0.02511,0.006603,0.06485,0.006603,0.4501,73.5537,0.06387,1.7392,0.06514,0.2046,0.05826,0.9319,3.0525,113.8675,0.0276,0.006603,0.6443,12.1336,349.0196,1.0578,0.006603,1.2813,0.00589,1.0781,0.971,0.6717,33.7761,0.01144,3.8043,10.41,0.002489,0.006923,3.5929,112.0504,12.5245,2.9925,1.2595,0.1284,0.03953,0.08158,0.1582,33.6484,0.478,15.3893,25.9854,0.0671,0.3032,0.3642,0.1284,8.4924,0.1624,0.03644,0.5329,0.1284,3.4513,0.2985,0.07786,1.0309,0.01267,0.003194,0.008308,0.03076,0.02952,0.4383,1.637,0.03541,56.6027,0.03024,0.0382,0.9114,0.5212,8.4802,0.03116,0.06713,0.1072,3.7083,0.08065,0.01139,0.006603,107.8788,4.8089,0.1743,3.8662,0.1895,20.9185,0.1284,0.2845,0.09456,0.02905,0.02515,0.01912,0.1367,0.05635,0.01144,0.2435,19.3583,0.2414,31.3656,0.008308,0.3318,91.2821,0.04215,193.3565,0.9504,0.02164,5.0724,0.02243,0.00614,5.0724,0.9228,2.0799,0.1284,0.1436,2.4218
AUD,2.6549,64.6057,81.4597,317.6078,1.294,315.455,87.389,1.0,1.294,1.2276,1.319,1.4459,63.447,1.3191,0.2718,1461.4526,0.7229,0.9941,4.9811,3.4748,0.7229,56.0779,8.7255,1.97,1.4459,0.9096,1444.364,0.695,591.2447,4.8203,2698.9298,499.8422,17.3502,74.3606,16.67,128.4792,5.0311,39.9405,104.6748,13.485,10.8439,37.3942,0.6744,1.5572,0.5771,5.0311,0.5771,2.1459,0.5771,5.8671,0.5771,39.0623,6383.9442,5.5808,150.9516,5.6763,17.7893,5.0811,81.0433,265.4766,10377.132,2.4124,0.5771,56.0795,1053.1115,30393.6187,92.7762,0.5771,111.1968,0.5126,94.3039,85.1871,59.0429,2931.5266,1.0,331.7738,901.6249,0.2166,0.6024,314.7551,11373.5821,1089.8113,257.5221,109.4414,11.2111,3.4312,6.9576,13.7822,2892.28,41.6717,1319.2601,2255.3496,5.8465,26.3188,31.0834,11.1094,746.3449,14.1434,3.1725,46.2199,11.2111,299.1701,25.9633,6.8162,89.7247,1.1091,0.278,0.7229,2.6791,2.5369,38.2432,142.9822,3.0887,4938.9234,2.6315,3.3341,79.0798,45.1895,771.2944,2.711,5.7555,9.4027,321.6982,7.052,0.9941,0.5771,9363.1182,417.3753,15.124,340.267,16.5223,1810.1933,11.2111,24.8259,8.4999,2.5351,2.0111,1.6723,11.9209,4.8815,1.0,21.108,1686.6859,21.1686,2703.7605,0.7229,28.9937,7967.1663,3.6882,16816.7403,83.1885,1.8652,442.3651,1.9519,0.5362,442.3651,80.4753,180.2951,11.2111,12.3253,219.6072
AWG,2.0517,49.848,62.883,245.3956,1.0,236.8774,67.2423,0.7728,1.0,0.9474,1.019,1.1173,49.2581,1.019,0.2101,1129.3637,0.5587,0.7667,3.8358,2.68,0.5587,43.3505,6.7288,1.5548,1.1173,0.7031,1116.1569,0.5373,455.0012,3.7252,2082.6313,384.0365,13.4078,57.4496,12.8308,99.2855,3.887,30.7474,81.1315,10.3951,8.3799,28.897,0.521,1.1996,0.4472,3.887,0.4472,1.6583,0.4472,4.4932,0.4472,30.1861,4933.3022,4.2944,116.6505,4.3836,13.7298,3.9256,62.6276,204.0994,8018.4282,1.8614,0.4472,43.3512,813.8099,23437.6044,71.4523,0.4472,85.9199,0.3961,73.0443,65.4085,45.4814,2265.3873,0.7728,256.3222,696.4616,0.1674,0.4655,242.2591,8567.0572,842.1788,198.4588,84.5271,8.6598,2.6515,5.4296,10.6294,2232.5906,32.1151,1024.1622,1742.86,4.5151,20.3383,24.03,8.6139,574.9075,10.9493,2.4456,36.0964,8.6598,231.6319,20.0305,5.2693,69.3608,0.8577,0.2148,0.5587,2.0696,1.981,29.5341,110.0762,2.3835,3806.0766,2.0335,2.5663,61.1879,34.8667,590.0754,2.095,4.4468,7.1958,248.5978,5.4523,0.7667,0.4472,7235.5098,322.5339,11.6873,262.0306,12.7648,1403.8387,8.6598,19.214,6.5311,1.9547,1.5778,1.2859,9.1768,3.7715,0.7728,16.3398,1297.3866,16.3049,2090.9178,0.5587,22.3096,6142.1679,2.8544,12960.9959,63.892,1.4368,341.7629,1.5084,0.4128,341.7629,62.1737,139.5843,8.6599,9.5401,169.7045
AZN,2.1656,52.5945,66.3477,258.6404,1.0555,244.7184,70.8077,0.8146,1.0555,1.0,1.0749,1.1793,52.3987,1.0749,0.2217,1210.0816,0.5897,0.8103,4.0557,2.8288,0.5897,45.7711,7.0567,1.719,1.1793,0.7421,1177.3003,0.5659,484.6914,3.9281,2225.6053,400.1442,14.152,60.5981,13.57,104.7963,4.1,32.5011,85.6018,10.9748,8.845,30.5898,0.5496,1.2637,0.4695,4.1,0.4695,1.7573,0.4695,4.5913,0.4695,31.866,5207.8512,4.5217,123.1423,4.6256,14.4862,4.1407,65.9843,217.1475,8527.3675,1.9653,0.4695,45.7711,859.1002,24758.2443,75.4295,0.4695,90.7252,0.4181,76.7267,68.752,47.968,2391.4611,0.8146,270.3696,733.0582,0.1767,0.4914,255.2847,7934.0288,888.9242,211.8952,89.1844,9.1334,2.7991,5.8014,11.2194,2382.4197,33.8426,1089.6784,1839.854,4.7644,21.4702,25.7892,9.0903,601.2882,11.5561,2.5863,37.7335,9.1334,244.3756,21.1341,5.5517,73.2337,0.9026,0.2267,0.5897,2.1893,2.0902,31.1094,116.1973,2.5241,4038.2152,2.1464,2.7162,64.5081,36.6865,600.4288,2.2113,4.7535,7.5923,262.5625,5.7437,0.8103,0.4695,7638.1818,340.4836,12.3377,273.7402,13.4644,1481.1899,9.1334,20.2441,6.8744,2.0627,1.781,1.3535,9.7295,3.9899,0.8146,17.2177,1370.6362,17.2737,2220.793,0.5897,23.5319,6479.7723,3.0129,13691.1327,67.2976,1.5321,360.4928,1.5921,0.4358,360.4928,65.581,147.2753,9.1334,10.1678,171.4694
