,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.8239,30.3611,127.3036,0.4874,110.6527,31.0515,0.3742,0.4874,0.4623,0.4929,0.5446,23.2358,0.4929,0.1024,551.4836,0.2723,0.3725,1.8694,1.2775,0.2723,20.8092,3.2538,0.7717,0.5446,0.345,544.5292,0.2604,223.9232,1.7725,1015.4612,179.0588,6.5351,27.7907,6.1303,48.3924,1.8803,14.9524,39.1634,5.0608,4.0844,13.9968,0.252,0.5765,0.2117,1.8803,0.2117,0.8263,0.2117,2.1156,0.2117,14.713,2422.5915,2.0824,56.92,2.1373,6.6895,1.899,29.4791,93.3673,3911.4032,0.8906,0.2117,20.8096,397.0244,11452.4547,35.071,0.2117,42.1065,0.1931,35.0161,31.5077,22.6023,1100.3461,0.3742,123.9935,338.1758,0.08159,0.2269,120.8204,3607.8629,410.4833,89.8909,41.3864,4.2392,1.2831,2.6232,5.0353,1087.0307,15.4195,499.1325,831.1459,2.2014,9.9172,11.6052,4.1964,223.1971,5.5202,1.1713,17.5,4.2392,112.9913,9.761,2.4337,33.2947,0.4092,0.1047,0.2723,1.0208,0.9597,14.2604,50.825,1.1672,1859.277,0.9912,1.2436,29.6544,20.9579,286.7143,1.0211,2.1635,3.9232,121.1959,2.5958,0.3725,0.2117,3367.8222,157.3834,5.6457,115.7714,6.1749,685.5997,4.2392,9.2557,3.3967,0.9525,0.7637,0.608,4.0184,1.846,0.3742,7.9563,631.5525,8.0548,959.1738,0.2723,11.0024,3092.1725,1.2079,6255.396,30.4596,0.6987,165.3247,0.7352,0.2002,165.3247,30.0759,68.1559,4.2393,4.6293,41.8322
AFN,0.04197,1.0,1.2744,5.3783,0.02046,4.8041,1.3027,0.01533,0.02046,0.01943,0.02046,0.02286,0.9861,0.02046,0.004297,23.4909,0.01143,0.01551,0.0786,0.05266,0.01143,0.8681,0.1336,0.0378,0.02286,0.01423,22.8874,0.01081,9.3132,0.07348,42.9171,7.467,0.2743,1.1536,0.255,2.0313,0.07805,0.6291,1.6439,0.2115,0.1714,0.5897,0.01046,0.02413,0.008738,0.07805,0.008738,0.03449,0.008738,0.08552,0.008738,0.6187,101.8753,0.08762,2.3936,0.08933,0.2808,0.07883,1.2469,3.8768,163.4615,0.03678,0.008738,0.8681,16.6957,480.4118,1.4721,0.008738,1.7689,0.008103,1.4606,1.3211,0.9211,46.272,0.01533,5.147,14.107,0.003425,0.009525,5.0917,136.414,17.2299,3.8304,1.7372,0.1737,0.05396,0.1122,0.2114,46.272,0.6521,21.1818,34.9515,0.09201,0.417,0.4929,0.1765,9.3426,0.2289,0.04888,0.7336,0.1737,4.7435,0.4097,0.1002,1.389,0.01679,0.004395,0.01143,0.04243,0.04028,0.5973,2.1316,0.04881,78.361,0.0416,0.05173,1.2415,0.9165,11.645,0.04286,0.09234,0.1647,5.1044,0.1073,0.01551,0.008738,141.6243,6.6183,0.2374,4.8623,0.2563,28.778,0.1737,0.386,0.143,0.03996,0.03432,0.02571,0.1674,0.07763,0.01533,0.3344,26.5593,0.3358,40.2646,0.01143,0.4721,128.9526,0.0507,262.7901,1.2823,0.02956,6.8626,0.03086,0.008404,6.8626,1.2485,2.8608,0.1737,0.1991,1.7194
ALL,0.03294,0.7847,1.0,4.2077,0.01605,3.7584,1.0222,0.0121,0.01605,0.01524,0.01615,0.01794,0.7738,0.01615,0.003372,18.3778,0.008969,0.01224,0.06168,0.04155,0.008969,0.6851,0.1048,0.02966,0.01794,0.01123,17.9057,0.008532,7.3491,0.05799,33.6767,5.8593,0.2152,0.9103,0.2013,1.5939,0.06159,0.4937,1.2899,0.166,0.1345,0.4613,0.008256,0.01894,0.006895,0.06159,0.006895,0.02699,0.006895,0.0669,0.006895,0.484,79.7006,0.06876,1.8726,0.07049,0.2203,0.0622,0.9755,3.0592,128.9897,0.02902,0.006895,0.6851,13.0617,375.8431,1.1551,0.006895,1.388,0.006359,1.1526,1.0367,0.7206,36.2002,0.0121,4.0615,11.132,0.002687,0.007474,3.9954,107.0423,13.52,3.0057,1.3631,0.137,0.04221,0.08803,0.1658,36.2002,0.5101,16.6211,27.3438,0.07261,0.3263,0.3868,0.1385,7.3091,0.1807,0.03858,0.5739,0.137,3.7222,0.3215,0.07905,1.0961,0.01325,0.003448,0.008969,0.0333,0.03161,0.4713,1.6727,0.0383,61.4889,0.03265,0.04082,0.9742,0.7192,9.1103,0.03363,0.07246,0.1292,3.9933,0.08463,0.01224,0.006895,110.7977,5.1777,0.1857,3.8039,0.2023,22.5816,0.137,0.3046,0.1119,0.03126,0.02693,0.02017,0.1321,0.06092,0.0121,0.2624,20.7783,0.265,31.5004,0.008969,0.3705,100.8842,0.03978,206.209,1.0062,0.0232,5.4154,0.02421,0.006595,5.4154,0.9852,2.2449,0.137,0.1558,1.3451
AMD,0.007855,0.1859,0.2377,1.0,0.003829,0.8932,0.2423,0.002917,0.003829,0.003625,0.003864,0.004278,0.1834,0.003864,0.00080424,4.3677,0.002139,0.002921,0.01462,0.009893,0.002139,0.1633,0.02492,0.005988,0.004278,0.002701,4.2555,0.002041,1.759,0.01382,7.9781,1.3887,0.05133,0.2178,0.04809,0.3801,0.01474,0.117,0.306,0.03955,0.03208,0.1096,0.001975,0.004494,0.001653,0.01474,0.001653,0.006491,0.001653,0.0159,0.001653,0.115,18.9418,0.0163,0.445,0.01679,0.05221,0.01488,0.2318,0.7305,30.7251,0.006905,0.001653,0.1633,3.1043,89.9623,0.273,0.001653,0.3289,0.001517,0.2747,0.2458,0.1776,8.6034,0.002917,0.9718,2.6524,0.00064089,0.001782,0.9502,25.3788,3.2244,0.7126,0.3231,0.03259,0.01003,0.02092,0.03949,8.6034,0.1212,3.939,6.4986,0.0173,0.07754,0.09148,0.03289,1.7371,0.04336,0.0092,0.1364,0.03259,0.8817,0.07618,0.01901,0.2613,0.003193,0.00082241,0.002139,0.007891,0.007496,0.112,0.3961,0.009153,14.5776,0.007786,0.009709,0.2314,0.1612,2.1652,0.008021,0.01718,0.03067,0.9491,0.0203,0.002921,0.001653,26.3324,1.2306,0.04414,0.904,0.0484,5.3594,0.03259,0.07271,0.02668,0.00747,0.006398,0.004763,0.03146,0.01444,0.002917,0.06228,4.9382,0.06425,7.4864,0.002139,0.08777,24.29,0.009488,48.8473,0.2384,0.005491,1.2958,0.005775,0.001566,1.2958,0.2357,0.5322,0.03259,0.03702,0.3197
ANG,2.0517,48.8789,62.2912,261.1856,1.0,227.0235,63.7077,0.7677,1.0,0.9485,1.0114,1.1173,47.6723,1.0114,0.2101,1131.4657,0.5587,0.7643,3.8354,2.6209,0.5587,42.6937,6.6757,1.5832,1.1173,0.7079,1117.1976,0.5343,459.4179,3.6366,2083.3973,367.3707,13.4078,57.0176,12.5774,99.2855,3.8577,30.6775,80.3506,10.3832,8.3799,28.7169,0.5171,1.1829,0.4344,3.8577,0.4344,1.6953,0.4344,4.3406,0.4344,30.1862,4970.3727,4.2725,116.7814,4.385,13.7248,3.8961,60.4816,191.5595,8024.932,1.8272,0.4344,42.6946,814.5653,23496.7262,71.9544,0.4344,86.389,0.3961,71.8416,64.6435,46.3727,2257.5536,0.7677,254.3946,693.8272,0.1674,0.4655,247.8843,7402.1657,842.1788,184.4269,84.9114,8.6975,2.6324,5.3819,10.3307,2230.2348,31.6359,1024.0582,1705.242,4.5166,20.3468,23.8101,8.6096,457.9282,11.3256,2.403,35.9044,8.6975,231.8216,20.0264,4.9933,68.3099,0.8396,0.2148,0.5587,2.0944,1.9689,29.2576,104.2765,2.3948,3814.634,2.0335,2.5515,60.8412,42.9988,588.2449,2.095,4.4388,8.0492,248.6548,5.3258,0.7643,0.4344,6909.68,322.8997,11.5831,237.5253,12.6689,1406.6284,8.6975,18.9897,6.969,1.9543,1.5669,1.2475,8.2445,3.7873,0.7677,16.3237,1295.741,16.5259,1967.9138,0.5587,22.5734,6344.136,2.4781,12834.0457,62.4932,1.4336,339.1927,1.5084,0.4108,339.1927,61.7061,139.8339,8.6977,9.4978,85.826
AOA,0.009037,0.2082,0.2661,1.1195,0.004405,1.0,0.2713,0.003359,0.004405,0.004046,0.004422,0.004922,0.2053,0.004422,0.00092526,4.8897,0.002461,0.003367,0.01637,0.01155,0.002461,0.1881,0.0279,0.007873,0.004922,0.003097,4.9571,0.002334,2.0242,0.01583,8.9317,1.5546,0.05906,0.2493,0.05542,0.4373,0.01687,0.1309,0.3426,0.04395,0.03691,0.1272,0.002261,0.005031,0.001897,0.01687,0.001897,0.00718,0.001897,0.0178,0.001897,0.1288,21.2058,0.01825,0.4982,0.01932,0.05845,0.01703,0.2595,0.844,35.3579,0.008051,0.001897,0.1881,3.4753,100.0,0.317,0.001897,0.3682,0.001745,0.3133,0.2855,0.1917,9.6317,0.003359,1.1122,3.057,0.00073733,0.002051,1.0606,28.4123,3.7097,0.7978,0.3617,0.038,0.01123,0.02438,0.044,9.6317,0.1357,4.4099,7.2753,0.01989,0.08681,0.1024,0.03682,1.9447,0.0499,0.01059,0.1602,0.038,1.0282,0.08528,0.0218,0.3009,0.003699,0.00094617,0.002461,0.008834,0.008392,0.1289,0.4435,0.0102,16.32,0.008957,0.01124,0.2595,0.1914,2.424,0.009228,0.01923,0.03433,1.1033,0.02327,0.003368,0.001897,29.4798,1.3776,0.04942,1.0121,0.05539,6.0,0.038,0.08367,0.02976,0.008317,0.007163,0.005332,0.03633,0.01616,0.003359,0.06972,5.7346,0.07281,8.3813,0.002461,0.09827,26.8421,0.01092,54.6858,0.2669,0.006147,1.483,0.006644,0.00181,1.483,0.2698,0.5959,0.038,0.04145,0.3579
ARS,0.0322,0.7677,0.9783,4.1269,0.0157,3.6863,1.0,0.01189,0.0157,0.01491,0.01581,0.01754,0.757,0.01581,0.003297,18.0249,0.008769,0.01195,0.0602,0.0405,0.008769,0.6675,0.1026,0.02901,0.01754,0.01101,17.5619,0.008353,7.168,0.05675,32.7025,5.7665,0.2105,0.8912,0.1969,1.5585,0.0603,0.4815,1.2619,0.1626,0.1315,0.4525,0.008082,0.01855,0.006729,0.0603,0.006729,0.02647,0.006729,0.06562,0.006729,0.4747,78.1705,0.06706,1.8367,0.06875,0.2156,0.06089,0.9567,2.9863,120.3367,0.0284,0.006729,0.6675,12.8109,368.6275,1.1238,0.006729,1.3579,0.006217,1.1251,1.0142,0.7068,35.5052,0.01189,3.9761,10.8602,0.002627,0.007308,3.8861,104.7195,13.2194,2.9405,1.3336,0.1349,0.0414,0.08593,0.1622,35.5052,0.5003,16.2604,26.8188,0.07081,0.32,0.3784,0.1355,7.1687,0.1768,0.03758,0.5629,0.1349,3.6414,0.3145,0.07778,1.068,0.01301,0.003372,0.008769,0.03268,0.03092,0.459,1.6368,0.03751,59.8772,0.03192,0.03995,0.9531,0.6916,8.9354,0.03288,0.07089,0.1264,3.9167,0.08322,0.01195,0.006729,108.6705,5.0783,0.1822,3.7309,0.198,22.0917,0.1349,0.297,0.1097,0.03066,0.02634,0.01973,0.1288,0.0596,0.01189,0.256,20.3794,0.2578,30.8956,0.008769,0.3543,98.9474,0.03887,201.7333,0.9843,0.02269,5.3015,0.02368,0.006448,5.3015,0.9645,2.1961,0.1349,0.1528,1.3193
AUD,2.6725,65.2327,82.6658,342.8277,1.3026,297.731,84.1303,1.0,1.3026,1.2636,1.3188,1.4554,61.8463,1.3195,0.2736,1473.8882,0.7277,0.998,5.0616,3.4239,0.7277,55.6438,8.7158,2.0331,1.4554,0.9229,1455.3039,0.6965,602.6433,4.735,2746.4857,485.9072,17.4648,74.351,16.4782,129.3278,5.0305,40.4873,106.9988,13.6469,10.9155,37.4074,0.6743,1.5519,0.5654,5.0305,0.5654,2.2293,0.5654,5.6971,0.5654,39.3217,6474.5922,5.6378,152.1238,5.7177,18.314,5.0805,78.7856,249.853,10444.6326,2.3791,0.5654,55.6466,1061.0831,30874.9745,94.2941,0.5654,115.3727,0.5159,93.5898,84.7898,61.2,2940.7732,1.0,331.731,904.8647,0.218,0.6064,326.1006,9769.3328,1097.0096,240.2449,113.2622,11.3359,3.4291,6.9917,13.7727,2963.6,42.0044,1328.5872,2221.3116,5.889,26.5045,30.9553,11.459,597.0437,14.7528,3.1474,46.4804,11.3359,309.5833,26.7266,6.5039,89.0301,1.0934,0.2798,0.7277,2.7334,2.6236,38.1111,137.7481,3.1257,5031.3883,2.6488,3.3384,79.3512,56.0982,771.3982,2.7289,5.8278,10.7107,323.9064,6.9397,0.998,0.5654,9000.8059,420.6211,15.0886,309.4804,16.5202,1871.5365,11.3359,24.772,9.1525,2.6062,2.0194,1.6486,10.7409,5.0613,1.0,21.2649,1692.46,21.6888,2564.3125,0.7277,29.6394,8343.5074,3.2654,16738.2839,82.6189,1.8917,442.308,1.9648,0.5371,442.308,80.4649,186.4024,11.336,12.3165,111.8004
AWG,2.0517,48.8789,62.2912,261.1856,1.0,227.0235,63.7077,0.7677,1.0,0.9485,1.0114,1.1173,47.6723,1.0114,0.2101,1131.4657,0.5587,0.7643,3.8354,2.6209,0.5587,42.6937,6.6757,1.5832,1.1173,0.7079,1117.1976,0.5343,459.4179,3.6366,2083.3973,367.3707,13.4078,57.0176,12.5774,99.2855,3.8577,30.6775,80.3506,10.3832,8.3799,28.7169,0.5171,1.1829,0.4344,3.8577,0.4344,1.6953,0.4344,4.3406,0.4344,30.1862,4970.3727,4.2725,116.7814,4.385,13.7248,3.8961,60.4816,191.5595,8024.932,1.8272,0.4344,42.6946,814.5653,23496.7262,71.9544,0.4344,86.389,0.3961,71.8416,64.6435,46.3727,2257.5536,0.7677,254.3946,693.8272,0.1674,0.4655,247.8843,7402.1657,842.1788,184.4269,84.9114,8.6975,2.6324,5.3819,10.3307,2230.2348,31.6359,1024.0582,1705.242,4.5166,20.3468,23.8101,8.6096,457.9282,11.3256,2.403,35.9044,8.6975,231.8216,20.0264,4.9933,68.3099,0.8396,0.2148,0.5587,2.0944,1.9689,29.2576,104.2765,2.3948,3814.634,2.0335,2.5515,60.8412,42.9988,588.2449,2.095,4.4388,8.0492,248.6548,5.3258,0.7643,0.4344,6909.68,322.8997,11.5831,237.5253,12.6689,1406.6284,8.6975,18.9897,6.969,1.9543,1.5669,1.2475,8.2445,3.7873,0.7677,16.3237,1295.741,16.5259,1967.9138,0.5587,22.5734,6344.136,2.4781,12834.0457,62.4932,1.4336,339.1927,1.5084,0.4108,339.1927,61.7061,139.8339,8.6977,9.4978,85.826
AZN,2.163,51.4767,65.6022,275.8475,1.0543,247.1471,67.0566,0.7914,1.0543,1.0,1.0567,1.178,50.7605,1.0567,0.2215,1208.4851,0.589,0.8016,4.0461,2.7223,0.589,44.8626,6.8768,1.7847,1.178,0.7352,1177.4404,0.5585,479.9673,3.7981,2209.2309,384.3781,14.1356,59.5765,13.1771,104.6746,4.0309,32.3851,84.6211,10.9139,8.8347,30.3357,0.5403,1.2423,0.4508,4.0309,0.4508,1.7838,0.4508,4.3995,0.4508,31.8295,5240.9563,4.5104,123.1389,4.6197,14.4542,4.0709,64.145,200.759,8424.225,1.8994,0.4508,44.8628,858.9097,24744.7585,75.1596,0.4508,91.0565,0.4176,75.4121,68.0082,48.4093,2380.4533,0.7914,265.8114,729.3424,0.1765,0.4908,261.9396,7022.1326,887.8918,197.1771,89.4242,8.9668,2.7757,5.7749,10.8915,2380.4533,33.5458,1090.3688,1798.0742,4.7583,21.4545,25.3722,9.0842,480.6292,11.799,2.5193,37.738,8.9668,244.1804,21.0907,5.1769,71.7802,0.8673,0.2265,0.589,2.1843,2.0735,30.7813,109.7301,2.5121,4033.7611,2.1439,2.671,63.7671,47.1434,599.0732,2.2087,4.7535,8.477,262.5938,5.5424,0.8016,0.4508,7285.8382,340.4781,12.2137,250.1389,13.2374,1481.3911,8.9668,19.8916,7.3531,2.0604,1.7666,1.3232,8.651,3.9963,0.7914,17.2146,1366.3415,17.3247,2071.4051,0.589,24.3037,6644.6582,2.6127,13527.5583,66.0065,1.5217,354.4152,1.5903,0.4331,354.4152,64.4754,147.2658,8.9668,10.2434,88.4526
