,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.5807,31.2759,124.178,0.4874,112.0404,31.9821,0.3878,0.4874,0.4613,0.5061,0.5446,23.5328,0.5061,0.1024,547.7015,0.2723,0.3774,1.8648,1.3635,0.2723,21.0853,3.3273,0.7528,0.5446,0.3491,538.8405,0.2708,233.3212,1.8366,1106.5385,182.0729,6.5351,28.533,6.4006,48.3924,1.9305,14.9605,39.5685,4.9905,4.0844,14.0064,0.2588,0.5921,0.2185,1.9305,0.2185,0.8077,0.2185,2.2022,0.2185,14.7213,2408.4003,2.0784,56.9227,2.1381,6.6185,1.9497,30.1367,100.0197,3970.9526,0.915,0.2185,21.0856,397.1636,11452.6522,35.8729,0.2185,42.0997,0.1931,35.2142,31.7172,22.6457,1103.7582,0.3878,127.3052,345.4356,0.08159,0.2269,117.8528,3982.7517,410.4833,96.5632,41.0193,4.3433,1.3054,2.6694,5.1716,1088.3061,16.1156,498.7138,847.4315,2.2023,9.9193,11.5828,4.1842,223.3834,5.4351,1.1928,17.4803,4.3433,112.2332,9.6812,2.6372,33.7365,0.4285,0.1047,0.2723,1.0244,0.9529,14.2626,52.6527,1.2031,1823.6078,0.9912,1.2793,30.3791,17.5638,288.7855,1.0211,2.159,3.5495,122.2524,2.7058,0.3774,0.2185,3450.4302,157.3912,5.6775,117.1588,6.3398,679.4792,4.3433,9.4136,3.3978,0.953,0.7734,0.6314,4.3083,1.8393,0.3878,8.0504,632.5914,8.0889,999.0412,0.2723,11.2346,3030.5477,1.3029,6295.0922,31.7247,0.7253,169.7403,0.7352,0.2035,169.7403,30.8792,67.726,4.3434,4.6358,76.8448
AFN,0.04241,1.0,1.3263,5.3985,0.02067,4.6378,1.3495,0.01643,0.02067,0.0195,0.02143,0.02309,0.9956,0.02143,0.004342,23.458,0.01155,0.01599,0.07888,0.05766,0.01155,0.8947,0.1407,0.03884,0.02309,0.01481,22.8432,0.01146,9.8465,0.07767,46.5546,7.6936,0.2771,1.2082,0.2707,2.0522,0.08174,0.6335,1.678,0.21,0.1732,0.5926,0.01096,0.02497,0.009248,0.08174,0.009248,0.03455,0.009248,0.08594,0.009248,0.618,101.104,0.08802,2.3896,0.09066,0.2807,0.08256,1.267,4.2323,169.1069,0.03877,0.009248,0.8947,16.6728,481.4476,1.5213,0.009248,1.7798,0.008187,1.4936,1.3351,0.9379,46.3355,0.01643,5.3906,14.6129,0.00346,0.009623,4.9635,150.6723,17.4076,4.1332,1.7395,0.1846,0.0548,0.1154,0.2175,46.2084,0.6671,21.2566,35.5749,0.09338,0.4164,0.4965,0.1769,9.3269,0.2304,0.05064,0.7326,0.1846,4.7661,0.4106,0.1115,1.4314,0.01815,0.00444,0.01155,0.04327,0.04041,0.6041,2.2202,0.05094,78.9877,0.04203,0.05423,1.287,0.7401,11.6399,0.0433,0.09326,0.1505,5.1063,0.1144,0.01599,0.009248,144.8481,6.6072,0.2383,4.9113,0.2685,28.8155,0.1846,0.3984,0.1427,0.03989,0.03526,0.02683,0.1819,0.07808,0.01643,0.3408,26.5504,0.3392,41.0658,0.01155,0.4759,127.335,0.05525,266.5526,1.3441,0.03098,7.1875,0.03118,0.008629,7.1875,1.3075,2.8721,0.1846,0.1947,1.8184
ALL,0.03197,0.754,1.0,4.137,0.01558,3.554,1.0175,0.01238,0.01558,0.0147,0.01615,0.01741,0.7506,0.01615,0.003274,17.9763,0.008706,0.01205,0.05947,0.04346,0.008706,0.6743,0.1061,0.02928,0.01741,0.01116,17.5052,0.008636,7.4211,0.05854,35.1001,5.8006,0.2089,0.9106,0.2041,1.5473,0.06161,0.4776,1.2651,0.1584,0.1306,0.4542,0.008258,0.01883,0.00697,0.06161,0.00697,0.02648,0.00697,0.06586,0.00697,0.4736,77.478,0.06637,1.8312,0.06833,0.2116,0.06222,0.9709,3.1898,127.4524,0.02922,0.00697,0.6743,12.7767,368.9429,1.147,0.00697,1.3419,0.006173,1.1257,1.0066,0.7187,35.5078,0.01238,4.0628,11.0134,0.002609,0.007255,3.7423,113.5987,13.1246,3.1162,1.3115,0.1391,0.04199,0.08698,0.164,35.4104,0.5112,16.0265,27.2618,0.07038,0.3191,0.3743,0.1334,7.1474,0.1736,0.03816,0.5614,0.1391,3.5934,0.3095,0.08403,1.0789,0.01368,0.003348,0.008706,0.03263,0.03047,0.4553,1.6739,0.03841,59.553,0.03169,0.04087,0.9704,0.558,8.9199,0.03265,0.07032,0.1135,3.913,0.08619,0.01205,0.00697,111.0,5.0633,0.1826,3.7636,0.2023,21.7254,0.1391,0.3003,0.1093,0.03057,0.02658,0.02023,0.1371,0.05887,0.01238,0.2569,20.3461,0.2557,31.4695,0.008706,0.3588,97.5793,0.04166,200.9677,1.0134,0.02336,5.417,0.02351,0.006506,5.417,0.9855,2.1654,0.1391,0.1492,1.3935
AMD,0.008053,0.1852,0.2417,1.0,0.003925,0.8591,0.2477,0.003118,0.003925,0.003711,0.004079,0.004386,0.1835,0.004079,0.00082448,4.3452,0.002193,0.003038,0.01452,0.0111,0.002193,0.1702,0.02583,0.005773,0.004386,0.002811,4.2314,0.002184,1.8789,0.01483,8.6304,1.4143,0.05263,0.23,0.05151,0.3897,0.01556,0.1166,0.3085,0.04002,0.03289,0.1098,0.002086,0.004615,0.001759,0.01556,0.001759,0.006504,0.001759,0.01592,0.001759,0.1145,18.728,0.01622,0.4426,0.01722,0.05194,0.01572,0.2347,0.8048,31.9783,0.007354,0.001759,0.1702,3.0884,92.2293,0.2886,0.001759,0.3286,0.001555,0.2836,0.2456,0.1824,8.583,0.003118,1.0261,2.7893,0.00065702,0.001827,0.9518,26.9856,3.3056,0.7722,0.3207,0.03513,0.01015,0.02123,0.04169,8.5594,0.1236,3.918,6.5897,0.01773,0.07713,0.09136,0.03271,1.7277,0.04377,0.009606,0.1357,0.03513,0.8766,0.07576,0.02121,0.2723,0.003446,0.00084311,0.002193,0.008008,0.007455,0.1149,0.4036,0.009697,14.5178,0.007982,0.0103,0.2443,0.1403,2.1561,0.008223,0.017,0.02881,0.9459,0.02179,0.003038,0.001759,26.8309,1.2239,0.04415,0.9097,0.0511,5.2022,0.03513,0.07581,0.02736,0.007655,0.006539,0.004933,0.03468,0.01438,0.003118,0.06285,4.9181,0.06479,7.6068,0.002193,0.08842,24.405,0.01049,48.809,0.2462,0.005665,1.3682,0.00592,0.001649,1.3682,0.2489,0.5294,0.03513,0.03607,0.3368
ANG,2.0517,48.3799,64.168,254.773,1.0,229.8705,65.617,0.7956,1.0,0.9465,1.0384,1.1173,48.2817,1.0384,0.2101,1123.7061,0.5587,0.7742,3.8259,2.7975,0.5587,43.2602,6.8266,1.5445,1.1173,0.7162,1105.5261,0.5557,478.6994,3.768,2270.2584,373.5546,13.4078,58.5405,13.132,99.2855,3.9608,30.694,81.1817,10.2389,8.3799,28.7365,0.5309,1.2148,0.4482,3.9608,0.4482,1.6571,0.4482,4.5183,0.4482,30.2033,4941.257,4.2643,116.787,4.3867,13.579,4.0001,61.8307,205.208,8147.1081,1.8773,0.4482,43.2609,814.8511,23497.1314,73.5996,0.4482,86.375,0.3961,72.2482,65.0735,46.4615,2264.5541,0.7956,261.1891,708.722,0.1674,0.4655,241.7957,8171.3161,842.1788,198.1163,84.1583,8.911,2.6782,5.4767,10.6104,2232.8515,33.0641,1023.1991,1738.6548,4.5183,20.3511,23.7642,8.5846,458.3103,11.1511,2.4473,35.8639,8.911,230.2661,19.8628,5.4107,69.2163,0.8792,0.2148,0.5587,2.1017,1.955,29.2622,108.0263,2.4684,3741.4523,2.0335,2.6248,62.3281,36.0352,592.4942,2.095,4.4295,7.2824,250.8223,5.5514,0.7743,0.4482,7079.1648,322.9158,11.6484,240.3718,13.0072,1394.0711,8.911,19.3137,6.9711,1.9553,1.5868,1.2955,8.8393,3.7736,0.7956,16.5167,1297.8725,16.5957,2049.7087,0.5587,23.0498,6217.7019,2.6731,12915.4893,65.0889,1.488,348.2521,1.5084,0.4175,348.2521,63.3542,138.9518,8.9112,9.5112,157.6606
AOA,0.008925,0.2156,0.2814,1.164,0.00435,1.0,0.2884,0.00338,0.00435,0.004184,0.004399,0.004861,0.2136,0.004399,0.0009138,5.058,0.00243,0.003368,0.01691,0.01218,0.00243,0.1882,0.03007,0.008414,0.004861,0.003045,4.9022,0.002353,2.0835,0.01597,10.0461,1.6463,0.05833,0.248,0.05715,0.4319,0.01678,0.1357,0.3591,0.04557,0.03645,0.1267,0.002249,0.005372,0.0019,0.01678,0.0019,0.00745,0.0019,0.01853,0.0019,0.1333,21.8,0.01888,0.5152,0.01909,0.06045,0.01695,0.2732,0.8931,35.4589,0.008171,0.0019,0.1883,3.595,103.8095,0.3203,0.0019,0.3825,0.001723,0.3065,0.2876,0.2022,9.9908,0.00338,1.1066,3.0846,0.0007282,0.002025,1.0916,31.4121,3.6637,0.8989,0.3733,0.03781,0.01182,0.02469,0.04656,9.9634,0.1438,4.5607,7.6707,0.01966,0.08979,0.1063,0.03807,2.0111,0.04853,0.01065,0.16,0.03781,1.0204,0.08819,0.02298,0.3011,0.003826,0.00093445,0.00243,0.009322,0.008678,0.1274,0.4698,0.0109,16.8992,0.008846,0.01142,0.2746,0.1703,2.5098,0.009114,0.01979,0.03354,1.1122,0.0235,0.00337,0.0019,31.2321,1.4247,0.05139,1.059,0.05511,6.0556,0.03781,0.08406,0.03076,0.008601,0.007612,0.005742,0.03847,0.01674,0.00338,0.07315,5.7144,0.07223,8.8546,0.002431,0.1029,27.4559,0.01163,56.8152,0.2866,0.006594,1.4755,0.006562,0.001817,1.4755,0.2684,0.6162,0.03781,0.04199,0.3921
ARS,0.03127,0.741,0.9828,4.0367,0.01524,3.4679,1.0,0.01217,0.01524,0.01445,0.0159,0.01703,0.7377,0.0159,0.003201,17.5406,0.008514,0.01183,0.05831,0.04277,0.008514,0.6611,0.1043,0.02878,0.01703,0.01093,17.0809,0.0085,7.286,0.05764,34.5983,5.693,0.2043,0.8962,0.2009,1.5131,0.06063,0.4678,1.2434,0.155,0.1277,0.4431,0.008127,0.01865,0.006876,0.06063,0.006876,0.02584,0.006876,0.06426,0.006876,0.4621,75.6,0.06499,1.7868,0.06683,0.208,0.06124,0.9474,3.1534,122.9123,0.02873,0.006876,0.6611,12.467,360.0,1.1217,0.006876,1.3189,0.006036,1.1014,0.9893,0.7013,34.6471,0.01217,3.9984,10.8499,0.002551,0.007095,3.6663,111.6498,12.8348,3.0628,1.289,0.137,0.04098,0.08548,0.1612,34.5521,0.4988,15.7515,26.601,0.06883,0.3114,0.3679,0.1311,6.9742,0.1703,0.03736,0.5478,0.137,3.5317,0.3042,0.08278,1.0578,0.01345,0.003274,0.008514,0.03202,0.02994,0.4463,1.6463,0.03783,57.0246,0.03099,0.0402,0.9537,0.5432,8.7037,0.03193,0.06911,0.1115,3.8182,0.0851,0.01183,0.006876,108.3095,4.9405,0.1782,3.6724,0.1991,21.3526,0.137,0.2948,0.1067,0.02983,0.02613,0.01988,0.133,0.05786,0.01217,0.2527,19.8529,0.2497,30.7067,0.008514,0.3513,95.2141,0.04038,197.5191,0.996,0.02296,5.3312,0.02299,0.006363,5.3312,0.9699,2.1283,0.137,0.1456,1.3597
AUD,2.5789,60.8745,80.7697,320.7265,1.257,295.9,82.1474,1.0,1.257,1.1914,1.3052,1.4044,60.7622,1.3051,0.264,1412.4838,0.7022,0.9731,4.7895,3.5166,0.7022,54.3847,8.5777,1.9425,1.4044,0.9003,1389.631,0.6984,601.2249,4.7355,2841.9816,467.6522,16.8533,73.5838,16.5319,124.7994,4.9786,38.4249,102.1651,12.8525,10.5333,36.1191,0.6673,1.5255,0.5635,4.9786,0.5635,2.0862,0.5635,5.6769,0.5635,37.9652,6211.1085,5.3383,146.8,5.5134,17.0863,5.028,77.7205,258.6877,10245.0138,2.3617,0.5635,54.3838,1024.2593,29584.9314,92.5357,0.5635,108.3526,0.4979,90.7902,81.6646,58.5034,2846.5208,1.0,328.3076,890.4915,0.2104,0.5852,303.805,10313.9969,1058.5978,249.1037,105.9045,11.2085,3.3665,6.8454,13.3556,2766.46,40.9743,1287.8612,2185.471,5.6788,25.5812,29.8735,10.7672,575.4667,14.0249,3.07,44.8004,11.2085,290.1775,24.9947,6.8029,87.0155,1.1054,0.27,0.7022,2.6372,2.4601,36.8119,135.253,3.1043,4683.2888,2.5561,3.3024,78.3249,45.2634,744.204,2.6333,5.5773,9.1561,315.2815,6.9792,0.9731,0.5635,8898.4362,405.9017,14.6419,301.8055,16.3497,1755.1173,11.2085,24.2649,8.7773,2.4612,1.9927,1.6313,11.095,4.7539,1.0,20.7284,1631.6132,20.8671,2574.0604,0.7022,28.8527,7828.637,3.3164,16270.8556,81.9622,1.8736,437.7434,1.896,0.5257,437.7434,79.6345,174.857,11.2077,11.9419,198.1913
AWG,2.0517,48.3799,64.168,254.773,1.0,229.8705,65.617,0.7956,1.0,0.9465,1.0384,1.1173,48.2817,1.0384,0.2101,1123.7061,0.5587,0.7742,3.8259,2.7975,0.5587,43.2602,6.8266,1.5445,1.1173,0.7162,1105.5261,0.5557,478.6994,3.768,2270.2584,373.5546,13.4078,58.5405,13.132,99.2855,3.9608,30.694,81.1817,10.2389,8.3799,28.7365,0.5309,1.2148,0.4482,3.9608,0.4482,1.6571,0.4482,4.5183,0.4482,30.2033,4941.257,4.2643,116.787,4.3867,13.579,4.0001,61.8307,205.208,8147.1081,1.8773,0.4482,43.2609,814.8511,23497.1314,73.5996,0.4482,86.375,0.3961,72.2482,65.0735,46.4615,2264.5541,0.7956,261.1891,708.722,0.1674,0.4655,241.7957,8171.3161,842.1788,198.1163,84.1583,8.911,2.6782,5.4767,10.6104,2232.8515,33.0641,1023.1991,1738.6548,4.5183,20.3511,23.7642,8.5846,458.3103,11.1511,2.4473,35.8639,8.911,230.2661,19.8628,5.4107,69.2163,0.8792,0.2148,0.5587,2.1017,1.955,29.2622,108.0263,2.4684,3741.4523,2.0335,2.6248,62.3281,36.0352,592.4942,2.095,4.4295,7.2824,250.8223,5.5514,0.7743,0.4482,7079.1648,322.9158,11.6484,240.3718,13.0072,1394.0711,8.911,19.3137,6.9711,1.9553,1.5868,1.2955,8.8393,3.7736,0.7956,16.5167,1297.8725,16.5957,2049.7087,0.5587,23.0498,6217.7019,2.6731,12915.4893,65.0889,1.488,348.2521,1.5084,0.4175,348.2521,63.3542,138.9518,8.9112,9.5112,157.6606
AZN,2.1676,51.2783,68.0128,269.4596,1.0565,238.9908,69.2002,0.8394,1.0565,1.0,1.097,1.1804,51.0516,1.097,0.2219,1208.8167,0.5902,0.8173,4.045,2.9745,0.5902,45.7621,7.2169,1.7351,1.1804,0.7567,1177.1351,0.5871,504.8593,3.9764,2387.2449,394.5132,14.1653,61.8476,13.8573,104.8943,4.1845,32.484,86.0456,10.7794,8.8533,30.5393,0.5609,1.2805,0.4733,4.1845,0.4733,1.748,0.4733,4.4288,0.4733,31.846,5210.0,4.5137,123.1387,4.6331,14.3925,4.2261,65.2882,216.8497,8670.571,1.983,0.4733,45.7622,859.1689,24755.4859,77.7447,0.4733,91.2652,0.4185,76.3272,68.4596,49.0212,2387.7177,0.8394,275.9444,750.7238,0.1768,0.4918,255.4116,7726.2001,889.7552,211.9425,89.2004,9.4637,2.8238,5.9159,11.2097,2381.17,34.3754,1090.0045,1833.216,4.772,21.458,25.459,9.0696,480.6273,11.8133,2.5962,37.7536,9.4637,244.396,21.0528,5.7057,73.2194,0.9274,0.2269,0.5902,2.219,2.0721,30.9728,113.8498,2.6086,4050.3577,2.1484,2.7755,65.8812,38.0233,599.8158,2.2133,4.7824,7.7185,263.1313,5.8587,0.8174,0.4733,7464.1834,340.4784,12.2819,253.0846,13.742,1477.6068,9.4637,20.4277,7.3538,2.0627,1.8079,1.3758,9.3369,4.004,0.8394,17.4744,1368.1723,17.3991,2116.1657,0.5902,24.4048,6580.0168,2.8242,13668.3576,68.9229,1.5887,367.9259,1.5936,0.4411,367.9259,66.9332,147.2768,9.4637,10.0347,93.705
