,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.4441,31.3949,123.163,0.4874,109.8624,31.4145,0.3843,0.4874,0.4633,0.505,0.5446,23.5118,0.505,0.1024,549.795,0.2723,0.3762,1.872,1.3393,0.2723,20.8597,3.3123,0.8601,0.5446,0.3493,543.2531,0.2648,234.0727,1.8085,1081.0169,180.8324,6.5351,28.4732,6.3529,48.3924,1.9265,14.998,39.4975,5.0477,4.0844,14.0175,0.2582,0.5862,0.2167,1.9265,0.2167,0.8304,0.2167,2.0932,0.2167,14.6324,2404.5177,2.0876,56.645,2.1382,6.6881,1.9456,29.4063,97.7171,3964.8916,0.9129,0.2167,20.8599,395.2089,11411.1205,35.5591,0.2167,42.1624,0.1931,35.443,31.5493,22.7691,1094.7576,0.3843,127.0386,344.2292,0.08159,0.2269,121.0946,3676.5913,410.4833,95.5097,41.4566,4.292,1.2852,2.6953,5.059,1087.8619,15.8687,503.7033,835.5532,2.2023,9.8672,11.7187,4.1906,222.6897,5.5655,1.1849,17.6089,4.292,113.1724,9.7593,2.5497,33.3755,0.4209,0.1047,0.2723,1.0471,0.9613,14.2906,50.6548,1.2055,1852.6046,0.9912,1.2706,30.3588,19.3521,284.6646,1.0211,2.1498,3.4944,121.2428,2.6711,0.3762,0.2167,3360.9365,156.6389,5.6199,115.8223,6.3265,684.2153,4.292,9.3501,3.3923,0.9521,0.8157,0.6218,4.0483,1.8496,0.3843,8.0024,631.6667,8.1156,965.1229,0.2723,11.275,3029.3122,1.218,6258.5211,31.2896,0.7005,169.3848,0.7352,0.2021,169.3848,30.8146,68.2964,4.2921,4.6372,43.2942
AFN,0.04265,1.0,1.3392,5.318,0.02079,4.6779,1.3406,0.0162,0.02079,0.01978,0.02156,0.02323,1.0056,0.02156,0.004367,23.6279,0.01161,0.01604,0.07989,0.0569,0.01161,0.8891,0.1411,0.03929,0.02323,0.0148,22.9991,0.01128,10.0086,0.07655,46.3121,7.7,0.2788,1.2156,0.2712,2.0642,0.08225,0.6401,1.6848,0.2153,0.1742,0.5964,0.01102,0.02514,0.009251,0.08225,0.009251,0.03504,0.009251,0.08658,0.009251,0.6218,102.1824,0.08912,2.4072,0.09121,0.2853,0.08307,1.2528,4.1754,168.6992,0.03858,0.009251,0.8891,16.7948,481.0283,1.5168,0.009251,1.8001,0.008235,1.5105,1.3457,0.9694,46.5228,0.0162,5.4238,14.6274,0.00348,0.009679,5.1778,139.9765,17.509,4.1273,1.7683,0.1835,0.05462,0.1159,0.2156,46.5228,0.6676,21.5558,35.5077,0.09395,0.4193,0.5037,0.1787,9.3954,0.2361,0.05059,0.7379,0.1835,4.8349,0.4163,0.1075,1.4225,0.01777,0.004466,0.01161,0.04471,0.041,0.6087,2.1623,0.05151,79.587,0.04228,0.05455,1.2947,0.8315,11.7162,0.04355,0.09369,0.1491,5.1504,0.1135,0.01604,0.009251,142.8263,6.6565,0.2388,4.9241,0.2701,29.1856,0.1835,0.3971,0.1432,0.04024,0.03552,0.02682,0.1724,0.079,0.0162,0.3427,26.7518,0.3428,40.8239,0.01161,0.4817,129.0861,0.05195,267.8587,1.3459,0.03067,7.2317,0.03136,0.008622,7.2317,1.3156,2.9132,0.1835,0.1959,1.8341
ALL,0.03185,0.7468,1.0,4.0704,0.01553,3.5805,1.0011,0.01206,0.01553,0.01477,0.01605,0.01735,0.751,0.01605,0.003261,18.0848,0.008673,0.01194,0.05966,0.04237,0.008673,0.6619,0.1053,0.02934,0.01735,0.01102,17.6035,0.008396,7.4513,0.05699,34.5834,5.7501,0.2082,0.905,0.2019,1.5414,0.06123,0.478,1.2581,0.1608,0.1301,0.4565,0.008208,0.01877,0.006887,0.06123,0.006887,0.02682,0.006887,0.06627,0.006887,0.4759,78.2104,0.06655,1.8425,0.0679,0.213,0.06184,0.9589,3.1085,125.5952,0.02872,0.006887,0.6619,12.8547,368.1792,1.1327,0.006887,1.3442,0.006149,1.1245,1.005,0.742,35.6086,0.01206,4.038,10.89,0.002599,0.007228,3.8667,104.5301,13.0748,3.082,1.3205,0.1366,0.0418,0.08654,0.161,35.6086,0.511,16.0971,27.1776,0.06994,0.3209,0.3762,0.1335,7.1913,0.1758,0.03766,0.5648,0.1366,3.6106,0.3109,0.08003,1.059,0.01323,0.003335,0.008673,0.03339,0.03062,0.4532,1.6147,0.03847,59.4328,0.03157,0.04062,0.9668,0.6211,8.9676,0.03252,0.06996,0.1113,3.9421,0.08448,0.01194,0.006887,109.3193,5.0949,0.1828,3.7689,0.2011,21.7936,0.1366,0.2957,0.1096,0.0308,0.02652,0.02003,0.1284,0.05899,0.01206,0.2559,20.4759,0.2552,31.2466,0.008674,0.3597,98.8025,0.0388,200.0265,1.005,0.02291,5.384,0.02342,0.006439,5.384,0.9795,2.1755,0.1366,0.1499,1.4038
AMD,0.008119,0.188,0.2457,1.0,0.003957,0.8796,0.2484,0.003096,0.003957,0.00375,0.004106,0.004422,0.1871,0.004106,0.00083128,4.443,0.002211,0.003061,0.0149,0.01097,0.002211,0.1696,0.0261,0.006252,0.004422,0.002827,4.3248,0.002153,1.9007,0.01465,8.5378,1.4317,0.05306,0.2315,0.05159,0.3929,0.01566,0.1191,0.3127,0.04088,0.03316,0.1121,0.0021,0.00465,0.001765,0.01566,0.001765,0.006743,0.001765,0.01628,0.001765,0.1169,19.2144,0.01657,0.4526,0.01741,0.05309,0.01582,0.2356,0.7973,32.195,0.007417,0.001765,0.1696,3.1581,92.6617,0.2909,0.001765,0.3341,0.001567,0.2886,0.2505,0.1849,8.7482,0.003096,1.0329,2.8024,0.00066244,0.001842,0.9785,26.0543,3.3328,0.7573,0.3284,0.03546,0.01027,0.0215,0.04112,8.7482,0.1255,4.0067,6.6769,0.01793,0.07885,0.09345,0.03345,1.7667,0.04519,0.009622,0.1388,0.03546,0.8989,0.07751,0.0206,0.2714,0.003395,0.00085006,0.002211,0.008276,0.007625,0.116,0.4012,0.009778,14.7963,0.008047,0.01044,0.2457,0.1584,2.2031,0.008291,0.01724,0.02812,0.9685,0.02167,0.003061,0.001765,26.8571,1.2517,0.04491,0.9259,0.05144,5.3267,0.03546,0.07592,0.02755,0.007735,0.006586,0.00497,0.03309,0.0147,0.003096,0.06362,5.0304,0.06714,7.6765,0.002211,0.08812,24.5985,0.00989,49.6994,0.2474,0.005581,1.3772,0.005969,0.001647,1.3772,0.2505,0.5414,0.03546,0.03683,0.3449
ANG,2.0517,48.0996,64.4121,252.6905,1.0,225.402,64.4523,0.7885,1.0,0.9505,1.0362,1.1173,48.2387,1.0362,0.2101,1128.0011,0.5587,0.7718,3.8408,2.7478,0.5587,42.7974,6.7959,1.7646,1.1173,0.7167,1114.5794,0.5432,480.2414,3.7105,2217.8964,371.0094,13.4078,58.4178,13.0341,99.2855,3.9525,30.7711,81.0361,10.3563,8.3799,28.7594,0.5298,1.2028,0.4446,3.9525,0.4446,1.7037,0.4446,4.2946,0.4446,30.0209,4933.2913,4.2831,116.2172,4.3869,13.7218,3.9917,60.3322,200.4839,8134.6728,1.873,0.4446,42.7978,810.8407,23411.9217,72.9558,0.4446,86.5037,0.3961,72.7175,64.7289,46.7149,2246.0879,0.7885,260.642,706.2467,0.1674,0.4655,248.4469,7543.1741,842.1788,195.955,85.0556,8.8058,2.6368,5.53,10.3794,2231.9402,32.5575,1033.4359,1714.2844,4.5185,20.2443,24.0429,8.5977,456.8872,11.4185,2.4311,36.1278,8.8058,232.1932,20.0229,5.2311,68.4758,0.8635,0.2148,0.5587,2.1482,1.9723,29.3196,103.9271,2.4733,3800.9444,2.0335,2.6069,62.2863,39.7041,584.0396,2.095,4.4108,7.1694,248.751,5.4803,0.7718,0.4446,6895.5528,321.3724,11.5303,237.6299,12.98,1403.788,8.8058,19.1834,6.9599,1.9534,1.6735,1.2757,8.3057,3.7947,0.7885,16.4183,1295.9754,16.6505,1980.1194,0.5587,23.1327,6215.167,2.499,12840.4573,64.1961,1.4371,347.5227,1.5084,0.4147,347.5227,63.2215,140.1221,8.806,9.5141,88.8256
AOA,0.009102,0.2138,0.2793,1.1368,0.004437,1.0,0.2824,0.003428,0.004437,0.004179,0.004517,0.004957,0.2127,0.004517,0.00093192,5.051,0.002479,0.003424,0.01694,0.01219,0.002479,0.1899,0.02967,0.008414,0.004957,0.003113,4.9687,0.002364,2.1308,0.01609,9.7061,1.6276,0.05948,0.2546,0.05783,0.4405,0.01723,0.1354,0.3555,0.04551,0.03718,0.128,0.002309,0.005287,0.00194,0.01723,0.00194,0.00749,0.00194,0.01851,0.00194,0.1329,21.8437,0.01884,0.5146,0.01946,0.06035,0.0174,0.2678,0.8895,36.093,0.008311,0.00194,0.1899,3.5903,102.8302,0.3237,0.00194,0.3798,0.001757,0.3157,0.288,0.2072,9.9453,0.003428,1.1362,3.1336,0.00074263,0.002065,1.102,29.6196,3.7363,0.8609,0.3733,0.03849,0.01168,0.02486,0.04545,9.9453,0.1427,4.555,7.5905,0.02005,0.08964,0.1062,0.03803,2.0085,0.05066,0.01079,0.1616,0.03849,1.0328,0.08812,0.02269,0.3038,0.003831,0.00095298,0.002479,0.009408,0.008669,0.1301,0.4561,0.0109,16.821,0.009022,0.01157,0.2725,0.1835,2.5046,0.009294,0.0196,0.03196,1.1089,0.02385,0.003424,0.00194,30.5322,1.423,0.05105,1.0526,0.05658,6.0556,0.03849,0.08512,0.03062,0.008602,0.007487,0.00565,0.03685,0.01671,0.003428,0.07233,5.7736,0.07388,8.727,0.002479,0.1002,27.5949,0.01109,56.5001,0.2813,0.006344,1.5149,0.006692,0.00184,1.5149,0.2756,0.6155,0.03849,0.04187,0.3921
ARS,0.03183,0.7459,0.9989,4.0259,0.01552,3.5413,1.0,0.0121,0.01552,0.01475,0.01608,0.01734,0.7501,0.01608,0.003259,17.8869,0.008668,0.01196,0.05959,0.04252,0.008668,0.6624,0.1052,0.02931,0.01734,0.01104,17.4109,0.008405,7.4497,0.05717,34.4111,5.7564,0.208,0.9064,0.2022,1.5404,0.06133,0.4774,1.2567,0.1606,0.13,0.4515,0.00822,0.01877,0.006905,0.06133,0.006905,0.02652,0.006905,0.06555,0.006905,0.4707,77.3547,0.06645,1.8223,0.06796,0.2128,0.06194,0.9484,3.1124,125.2836,0.02874,0.006905,0.6624,12.7141,364.1509,1.1376,0.006905,1.3427,0.006145,1.1269,1.0038,0.7338,35.219,0.0121,4.0441,10.9344,0.002597,0.007223,3.8646,104.4132,13.0667,3.0786,1.3191,0.1371,0.04135,0.08653,0.1608,35.219,0.5054,16.0792,26.8802,0.07,0.3174,0.3757,0.1333,7.1126,0.1762,0.03771,0.5586,0.1371,3.6065,0.3105,0.08035,1.0599,0.01326,0.003333,0.008668,0.03335,0.03059,0.4533,1.6125,0.03848,58.9725,0.03155,0.04067,0.9657,0.6193,8.8695,0.0325,0.06988,0.1112,3.899,0.08469,0.01196,0.006905,108.1232,5.0392,0.1808,3.7277,0.2014,21.7697,0.1371,0.2964,0.1084,0.03046,0.02649,0.02,0.1283,0.05893,0.0121,0.2558,20.2518,0.2555,30.9047,0.008668,0.3589,97.7215,0.0387,199.8036,1.0039,0.02288,5.3922,0.0234,0.006435,5.3922,0.9809,2.173,0.1371,0.1483,1.3885
AUD,2.602,61.7126,82.8922,323.0027,1.2682,291.7175,82.6405,1.0,1.2682,1.2207,1.3167,1.417,61.727,1.317,0.2664,1430.5654,0.7085,0.9849,4.9215,3.5176,0.7085,54.3182,8.7119,2.2509,1.417,0.9094,1413.5472,0.6894,614.9426,4.7023,2844.2087,475.6366,17.004,74.2325,16.7342,125.9152,5.0225,39.4379,104.1388,13.2736,10.6275,36.4736,0.6731,1.5294,0.5642,5.0225,0.564,2.1892,0.5642,5.5641,0.5642,38.0735,6256.5645,5.4897,147.3905,5.5686,17.6278,5.0724,76.5153,257.7941,10319.4749,2.3757,0.5642,54.3196,1028.3352,30089.0673,93.3771,0.5642,111.2645,0.5023,92.1891,83.1369,59.905,2848.5636,1.0,331.2021,896.1655,0.2123,0.5904,318.3393,9630.1904,1068.0628,249.0683,109.2974,11.2065,3.3441,7.0363,13.3344,2859.29,41.8688,1322.4601,2174.1126,5.7379,25.6746,30.7446,11.0374,586.9063,14.4724,3.1045,45.6906,11.2065,298.7917,25.7209,6.6476,86.9092,1.0948,0.2724,0.7085,2.7485,2.5339,37.1771,133.2345,3.1652,4869.079,2.5789,3.355,79.7655,50.6977,758.2925,2.6569,5.6048,9.1948,315.4743,6.9595,0.9849,0.5642,8745.17,407.5752,14.6231,304.2276,16.4939,1807.6632,11.2065,24.4012,8.9417,2.5074,2.1449,1.6211,10.5266,4.8816,1.0,20.8095,1663.821,21.33,2540.7476,0.7083,29.6944,7968.4122,3.161,16346.6429,81.6064,1.8266,441.6028,1.9129,0.5312,441.6028,80.3366,180.0402,11.2036,12.2151,112.6517
AWG,2.0517,48.0996,64.4121,252.6905,1.0,225.402,64.4523,0.7885,1.0,0.9505,1.0362,1.1173,48.2387,1.0362,0.2101,1128.0011,0.5587,0.7718,3.8408,2.7478,0.5587,42.7974,6.7959,1.7646,1.1173,0.7167,1114.5794,0.5432,480.2414,3.7105,2217.8964,371.0094,13.4078,58.4178,13.0341,99.2855,3.9525,30.7711,81.0361,10.3563,8.3799,28.7594,0.5298,1.2028,0.4446,3.9525,0.4446,1.7037,0.4446,4.2946,0.4446,30.0209,4933.2913,4.2831,116.2172,4.3869,13.7218,3.9917,60.3322,200.4839,8134.6728,1.873,0.4446,42.7978,810.8407,23411.9217,72.9558,0.4446,86.5037,0.3961,72.7175,64.7289,46.7149,2246.0879,0.7885,260.642,706.2467,0.1674,0.4655,248.4469,7543.1741,842.1788,195.955,85.0556,8.8058,2.6368,5.53,10.3794,2231.9402,32.5575,1033.4359,1714.2844,4.5185,20.2443,24.0429,8.5977,456.8872,11.4185,2.4311,36.1278,8.8058,232.1932,20.0229,5.2311,68.4758,0.8635,0.2148,0.5587,2.1482,1.9723,29.3196,103.9271,2.4733,3800.9444,2.0335,2.6069,62.2863,39.7041,584.0396,2.095,4.4108,7.1694,248.751,5.4803,0.7718,0.4446,6895.5528,321.3724,11.5303,237.6299,12.98,1403.788,8.8058,19.1834,6.9599,1.9534,1.6735,1.2757,8.3057,3.7947,0.7885,16.4183,1295.9754,16.6505,1980.1194,0.5587,23.1327,6215.167,2.499,12840.4573,64.1961,1.4371,347.5227,1.5084,0.4147,347.5227,63.2215,140.1221,8.806,9.5141,88.8256
AZN,2.1584,50.5559,67.7001,266.7395,1.052,239.2936,67.7744,0.8192,1.052,1.0,1.0892,1.1755,50.8391,1.0892,0.221,1208.6654,0.5877,0.8105,4.0389,2.882,0.5877,44.9268,7.1314,1.9143,1.1755,0.7483,1176.4998,0.5699,505.2541,3.8693,2341.2812,389.2747,14.1054,61.404,13.6959,104.4512,4.1545,32.3603,85.1734,10.8902,8.8159,30.5064,0.5569,1.2709,0.4675,4.1545,0.4675,1.8009,0.4675,4.4291,0.4675,31.8085,5227.0541,4.5057,123.1376,4.6099,14.4223,4.1958,64.086,210.7798,8516.2602,1.9504,0.4675,44.9269,859.1238,24723.817,76.9037,0.4675,91.0015,0.4167,76.3585,68.0344,49.5651,2379.8358,0.8192,273.9654,738.9511,0.1761,0.4898,261.7597,7076.531,885.9964,208.6512,89.3981,9.289,2.7938,5.8588,10.9195,2379.8358,34.1526,1089.7537,1816.3649,4.7481,21.4498,25.4657,9.0367,480.6154,11.9203,2.5538,37.7467,9.289,244.4306,21.0452,5.437,71.8828,0.8983,0.226,0.5877,2.2603,2.073,30.7281,109.3158,2.6056,4023.5214,2.1393,2.7556,65.4927,42.0449,599.3336,2.204,4.7364,7.5355,263.4646,5.7364,0.8105,0.4675,7306.1625,340.5091,12.2169,251.888,13.6435,1475.4387,9.289,20.0478,7.35,2.0628,1.7956,1.3558,8.7129,3.9939,0.8192,17.327,1368.468,17.4226,2088.3106,0.5877,24.354,6598.3395,2.629,13541.5649,68.0392,1.5507,365.2872,1.5869,0.4363,365.2872,66.4532,147.2762,9.2892,10.0204,93.8237
