,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.8597,31.1402,124.3094,0.4874,110.7943,31.921,0.394,0.4874,0.4622,0.512,0.5446,23.4141,0.512,0.1024,549.8182,0.2723,0.3788,1.8686,1.3952,0.2723,21.1129,3.3668,0.7553,0.5446,0.3526,542.2258,0.2728,235.8732,1.8525,1121.1558,182.87,6.5351,28.8681,6.4726,48.3924,1.9532,14.9888,39.779,5.0037,4.0844,14.0438,0.2618,0.6009,0.2229,1.9532,0.2229,0.8203,0.2229,2.1579,0.2229,14.7213,2408.4003,2.0831,56.9227,2.1379,6.6866,1.9726,30.1033,100.7259,3971.1591,0.9284,0.2229,21.1133,397.1636,11419.3136,36.6583,0.2229,42.218,0.1931,35.2182,31.6736,22.6265,1103.7582,0.394,128.8003,348.969,0.08159,0.2269,118.0309,3850.5578,410.4833,97.2981,41.2572,4.3936,1.3054,2.7126,5.1632,1088.3115,16.1471,499.6753,847.4315,2.2021,9.9193,11.6461,4.196,223.1203,5.4855,1.1945,17.6113,4.3936,112.9687,9.7578,2.6676,33.7807,0.4349,0.1047,0.2723,1.027,0.9592,14.2762,52.1196,1.2228,1833.7155,0.9912,1.2906,30.732,17.5259,286.5207,1.0211,2.171,3.6673,122.9681,2.7461,0.3788,0.2229,3450.4302,157.3912,5.6775,117.1238,6.4143,674.8803,4.3936,9.4761,3.3986,0.9528,0.7745,0.6332,4.2214,1.8421,0.394,8.096,632.6351,8.1494,982.8108,0.2723,11.3509,3034.3075,1.2774,6287.8103,31.7492,0.7252,171.7337,0.7352,0.2043,171.7337,31.2419,68.1459,4.3937,4.631,67.0453
AFN,0.04191,1.0,1.3051,5.3985,0.02043,4.6378,1.3363,0.01658,0.02043,0.01939,0.02138,0.02282,0.9899,0.02138,0.004291,23.458,0.01141,0.01588,0.07838,0.05921,0.01141,0.8822,0.1394,0.03884,0.02282,0.01484,22.8432,0.01135,9.8273,0.07731,46.5813,7.6323,0.2739,1.2056,0.2725,2.0282,0.08157,0.6294,1.6672,0.2107,0.1712,0.5926,0.01093,0.02495,0.009326,0.08157,0.009326,0.03455,0.009326,0.08594,0.009326,0.618,101.104,0.08753,2.3896,0.08932,0.2802,0.08238,1.267,4.1792,166.8133,0.03934,0.009326,0.8822,16.6728,481.4476,1.5364,0.009326,1.7712,0.008091,1.4635,1.3252,0.9379,46.3355,0.01658,5.3791,14.6725,0.003419,0.00951,5.0304,145.7202,17.2041,4.171,1.7292,0.1846,0.0548,0.1148,0.2157,46.2084,0.6671,21.1475,35.5749,0.092,0.4164,0.4942,0.1761,9.3269,0.2324,0.05,0.7326,0.1846,4.7329,0.409,0.1126,1.4115,0.01825,0.004388,0.01141,0.04321,0.0402,0.5967,2.1795,0.05073,78.375,0.04154,0.05409,1.2775,0.774,11.6399,0.0428,0.09211,0.1537,5.1063,0.1155,0.01588,0.009326,144.8481,6.6072,0.2383,4.9113,0.2679,28.2849,0.1846,0.3953,0.1427,0.03989,0.0353,0.02662,0.1751,0.0776,0.01658,0.3398,26.5504,0.3356,41.0658,0.01141,0.4773,127.335,0.05354,263.4937,1.3313,0.03056,7.1722,0.03081,0.008562,7.1722,1.3048,2.8561,0.1846,0.1947,1.8184
ALL,0.03211,0.7662,1.0,4.137,0.01565,3.554,1.0239,0.0127,0.01565,0.01486,0.01638,0.01749,0.7584,0.01638,0.003288,17.9763,0.008744,0.01217,0.06005,0.04535,0.008744,0.6757,0.1068,0.02976,0.01749,0.01137,17.5052,0.008691,7.5276,0.05922,35.6906,5.8479,0.2099,0.9235,0.2087,1.554,0.06248,0.4822,1.2774,0.1614,0.1312,0.4542,0.008375,0.01912,0.007143,0.06248,0.007143,0.02648,0.007143,0.06586,0.007143,0.4736,77.478,0.06707,1.8312,0.06842,0.2147,0.0631,0.9709,3.2012,127.7778,0.03013,0.007143,0.6757,12.7767,368.9429,1.1772,0.007143,1.3571,0.0062,1.121,1.0153,0.7187,35.5078,0.0127,4.1204,11.239,0.00262,0.007287,3.8543,111.6509,13.1818,3.1958,1.3249,0.1414,0.04199,0.08795,0.1653,35.4104,0.5112,16.2033,27.2618,0.07047,0.3191,0.3787,0.1349,7.1474,0.178,0.0383,0.5614,0.1414,3.6264,0.3133,0.08622,1.0812,0.01398,0.003362,0.008744,0.03311,0.0308,0.4571,1.67,0.03887,60.051,0.03183,0.04143,0.9788,0.5931,8.9199,0.03279,0.07058,0.1178,3.913,0.08848,0.01217,0.007143,111.0,5.0633,0.1826,3.7636,0.2052,21.6719,0.1414,0.3028,0.1093,0.03057,0.02705,0.0204,0.1341,0.05946,0.0127,0.2603,20.3461,0.2571,31.4695,0.008744,0.3657,97.5793,0.04102,201.8891,1.02,0.02342,5.4938,0.02361,0.00656,5.4938,0.9994,2.1884,0.1414,0.1492,1.3935
AMD,0.008044,0.1852,0.2417,1.0,0.003921,0.8591,0.2477,0.003194,0.003921,0.003714,0.004143,0.004381,0.1835,0.004143,0.00082361,4.3452,0.00219,0.003071,0.01452,0.0113,0.00219,0.1704,0.02583,0.005984,0.004381,0.002861,4.2314,0.0022,1.8978,0.01494,8.6304,1.4143,0.05257,0.2336,0.05245,0.3893,0.0158,0.1166,0.3085,0.04017,0.03286,0.1098,0.002118,0.004615,0.001804,0.0158,0.001804,0.0066,0.001804,0.01592,0.001804,0.1145,18.728,0.01622,0.4426,0.01727,0.05194,0.01596,0.2347,0.8175,31.9509,0.007551,0.001804,0.1704,3.0884,91.8756,0.2978,0.001804,0.3286,0.001553,0.2837,0.2456,0.1821,8.583,0.003194,1.0422,2.8337,0.00065633,0.001825,0.9486,26.9856,3.3021,0.7722,0.3207,0.03555,0.01015,0.02123,0.04152,8.5594,0.1236,3.918,6.5897,0.01779,0.07713,0.09136,0.03271,1.7277,0.04413,0.009611,0.1357,0.03555,0.8766,0.07576,0.02161,0.2726,0.003524,0.00084222,0.00219,0.008008,0.007455,0.1149,0.4036,0.009841,14.5178,0.007973,0.01051,0.247,0.142,2.1561,0.008214,0.017,0.02881,0.9459,0.02223,0.003071,0.001804,26.8309,1.2239,0.04415,0.9097,0.0519,5.2022,0.03555,0.07624,0.02734,0.007657,0.006539,0.004933,0.03417,0.01438,0.003194,0.06285,4.9181,0.06493,7.6068,0.002191,0.08842,24.4134,0.01028,48.809,0.2462,0.005665,1.3896,0.005914,0.001645,1.3896,0.2528,0.5294,0.03555,0.03607,0.3368
ANG,2.0517,48.9523,63.8897,255.0425,1.0,227.314,65.4916,0.8083,1.0,0.9483,1.0506,1.1173,48.038,1.0506,0.2101,1128.0488,0.5587,0.7772,3.8337,2.8626,0.5587,43.3169,6.9076,1.5496,1.1173,0.7234,1112.4716,0.5597,483.9353,3.8008,2300.2484,375.19,13.4078,59.2279,13.2797,99.2855,4.0073,30.7521,81.6137,10.266,8.3799,28.8134,0.5371,1.2328,0.4574,4.0073,0.4574,1.6831,0.4574,4.4272,0.4574,30.2033,4941.257,4.2738,116.787,4.3863,13.7187,4.0471,61.7622,206.657,8147.5318,1.9047,0.4574,43.3177,814.8511,23428.7314,75.211,0.4574,86.6177,0.3961,72.2563,64.9839,46.4223,2264.5541,0.8083,264.2564,715.9713,0.1674,0.4655,242.1612,7900.097,842.1788,199.6241,84.6465,9.0143,2.6782,5.5653,10.5933,2232.8626,33.1286,1025.1717,1738.6548,4.5179,20.3511,23.8941,8.6089,457.7705,11.2544,2.4507,36.1326,9.0143,231.7753,20.0198,5.4731,69.307,0.8924,0.2148,0.5587,2.1071,1.968,29.2901,106.9326,2.5087,3762.19,2.0335,2.6478,63.0521,35.9575,587.8477,2.095,4.4543,7.5241,252.2906,5.6341,0.7772,0.4574,7079.1648,322.9158,11.6484,240.3002,13.16,1384.6358,9.0143,19.4419,6.9729,1.9548,1.589,1.2991,8.6609,3.7794,0.8083,16.6103,1297.9621,16.7199,2016.4094,0.5587,23.2884,6225.4158,2.6209,12900.5494,65.139,1.4879,352.3419,1.5084,0.4191,352.3419,64.0982,139.8132,9.0144,9.5013,137.5552
AOA,0.009026,0.2156,0.2814,1.164,0.004399,1.0,0.2884,0.003485,0.004399,0.004184,0.004541,0.004915,0.2136,0.004541,0.00092408,5.058,0.002458,0.003419,0.01691,0.01259,0.002458,0.1906,0.03007,0.008414,0.004915,0.003117,4.9254,0.002415,2.1293,0.01638,10.0461,1.6463,0.05898,0.256,0.05843,0.4368,0.01732,0.1357,0.3591,0.04557,0.03686,0.1274,0.002322,0.005372,0.001975,0.01732,0.001975,0.00745,0.001975,0.01853,0.001975,0.1333,21.8,0.01888,0.5152,0.0193,0.06045,0.01749,0.2732,0.9093,35.8485,0.00838,0.001975,0.1906,3.595,103.8095,0.3309,0.001975,0.3825,0.001742,0.3121,0.2872,0.2022,9.9908,0.003485,1.1423,3.1502,0.00073639,0.002048,1.0916,31.4121,3.7049,0.8989,0.3733,0.03889,0.01182,0.02505,0.04656,9.9634,0.1438,4.5607,7.6707,0.01988,0.08979,0.1063,0.03807,2.0111,0.04952,0.01078,0.158,0.03889,1.0262,0.08819,0.02362,0.3049,0.003926,0.00094496,0.002458,0.009322,0.008678,0.1289,0.4698,0.0109,16.8992,0.008946,0.01165,0.2746,0.1703,2.5098,0.009216,0.01979,0.03354,1.101,0.0243,0.003419,0.001975,31.2321,1.4247,0.05139,1.059,0.05689,6.0556,0.03889,0.08554,0.03076,0.008601,0.007612,0.005742,0.03811,0.01674,0.003485,0.07315,5.7454,0.07357,8.8546,0.002458,0.1029,27.4559,0.01153,56.8152,0.2866,0.006594,1.523,0.006636,0.001844,1.523,0.2771,0.6162,0.03889,0.04199,0.3921
ARS,0.03133,0.7483,0.9766,4.0367,0.01527,3.4679,1.0,0.01247,0.01527,0.01451,0.01608,0.01706,0.7407,0.01608,0.003207,17.5406,0.00853,0.01192,0.05854,0.04386,0.00853,0.6602,0.1043,0.02906,0.01706,0.01114,17.0809,0.008555,7.395,0.05817,35.1227,5.7288,0.2047,0.9064,0.2051,1.516,0.06132,0.4696,1.2476,0.1564,0.128,0.4431,0.00822,0.01878,0.006997,0.06132,0.006997,0.02584,0.006997,0.06426,0.006997,0.4621,75.6,0.06526,1.7868,0.06693,0.2097,0.06193,0.9474,3.1466,123.5596,0.0294,0.006997,0.6602,12.467,360.0,1.1473,0.006997,1.3254,0.006048,1.0935,0.9916,0.7013,34.6471,0.01247,4.0439,11.0379,0.002556,0.007109,3.7195,109.0437,12.8593,3.1212,1.2939,0.1377,0.04098,0.08621,0.1614,34.5521,0.4988,15.8249,26.601,0.06893,0.3114,0.3698,0.1318,6.9742,0.1733,0.03746,0.5478,0.1377,3.5417,0.306,0.08433,1.0564,0.0137,0.00328,0.00853,0.03214,0.03008,0.4474,1.6328,0.03821,57.4458,0.03105,0.04065,0.956,0.5553,8.7037,0.03199,0.06893,0.115,3.8182,0.08659,0.01192,0.006997,108.3095,4.9405,0.1782,3.6724,0.2014,21.166,0.1377,0.2961,0.1067,0.02983,0.02642,0.01992,0.1311,0.05807,0.01247,0.2543,19.8529,0.2518,30.7067,0.00853,0.3556,95.2141,0.03949,197.1747,0.9962,0.02287,5.3919,0.02303,0.0064,5.3919,0.9809,2.1373,0.1377,0.1456,1.3597
AUD,2.5383,60.3163,78.7427,313.0976,1.2372,286.9275,80.223,1.0,1.2372,1.1686,1.2998,1.3823,59.4997,1.2998,0.2599,1395.6107,0.6912,0.9623,4.6943,3.5297,0.6912,53.398,8.5574,1.8572,1.3823,0.8953,1376.3402,0.6916,595.2002,4.6848,2823.0803,459.9604,16.5877,73.2817,16.4536,122.8329,4.9581,37.647,100.7486,12.6206,10.3673,35.6473,0.6646,1.5158,0.5651,4.9581,0.5651,2.0746,0.5651,5.5305,0.5651,37.3672,6113.2811,5.231,144.4879,5.4244,16.8898,5.0074,76.4117,254.5583,10074.9086,2.3606,0.5651,53.4005,1008.1268,28874.527,92.6436,0.5651,106.5673,0.49,89.0765,80.4258,57.338,2801.6871,1.0,326.9598,885.1685,0.2071,0.576,297.3232,10036.4446,1041.9174,246.841,104.0788,11.1522,3.3134,6.7769,13.0662,2751.58,40.9471,1269.6117,2151.049,5.5869,25.1783,29.5817,10.573,565.0436,13.9296,3.0212,43.995,11.1522,285.5241,24.664,6.7769,85.4368,1.1046,0.2657,0.6912,2.5969,2.4203,36.2024,131.0518,3.0965,4586.332,2.5158,3.2791,78.0335,44.2071,730.8131,2.5918,5.445,9.077,312.1319,6.9701,0.9624,0.5651,8758.2824,399.5086,14.4113,296.376,16.2826,1727.227,11.1522,23.9709,8.5984,2.4108,1.9208,1.5919,10.6806,4.6789,1.0,20.5542,1602.282,20.5858,2489.2082,0.6912,28.5011,7677.0836,3.1663,15981.649,79.9808,1.8211,435.9464,1.8661,0.5168,435.9464,79.3076,172.0732,11.1526,11.7101,170.1882
AWG,2.0517,48.9523,63.8897,255.0425,1.0,227.314,65.4916,0.8083,1.0,0.9483,1.0506,1.1173,48.038,1.0506,0.2101,1128.0488,0.5587,0.7772,3.8337,2.8626,0.5587,43.3169,6.9076,1.5496,1.1173,0.7234,1112.4716,0.5597,483.9353,3.8008,2300.2484,375.19,13.4078,59.2279,13.2797,99.2855,4.0073,30.7521,81.6137,10.266,8.3799,28.8134,0.5371,1.2328,0.4574,4.0073,0.4574,1.6831,0.4574,4.4272,0.4574,30.2033,4941.257,4.2738,116.787,4.3863,13.7187,4.0471,61.7622,206.657,8147.5318,1.9047,0.4574,43.3177,814.8511,23428.7314,75.211,0.4574,86.6177,0.3961,72.2563,64.9839,46.4223,2264.5541,0.8083,264.2564,715.9713,0.1674,0.4655,242.1612,7900.097,842.1788,199.6241,84.6465,9.0143,2.6782,5.5653,10.5933,2232.8626,33.1286,1025.1717,1738.6548,4.5179,20.3511,23.8941,8.6089,457.7705,11.2544,2.4507,36.1326,9.0143,231.7753,20.0198,5.4731,69.307,0.8924,0.2148,0.5587,2.1071,1.968,29.2901,106.9326,2.5087,3762.19,2.0335,2.6478,63.0521,35.9575,587.8477,2.095,4.4543,7.5241,252.2906,5.6341,0.7772,0.4574,7079.1648,322.9158,11.6484,240.3002,13.16,1384.6358,9.0143,19.4419,6.9729,1.9548,1.589,1.2991,8.6609,3.7794,0.8083,16.6103,1297.9621,16.7199,2016.4094,0.5587,23.2884,6225.4158,2.6209,12900.5494,65.139,1.4879,352.3419,1.5084,0.4191,352.3419,64.0982,139.8132,9.0144,9.5013,137.5552
AZN,2.1636,51.5687,67.3043,269.2993,1.0545,238.9908,68.9136,0.8557,1.0545,1.0,1.1093,1.1782,51.0469,1.1093,0.2215,1208.8167,0.5891,0.8225,4.0419,3.0301,0.5891,45.6323,7.1884,1.7297,1.1782,0.7665,1177.1351,0.5891,507.4266,3.9999,2402.133,393.5863,14.1389,62.5406,14.0541,104.6994,4.2314,32.4558,85.9755,10.8147,8.8368,30.5393,0.5672,1.2869,0.4832,4.2314,0.4832,1.7767,0.4832,4.4288,0.4832,31.846,5210.0,4.5139,123.1387,4.6247,14.452,4.2735,65.2882,217.9614,8613.3099,2.0182,0.4832,45.6323,859.1689,24763.6466,79.5173,0.4832,91.3398,0.4177,75.9232,68.3362,48.9202,2387.7177,0.8557,279.0366,756.7699,0.1765,0.4909,255.7079,7514.5949,888.1015,215.0915,89.1707,9.4974,2.8238,5.9197,11.1709,2381.17,34.3754,1090.5492,1833.216,4.7634,21.458,25.4873,9.0815,480.6273,11.9992,2.5817,37.7536,9.4974,244.0709,21.0898,5.7912,73.0117,0.9438,0.2265,0.5891,2.2283,2.0732,30.8128,112.395,2.6431,4041.6929,2.1444,2.8052,66.4812,38.4037,599.8158,2.2092,4.7502,7.9264,263.1313,5.958,0.8225,0.4832,7464.1834,340.4784,12.2819,253.0846,13.896,1458.6278,9.4974,20.4099,7.3554,2.0613,1.8204,1.3729,9.114,4.0018,0.8557,17.5211,1368.1723,17.3747,2116.1657,0.5891,24.6127,6577.4948,2.7638,13588.0127,68.6531,1.5761,372.0488,1.5906,0.442,372.0488,67.6833,147.2859,9.4974,10.0347,93.705
