,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.1014,30.6244,122.5305,0.4874,113.9922,32.4909,0.3804,0.4874,0.4623,0.4967,0.5446,23.8612,0.4967,0.1024,551.5108,0.2723,0.3727,1.8679,1.2953,0.2723,21.1581,3.3003,0.8527,0.5446,0.3466,544.0012,0.2608,224.4331,1.8316,1070.5034,183.3064,6.5351,28.0032,6.2714,48.3924,1.8947,15.0121,39.6212,5.0596,4.0844,14.0825,0.254,0.5823,0.216,1.8947,0.216,0.7801,0.216,2.1832,0.216,14.7192,2402.83,2.0871,56.9264,2.1389,6.6632,1.9135,30.5312,100.104,3951.9952,0.9165,0.216,21.1583,397.0744,11430.4044,35.0368,0.216,42.0543,0.1931,34.6767,31.7979,22.1235,1104.9841,0.3804,124.9416,341.4132,0.08159,0.2269,117.6487,4034.011,410.4833,97.6781,41.2619,4.2457,1.2972,2.6692,5.1896,1087.0689,15.6796,502.6479,854.1447,2.203,9.9252,11.7358,4.1864,263.0706,5.3472,1.1927,17.5639,4.2457,112.961,9.7339,2.5814,33.853,0.417,0.1047,0.2723,0.9972,0.9595,14.2468,54.5081,1.1603,1865.5891,0.9912,1.2501,29.862,17.8117,286.3435,1.0211,2.1631,3.6388,121.3953,2.6777,0.3727,0.216,3524.6332,157.3878,5.7418,121.6092,6.2221,684.3112,4.2457,9.3254,3.2797,0.9527,0.8093,0.6282,4.442,1.8436,0.3804,7.9529,632.8676,8.0147,1011.8757,0.2723,10.8911,2995.7649,1.3695,6321.111,31.2406,0.7131,166.5889,0.7352,0.2013,166.5889,30.3059,68.1038,4.2457,4.6832,76.8011
AFN,0.04149,1.0,1.2706,5.1403,0.02022,4.6613,1.348,0.0158,0.02022,0.01918,0.02061,0.0226,0.9928,0.02061,0.004248,23.162,0.0113,0.01547,0.0775,0.05371,0.0113,0.8766,0.1374,0.03807,0.0226,0.0144,22.5479,0.01081,9.3004,0.07569,44.3677,7.6024,0.2711,1.1621,0.2603,2.0079,0.07863,0.6231,1.6439,0.21,0.1695,0.5855,0.01054,0.0243,0.008945,0.07863,0.008945,0.03218,0.008945,0.08763,0.008945,0.6098,99.5441,0.08663,2.3583,0.0887,0.2765,0.07941,1.2724,4.1407,164.2442,0.03791,0.008945,0.8766,16.4499,475.2745,1.4537,0.008945,1.7455,0.00801,1.4338,1.3177,0.8961,45.7771,0.0158,5.1849,14.1604,0.003385,0.009415,4.8887,149.4349,17.0315,4.0664,1.712,0.1765,0.05374,0.1117,0.2154,45.562,0.6521,20.9127,35.3854,0.09136,0.4112,0.489,0.1742,9.2041,0.2227,0.04947,0.7225,0.1765,4.6878,0.4039,0.1073,1.4026,0.01731,0.004344,0.0113,0.04138,0.03981,0.5904,2.2573,0.04835,77.2472,0.04112,0.0521,1.2382,0.7441,11.4959,0.04237,0.09178,0.151,5.0498,0.111,0.01547,0.008945,146.0181,6.5202,0.2379,5.072,0.2582,28.393,0.1765,0.3857,0.1409,0.0394,0.03422,0.02604,0.1853,0.07659,0.0158,0.331,26.2185,0.3338,41.4696,0.0113,0.4524,124.9433,0.05682,263.1977,1.3017,0.03003,6.9132,0.0305,0.008351,6.9132,1.2576,2.8257,0.1765,0.1936,2.9204
ALL,0.03265,0.787,1.0,4.0458,0.01592,3.6688,1.0609,0.01244,0.01592,0.0151,0.01622,0.01778,0.7813,0.01622,0.003343,18.2303,0.008891,0.01218,0.06099,0.04227,0.008891,0.6899,0.1081,0.02996,0.01778,0.01133,17.747,0.008508,7.3193,0.05956,34.9174,5.9831,0.2134,0.9146,0.2049,1.5802,0.06188,0.4904,1.2938,0.1652,0.1334,0.4608,0.008294,0.01912,0.007039,0.06188,0.007039,0.02533,0.007039,0.06897,0.007039,0.4799,78.3491,0.06818,1.8562,0.0698,0.2176,0.06249,1.0015,3.2587,129.2587,0.02983,0.007039,0.6899,12.9474,374.0784,1.1441,0.007039,1.3737,0.006304,1.1284,1.037,0.7053,36.0302,0.01244,4.0805,11.1441,0.002664,0.00741,3.8474,117.6054,13.4038,3.2003,1.3474,0.1389,0.0423,0.08789,0.1695,35.8609,0.5132,16.4583,27.8511,0.0719,0.3236,0.3849,0.1371,7.2444,0.1753,0.03894,0.5686,0.1389,3.6893,0.3178,0.08445,1.1039,0.01362,0.003419,0.008891,0.03256,0.03133,0.4646,1.7765,0.03805,60.7936,0.03236,0.041,0.9744,0.5856,9.0481,0.03334,0.07223,0.1188,3.9746,0.08736,0.01218,0.007039,114.9277,5.1319,0.1872,3.992,0.2032,22.3453,0.1389,0.3035,0.1109,0.03101,0.02693,0.0205,0.1458,0.06028,0.01244,0.2605,20.636,0.2627,32.6399,0.008891,0.356,98.3402,0.04472,207.1368,1.0245,0.02363,5.4406,0.02401,0.006572,5.4406,0.9898,2.2238,0.1389,0.1524,2.2986
AMD,0.008161,0.1945,0.2472,1.0,0.003978,0.9068,0.2612,0.003122,0.003978,0.003761,0.004072,0.004445,0.1928,0.004072,0.00083557,4.506,0.002222,0.003053,0.01508,0.01063,0.002222,0.173,0.02639,0.00615,0.004445,0.002841,4.3865,0.002138,1.8317,0.01499,8.7163,1.4759,0.05333,0.2296,0.05139,0.3949,0.01553,0.1209,0.3188,0.04116,0.03333,0.1139,0.002082,0.004726,0.001769,0.01553,0.001769,0.006367,0.001769,0.01705,0.001769,0.1186,19.3655,0.01682,0.4588,0.01749,0.05386,0.01569,0.2475,0.8169,32.2544,0.007472,0.001769,0.173,3.2002,93.2887,0.2866,0.001769,0.3392,0.001576,0.2832,0.2557,0.1806,8.9056,0.003122,1.0243,2.7965,0.00066585,0.001852,0.9581,29.108,3.35,0.7937,0.3321,0.03488,0.01045,0.02175,0.04224,8.8637,0.1269,4.0598,6.8839,0.01802,0.07999,0.09488,0.0339,1.7906,0.04364,0.009734,0.1406,0.03488,0.9103,0.07859,0.02125,0.2768,0.003419,0.00085445,0.002222,0.00812,0.007825,0.1163,0.4428,0.009535,15.0415,0.008089,0.01027,0.2433,0.1431,2.2364,0.008333,0.01783,0.02856,0.9824,0.02196,0.003053,0.001769,28.4066,1.2685,0.04628,0.9867,0.05101,5.5476,0.03488,0.07611,0.02676,0.007752,0.006631,0.005069,0.03649,0.01487,0.003122,0.06468,5.1006,0.06566,8.0676,0.002222,0.08773,24.4495,0.01118,50.8794,0.2512,0.005654,1.3658,0.006,0.001653,1.3658,0.2485,0.5486,0.03488,0.03766,0.5681
ANG,2.0517,49.4483,62.8313,251.3929,1.0,233.875,66.6609,0.7804,1.0,0.9485,1.0191,1.1173,48.9555,1.0191,0.2101,1131.5214,0.5587,0.7646,3.8324,2.6576,0.5587,43.4097,6.7712,1.7495,1.1173,0.711,1116.1141,0.5351,460.464,3.7578,2196.3262,376.0854,13.4078,57.4536,12.8668,99.2855,3.8872,30.8,81.2899,10.3806,8.3799,28.8926,0.5211,1.1948,0.4431,3.8872,0.4431,1.6006,0.4431,4.4793,0.4431,30.1991,4929.8286,4.282,116.7944,4.3882,13.6708,3.9259,62.6401,205.3809,8108.2135,1.8803,0.4431,43.41,814.668,23451.4862,71.8842,0.4431,86.2818,0.3961,71.1453,65.2391,45.3903,2267.0694,0.7804,256.3398,700.4692,0.1674,0.4655,241.377,8276.4834,842.1788,200.4039,84.6561,8.7107,2.6614,5.4764,10.6473,2230.3132,32.1696,1031.2707,1752.4281,4.5199,20.3632,24.078,8.5892,539.7356,10.9708,2.4471,36.0355,8.7107,231.7594,19.9708,5.2961,69.4555,0.8556,0.2148,0.5587,2.046,1.9686,29.2299,111.8331,2.3805,3827.5843,2.0335,2.5648,61.267,36.5438,587.484,2.095,4.4379,7.4656,249.0637,5.4938,0.7646,0.4431,7231.4052,322.9087,11.7803,249.5028,12.7657,1403.9848,8.7107,19.1327,6.729,1.9547,1.6604,1.2889,9.1135,3.7825,0.7804,16.3168,1298.4393,16.4435,2076.0411,0.5587,22.3449,6146.3388,2.8097,12968.8717,64.0956,1.4631,341.7864,1.5084,0.4129,341.7864,62.1779,139.7269,8.7108,9.6084,157.5709
AOA,0.008773,0.2145,0.2726,1.1027,0.004276,1.0,0.2881,0.003273,0.004276,0.004108,0.00427,0.004777,0.2127,0.00427,0.00089815,4.9689,0.002389,0.003269,0.01662,0.01137,0.002389,0.1856,0.0291,0.008028,0.004777,0.002984,4.8139,0.002241,1.9692,0.0157,9.6118,1.6275,0.05733,0.2407,0.05502,0.4245,0.01629,0.1333,0.3515,0.04477,0.03583,0.1244,0.002183,0.005212,0.001854,0.01629,0.001854,0.006903,0.001854,0.0188,0.001854,0.1308,21.3552,0.01855,0.5059,0.01877,0.05939,0.01645,0.273,0.8783,34.6745,0.008041,0.001854,0.1856,3.529,101.9608,0.3074,0.001854,0.3741,0.001694,0.2973,0.2807,0.1922,9.8206,0.003273,1.074,2.9955,0.00071573,0.001991,1.0028,32.0988,3.601,0.8753,0.3662,0.03657,0.01153,0.02395,0.04622,9.7744,0.1399,4.477,7.5912,0.01933,0.08821,0.1046,0.03738,1.9746,0.04692,0.01046,0.1561,0.03657,0.9992,0.08667,0.02216,0.297,0.003659,0.00091845,0.002389,0.008954,0.008629,0.125,0.4883,0.0104,16.5869,0.008695,0.01097,0.266,0.1392,2.4662,0.008958,0.01967,0.0315,1.0742,0.023,0.00327,0.001854,31.3253,1.3988,0.05103,1.0881,0.05348,6.1176,0.03657,0.08182,0.03022,0.008453,0.007313,0.00559,0.03897,0.0164,0.003273,0.07133,5.5946,0.07032,8.8965,0.002389,0.09674,26.8041,0.01202,56.107,0.277,0.006235,1.432,0.00645,0.001766,1.432,0.2605,0.605,0.03657,0.04153,0.6265
ARS,0.03078,0.7419,0.9426,3.8278,0.015,3.4712,1.0,0.01174,0.015,0.01423,0.01528,0.01676,0.7365,0.01528,0.003151,17.248,0.008381,0.01148,0.05749,0.03984,0.008381,0.6501,0.1019,0.02824,0.01676,0.01068,16.7907,0.008021,6.9072,0.05624,32.9478,5.6418,0.2011,0.8617,0.193,1.4894,0.0583,0.462,1.2196,0.1557,0.1257,0.436,0.007815,0.01806,0.006636,0.0583,0.006636,0.02396,0.006636,0.06526,0.006636,0.4541,74.1273,0.06424,1.7562,0.06577,0.2051,0.05888,0.9475,3.0713,120.5812,0.02809,0.006636,0.6501,12.2497,353.9216,1.0775,0.006636,1.2949,0.005942,1.0637,0.9775,0.6673,34.0888,0.01174,3.8445,10.539,0.002511,0.006984,3.6117,110.8587,12.6338,3.0167,1.2701,0.131,0.04002,0.08285,0.1598,33.9286,0.4856,15.5141,26.3504,0.06774,0.3062,0.3628,0.1292,6.854,0.1653,0.03671,0.538,0.131,3.4776,0.2996,0.07966,1.0401,0.01286,0.003222,0.008381,0.03068,0.02953,0.438,1.6776,0.03588,57.4187,0.03051,0.03862,0.9185,0.5479,8.5606,0.03143,0.06809,0.112,3.7604,0.08238,0.01148,0.006636,108.7349,4.8554,0.1771,3.7769,0.1915,21.0634,0.131,0.2861,0.1049,0.02934,0.02538,0.01932,0.1373,0.05682,0.01174,0.2458,19.5241,0.247,30.8811,0.008381,0.3352,93.0412,0.04189,195.2533,0.9657,0.02228,5.126,0.02263,0.006195,5.126,0.9325,2.0963,0.131,0.1442,2.1747
AUD,2.6289,63.2743,80.4003,320.3372,1.2814,305.493,85.1933,1.0,1.2814,1.2135,1.3065,1.4317,62.2621,1.3065,0.2692,1449.8888,0.7158,0.9823,4.896,3.3987,0.7158,55.5651,8.6813,2.2276,1.4317,0.9111,1430.1503,0.6857,588.4272,4.7915,2803.4067,480.5753,17.1802,73.6573,16.604,127.2204,4.9836,39.3563,104.0605,13.2754,10.7377,37.022,0.668,1.5305,0.567,4.9836,0.567,2.0473,0.567,5.8232,0.567,38.6961,6316.9133,5.4713,149.6564,5.6252,17.4902,5.0331,80.2648,262.4053,10354.4845,2.4113,0.567,55.4886,1043.8876,29943.4033,91.8273,0.567,110.4588,0.5075,91.016,83.5193,58.2942,2904.945,1.0,328.6357,895.2564,0.2145,0.5965,309.2976,10660.107,1079.1339,255.2522,108.3662,11.1678,3.4102,6.977,13.62,2850.82,41.1437,1311.7153,2245.5013,5.7934,26.0928,30.4242,11.0237,739.7869,14.0518,3.1152,45.7635,11.1678,296.6805,25.554,6.7895,88.9041,1.0965,0.2752,0.7158,2.614,2.5158,37.3746,142.7773,3.0475,4890.2978,2.6057,3.2943,78.3961,46.9514,763.6726,2.6844,5.685,9.5857,319.1415,7.0382,0.9818,0.567,9266.0746,413.7642,15.0949,318.9927,16.3661,1795.5801,11.1678,24.4801,8.5275,2.499,2.1224,1.6522,11.6932,4.8475,1.0,20.8511,1668.5917,21.0133,2674.8622,0.7159,28.5522,7842.3878,3.5458,16639.9945,82.1716,1.8765,438.1809,1.9328,0.5278,438.1809,79.7141,178.8394,11.17,12.333,201.9102
AWG,2.0517,49.4483,62.8313,251.3929,1.0,233.875,66.6609,0.7804,1.0,0.9485,1.0191,1.1173,48.9555,1.0191,0.2101,1131.5214,0.5587,0.7646,3.8324,2.6576,0.5587,43.4097,6.7712,1.7495,1.1173,0.711,1116.1141,0.5351,460.464,3.7578,2196.3262,376.0854,13.4078,57.4536,12.8668,99.2855,3.8872,30.8,81.2899,10.3806,8.3799,28.8926,0.5211,1.1948,0.4431,3.8872,0.4431,1.6006,0.4431,4.4793,0.4431,30.1991,4929.8286,4.282,116.7944,4.3882,13.6708,3.9259,62.6401,205.3809,8108.2135,1.8803,0.4431,43.41,814.668,23451.4862,71.8842,0.4431,86.2818,0.3961,71.1453,65.2391,45.3903,2267.0694,0.7804,256.3398,700.4692,0.1674,0.4655,241.377,8276.4834,842.1788,200.4039,84.6561,8.7107,2.6614,5.4764,10.6473,2230.3132,32.1696,1031.2707,1752.4281,4.5199,20.3632,24.078,8.5892,539.7356,10.9708,2.4471,36.0355,8.7107,231.7594,19.9708,5.2961,69.4555,0.8556,0.2148,0.5587,2.046,1.9686,29.2299,111.8331,2.3805,3827.5843,2.0335,2.5648,61.267,36.5438,587.484,2.095,4.4379,7.4656,249.0637,5.4938,0.7646,0.4431,7231.4052,322.9087,11.7803,249.5028,12.7657,1403.9848,8.7107,19.1327,6.729,1.9547,1.6604,1.2889,9.1135,3.7825,0.7804,16.3168,1298.4393,16.4435,2076.0411,0.5587,22.3449,6146.3388,2.8097,12968.8717,64.0956,1.4631,341.7864,1.5084,0.4129,341.7864,62.1779,139.7269,8.7108,9.6084,157.5709
AZN,2.1631,52.1268,66.2347,265.9083,1.0543,243.4231,70.2658,0.824,1.0543,1.0,1.0747,1.178,51.7504,1.0747,0.2215,1209.5557,0.589,0.8065,4.0399,2.8014,0.589,45.6936,7.1631,1.9124,1.178,0.7505,1177.4884,0.5638,484.6914,3.9466,2312.7478,396.2859,14.1363,60.5891,13.5722,104.6799,4.0994,32.4793,85.6932,10.9483,8.8352,30.5749,0.5495,1.2665,0.4665,4.0994,0.4665,1.6863,0.4665,4.5763,0.4665,31.844,5198.3573,4.516,123.1563,4.6233,14.4113,4.1401,66.4462,215.9007,8559.593,1.9761,0.4665,45.6936,859.0431,24774.6204,75.8965,0.4665,90.9875,0.4176,74.7593,68.6855,47.7236,2390.5571,0.824,270.3293,738.5102,0.1765,0.4908,255.0808,7789.5611,887.9362,211.9695,89.2418,9.2057,2.8063,5.8213,11.2258,2379.3233,34.053,1090.1128,1847.8832,4.762,21.4724,25.4908,9.0818,480.6531,11.6085,2.5784,37.7288,9.2057,244.3575,21.0526,5.5983,73.1098,0.9026,0.2265,0.589,2.1568,2.0753,30.768,117.6681,2.5222,4026.6488,2.144,2.7163,64.5682,38.8371,600.332,2.2088,4.7843,7.87,263.7083,5.7897,0.8065,0.4665,7625.3012,340.4976,12.422,264.8671,13.4624,1480.0349,9.2057,20.099,7.1381,2.0612,1.7836,1.3576,9.6584,3.9925,0.824,17.2531,1369.1725,17.3901,2165.6116,0.589,23.5805,6511.9035,2.9624,13719.6253,67.8558,1.5653,360.4391,1.5903,0.4354,360.4391,65.5712,147.2957,9.2058,10.1102,152.506
