,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.9669,30.1561,133.3241,0.4874,122.7564,30.0768,0.3628,0.4874,0.4614,0.481,0.5446,23.2703,0.481,0.1024,545.729,0.2723,0.3696,1.8663,1.2943,0.2723,20.6076,3.1279,0.8188,0.5446,0.3404,542.9273,0.2538,211.8463,1.734,1016.3526,178.6519,6.5351,27.1171,6.0274,48.3924,1.8347,14.9266,38.8359,5.0076,4.0844,13.9251,0.2459,0.5679,0.2078,1.8347,0.2078,0.852,0.2078,2.1786,0.2078,14.9146,2427.5203,2.0844,56.8606,2.1323,6.6466,1.8529,29.0183,90.8833,3915.8487,0.872,0.2078,20.6079,396.7025,11424.7744,35.1199,0.2078,41.7443,0.1931,33.5039,31.3568,26.8621,1099.8623,0.3628,120.9879,330.528,0.08159,0.2269,128.131,3498.1539,410.4833,78.8596,41.4783,3.9636,1.2676,2.5738,4.9799,826.7065,15.3182,480.2328,796.3999,2.1962,9.8922,12.0236,4.1946,223.4071,5.442,1.1458,17.5021,3.9636,112.9481,9.7042,2.3606,32.9721,0.3933,0.1047,0.2723,1.0139,0.9551,14.1553,49.5036,1.1475,1912.6342,0.9912,1.2149,28.9134,23.8772,285.7291,1.0211,2.1429,3.9079,121.2004,2.5434,0.3696,0.2078,3170.368,157.2296,5.611,115.8107,6.0252,681.4333,3.9636,9.145,3.2949,0.953,0.7588,0.6054,3.9875,1.842,0.3628,7.7988,631.5539,8.0113,978.9038,0.2723,11.2846,3114.1387,1.1879,6218.4941,29.9344,0.6948,161.3172,0.7352,0.1977,161.3172,29.3469,67.872,3.9637,4.9078,37.6293
AFN,0.04172,1.0,1.2582,5.5827,0.02034,5.1896,1.2525,0.01516,0.02034,0.01923,0.02004,0.02272,0.9761,0.02004,0.004272,23.4304,0.01136,0.01542,0.07777,0.05374,0.01136,0.8606,0.1302,0.03688,0.02272,0.01421,22.838,0.01062,8.8062,0.07231,42.8218,7.3915,0.2727,1.13,0.2507,2.0191,0.07645,0.6232,1.6204,0.2074,0.1704,0.5863,0.01025,0.02369,0.008653,0.07645,0.008653,0.03691,0.008653,0.08342,0.008653,0.627,102.0544,0.087,2.3905,0.08889,0.2773,0.07721,1.2165,3.7892,162.9141,0.03639,0.008653,0.8606,16.6776,478.2549,1.4653,0.008653,1.7346,0.008055,1.4006,1.3003,1.1755,46.2389,0.01516,5.0417,13.7898,0.003404,0.009468,5.3108,132.1452,17.1271,3.3479,1.7306,0.1658,0.05329,0.1094,0.2074,46.1951,0.6391,20.1233,33.4811,0.09156,0.4159,0.505,0.1749,9.3345,0.2271,0.04787,0.7325,0.1658,4.7046,0.4049,0.09835,1.377,0.01645,0.004368,0.01136,0.04223,0.03985,0.5904,2.0635,0.04777,78.897,0.04136,0.05071,1.2077,1.0177,11.612,0.0426,0.09126,0.1631,5.1349,0.1059,0.01542,0.008653,133.2842,6.61,0.2359,4.9131,0.2511,28.4323,0.1658,0.3821,0.1486,0.03993,0.03343,0.02546,0.1673,0.07703,0.01516,0.3258,26.4832,0.3344,41.3757,0.01136,0.4731,131.4879,0.04957,257.8227,1.2618,0.02916,6.7223,0.03068,0.00825,6.7223,1.2229,2.8319,0.1658,0.2028,1.5787
ALL,0.03316,0.7948,1.0,4.3869,0.01616,4.078,0.9955,0.01205,0.01616,0.01528,0.01593,0.01806,0.7757,0.01593,0.003395,18.4116,0.009029,0.01226,0.06181,0.04272,0.009029,0.6841,0.1034,0.02931,0.01806,0.0113,17.9462,0.008441,7.0,0.05748,34.0331,5.8745,0.2167,0.8982,0.1993,1.6047,0.06077,0.4953,1.2878,0.1649,0.1354,0.4607,0.008146,0.01883,0.006878,0.06077,0.006878,0.029,0.006878,0.06555,0.006878,0.4927,80.1946,0.06914,1.8784,0.07066,0.2204,0.06138,0.9559,3.012,129.4995,0.02892,0.006878,0.6841,13.1053,375.8137,1.1646,0.006878,1.3786,0.006402,1.1133,1.0335,0.9237,36.3346,0.01205,4.0076,10.9614,0.002706,0.007525,4.2208,105.0241,13.612,2.6608,1.3755,0.1318,0.04188,0.08691,0.1648,36.3002,0.5022,15.9932,26.3095,0.07278,0.3268,0.4013,0.139,7.3351,0.1805,0.03805,0.5756,0.1318,3.739,0.3218,0.07818,1.0945,0.01308,0.003472,0.009029,0.03356,0.03167,0.4693,1.64,0.03796,62.7043,0.03287,0.04031,0.9598,0.8088,9.1247,0.03386,0.07253,0.1296,4.0351,0.08416,0.01226,0.006878,104.735,5.1942,0.1854,3.8607,0.1996,22.5969,0.1318,0.3037,0.1168,0.03138,0.02657,0.02024,0.133,0.06122,0.01205,0.2589,20.8105,0.2658,32.5131,0.00903,0.376,103.3235,0.03939,204.9076,1.0028,0.02318,5.3435,0.02438,0.006557,5.3435,0.9721,2.2507,0.1318,0.1593,1.2406
AMD,0.007501,0.1791,0.2279,1.0,0.003656,0.9296,0.2252,0.002724,0.003656,0.003468,0.003616,0.004085,0.1764,0.003616,0.00076792,4.1969,0.002042,0.002776,0.01409,0.009732,0.002042,0.1552,0.02362,0.006033,0.004085,0.00255,4.0908,0.001912,1.589,0.013,7.6987,1.3294,0.04902,0.2038,0.04525,0.363,0.01379,0.1123,0.2913,0.03748,0.03064,0.105,0.001849,0.004279,0.001559,0.01379,0.001559,0.00639,0.001559,0.01494,0.001559,0.1123,18.2803,0.01576,0.4282,0.01599,0.05025,0.01393,0.2179,0.6868,29.371,0.006577,0.001559,0.1552,2.9874,85.6921,0.2636,0.001559,0.3132,0.001448,0.2522,0.2343,0.2015,8.2825,0.002724,0.9094,2.4948,0.00061195,0.001702,0.956,23.7446,3.0788,0.5731,0.3132,0.02991,0.009546,0.01987,0.03744,8.2746,0.1145,3.6393,5.9973,0.01647,0.07449,0.0914,0.03164,1.672,0.04082,0.008594,0.1312,0.02991,0.851,0.07318,0.01762,0.2484,0.002961,0.00078528,0.002042,0.007731,0.007211,0.1062,0.3734,0.008644,14.2313,0.007434,0.009156,0.2179,0.1766,2.08,0.007659,0.01657,0.0295,0.9198,0.01915,0.002776,0.001559,23.8743,1.184,0.04225,0.88,0.04529,5.14,0.02991,0.06859,0.02471,0.007159,0.006002,0.004579,0.03034,0.0139,0.002724,0.05849,4.7438,0.06027,7.4114,0.002042,0.08703,23.3578,0.00891,46.8074,0.2296,0.005285,1.2126,0.005514,0.001482,1.2126,0.2206,0.5122,0.02991,0.03632,0.2828
ANG,2.0517,49.1723,61.8705,273.5378,1.0,251.8563,61.7078,0.7443,1.0,0.9467,0.9868,1.1173,47.7431,0.9868,0.2101,1119.6591,0.5587,0.7583,3.829,2.6554,0.5587,42.2801,6.4174,1.6798,1.1173,0.6984,1113.9108,0.5208,434.64,3.5576,2085.2262,366.5359,13.4078,55.6355,12.3663,99.2855,3.7642,30.6245,79.6787,10.274,8.3799,28.5698,0.5046,1.1651,0.4264,3.7642,0.4264,1.748,0.4264,4.4698,0.4264,30.5999,4980.4851,4.2764,116.6596,4.3747,13.6366,3.8016,59.5361,186.4631,8034.0527,1.7891,0.4264,42.2807,813.9049,23439.9352,72.0546,0.4264,85.6457,0.3961,68.7392,64.334,55.1122,2256.561,0.7443,248.2279,678.1364,0.1674,0.4655,262.8833,7177.0782,842.1788,161.7944,85.1,8.1321,2.6007,5.2806,10.2171,1696.134,31.4281,985.2822,1633.9546,4.506,20.2956,24.6685,8.606,458.359,11.1652,2.3509,35.9086,8.1321,231.7328,19.9099,4.8432,67.6481,0.8069,0.2148,0.5587,2.0803,1.9596,29.042,101.5653,2.3542,3924.1057,2.0335,2.4925,59.321,48.9883,586.2236,2.095,4.3965,8.0178,248.664,5.2183,0.7584,0.4264,6504.5679,322.5843,11.512,237.606,12.3618,1398.0804,8.1321,18.7626,6.76,1.9553,1.5569,1.2421,8.181,3.7791,0.7443,16.0005,1295.744,16.4366,2008.3934,0.5587,23.1524,6389.2036,2.4373,12758.3349,61.4156,1.4256,330.9706,1.5084,0.4057,330.9706,60.2103,139.2513,8.1322,10.0691,77.2032
AOA,0.008146,0.1927,0.2452,1.0758,0.003971,1.0,0.2423,0.002914,0.003971,0.003741,0.003853,0.004436,0.1898,0.003853,0.00083403,4.5149,0.002218,0.003011,0.01516,0.01055,0.002218,0.1679,0.02541,0.007172,0.004436,0.002736,4.4837,0.002037,1.726,0.01391,8.2819,1.4301,0.05324,0.2172,0.04911,0.3942,0.0147,0.1208,0.3134,0.04076,0.03327,0.1146,0.00197,0.004603,0.001664,0.0147,0.001664,0.007112,0.001664,0.01607,0.001664,0.1208,19.6653,0.01695,0.4606,0.01737,0.05405,0.01484,0.2344,0.7405,31.9045,0.007105,0.001664,0.1679,3.2137,92.1569,0.2861,0.001664,0.3369,0.001573,0.2682,0.2582,0.2265,8.91,0.002914,0.9691,2.693,0.00066463,0.001848,1.1201,25.5435,3.3439,0.6165,0.3369,0.03177,0.01027,0.02179,0.04048,8.9015,0.1231,3.915,6.4516,0.01789,0.08014,0.09833,0.03403,1.7987,0.04434,0.009336,0.146,0.03177,0.9336,0.07873,0.01894,0.2686,0.003204,0.00085288,0.002218,0.008317,0.007758,0.1153,0.4017,0.0094,15.3094,0.008074,0.009898,0.2356,0.2287,2.2376,0.008318,0.01783,0.03174,1.0009,0.02034,0.003012,0.001664,25.6831,1.2737,0.04545,0.9467,0.04826,5.5294,0.03177,0.07451,0.02864,0.007694,0.006457,0.004926,0.03249,0.01495,0.002914,0.06292,5.2076,0.06527,7.9729,0.002219,0.09363,25.3369,0.009679,50.3535,0.247,0.005686,1.2921,0.005989,0.001611,1.2921,0.2351,0.551,0.03177,0.03907,0.3042
ARS,0.03325,0.7984,1.0045,4.4404,0.01621,4.1277,1.0,0.01208,0.01621,0.01535,0.01605,0.01811,0.7793,0.01605,0.003404,18.6359,0.009053,0.01231,0.06205,0.04307,0.009053,0.6882,0.1039,0.02944,0.01811,0.01134,18.1648,0.00846,7.0364,0.05774,33.7924,5.9398,0.2173,0.9049,0.2014,1.609,0.06122,0.4963,1.2937,0.1654,0.1358,0.4663,0.008206,0.01895,0.006906,0.06122,0.006906,0.02935,0.006906,0.06635,0.006906,0.4987,81.1715,0.0693,1.9013,0.07086,0.2214,0.06183,0.9676,3.0627,136.497,0.0291,0.006906,0.6882,13.265,380.3922,1.1714,0.006906,1.3848,0.006419,1.1167,1.0381,0.9349,36.7773,0.01208,4.0372,11.1086,0.002713,0.007544,4.3029,105.501,13.6478,2.6729,1.3817,0.1326,0.04239,0.08745,0.1656,36.7424,0.5083,16.0658,26.6301,0.07299,0.3308,0.4032,0.1397,7.4244,0.1816,0.03816,0.5826,0.1326,3.756,0.3233,0.07866,1.101,0.01312,0.003481,0.009053,0.0337,0.03182,0.4713,1.6459,0.03844,63.5909,0.03295,0.0406,0.9642,0.8248,9.2359,0.03395,0.07286,0.1302,4.0842,0.0853,0.01231,0.006906,106.0109,5.2575,0.1876,3.9077,0.2011,22.6995,0.1326,0.3052,0.1182,0.03176,0.02669,0.02033,0.1338,0.06149,0.01208,0.2602,21.0641,0.2668,32.9092,0.009053,0.3752,104.5822,0.03936,205.8382,1.0074,0.02328,5.383,0.02444,0.006574,5.383,0.9793,2.2609,0.1326,0.1613,1.2557
AUD,2.7564,65.9507,82.9679,367.1584,1.3435,343.228,82.785,1.0,1.3435,1.2706,1.3255,1.5011,64.2068,1.325,0.2822,1504.2331,0.7505,1.0185,5.1367,3.5608,0.7505,56.7965,8.6141,2.2538,1.5011,0.9383,1496.5124,0.6998,582.52,4.7723,2797.2688,491.7504,18.013,74.7296,16.638,133.387,5.0561,41.0836,106.8606,13.7748,11.2581,38.3828,0.6778,1.5624,0.5724,5.0561,0.5725,2.346,0.5724,5.988,0.5724,41.1102,6691.162,5.7368,156.7293,5.8758,18.2866,5.1063,79.9854,251.6446,10791.262,2.4074,0.5724,56.7968,1093.4617,31462.4968,96.6233,0.5724,114.3817,0.5321,92.3461,86.344,73.9641,3031.6355,1.0,333.4199,910.7982,0.2249,0.6255,352.7265,9673.9853,1131.4411,217.299,114.1203,10.9343,3.494,7.0516,13.712,2268.5728,42.2859,1324.9907,2195.1787,6.0519,27.2666,33.1382,11.535,613.8512,15.0014,3.1526,47.8262,10.9343,310.2277,26.6999,6.5071,90.8744,1.0844,0.2886,0.7505,2.7909,2.6278,39.0195,136.2504,3.1676,5264.6474,2.732,3.3478,79.6611,65.6809,785.1749,2.8145,5.9019,10.752,334.074,7.0144,1.0185,0.5724,8738.7307,433.3842,15.466,318.1918,16.6043,1874.8749,10.9343,25.2142,9.0714,2.6251,2.0853,1.6676,11.0054,5.0793,1.0,21.4983,1736.6796,22.0438,2689.594,0.7506,31.0549,8575.7375,3.2633,17155.003,82.4469,1.9138,444.5599,2.0265,0.5437,444.5599,80.8745,186.7398,10.9333,13.4856,103.7207
AWG,2.0517,49.1723,61.8705,273.5378,1.0,251.8563,61.7078,0.7443,1.0,0.9467,0.9868,1.1173,47.7431,0.9868,0.2101,1119.6591,0.5587,0.7583,3.829,2.6554,0.5587,42.2801,6.4174,1.6798,1.1173,0.6984,1113.9108,0.5208,434.64,3.5576,2085.2262,366.5359,13.4078,55.6355,12.3663,99.2855,3.7642,30.6245,79.6787,10.274,8.3799,28.5698,0.5046,1.1651,0.4264,3.7642,0.4264,1.748,0.4264,4.4698,0.4264,30.5999,4980.4851,4.2764,116.6596,4.3747,13.6366,3.8016,59.5361,186.4631,8034.0527,1.7891,0.4264,42.2807,813.9049,23439.9352,72.0546,0.4264,85.6457,0.3961,68.7392,64.334,55.1122,2256.561,0.7443,248.2279,678.1364,0.1674,0.4655,262.8833,7177.0782,842.1788,161.7944,85.1,8.1321,2.6007,5.2806,10.2171,1696.134,31.4281,985.2822,1633.9546,4.506,20.2956,24.6685,8.606,458.359,11.1652,2.3509,35.9086,8.1321,231.7328,19.9099,4.8432,67.6481,0.8069,0.2148,0.5587,2.0803,1.9596,29.042,101.5653,2.3542,3924.1057,2.0335,2.4925,59.321,48.9883,586.2236,2.095,4.3965,8.0178,248.664,5.2183,0.7584,0.4264,6504.5679,322.5843,11.512,237.606,12.3618,1398.0804,8.1321,18.7626,6.76,1.9553,1.5569,1.2421,8.181,3.7791,0.7443,16.0005,1295.744,16.4366,2008.3934,0.5587,23.1524,6389.2036,2.4373,12758.3349,61.4156,1.4256,330.9706,1.5084,0.4057,330.9706,60.2103,139.2513,8.1322,10.0691,77.2032
AZN,2.1671,52.0086,65.4391,288.3135,1.0563,267.3298,65.1433,0.787,1.0563,1.0,1.0433,1.1802,50.7641,1.0433,0.2219,1206.9645,0.5901,0.8019,4.0446,2.8056,0.5901,44.8011,6.769,1.7124,1.1802,0.7372,1176.4513,0.552,458.062,3.7576,2227.0986,384.4194,14.1624,58.8208,13.0514,104.8729,3.9797,32.412,84.2747,10.8005,8.8515,30.2031,0.5334,1.232,0.4502,3.9797,0.4502,1.8494,0.4502,4.297,0.4502,32.2995,5257.113,4.5246,123.1391,4.6186,14.4231,4.0193,62.6658,197.7377,8474.1144,1.8952,0.4502,44.8011,859.1111,24769.406,75.9883,0.4502,90.2116,0.4184,72.8352,67.6285,58.1668,2381.8957,0.787,262.44,718.6837,0.1768,0.4917,276.2234,6872.6828,889.5733,174.1192,90.0085,8.625,2.7451,5.6876,10.7921,2379.6402,32.9207,1046.582,1724.7083,4.7572,21.4228,26.2626,9.0978,480.8458,11.8109,2.4901,37.7312,8.625,244.6798,21.0583,5.0969,71.6817,0.8552,0.2269,0.5901,2.1962,2.0726,30.7121,107.3203,2.4922,4103.3167,2.148,2.6393,62.8126,52.1292,598.1671,2.2129,4.7465,8.4802,264.5158,5.5221,0.8019,0.4502,6865.847,340.5014,12.1514,253.0869,13.0695,1478.7208,8.625,19.8755,7.1383,2.0641,1.7388,1.3242,8.7338,4.006,0.787,16.944,1364.2237,17.4018,2131.3825,0.5901,24.6065,6763.414,2.5744,13408.9744,65.6251,1.5167,349.9201,1.5933,0.4285,349.9201,63.6576,147.2832,8.625,10.4443,81.3236
