,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.9065,30.5013,128.3039,0.4874,114.4058,30.8117,0.3698,0.4874,0.462,0.4939,0.5446,23.262,0.4939,0.1024,546.8883,0.2723,0.3706,1.8698,1.2764,0.2723,20.7385,3.1625,0.7863,0.5446,0.3434,543.295,0.2571,221.8867,1.7348,1010.6653,177.9777,6.5351,27.844,6.182,48.3924,1.8839,15.0057,39.2231,5.0235,4.0844,13.9645,0.2525,0.5705,0.2092,1.8839,0.2092,0.8335,0.2092,2.0936,0.2092,14.6753,2422.4863,2.0825,56.9036,2.1367,6.7274,1.9026,29.2815,94.4751,3883.1462,0.8838,0.2092,20.739,396.7368,11447.3324,35.3448,0.2092,42.0637,0.1931,34.5701,31.4374,22.9304,1099.2603,0.3698,124.2311,335.5553,0.08159,0.2269,122.1297,3552.8121,410.4833,87.0188,41.4172,3.9937,1.2771,2.661,5.0278,1088.8599,15.5032,499.3936,825.8086,2.2008,9.8999,11.4657,4.1965,222.042,5.4083,1.1489,17.6744,3.9937,112.8122,9.8368,2.4104,33.1816,0.4044,0.1047,0.2723,1.0166,0.9556,14.2299,49.3816,1.1658,1861.7431,0.9912,1.2442,29.6945,21.9408,283.3833,1.0211,2.1473,3.9211,121.2514,2.612,0.3706,0.2092,3300.8949,157.2491,5.6427,116.0354,6.1867,684.2423,3.9937,9.1827,3.4041,0.953,0.811,0.607,3.9883,1.8487,0.3698,7.9378,631.382,8.0234,958.0582,0.2723,11.2544,3066.6123,1.2077,6246.3429,30.4081,0.6966,165.6414,0.7352,0.1993,165.6414,30.1336,68.1494,3.9938,4.7357,40.8919
AFN,0.04183,1.0,1.2759,5.3826,0.02039,4.9231,1.2913,0.01546,0.02039,0.01935,0.02064,0.02278,0.9826,0.02064,0.004283,23.3313,0.01139,0.0155,0.07832,0.05355,0.01139,0.8688,0.1311,0.03769,0.02278,0.0144,22.7434,0.01075,9.2828,0.0725,42.4089,7.4741,0.2734,1.1635,0.2579,2.0242,0.07872,0.6316,1.6407,0.211,0.1708,0.5851,0.01055,0.02393,0.008753,0.07872,0.008753,0.03507,0.008753,0.08499,0.008753,0.6138,101.3285,0.08727,2.3802,0.08933,0.2814,0.07951,1.2277,3.959,163.4146,0.03688,0.008753,0.8688,16.5948,477.8333,1.4785,0.008753,1.7596,0.008075,1.4421,1.3154,0.9787,45.9802,0.01546,5.1913,14.0652,0.003413,0.009492,5.1145,135.842,17.1704,3.8055,1.7325,0.1666,0.05342,0.1121,0.21,45.9802,0.6465,21.0972,34.5422,0.09201,0.4141,0.4934,0.1756,9.2082,0.2275,0.04847,0.7285,0.1666,4.7217,0.4115,0.1005,1.3901,0.01691,0.004379,0.01139,0.04251,0.03997,0.5957,2.0769,0.04878,78.6395,0.04146,0.05215,1.242,0.9208,11.5715,0.04271,0.092,0.164,5.077,0.109,0.0155,0.008753,138.0708,6.5775,0.236,4.8661,0.2585,28.6216,0.1666,0.3835,0.1421,0.03971,0.03417,0.02576,0.1669,0.07737,0.01546,0.3331,26.4025,0.3365,40.0156,0.01139,0.4744,128.5989,0.05052,262.0679,1.276,0.02951,6.9218,0.03075,0.008337,6.9218,1.2592,2.8507,0.1666,0.1976,1.7101
ALL,0.03279,0.7838,1.0,4.2402,0.01598,3.8783,1.0121,0.01212,0.01598,0.01517,0.01617,0.01785,0.7701,0.01617,0.003357,18.3796,0.008927,0.01214,0.06139,0.04196,0.008927,0.6807,0.1028,0.02954,0.01785,0.01128,17.9165,0.00842,7.273,0.0568,33.2396,5.8581,0.2143,0.9116,0.202,1.5866,0.06168,0.495,1.2859,0.1654,0.1339,0.4609,0.008268,0.01876,0.006858,0.06168,0.006858,0.02763,0.006858,0.06695,0.006858,0.4836,79.8233,0.0684,1.875,0.06999,0.2206,0.06229,0.9671,3.1018,128.0344,0.0289,0.006858,0.6807,13.0729,376.4216,1.1588,0.006858,1.3792,0.006329,1.1299,1.031,0.771,36.2217,0.01212,4.0674,11.02,0.002675,0.007439,4.0087,106.4707,13.4579,2.9826,1.3579,0.1305,0.04208,0.08785,0.1646,36.2217,0.5093,16.5357,27.2112,0.07209,0.3262,0.3867,0.1376,7.2539,0.1782,0.03797,0.5739,0.1305,3.7008,0.3225,0.07876,1.0891,0.01325,0.003433,0.008927,0.03332,0.03133,0.4667,1.6278,0.03823,61.6361,0.0325,0.04086,0.9735,0.7217,9.1156,0.03348,0.0721,0.1286,3.9995,0.0854,0.01214,0.006858,108.7677,5.1815,0.1859,3.8334,0.2026,22.4332,0.1305,0.3005,0.112,0.03128,0.02679,0.02019,0.1307,0.06064,0.01212,0.2611,20.799,0.2636,31.523,0.008927,0.3718,101.3061,0.0396,205.4043,1.0001,0.02313,5.4232,0.0241,0.006534,5.4232,0.9866,2.2343,0.1305,0.1556,1.3472
AMD,0.007794,0.1858,0.2358,1.0,0.003799,0.9146,0.2383,0.00288,0.003799,0.0036,0.003844,0.004245,0.1821,0.003844,0.00079797,4.3346,0.002122,0.002887,0.01452,0.009978,0.002122,0.162,0.02426,0.005934,0.004245,0.002682,4.2254,0.002,1.7294,0.01352,7.9291,1.377,0.05093,0.2167,0.04803,0.3772,0.01466,0.1161,0.3029,0.03919,0.03183,0.1087,0.001965,0.004449,0.001629,0.01466,0.001629,0.006496,0.001629,0.01579,0.001629,0.114,18.8254,0.0162,0.4422,0.01665,0.05183,0.01481,0.2281,0.7376,30.2652,0.006882,0.001629,0.162,3.0831,89.2205,0.2761,0.001629,0.3269,0.001505,0.2687,0.2439,0.1787,8.5425,0.00288,0.9669,2.6198,0.00063589,0.001769,0.9488,25.0831,3.1993,0.6808,0.3222,0.031,0.009924,0.02078,0.03922,8.5425,0.1201,3.9114,6.4174,0.01714,0.07693,0.09202,0.03265,1.7108,0.04215,0.008954,0.1354,0.031,0.8758,0.07565,0.01873,0.2592,0.003148,0.000816,0.002122,0.007875,0.007443,0.1109,0.3837,0.00908,14.4188,0.007725,0.009717,0.2315,0.1699,2.1498,0.007958,0.01707,0.03045,0.9432,0.02031,0.002887,0.001629,25.6516,1.222,0.04385,0.9041,0.04815,5.3265,0.031,0.07157,0.02653,0.007429,0.006326,0.004736,0.0311,0.01435,0.00288,0.06131,4.9052,0.06268,7.4343,0.002122,0.08757,23.9012,0.009413,48.3501,0.235,0.005447,1.2892,0.00573,0.001553,1.2892,0.2345,0.5286,0.031,0.0367,0.3177
ANG,2.0517,49.0483,62.5789,263.238,1.0,234.7237,63.2156,0.7587,1.0,0.9478,1.0133,1.1173,47.7261,1.0133,0.2101,1122.0376,0.5587,0.7604,3.8362,2.6188,0.5587,42.5487,6.4884,1.6132,1.1173,0.7045,1114.6653,0.5276,455.2396,3.5593,2073.5577,365.1526,13.4078,57.1268,12.6835,99.2855,3.8651,30.7868,80.4731,10.3067,8.3799,28.6506,0.5181,1.1705,0.4293,3.8651,0.4293,1.71,0.4293,4.2955,0.4293,30.1089,4970.1569,4.2727,116.7478,4.3839,13.8025,3.9035,60.0762,193.8324,7966.9578,1.8132,0.4293,42.5497,813.9753,23486.2168,72.5161,0.4293,86.3011,0.3961,70.9267,64.4994,47.0458,2255.3259,0.7587,254.8819,688.4507,0.1674,0.4655,250.5705,7289.2192,842.1788,178.5344,84.9746,8.1939,2.6202,5.4595,10.3155,2233.9878,31.8075,1024.5938,1694.2916,4.5154,20.3113,23.5239,8.6099,455.5583,11.0961,2.3572,36.2622,8.1939,231.4541,20.182,4.9454,68.078,0.8298,0.2148,0.5587,2.0858,1.9605,29.1951,101.3151,2.3919,3819.6936,2.0335,2.5527,60.9234,45.0155,581.4108,2.095,4.4056,8.0447,248.7686,5.359,0.7604,0.4293,6772.3668,322.6242,11.577,238.067,12.6931,1403.8434,8.1939,18.84,6.9841,1.9552,1.664,1.2453,8.1828,3.793,0.7587,16.2858,1295.3913,16.4614,1965.6251,0.5587,23.0904,6291.6949,2.4779,12815.4718,62.3876,1.4292,339.8426,1.5084,0.4089,339.8426,61.8243,139.8205,8.1939,9.716,83.8969
AOA,0.008741,0.2031,0.2578,1.0933,0.00426,1.0,0.2605,0.003202,0.00426,0.003924,0.004269,0.00476,0.1991,0.004269,0.00089491,4.7391,0.00238,0.00324,0.01588,0.01116,0.00238,0.1813,0.02653,0.007615,0.00476,0.002973,4.801,0.002222,1.9397,0.015,8.669,1.5055,0.05712,0.2407,0.05404,0.423,0.01628,0.1269,0.3312,0.04275,0.0357,0.1229,0.002183,0.004864,0.00181,0.01628,0.00181,0.007124,0.00181,0.01726,0.00181,0.1247,20.5821,0.01771,0.4835,0.01868,0.05667,0.01644,0.2494,0.8258,33.9463,0.007726,0.00181,0.1813,3.3708,97.0588,0.309,0.00181,0.3574,0.001687,0.2985,0.2777,0.1988,9.3396,0.003202,1.0737,2.9334,0.00071314,0.001983,1.0389,27.4238,3.588,0.7444,0.3523,0.03464,0.01085,0.0235,0.0426,9.3396,0.1313,4.2765,7.0163,0.01924,0.08411,0.1006,0.0357,1.8704,0.04728,0.01004,0.1563,0.03464,0.9966,0.08271,0.02085,0.29,0.003536,0.00091513,0.00238,0.00861,0.008137,0.1244,0.4195,0.0099,15.7643,0.008663,0.01088,0.2506,0.1911,2.3504,0.008925,0.01867,0.03329,1.0715,0.02258,0.00324,0.00181,28.0453,1.336,0.04794,0.9884,0.05347,5.8235,0.03464,0.08028,0.02887,0.008065,0.006916,0.005178,0.03487,0.01569,0.003202,0.06703,5.5787,0.07014,8.1281,0.00238,0.09574,26.1214,0.01056,52.862,0.257,0.005956,1.4316,0.006426,0.001742,1.4316,0.2604,0.5779,0.03464,0.04013,0.3474
ARS,0.03246,0.7744,0.988,4.1966,0.01582,3.8384,1.0,0.01194,0.01582,0.01498,0.01598,0.01767,0.7609,0.01598,0.003323,18.1905,0.008837,0.012,0.06068,0.04151,0.008837,0.6737,0.1015,0.02919,0.01767,0.01115,17.7322,0.008333,7.2,0.05637,32.8013,5.7763,0.2121,0.901,0.1996,1.5706,0.06096,0.487,1.2705,0.1629,0.1326,0.4562,0.008171,0.01865,0.00677,0.06096,0.00677,0.02735,0.00677,0.06626,0.00677,0.4786,79.0021,0.06759,1.8557,0.0693,0.2179,0.06157,0.9572,3.0666,122.6909,0.02851,0.00677,0.6737,12.9384,372.549,1.1463,0.00677,1.3626,0.006266,1.1151,1.0186,0.7631,35.8491,0.01194,4.0199,10.8113,0.002648,0.007364,3.9869,105.1953,13.3223,2.9469,1.3416,0.1293,0.04165,0.08669,0.1626,35.8491,0.5041,16.3376,26.9313,0.07138,0.3229,0.3821,0.136,7.1793,0.1767,0.03747,0.568,0.1293,3.6564,0.3186,0.07773,1.0779,0.01306,0.003398,0.008837,0.03298,0.03095,0.4614,1.6027,0.03782,60.4226,0.03217,0.04037,0.9618,0.7107,9.0218,0.03314,0.07124,0.127,3.9583,0.08428,0.012,0.00677,107.6487,5.1282,0.184,3.7939,0.2002,22.1645,0.1293,0.2975,0.1108,0.03096,0.02646,0.01995,0.1292,0.05991,0.01194,0.2572,20.585,0.2595,31.1987,0.008837,0.3653,100.2639,0.03915,202.9437,0.9881,0.02285,5.3599,0.02386,0.006469,5.3599,0.9751,2.2075,0.1293,0.154,1.3333
AUD,2.7042,64.6708,82.5415,347.1879,1.3181,312.346,83.7438,1.0,1.3181,1.25,1.3358,1.4727,62.8311,1.3358,0.2769,1478.9108,0.7363,1.0032,5.0813,3.4556,0.7363,56.1096,8.5663,2.1237,1.4727,0.9289,1469.1961,0.6955,603.0648,4.691,2745.7515,483.7211,17.6722,75.31,16.7929,130.8637,5.0954,40.7834,106.1536,13.6246,11.0452,37.7633,0.6831,1.5466,0.5657,5.0954,0.5658,2.2552,0.5657,5.8223,0.5657,39.6853,6550.9671,5.6592,153.8807,5.7809,18.2101,5.146,79.1839,256.3617,10497.9181,2.3933,0.5657,56.1038,1072.8686,30978.7763,95.9612,0.5657,113.7958,0.5221,93.4545,85.2071,62.0318,2972.6558,1.0,336.0097,907.4812,0.2206,0.6136,330.994,9639.9135,1110.0377,235.5,112.0304,10.8015,3.4535,7.2356,13.6046,2970.68,42.168,1348.9889,2233.1787,5.9534,26.7716,30.9999,11.3568,608.2418,14.6524,3.1124,47.3533,10.8015,305.3897,26.6305,6.5183,89.7753,1.0937,0.2831,0.7363,2.7518,2.5846,38.4794,134.1959,3.1491,5059.7383,2.6803,3.3779,80.3744,59.3791,784.831,2.7613,5.8061,10.6077,327.892,7.0644,1.0032,0.5657,8926.3886,425.2382,15.2592,315.2951,16.7333,1850.7538,10.8015,24.8821,9.2121,2.5788,2.1946,1.6418,10.7858,5.0041,1.0,21.4585,1723.8087,21.7473,2610.9418,0.7364,30.5826,8298.2467,3.2834,16918.4148,82.2628,1.8841,448.013,1.9881,0.5396,448.013,81.5027,184.3805,10.8037,12.9168,110.5811
AWG,2.0517,49.0483,62.5789,263.238,1.0,234.7237,63.2156,0.7587,1.0,0.9478,1.0133,1.1173,47.7261,1.0133,0.2101,1122.0376,0.5587,0.7604,3.8362,2.6188,0.5587,42.5487,6.4884,1.6132,1.1173,0.7045,1114.6653,0.5276,455.2396,3.5593,2073.5577,365.1526,13.4078,57.1268,12.6835,99.2855,3.8651,30.7868,80.4731,10.3067,8.3799,28.6506,0.5181,1.1705,0.4293,3.8651,0.4293,1.71,0.4293,4.2955,0.4293,30.1089,4970.1569,4.2727,116.7478,4.3839,13.8025,3.9035,60.0762,193.8324,7966.9578,1.8132,0.4293,42.5497,813.9753,23486.2168,72.5161,0.4293,86.3011,0.3961,70.9267,64.4994,47.0458,2255.3259,0.7587,254.8819,688.4507,0.1674,0.4655,250.5705,7289.2192,842.1788,178.5344,84.9746,8.1939,2.6202,5.4595,10.3155,2233.9878,31.8075,1024.5938,1694.2916,4.5154,20.3113,23.5239,8.6099,455.5583,11.0961,2.3572,36.2622,8.1939,231.4541,20.182,4.9454,68.078,0.8298,0.2148,0.5587,2.0858,1.9605,29.1951,101.3151,2.3919,3819.6936,2.0335,2.5527,60.9234,45.0155,581.4108,2.095,4.4056,8.0447,248.7686,5.359,0.7604,0.4293,6772.3668,322.6242,11.577,238.067,12.6931,1403.8434,8.1939,18.84,6.9841,1.9552,1.664,1.2453,8.1828,3.793,0.7587,16.2858,1295.3913,16.4614,1965.6251,0.5587,23.0904,6291.6949,2.4779,12815.4718,62.3876,1.4292,339.8426,1.5084,0.4089,339.8426,61.8243,139.8205,8.1939,9.716,83.8969
AZN,2.1646,51.6829,65.9403,277.7976,1.055,254.8485,66.7398,0.8,1.055,1.0,1.0678,1.1788,50.7827,1.0678,0.2216,1207.7549,0.5894,0.8019,4.048,2.7711,0.5894,44.9545,6.7761,1.7256,1.1788,0.745,1177.3215,0.5556,479.7066,3.7525,2191.8203,386.2834,14.1457,60.1975,13.3396,104.7491,4.0729,32.6421,84.7957,10.8924,8.841,30.2881,0.5459,1.237,0.4526,4.0729,0.4526,1.8057,0.4526,4.3993,0.4526,31.7758,5245.3222,4.5106,123.2114,4.6225,14.5439,4.1133,63.5516,204.7907,8444.7633,1.9098,0.4526,44.9545,859.0398,24767.7881,76.6917,0.4526,90.9419,0.4179,74.6245,67.9813,49.6875,2380.1887,0.8,268.5825,727.4326,0.1766,0.4912,263.9663,7020.7103,888.5237,196.6771,89.539,8.6108,2.7652,5.793,10.8831,2380.1887,33.4682,1090.3661,1788.0936,4.7612,21.4359,25.5017,9.0765,476.6673,11.7555,2.5047,37.713,8.6108,244.0297,21.2661,5.2014,71.9272,0.8746,0.2266,0.5894,2.1969,2.0658,30.7845,107.3381,2.5233,4064.3141,2.1454,2.6979,64.276,47.7275,599.0028,2.2103,4.7546,8.4769,262.8125,5.6425,0.8019,0.4526,7147.3088,340.4858,12.2179,251.897,13.3754,1479.2494,8.6108,19.8182,7.3721,2.0638,1.7662,1.3314,8.6336,3.9986,0.8,17.2159,1366.7389,17.4091,2071.4286,0.5894,24.5165,6664.2201,2.6142,13544.4287,65.9458,1.5251,358.11,1.5914,0.4314,358.11,65.1475,147.3309,8.6108,10.227,88.5263
