,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.0921,29.8225,131.8707,0.4874,121.4058,30.2233,0.3629,0.4874,0.4623,0.482,0.5446,23.2462,0.482,0.1024,547.8157,0.2723,0.3691,1.869,1.2852,0.2723,20.6757,3.1413,0.7856,0.5446,0.3407,543.7137,0.2519,214.3883,1.7334,1022.2588,179.833,6.5351,27.1767,6.0007,48.3924,1.8387,14.9512,38.9132,4.9803,4.0844,13.9388,0.2465,0.5693,0.2077,1.8387,0.2077,0.8408,0.2077,2.1312,0.2077,14.9222,2436.0094,2.0865,57.074,2.134,6.6815,1.857,28.6182,90.4265,3923.3173,0.8733,0.2077,20.6761,398.202,11454.4805,34.9533,0.2077,41.7597,0.1931,33.3759,31.4343,25.8793,1104.702,0.3629,121.2537,331.3576,0.08159,0.2269,128.5325,3545.2567,410.4833,79.4739,41.7344,3.9846,1.2747,2.5776,4.9904,843.7763,15.1283,480.4299,804.5536,2.198,9.9308,12.0542,4.1938,223.3721,5.4116,1.1434,17.4974,3.9846,112.9069,9.7406,2.3837,33.0811,0.3934,0.1047,0.2723,1.0003,0.9606,14.0515,49.9158,1.1405,1937.4638,0.9912,1.2165,29.0039,22.6052,285.718,1.0211,2.1387,3.9262,121.4127,2.5494,0.3691,0.2077,3220.4871,157.8146,5.6494,115.9046,6.0384,677.305,3.9846,9.0964,3.5293,0.9531,0.754,0.6075,3.9974,1.8394,0.3629,7.7878,631.1809,7.9384,971.8488,0.2723,11.2063,3088.5459,1.1954,6222.1398,30.155,0.6974,161.6717,0.7352,0.1974,161.6717,29.4114,68.2319,3.9846,4.8579,38.5652
AFN,0.04151,1.0,1.2379,5.5329,0.02023,5.0772,1.2549,0.01513,0.02023,0.01923,0.01996,0.0226,0.975,0.01996,0.00425,23.1688,0.0113,0.01534,0.07772,0.05411,0.0113,0.859,0.1293,0.03661,0.0226,0.01418,22.6032,0.01048,8.9494,0.07185,42.4964,7.4071,0.2713,1.1254,0.2488,2.0086,0.07614,0.6205,1.6152,0.207,0.1695,0.5801,0.01021,0.02361,0.008634,0.07614,0.008634,0.03469,0.008634,0.08559,0.008634,0.618,100.8932,0.08689,2.3639,0.08872,0.2773,0.0769,1.1984,3.7742,162.764,0.03597,0.008634,0.859,16.4925,472.18,1.4508,0.008634,1.7365,0.008013,1.3795,1.3014,0.9941,45.7539,0.01513,5.0212,13.7517,0.003386,0.009419,5.2401,132.644,17.0381,3.3287,1.7323,0.1651,0.05279,0.1093,0.207,45.5772,0.6255,20.111,33.3225,0.09139,0.4113,0.5044,0.1745,9.2313,0.2255,0.04765,0.7242,0.1651,4.7056,0.4043,0.09913,1.3744,0.01634,0.004346,0.0113,0.04209,0.03987,0.587,2.074,0.04734,78.8263,0.04114,0.05049,1.1984,0.9441,11.4858,0.04238,0.09031,0.163,5.0772,0.1055,0.01534,0.008634,133.3842,6.5363,0.234,4.8583,0.2501,28.1141,0.1651,0.3767,0.1465,0.03949,0.03335,0.02544,0.1662,0.07684,0.01513,0.3239,26.2177,0.3349,40.6002,0.0113,0.4682,129.7198,0.04962,259.677,1.2548,0.02918,6.6949,0.03052,0.008193,6.6949,1.2179,2.8321,0.1651,0.2037,1.5635
ALL,0.03353,0.8079,1.0,4.4654,0.01634,4.0976,1.0138,0.01224,0.01634,0.01554,0.01614,0.01826,0.7877,0.01614,0.003433,18.6987,0.00913,0.0124,0.06278,0.04376,0.00913,0.6947,0.1045,0.02958,0.01826,0.01147,18.2422,0.008475,7.2378,0.0581,34.3309,5.9838,0.2191,0.9102,0.2012,1.6227,0.06158,0.5013,1.3048,0.1672,0.137,0.4682,0.008254,0.01907,0.006982,0.06158,0.006982,0.02799,0.006982,0.06907,0.006982,0.4988,81.4274,0.07019,1.9078,0.07175,0.224,0.06219,0.9672,3.0523,131.6334,0.02909,0.006982,0.6947,13.3105,381.08,1.1721,0.006982,1.4029,0.006474,1.1157,1.0514,0.8023,36.9264,0.01224,4.0608,11.1215,0.002736,0.007609,4.2333,107.1566,13.7642,2.6891,1.3994,0.1335,0.04261,0.0883,0.1672,36.7838,0.5048,16.2467,26.8934,0.07391,0.332,0.4075,0.141,7.4502,0.1823,0.03853,0.5845,0.1335,3.8015,0.3266,0.08017,1.1115,0.01322,0.003511,0.00913,0.03401,0.03221,0.4748,1.6755,0.03825,63.6802,0.03323,0.04083,0.9682,0.7627,9.2698,0.03424,0.07296,0.1317,4.0976,0.08532,0.0124,0.006982,107.6497,5.2752,0.1888,3.921,0.2022,22.7123,0.1335,0.3046,0.1183,0.03187,0.02694,0.02055,0.1344,0.06207,0.01224,0.2617,21.1594,0.2709,32.767,0.009131,0.3783,104.6923,0.04009,209.7817,1.0137,0.02357,5.4144,0.02465,0.006619,5.4144,0.985,2.288,0.1335,0.1644,1.2619
AMD,0.007583,0.1807,0.2239,1.0,0.003696,0.9176,0.2264,0.002751,0.003696,0.003509,0.003654,0.00413,0.1761,0.003654,0.00077639,4.1874,0.002065,0.002802,0.01404,0.009798,0.002065,0.1567,0.0233,0.005918,0.00413,0.002581,4.0852,0.00191,1.6258,0.01313,7.6676,1.3382,0.04956,0.206,0.04558,0.367,0.01394,0.1121,0.2911,0.0378,0.03097,0.1048,0.001868,0.004256,0.001573,0.01394,0.001573,0.006376,0.001573,0.01547,0.001573,0.1117,18.235,0.01569,0.4272,0.01619,0.05014,0.01408,0.2166,0.6898,29.7516,0.006616,0.001573,0.1567,2.9808,86.8627,0.2658,0.001573,0.3137,0.001464,0.2529,0.2347,0.1963,8.2694,0.002751,0.9191,2.5162,0.00061869,0.001721,0.9786,23.9719,3.1128,0.5983,0.3126,0.03022,0.009542,0.01973,0.03789,8.2375,0.113,3.6315,6.0226,0.01668,0.07434,0.09098,0.03157,1.6684,0.04104,0.008671,0.1309,0.03022,0.849,0.07307,0.01809,0.2507,0.002977,0.00079393,0.002065,0.007609,0.007196,0.1066,0.3727,0.008673,14.1997,0.007516,0.009257,0.2199,0.1721,2.0759,0.007743,0.01621,0.02944,0.9176,0.01931,0.002802,0.001573,24.1073,1.1813,0.04229,0.8781,0.04577,5.02,0.03022,0.06898,0.02676,0.007234,0.006026,0.004569,0.03042,0.01387,0.002751,0.05833,4.7385,0.06091,7.3379,0.002065,0.08466,23.4213,0.009065,46.6823,0.2257,0.005266,1.2255,0.005575,0.001492,1.2255,0.2229,0.511,0.03022,0.03682,0.2826
ANG,2.0517,49.4291,61.1861,270.5559,1.0,249.0853,62.0084,0.7446,1.0,0.9486,0.989,1.1173,47.6936,0.989,0.2101,1123.9403,0.5587,0.7573,3.8346,2.6368,0.5587,42.4198,6.445,1.6119,1.1173,0.6991,1115.5244,0.5168,439.8553,3.5564,2097.3439,368.9591,13.4078,55.7577,12.3114,99.2855,3.7725,30.675,79.8372,10.218,8.3799,28.5979,0.5057,1.168,0.4261,3.7725,0.4261,1.725,0.4261,4.3726,0.4261,30.6154,4997.902,4.2808,117.0973,4.3783,13.7082,3.81,58.7153,185.5258,8049.3758,1.7917,0.4261,42.4207,816.9815,23500.8825,71.7129,0.4261,85.6774,0.3961,68.4766,64.4931,53.096,2266.4905,0.7446,248.7734,679.8384,0.1674,0.4655,263.7071,7273.718,842.1788,163.0546,85.6254,8.1751,2.6152,5.2884,10.2388,1731.1556,31.0384,985.6865,1650.6832,4.5097,20.3747,24.7313,8.6044,458.2872,11.1028,2.3458,35.8991,8.1751,231.6483,19.9845,4.8906,67.8717,0.8071,0.2148,0.5587,2.0523,1.9708,28.829,102.411,2.3399,3975.0479,2.0335,2.4958,59.5067,46.3785,586.2007,2.095,4.388,8.0553,249.0996,5.2306,0.7573,0.4261,6607.3959,323.7844,11.5908,237.7986,12.3889,1389.6104,8.1751,18.6628,7.241,1.9554,1.5469,1.2465,8.2013,3.7739,0.7446,15.9781,1294.9787,16.2871,1993.9188,0.5587,22.9916,6336.6955,2.4526,12765.8147,61.8682,1.4309,331.6979,1.5084,0.405,331.6979,60.3426,139.9898,8.1751,9.9669,79.1233
AOA,0.008237,0.197,0.244,1.0898,0.004015,1.0,0.2467,0.002955,0.004015,0.003781,0.003925,0.004486,0.1919,0.003925,0.00084331,4.5633,0.002243,0.00304,0.0153,0.01059,0.002243,0.1703,0.02539,0.007147,0.004486,0.00277,4.5343,0.002052,1.7662,0.01409,8.3558,1.4584,0.05383,0.2213,0.04944,0.3986,0.01497,0.1222,0.3173,0.04075,0.03364,0.1159,0.002007,0.004637,0.00169,0.01497,0.00169,0.006832,0.00169,0.01686,0.00169,0.1217,19.8718,0.0171,0.4656,0.01758,0.05464,0.01512,0.236,0.745,32.3215,0.007194,0.00169,0.1703,3.2483,93.0,0.288,0.00169,0.3419,0.00159,0.272,0.261,0.1958,9.0116,0.002955,0.9872,2.7298,0.00067202,0.001869,1.0169,26.1236,3.3811,0.652,0.3407,0.03247,0.0104,0.02195,0.04074,8.9768,0.1232,3.9574,6.5632,0.0181,0.08101,0.09915,0.03441,1.8182,0.04458,0.009419,0.1474,0.03247,0.9412,0.07962,0.01942,0.2725,0.003241,0.00086237,0.002243,0.008292,0.007841,0.1158,0.4061,0.0093,15.4742,0.008164,0.01002,0.2354,0.1886,2.2622,0.008411,0.01767,0.03208,1.0125,0.02074,0.003041,0.00169,26.2712,1.2874,0.04609,0.9569,0.04916,5.4706,0.03247,0.07494,0.02886,0.007779,0.006567,0.004979,0.03293,0.01512,0.002955,0.06357,5.2514,0.0654,7.9966,0.002243,0.09226,25.5495,0.009848,50.8725,0.2459,0.005739,1.3162,0.006056,0.001626,1.3162,0.2394,0.5569,0.03247,0.04012,0.3079
ARS,0.03309,0.7969,0.9864,4.4176,0.01613,4.0538,1.0,0.01202,0.01613,0.01532,0.01589,0.01802,0.777,0.01589,0.003388,18.4985,0.009009,0.0122,0.06184,0.04269,0.009009,0.6827,0.1031,0.02918,0.01802,0.01124,18.0469,0.008309,7.1022,0.0572,33.8235,5.9502,0.2162,0.8959,0.1983,1.6012,0.06062,0.4947,1.2871,0.1642,0.1351,0.4631,0.008125,0.01885,0.006857,0.06062,0.006857,0.02769,0.006857,0.06833,0.006857,0.4935,80.5556,0.06904,1.8874,0.07057,0.221,0.06122,0.9569,2.9857,140.2612,0.02872,0.006857,0.6827,13.168,377.0,1.1526,0.006857,1.3838,0.006388,1.0959,1.0371,0.7937,36.531,0.01202,3.9972,10.9247,0.002699,0.007508,4.1947,105.7017,13.5817,2.6525,1.3804,0.1316,0.04215,0.08716,0.1649,36.39,0.4994,16.0261,26.6055,0.07269,0.3284,0.402,0.1391,7.3705,0.1792,0.03787,0.5782,0.1316,3.7498,0.3222,0.0789,1.0924,0.01298,0.003464,0.009009,0.03322,0.03177,0.4663,1.6516,0.03772,64.1052,0.03279,0.04014,0.955,0.7245,9.1705,0.03379,0.07197,0.1299,4.0538,0.08424,0.0122,0.006857,106.4972,5.2187,0.1868,3.879,0.1991,22.403,0.1316,0.2993,0.117,0.03153,0.02657,0.02027,0.1322,0.06123,0.01202,0.258,20.9328,0.2639,32.4162,0.009009,0.3708,103.5714,0.03934,206.9298,0.9999,0.02325,5.3296,0.02433,0.006531,5.3296,0.9696,2.2569,0.1316,0.1626,1.2483
AUD,2.7554,66.0724,81.6981,363.4764,1.343,338.389,83.1976,1.0,1.343,1.2746,1.328,1.5006,63.9273,1.3284,0.2821,1509.4689,0.7503,1.018,5.1426,3.5431,0.7503,56.9287,8.655,2.1526,1.5006,0.9381,1498.1671,0.6941,591.0585,4.7706,2813.4009,495.5355,18.0069,74.8705,16.558,133.3418,5.0656,41.1479,107.0499,13.7191,11.2543,38.4075,0.679,1.5675,0.5719,5.0656,0.5719,2.3197,0.5719,5.8815,0.5719,41.117,6712.2632,5.7398,157.2635,5.8813,18.3166,5.116,78.8556,249.0757,10810.9664,2.404,0.5719,56.9303,1097.2194,31605.48,96.4496,0.5719,114.7807,0.532,91.896,86.7694,71.6954,3043.9333,1.0,334.0485,913.2857,0.2248,0.6252,354.8189,9869.0956,1131.0582,218.2017,114.6577,10.985,3.5122,7.0624,13.7607,2273.5831,41.6043,1321.42,2216.8943,6.0577,27.3636,33.1866,11.5187,615.209,14.8897,3.1523,47.8952,10.985,311.5273,26.7166,6.5711,91.086,1.0837,0.2885,0.7503,2.753,2.6387,38.7246,137.4746,3.1435,5351.2635,2.731,3.3577,79.8907,62.2473,788.4355,2.8136,5.8624,10.7743,334.5447,7.0239,1.018,0.5719,8873.8394,434.8476,15.5666,318.9018,16.6356,1882.7968,10.985,25.0745,9.7339,2.6289,2.0667,1.6691,11.0238,5.0821,1.0,21.4482,1740.5584,21.8915,2674.6023,0.7503,30.8063,8512.4619,3.2738,17158.0886,82.9627,1.9139,445.398,2.0258,0.5446,445.398,81.027,187.4781,10.985,13.3659,106.2639
AWG,2.0517,49.4291,61.1861,270.5559,1.0,249.0853,62.0084,0.7446,1.0,0.9486,0.989,1.1173,47.6936,0.989,0.2101,1123.9403,0.5587,0.7573,3.8346,2.6368,0.5587,42.4198,6.445,1.6119,1.1173,0.6991,1115.5244,0.5168,439.8553,3.5564,2097.3439,368.9591,13.4078,55.7577,12.3114,99.2855,3.7725,30.675,79.8372,10.218,8.3799,28.5979,0.5057,1.168,0.4261,3.7725,0.4261,1.725,0.4261,4.3726,0.4261,30.6154,4997.902,4.2808,117.0973,4.3783,13.7082,3.81,58.7153,185.5258,8049.3758,1.7917,0.4261,42.4207,816.9815,23500.8825,71.7129,0.4261,85.6774,0.3961,68.4766,64.4931,53.096,2266.4905,0.7446,248.7734,679.8384,0.1674,0.4655,263.7071,7273.718,842.1788,163.0546,85.6254,8.1751,2.6152,5.2884,10.2388,1731.1556,31.0384,985.6865,1650.6832,4.5097,20.3747,24.7313,8.6044,458.2872,11.1028,2.3458,35.8991,8.1751,231.6483,19.9845,4.8906,67.8717,0.8071,0.2148,0.5587,2.0523,1.9708,28.829,102.411,2.3399,3975.0479,2.0335,2.4958,59.5067,46.3785,586.2007,2.095,4.388,8.0553,249.0996,5.2306,0.7573,0.4261,6607.3959,323.7844,11.5908,237.7986,12.3889,1389.6104,8.1751,18.6628,7.241,1.9554,1.5469,1.2465,8.2013,3.7739,0.7446,15.9781,1294.9787,16.2871,1993.9188,0.5587,22.9916,6336.6955,2.4526,12765.8147,61.8682,1.4309,331.6979,1.5084,0.405,331.6979,60.3426,139.9898,8.1751,9.9669,79.1233
AZN,2.163,52.0008,64.3695,285.0188,1.0542,264.4839,65.2553,0.7846,1.0542,1.0,1.0414,1.1779,50.7011,1.0414,0.2214,1206.9185,0.589,0.7987,4.0413,2.7951,0.589,44.65,6.7253,1.6714,1.1779,0.7361,1177.4533,0.5445,464.455,3.7464,2209.8426,385.174,14.135,58.7131,12.9873,104.6704,3.9724,32.2653,83.9912,10.7704,8.8344,30.2174,0.5325,1.2277,0.4484,3.9724,0.4484,1.8202,0.4484,4.4584,0.4484,32.195,5255.7692,4.5182,123.1389,4.6159,14.4214,4.0119,62.4289,196.3105,8447.0622,1.8816,0.4484,44.65,859.1338,24733.1925,75.653,0.4484,90.3015,0.4176,72.0665,67.6754,55.7832,2383.4302,0.7846,261.9593,715.9606,0.1765,0.4908,278.2885,6897.5971,887.8558,173.0911,90.0805,8.5985,2.7501,5.6836,10.7941,2374.2278,32.5823,1045.7854,1735.8504,4.7543,21.426,26.2301,9.0753,480.8798,11.7015,2.4727,37.7255,8.5985,244.696,21.0243,5.1576,71.44,0.8486,0.2265,0.589,2.1889,2.0733,30.4663,107.8508,2.473,4099.0094,2.1438,2.6336,62.653,48.9836,598.3216,2.2086,4.6963,8.4744,264.4839,5.5048,0.7987,0.4484,6948.3051,340.49,12.1888,253.0816,13.0456,1461.9213,8.5985,19.5479,7.6364,2.0618,1.7341,1.3226,8.6555,3.9956,0.7846,16.843,1365.7413,17.3698,2114.9613,0.589,24.3481,6717.3556,2.5857,13503.2822,65.2484,1.5175,349.279,1.5902,0.427,349.279,63.541,147.2735,8.5985,10.6113,81.447
