,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.2223,30.5995,121.1373,0.4874,114.892,32.7137,0.379,0.4874,0.4619,0.4992,0.5446,24.0926,0.4992,0.1024,554.7753,0.2723,0.3741,1.8707,1.2927,0.2723,21.0945,3.2729,0.8046,0.5446,0.3443,543.8198,0.2621,224.4778,1.8206,1023.7614,185.6631,6.5351,28.145,6.3158,48.3924,1.9043,14.9755,39.6096,5.0602,4.0844,14.1228,0.2553,0.5837,0.2176,1.9043,0.2176,0.8235,0.2176,2.1668,0.2176,14.7129,2404.523,2.0886,56.8562,2.1375,6.6765,1.9232,30.4722,101.0698,3938.6696,0.9122,0.2176,21.0948,396.6562,11430.1661,34.7457,0.2176,41.9006,0.1931,35.353,31.9025,22.2278,1104.1643,0.379,125.574,338.5504,0.08159,0.2269,116.7342,3914.8571,410.4833,96.8234,41.1897,4.2413,1.2924,2.6453,5.1743,1090.375,15.646,500.8428,849.4811,2.2016,9.913,11.7641,4.1998,279.1442,5.3662,1.1905,17.5102,4.2413,112.9241,9.7398,2.5725,33.7512,0.4196,0.1047,0.2723,1.0121,0.967,14.2848,53.7793,1.1689,1866.3898,0.9912,1.2585,29.9092,17.0054,283.3222,1.0211,2.1709,3.4832,121.2059,2.6759,0.3741,0.2176,3526.6338,157.2051,5.6965,123.962,6.2536,684.6545,4.2413,9.3554,3.1572,0.9517,0.7933,0.6267,4.4679,1.8384,0.379,7.9179,632.9482,8.0045,1028.7528,0.2723,10.8419,2978.9218,1.3818,6319.3765,31.1241,0.7006,167.432,0.7352,0.2017,167.432,30.4593,68.055,4.2413,4.7021,80.215
AFN,0.04128,1.0,1.2633,5.0027,0.02012,4.6617,1.3504,0.01562,0.02012,0.01908,0.02056,0.02248,0.9993,0.02056,0.004227,23.0514,0.01124,0.01545,0.07728,0.05324,0.01124,0.8729,0.1346,0.03734,0.02248,0.01423,22.4269,0.01083,9.2904,0.07527,42.3249,7.641,0.2698,1.1591,0.2602,1.9978,0.07842,0.6184,1.6353,0.2087,0.1686,0.5827,0.01051,0.0241,0.008951,0.07842,0.008951,0.03386,0.008951,0.08746,0.008951,0.607,99.2066,0.08621,2.3458,0.08838,0.2756,0.0792,1.257,4.1519,163.7104,0.03751,0.008951,0.8729,16.3654,470.7451,1.4345,0.008951,1.7283,0.00797,1.4578,1.3104,0.906,45.556,0.01562,5.1714,13.9963,0.003368,0.009368,4.8088,150.8833,16.9465,4.0529,1.7005,0.1746,0.05332,0.1107,0.2134,45.3837,0.6447,20.7806,35.0482,0.09103,0.409,0.4916,0.1735,11.4542,0.2214,0.04934,0.7188,0.1746,4.6622,0.4021,0.1055,1.3966,0.01728,0.004322,0.01124,0.04171,0.03992,0.5905,2.2172,0.04808,76.9815,0.04092,0.05196,1.2298,0.701,11.4378,0.04216,0.09059,0.1438,5.0017,0.1101,0.01545,0.008951,145.503,6.486,0.235,5.2146,0.2575,28.2655,0.1746,0.3868,0.1275,0.03918,0.03395,0.02582,0.1852,0.07609,0.01562,0.328,26.1098,0.3328,42.3048,0.01124,0.4478,123.1179,0.05705,261.0041,1.2827,0.02917,6.8951,0.03035,0.008327,6.8951,1.2544,2.8096,0.1746,0.1937,3.2664
ALL,0.03268,0.7916,1.0,3.9646,0.01593,3.6944,1.069,0.01233,0.01593,0.0151,0.01623,0.0178,0.7911,0.01623,0.003346,18.2679,0.008899,0.0122,0.06117,0.04202,0.008899,0.6889,0.1066,0.02956,0.0178,0.01123,17.773,0.008549,7.3325,0.05941,33.5039,6.0486,0.2136,0.9148,0.2053,1.5815,0.06189,0.4896,1.2945,0.1652,0.1335,0.4618,0.008296,0.01908,0.007065,0.06189,0.007065,0.02683,0.007065,0.06931,0.007065,0.4811,78.6198,0.06824,1.859,0.06976,0.2182,0.06251,0.9961,3.2769,129.2091,0.0296,0.007065,0.6889,12.9693,373.0588,1.1355,0.007065,1.3681,0.006309,1.1506,1.0373,0.718,36.1025,0.01233,4.0815,11.0466,0.002666,0.007416,3.8066,119.4381,13.4147,3.2082,1.3461,0.1378,0.04226,0.08759,0.1689,35.966,0.5109,16.4497,27.7752,0.07185,0.3241,0.3891,0.1373,9.0773,0.1748,0.03894,0.5696,0.1378,3.6906,0.3183,0.08329,1.1023,0.01364,0.003421,0.008899,0.03302,0.0316,0.466,1.7551,0.03806,60.9374,0.03239,0.04101,0.9735,0.5549,9.0643,0.03337,0.07171,0.1138,3.9638,0.08687,0.0122,0.007065,115.3091,5.1401,0.1863,4.1325,0.2033,22.3747,0.1378,0.3053,0.1011,0.03105,0.02687,0.02044,0.1462,0.06023,0.01233,0.2596,20.6917,0.2627,33.526,0.008899,0.3544,97.5692,0.04516,206.6064,1.0154,0.02309,5.442,0.02403,0.006591,5.442,0.99,2.2241,0.1378,0.1535,2.5886
AMD,0.008255,0.1999,0.2522,1.0,0.004024,0.9318,0.2696,0.003126,0.004024,0.003814,0.004105,0.004496,0.1996,0.004105,0.00084518,4.6078,0.002248,0.003087,0.01543,0.01065,0.002248,0.1743,0.02687,0.006508,0.004496,0.002843,4.483,0.002164,1.8531,0.01502,8.4489,1.5303,0.05395,0.2314,0.05194,0.3995,0.01566,0.1235,0.3262,0.04182,0.03372,0.1165,0.002099,0.004812,0.001786,0.01566,0.001786,0.006798,0.001786,0.01748,0.001786,0.1213,19.8306,0.01722,0.4689,0.01765,0.05507,0.01581,0.2513,0.8322,32.5142,0.007493,0.001786,0.1743,3.2713,94.3575,0.2884,0.001786,0.3453,0.001594,0.2911,0.2618,0.1835,9.1063,0.003126,1.0325,2.8082,0.00067351,0.001873,0.9644,30.1824,3.3886,0.8068,0.3392,0.03502,0.01066,0.02209,0.04274,9.0718,0.1289,4.1496,7.0058,0.01818,0.08175,0.09814,0.03465,2.2896,0.0443,0.009828,0.1437,0.03502,0.9306,0.08032,0.0211,0.2789,0.003457,0.00086428,0.002248,0.008326,0.007998,0.1179,0.4423,0.009625,15.3568,0.008182,0.0104,0.2462,0.1397,2.2863,0.008429,0.01802,0.02872,0.9998,0.02199,0.003087,0.001786,29.0848,1.2965,0.04698,1.0424,0.05142,5.6459,0.03502,0.07723,0.02606,0.007859,0.006777,0.005156,0.03709,0.0152,0.003126,0.06547,5.2191,0.06628,8.4564,0.002248,0.08945,24.5915,0.01141,51.9991,0.2555,0.005783,1.3766,0.006069,0.001663,1.3766,0.2504,0.5608,0.03502,0.03872,0.6529
ANG,2.0517,49.6962,62.7803,248.5345,1.0,235.7211,67.118,0.7776,1.0,0.9478,1.0242,1.1173,49.4303,1.0242,0.2101,1138.2192,0.5587,0.7676,3.8381,2.6522,0.5587,43.2791,6.7149,1.6508,1.1173,0.7064,1115.7421,0.5378,460.5556,3.7352,2100.4266,380.9205,13.4078,57.7444,12.9579,99.2855,3.9069,30.7249,81.2661,10.3819,8.3799,28.9754,0.5237,1.1976,0.4464,3.9069,0.4464,1.6896,0.4464,4.4456,0.4464,30.1861,4933.3022,4.2851,116.6505,4.3854,13.6981,3.9457,62.5191,207.3626,8080.8738,1.8715,0.4464,43.2798,813.8099,23450.9972,71.2869,0.4464,85.9665,0.3961,72.5328,65.4535,45.6043,2265.3873,0.7776,257.6372,694.5958,0.1674,0.4655,239.5007,8032.0183,842.1788,198.6503,84.508,8.7017,2.6515,5.4273,10.6161,2237.0961,32.1006,1027.5672,1742.86,4.517,20.3383,24.1361,8.6167,572.7135,11.0098,2.4426,35.9252,8.7017,231.6837,19.9828,5.2779,69.2465,0.8609,0.2148,0.5587,2.0765,1.9841,29.3078,110.3378,2.3982,3829.2272,2.0335,2.5821,61.364,34.8895,581.2853,2.095,4.4539,7.1464,248.6751,5.49,0.7676,0.4464,7235.5098,322.5339,11.6873,254.3299,12.8303,1404.6893,8.7017,19.1943,6.4775,1.9525,1.6275,1.2859,9.1668,3.7718,0.7776,16.2449,1298.6046,16.4226,2110.6675,0.5587,22.2442,6111.7824,2.8351,12965.313,63.8566,1.4374,343.5162,1.5084,0.4138,343.5162,62.4926,139.6268,8.7018,9.6473,164.5751
AOA,0.008704,0.2145,0.2707,1.0731,0.004242,1.0,0.2893,0.003211,0.004242,0.004086,0.004231,0.00474,0.2142,0.004231,0.00089112,4.9448,0.00237,0.003256,0.01656,0.01125,0.00237,0.1836,0.02884,0.007951,0.00474,0.002918,4.7896,0.002224,1.9544,0.01542,9.0669,1.6422,0.05688,0.2385,0.05498,0.4212,0.01614,0.1326,0.35,0.04469,0.03555,0.1243,0.002163,0.005164,0.001847,0.01614,0.001847,0.007264,0.001847,0.01876,0.001847,0.1302,21.281,0.01848,0.5032,0.01861,0.05909,0.0163,0.2696,0.8799,34.2916,0.007942,0.001847,0.1837,3.5106,100.9804,0.3025,0.001847,0.3705,0.00168,0.2997,0.2809,0.1943,9.7723,0.003211,1.0642,2.9475,0.00071012,0.001975,1.027,32.3899,3.5728,0.8658,0.364,0.03593,0.01144,0.02363,0.04572,9.7353,0.1383,4.4531,7.5182,0.01916,0.08773,0.1053,0.03718,2.4571,0.04672,0.01037,0.1547,0.03593,0.9941,0.08619,0.02176,0.2938,0.003653,0.00091126,0.00237,0.008935,0.008583,0.1244,0.4747,0.0103,16.48,0.008627,0.01096,0.2634,0.1506,2.4535,0.008888,0.01934,0.03082,1.0675,0.02268,0.003257,0.001847,31.2121,1.3913,0.05042,1.1186,0.053,6.0588,0.03593,0.08145,0.02736,0.008405,0.007273,0.005533,0.0389,0.01631,0.003211,0.07026,5.5679,0.06969,9.0749,0.002371,0.09599,26.4103,0.01203,55.8024,0.2741,0.006206,1.4189,0.006399,0.001756,1.4189,0.2581,0.6018,0.03593,0.04155,0.7007
ARS,0.03057,0.7405,0.9355,3.7091,0.0149,3.4563,1.0,0.01156,0.0149,0.01413,0.01516,0.01665,0.74,0.01516,0.00313,17.0907,0.008324,0.0114,0.05718,0.03941,0.008324,0.6453,0.09967,0.02765,0.01665,0.01051,16.6277,0.007982,6.8589,0.05556,31.2945,5.6754,0.1998,0.8547,0.1916,1.4793,0.05783,0.4578,1.2109,0.1545,0.1249,0.432,0.007751,0.01788,0.0066,0.05783,0.0066,0.02511,0.0066,0.06485,0.0066,0.4501,73.5537,0.06384,1.7392,0.06527,0.2041,0.0584,0.9319,3.0716,116.9307,0.02763,0.0066,0.6453,12.1336,349.0196,1.0554,0.0066,1.2798,0.005901,1.0725,0.9704,0.6717,33.7761,0.01156,3.8135,10.2755,0.002494,0.006936,3.5536,111.7293,12.5477,3.0011,1.2592,0.1295,0.03953,0.08196,0.158,33.6484,0.478,15.388,25.9854,0.06723,0.3032,0.364,0.1284,8.4924,0.1636,0.03642,0.5329,0.1295,3.4524,0.2978,0.07793,1.0324,0.01276,0.0032,0.008324,0.03089,0.02956,0.4358,1.6439,0.03557,57.0521,0.0303,0.0383,0.9107,0.5175,8.4802,0.03121,0.06708,0.1065,3.7083,0.0812,0.0114,0.0066,107.8788,4.8089,0.1743,3.8662,0.1899,20.9306,0.1295,0.2853,0.09456,0.02905,0.02514,0.01912,0.1366,0.05634,0.01156,0.2424,19.3583,0.2456,31.3656,0.008324,0.3314,91.2821,0.04206,193.2714,0.9498,0.0216,5.0846,0.02247,0.006165,5.0846,0.925,2.0805,0.1295,0.1436,2.4218
AUD,2.6384,64.0142,81.1072,319.8666,1.286,311.4455,86.5029,1.0,1.286,1.2219,1.3163,1.4368,63.3472,1.3163,0.2701,1463.6119,0.7184,0.9874,4.942,3.4162,0.7184,55.6836,8.6785,2.0098,1.4368,0.9089,1434.709,0.6916,592.4833,4.8026,2703.1588,490.8726,17.2421,74.2119,16.6643,127.6788,5.0211,39.563,105.257,13.3944,10.7763,37.2588,0.673,1.5437,0.5736,5.0211,0.5736,2.18,0.5736,5.883,0.5736,38.8156,6343.6282,5.5195,149.9983,5.6412,17.671,5.071,80.392,266.2988,10391.2287,2.4068,0.5736,55.6782,1046.4608,30229.4626,91.8154,0.5736,110.8241,0.5094,93.2005,84.8026,59.1355,2913.0133,1.0,331.1101,893.2948,0.2153,0.5987,309.1021,10787.6177,1083.0222,255.0447,109.4942,11.1812,3.4096,6.9302,13.7,2870.76,41.3145,1317.2375,2241.1066,5.8105,26.1526,30.9715,11.1217,744.2328,14.1619,3.1425,46.0895,11.1812,299.5844,25.7889,6.7793,89.0938,1.1069,0.2762,0.7184,2.6747,2.5407,37.6856,142.5098,3.0791,4943.4724,2.6151,3.3221,78.9673,44.9286,769.1114,2.6941,5.7137,9.2268,319.7661,7.0562,0.9874,0.5736,9303.988,414.7394,15.0285,321.1315,16.4893,1812.8773,11.1812,24.7032,8.4416,2.5186,2.0413,1.6593,11.8022,4.8802,1.0,20.8669,1681.1847,21.1363,2736.0683,0.7183,28.6361,7862.4469,3.6318,16718.5397,82.5205,1.8508,441.4801,1.9397,0.5322,441.4801,80.3143,180.5159,11.1804,12.4818,211.6236
AWG,2.0517,49.6962,62.7803,248.5345,1.0,235.7211,67.118,0.7776,1.0,0.9478,1.0242,1.1173,49.4303,1.0242,0.2101,1138.2192,0.5587,0.7676,3.8381,2.6522,0.5587,43.2791,6.7149,1.6508,1.1173,0.7064,1115.7421,0.5378,460.5556,3.7352,2100.4266,380.9205,13.4078,57.7444,12.9579,99.2855,3.9069,30.7249,81.2661,10.3819,8.3799,28.9754,0.5237,1.1976,0.4464,3.9069,0.4464,1.6896,0.4464,4.4456,0.4464,30.1861,4933.3022,4.2851,116.6505,4.3854,13.6981,3.9457,62.5191,207.3626,8080.8738,1.8715,0.4464,43.2798,813.8099,23450.9972,71.2869,0.4464,85.9665,0.3961,72.5328,65.4535,45.6043,2265.3873,0.7776,257.6372,694.5958,0.1674,0.4655,239.5007,8032.0183,842.1788,198.6503,84.508,8.7017,2.6515,5.4273,10.6161,2237.0961,32.1006,1027.5672,1742.86,4.517,20.3383,24.1361,8.6167,572.7135,11.0098,2.4426,35.9252,8.7017,231.6837,19.9828,5.2779,69.2465,0.8609,0.2148,0.5587,2.0765,1.9841,29.3078,110.3378,2.3982,3829.2272,2.0335,2.5821,61.364,34.8895,581.2853,2.095,4.4539,7.1464,248.6751,5.49,0.7676,0.4464,7235.5098,322.5339,11.6873,254.3299,12.8303,1404.6893,8.7017,19.1943,6.4775,1.9525,1.6275,1.2859,9.1668,3.7718,0.7776,16.2449,1298.6046,16.4226,2110.6675,0.5587,22.2442,6111.7824,2.8351,12965.313,63.8566,1.4374,343.5162,1.5084,0.4138,343.5162,62.4926,139.6268,8.7018,9.6473,164.5751
AZN,2.1648,52.4189,66.2196,262.1608,1.0551,244.7184,70.7885,0.8184,1.0551,1.0,1.0755,1.1789,52.3836,1.0755,0.2216,1210.0816,0.5895,0.8086,4.0509,2.7886,0.5895,45.6804,7.0558,1.8274,1.1789,0.7448,1177.3003,0.5669,485.1485,3.9399,2218.6145,400.5373,14.147,60.6367,13.607,104.759,4.1026,32.4182,85.718,10.9619,8.8419,30.5898,0.5499,1.2635,0.468,4.1026,0.468,1.7821,0.468,4.5913,0.468,31.866,5207.8512,4.5191,123.1423,4.6236,14.4485,4.1434,65.9843,217.4549,8548.9968,1.9599,0.468,45.6805,859.1002,24738.8605,75.4559,0.468,90.5962,0.4179,76.2536,68.6902,47.982,2391.4611,0.8184,270.5418,733.5633,0.1766,0.4912,253.0393,7909.1591,888.6072,212.443,89.1374,9.1486,2.7991,5.8005,11.2013,2382.4197,33.8426,1089.2908,1839.854,4.7623,21.4702,25.7682,9.0922,601.2882,11.5634,2.5767,37.7335,9.1486,244.387,21.0776,5.5255,73.0887,0.9051,0.2266,0.5895,2.1866,2.0928,30.8338,116.2212,2.5234,4035.2527,2.1456,2.7186,64.5261,36.8059,600.4288,2.2105,4.7485,7.5379,262.5625,5.7616,0.8086,0.468,7638.1818,340.4836,12.3377,273.7402,13.473,1481.6443,9.1486,20.1992,6.8001,2.0603,1.7796,1.3532,9.6941,3.9886,0.8184,17.1935,1370.6362,17.3071,2220.793,0.5895,23.4706,6471.3216,2.9914,13681.3744,67.2362,1.529,360.7224,1.5915,0.4366,360.7224,65.6228,147.2759,9.1486,10.1678,171.4694
