,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.7746,30.4398,127.7616,0.4874,113.4957,31.0048,0.366,0.4874,0.4623,0.4914,0.5446,23.3641,0.4914,0.1024,554.1075,0.2723,0.3715,1.8704,1.2678,0.2723,20.7523,3.2005,0.8184,0.5446,0.3407,547.0236,0.2583,223.2465,1.7493,1018.9003,177.928,6.5351,27.7042,6.1357,48.3924,1.8744,14.9671,39.1753,5.0292,4.0844,14.0721,0.2513,0.5739,0.2087,1.8744,0.2087,0.8216,0.2087,2.0839,0.2087,14.713,2422.5915,2.0844,56.92,2.1366,6.6794,1.8931,29.6546,93.1964,3891.4033,0.8796,0.2087,20.7527,397.0244,11422.6804,35.0161,0.2087,42.1218,0.1931,34.8511,31.4946,22.2385,1100.3461,0.366,123.6074,336.1526,0.08159,0.2269,120.9132,3438.66,410.4833,89.5922,41.3732,4.0907,1.2831,2.6372,5.0327,1090.1395,15.5105,501.5582,831.1459,2.2007,9.9172,11.599,4.208,222.7444,5.4472,1.1618,17.5595,4.0907,112.8097,9.7622,2.3996,33.2037,0.4011,0.1047,0.2723,1.0098,0.9595,14.2628,50.494,1.1642,1863.7327,0.9912,1.2413,29.556,21.9866,282.3997,1.0211,2.1663,3.9265,121.8942,2.5743,0.3715,0.2087,3367.8222,157.3834,5.6457,115.6918,6.1557,685.6174,4.0907,9.2016,3.3977,0.9519,0.7908,0.6081,3.9936,1.8437,0.366,7.944,632.0773,7.9836,960.0957,0.2723,11.2116,3059.5139,1.2081,6255.1623,30.6113,0.6993,164.8099,0.7352,0.1993,164.8099,29.9823,68.1438,4.0907,4.7395,40.8925
AFN,0.04206,1.0,1.2804,5.3783,0.0205,4.8041,1.3045,0.01543,0.0205,0.01946,0.0207,0.02291,0.9876,0.0207,0.004306,23.4909,0.01145,0.01564,0.07871,0.05343,0.01145,0.8741,0.134,0.03778,0.02291,0.01437,22.8874,0.01085,9.4243,0.07351,42.966,7.4787,0.2749,1.1668,0.2583,2.0355,0.07894,0.63,1.6478,0.2114,0.1718,0.5897,0.01058,0.0242,0.008779,0.07894,0.008779,0.03449,0.008779,0.08552,0.008779,0.6187,101.8753,0.08774,2.3936,0.08988,0.2809,0.07973,1.2469,3.93,164.4189,0.03694,0.008779,0.8741,16.6957,480.4118,1.4728,0.008779,1.7705,0.00812,1.4658,1.3236,0.9211,46.272,0.01543,5.2059,14.1569,0.003432,0.009544,5.0954,136.6217,17.2657,3.8184,1.7402,0.1725,0.05396,0.1126,0.2116,46.272,0.6521,21.2186,34.9515,0.09258,0.417,0.4929,0.1771,9.3426,0.229,0.04912,0.7336,0.1725,4.748,0.4106,0.101,1.3986,0.01688,0.004404,0.01145,0.04249,0.04036,0.6006,2.1314,0.04901,78.5178,0.04169,0.0523,1.2466,0.9234,11.645,0.04295,0.09245,0.1652,5.1044,0.1082,0.01564,0.008779,141.6243,6.6183,0.2374,4.8623,0.2593,28.8383,0.1725,0.3869,0.143,0.03996,0.03442,0.02573,0.1681,0.07776,0.01543,0.3352,26.5593,0.3388,40.2646,0.01145,0.4727,128.9526,0.05082,263.206,1.2864,0.02962,6.9412,0.03092,0.008383,6.9412,1.2627,2.8663,0.1725,0.1991,1.7194
ALL,0.03285,0.781,1.0,4.2077,0.01601,3.7584,1.0188,0.012,0.01601,0.0152,0.01609,0.01789,0.7714,0.01609,0.003363,18.3778,0.008945,0.01216,0.06148,0.04155,0.008945,0.6798,0.1046,0.0295,0.01789,0.01117,17.9057,0.008438,7.3289,0.05716,33.558,5.8411,0.2147,0.9074,0.2009,1.5898,0.06139,0.492,1.287,0.1651,0.1342,0.4613,0.008229,0.0189,0.006827,0.06139,0.006827,0.02699,0.006827,0.0669,0.006827,0.484,79.7006,0.06853,1.8726,0.0699,0.2194,0.062,0.9755,3.0562,127.8623,0.02873,0.006827,0.6798,13.0617,375.8431,1.1503,0.006827,1.3828,0.006342,1.1399,1.0338,0.7206,36.2002,0.012,4.0484,11.0093,0.00268,0.007454,3.9797,106.7067,13.4851,2.9824,1.3592,0.1342,0.04221,0.08794,0.1653,36.2002,0.5101,16.5725,27.3438,0.07199,0.3263,0.385,0.1383,7.3091,0.1781,0.0382,0.5739,0.1342,3.7084,0.3207,0.07852,1.0877,0.01313,0.003439,0.008945,0.03319,0.03152,0.4671,1.6647,0.03828,61.3252,0.03256,0.04068,0.9737,0.7212,9.1103,0.03355,0.07221,0.129,3.9933,0.08415,0.01216,0.006827,110.7977,5.1777,0.1857,3.8039,0.2016,22.5238,0.1342,0.3009,0.1119,0.03126,0.02688,0.02009,0.1308,0.06073,0.012,0.2618,20.7783,0.2634,31.5004,0.008945,0.3692,100.8842,0.03969,205.5729,1.0047,0.02314,5.3979,0.02415,0.006548,5.3979,0.982,2.2386,0.1342,0.1558,1.3451
AMD,0.007827,0.1859,0.2377,1.0,0.003815,0.8932,0.2423,0.002866,0.003815,0.003616,0.003842,0.004263,0.1834,0.003842,0.00080136,4.3677,0.002131,0.002909,0.01462,0.009955,0.002131,0.1627,0.02492,0.006322,0.004263,0.002675,4.2555,0.002021,1.7474,0.01366,7.9781,1.3887,0.05115,0.2166,0.04797,0.3788,0.01466,0.117,0.306,0.03935,0.03197,0.1096,0.001965,0.004494,0.001633,0.01466,0.001633,0.00643,0.001633,0.0159,0.001633,0.115,18.9418,0.0163,0.445,0.01672,0.05221,0.0148,0.2318,0.7299,30.4584,0.006885,0.001633,0.1627,3.1043,89.4063,0.274,0.001633,0.3289,0.001511,0.2726,0.2458,0.1741,8.6034,0.002866,0.9665,2.6374,0.00063859,0.001776,0.9459,25.3788,3.2129,0.7126,0.3231,0.03201,0.01003,0.02092,0.03938,8.6034,0.1212,3.939,6.4986,0.01723,0.07754,0.09148,0.03289,1.7371,0.04264,0.009094,0.1364,0.03201,0.8817,0.07618,0.01873,0.2604,0.003139,0.00081947,0.002131,0.007891,0.007496,0.1116,0.3961,0.009102,14.5776,0.007758,0.009718,0.2316,0.1696,2.1652,0.007992,0.01718,0.03067,0.9491,0.02011,0.002909,0.001633,26.3324,1.2306,0.04414,0.904,0.04813,5.3594,0.03201,0.07202,0.02659,0.007447,0.006398,0.004763,0.0313,0.01444,0.002866,0.06228,4.9382,0.06277,7.4864,0.002131,0.08777,23.9471,0.009456,48.8473,0.2384,0.005491,1.2886,0.005754,0.001563,1.2886,0.2344,0.5322,0.03201,0.03702,0.3197
ANG,2.0517,48.7777,62.4525,262.1254,1.0,232.8563,63.6118,0.7509,1.0,0.9485,1.0082,1.1173,47.9356,1.0082,0.2101,1136.8491,0.5587,0.7621,3.8374,2.6012,0.5587,42.5771,6.5663,1.679,1.1173,0.699,1122.3151,0.53,458.0296,3.589,2090.4532,365.0507,13.4078,56.84,12.5885,99.2855,3.8457,30.7076,80.375,10.3183,8.3799,28.8713,0.5155,1.1775,0.4281,3.8457,0.4281,1.6856,0.4281,4.2754,0.4281,30.1862,4970.3727,4.2765,116.7814,4.3836,13.704,3.8839,60.8417,191.2089,7983.8988,1.8048,0.4281,42.5778,814.5653,23435.639,71.8416,0.4281,86.4203,0.3961,71.5032,64.6166,45.6262,2257.5536,0.7509,253.6024,689.6762,0.1674,0.4655,248.0748,7055.0162,842.1788,183.8142,84.8845,8.3927,2.6324,5.4107,10.3255,2236.613,31.8225,1029.0349,1705.242,4.5151,20.3468,23.7973,8.6335,456.9992,11.1759,2.3837,36.0263,8.3927,231.4489,20.029,4.9232,68.1233,0.8228,0.2148,0.5587,2.0717,1.9685,29.2626,103.5974,2.3885,3823.7756,2.0335,2.5468,60.6392,45.1093,579.3927,2.095,4.4445,8.0558,250.0873,5.2816,0.7621,0.4281,6909.68,322.8997,11.5831,237.3621,12.6294,1406.6648,8.3927,18.8788,6.9709,1.9529,1.6224,1.2476,8.1936,3.7826,0.7509,16.2985,1296.8178,16.3798,1969.8052,0.5587,23.0026,6277.1313,2.4787,12833.5663,62.8046,1.4348,338.1365,1.5084,0.4089,338.1365,61.514,139.809,8.3928,9.7239,83.8982
AOA,0.008811,0.2082,0.2661,1.1195,0.004294,1.0,0.2713,0.003207,0.004294,0.004046,0.004303,0.004798,0.2053,0.004303,0.00090208,4.8897,0.002399,0.003273,0.01637,0.01117,0.002399,0.1828,0.0279,0.007873,0.004798,0.002987,4.8344,0.002262,1.9672,0.01534,8.9317,1.5546,0.05758,0.2426,0.05407,0.4264,0.01641,0.1309,0.3426,0.04395,0.03599,0.1243,0.0022,0.005031,0.001832,0.01641,0.001832,0.00718,0.001832,0.0178,0.001832,0.1288,21.2058,0.01825,0.4982,0.01883,0.05845,0.01658,0.2595,0.8212,34.29,0.007751,0.001832,0.1829,3.4753,100.0,0.3086,0.001832,0.3682,0.001701,0.3052,0.2778,0.1917,9.6317,0.003207,1.0823,2.9621,0.00071886,0.001999,1.0606,28.4123,3.6167,0.7978,0.3617,0.03601,0.01123,0.02373,0.044,9.6317,0.1357,4.4099,7.2753,0.01939,0.08681,0.1024,0.03682,1.9447,0.048,0.01024,0.1559,0.03601,0.9962,0.08528,0.02101,0.2926,0.003534,0.00092247,0.002399,0.008834,0.008392,0.1257,0.4435,0.0102,16.32,0.008733,0.01094,0.2595,0.1914,2.424,0.008997,0.01923,0.03433,1.0773,0.02256,0.003273,0.001832,29.4798,1.3776,0.04942,1.0121,0.0539,6.0,0.03601,0.08108,0.02976,0.008317,0.007163,0.005332,0.03519,0.01616,0.003207,0.06972,5.5811,0.07035,8.3813,0.002399,0.09827,26.8421,0.01065,54.6858,0.2669,0.006147,1.4431,0.006478,0.001756,1.4431,0.2625,0.5959,0.03601,0.04145,0.3579
ARS,0.03225,0.7666,0.9815,4.1269,0.01572,3.6863,1.0,0.01187,0.01572,0.01492,0.01589,0.01756,0.7571,0.01589,0.003302,18.0249,0.008782,0.01199,0.06033,0.04099,0.008782,0.6706,0.1027,0.02896,0.01756,0.01105,17.5619,0.008336,7.1969,0.05632,32.8626,5.7387,0.2108,0.8959,0.1984,1.5608,0.06062,0.4827,1.2632,0.162,0.1317,0.4525,0.008125,0.0186,0.006743,0.06062,0.006743,0.02647,0.006743,0.06562,0.006743,0.4747,78.1705,0.06723,1.8367,0.06884,0.2154,0.06122,0.9567,3.0225,122.1927,0.02836,0.006743,0.6706,12.8109,368.6275,1.1341,0.006743,1.3573,0.006227,1.1278,1.0147,0.7068,35.5052,0.01187,3.9973,10.867,0.002631,0.007319,3.9066,104.7345,13.2393,2.9272,1.3341,0.1318,0.0414,0.08634,0.1622,35.5052,0.5003,16.2662,26.8188,0.07091,0.32,0.3779,0.1358,7.1687,0.1759,0.03744,0.5629,0.1318,3.6399,0.3148,0.07748,1.0729,0.013,0.003377,0.008782,0.03256,0.03094,0.4603,1.6286,0.03765,60.111,0.03197,0.04015,0.9557,0.707,8.9354,0.03293,0.07087,0.1266,3.9167,0.08348,0.01199,0.006743,108.6705,5.0783,0.1822,3.7309,0.1991,22.1075,0.1318,0.2965,0.1097,0.03066,0.02639,0.01972,0.1287,0.05961,0.01187,0.2569,20.3794,0.2578,30.8956,0.008782,0.3616,98.9474,0.0389,201.7739,0.9861,0.02271,5.3297,0.02371,0.006428,5.3297,0.9696,2.1973,0.1318,0.1528,1.3193
AUD,2.7323,64.808,83.3371,348.8987,1.3317,311.8295,84.2156,1.0,1.3317,1.2631,1.3424,1.488,63.6906,1.3422,0.2797,1514.0117,0.744,1.0148,5.0779,3.4598,0.744,56.6899,8.7676,2.1309,1.488,0.9311,1494.656,0.7055,607.946,4.7652,2762.1478,483.9799,17.8558,75.68,16.7772,132.2233,5.1204,40.6597,107.1253,13.7121,11.1599,38.4497,0.6863,1.5647,0.57,5.1204,0.57,2.247,0.57,5.8385,0.57,40.2009,6619.3501,5.6586,155.525,5.8364,18.2302,5.1713,81.0266,254.9079,10628.5452,2.4053,0.57,56.6861,1084.8066,31210.3656,95.4761,0.57,114.9868,0.5275,95.2414,85.9232,61.294,3006.5226,1.0,337.6605,917.6218,0.2229,0.62,329.3836,9763.6736,1121.5705,243.2754,113.2165,11.1822,3.5057,7.1309,13.7598,2965.62,41.9865,1366.0402,2270.9753,6.0119,27.0971,31.6322,11.5076,609.1838,14.8893,3.1643,47.4257,11.1822,308.6866,26.764,6.5531,90.7038,1.0958,0.2861,0.744,2.755,2.6225,38.9584,136.6112,3.1773,5058.0513,2.7081,3.3896,80.7339,60.0427,787.0933,2.79,5.8714,10.7404,333.0566,7.0355,1.0149,0.57,9202.0445,430.0253,15.4259,315.6827,16.8155,1871.2522,11.1822,25.1336,9.2801,2.605,2.097,1.662,10.9039,5.0558,1.0,21.672,1726.4821,21.7743,2626.1291,0.7439,30.3985,8349.225,3.262,17112.4385,83.9757,1.9083,450.2141,2.0088,0.5442,450.2141,81.9031,186.3739,11.1806,12.938,111.7289
AWG,2.0517,48.7777,62.4525,262.1254,1.0,232.8563,63.6118,0.7509,1.0,0.9485,1.0082,1.1173,47.9356,1.0082,0.2101,1136.8491,0.5587,0.7621,3.8374,2.6012,0.5587,42.5771,6.5663,1.679,1.1173,0.699,1122.3151,0.53,458.0296,3.589,2090.4532,365.0507,13.4078,56.84,12.5885,99.2855,3.8457,30.7076,80.375,10.3183,8.3799,28.8713,0.5155,1.1775,0.4281,3.8457,0.4281,1.6856,0.4281,4.2754,0.4281,30.1862,4970.3727,4.2765,116.7814,4.3836,13.704,3.8839,60.8417,191.2089,7983.8988,1.8048,0.4281,42.5778,814.5653,23435.639,71.8416,0.4281,86.4203,0.3961,71.5032,64.6166,45.6262,2257.5536,0.7509,253.6024,689.6762,0.1674,0.4655,248.0748,7055.0162,842.1788,183.8142,84.8845,8.3927,2.6324,5.4107,10.3255,2236.613,31.8225,1029.0349,1705.242,4.5151,20.3468,23.7973,8.6335,456.9992,11.1759,2.3837,36.0263,8.3927,231.4489,20.029,4.9232,68.1233,0.8228,0.2148,0.5587,2.0717,1.9685,29.2626,103.5974,2.3885,3823.7756,2.0335,2.5468,60.6392,45.1093,579.3927,2.095,4.4445,8.0558,250.0873,5.2816,0.7621,0.4281,6909.68,322.8997,11.5831,237.3621,12.6294,1406.6648,8.3927,18.8788,6.9709,1.9529,1.6224,1.2476,8.1936,3.7826,0.7509,16.2985,1296.8178,16.3798,1969.8052,0.5587,23.0026,6277.1313,2.4787,12833.5663,62.8046,1.4348,338.1365,1.5084,0.4089,338.1365,61.514,139.809,8.3928,9.7239,83.8982
AZN,2.163,51.3806,65.7849,276.5453,1.0543,247.1471,67.0236,0.7917,1.0543,1.0,1.0617,1.1779,50.744,1.0617,0.2215,1208.4851,0.589,0.8032,4.0444,2.7479,0.589,44.8907,6.8838,1.8172,1.1779,0.7385,1177.4404,0.558,482.648,3.7758,2207.6115,384.2592,14.1353,59.8581,13.2518,104.6723,4.0499,32.3687,84.6638,10.8797,8.8345,30.3357,0.5429,1.2432,0.4509,4.0499,0.4509,1.7796,0.4509,4.3995,0.4509,31.8295,5240.9563,4.5082,123.1389,4.6186,14.4352,4.0902,64.145,201.5962,8420.373,1.8995,0.4509,44.8908,858.9097,24740.3132,75.7392,0.4509,90.968,0.4176,75.3083,68.0078,47.8416,2380.4533,0.7917,267.068,727.7435,0.1765,0.4908,261.6659,7019.6838,887.872,196.1948,89.4138,8.8442,2.7757,5.7852,10.8857,2380.4533,33.5458,1090.2189,1798.0742,4.7571,21.4545,25.3249,9.0987,480.6292,11.7263,2.5156,37.738,8.8442,243.9565,21.0976,5.1734,71.8251,0.8668,0.2265,0.589,2.1834,2.0735,30.76,109.5123,2.5169,4034.2741,2.1439,2.6836,64.0034,47.5868,599.0732,2.2086,4.7501,8.4857,262.5938,5.5561,0.8032,0.4509,7285.8382,340.4781,12.2137,250.1389,13.3,1481.7267,8.8442,19.8143,7.3559,2.0596,1.7686,1.3219,8.6381,3.9951,0.7917,17.2241,1366.3415,17.3419,2071.4051,0.589,24.285,6640.0525,2.6132,13523.5973,66.094,1.522,356.0906,1.5902,0.4311,356.0906,64.7802,147.2692,8.8442,10.2434,88.4526
