,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.3877,31.1689,128.9299,0.4874,111.165,31.6116,0.3839,0.4874,0.4619,0.5045,0.5446,23.2986,0.5045,0.1024,549.8569,0.2723,0.3769,1.8694,1.3739,0.2723,20.9262,3.3248,0.7486,0.5446,0.3504,543.4624,0.2687,234.7701,1.821,1113.6385,180.9738,6.5351,28.4423,6.4029,48.3924,1.9244,14.9756,39.4793,5.0305,4.0844,14.0808,0.2579,0.5885,0.2207,1.9244,0.2207,0.8245,0.2207,2.095,0.2207,14.723,2415.6267,2.0836,56.968,2.1383,6.6706,1.9435,29.9325,98.3015,3937.9461,0.9279,0.2207,20.9268,397.4479,11431.9134,35.6029,0.2207,42.1143,0.1931,35.5322,31.6672,22.6974,1103.2169,0.3839,126.9004,345.1648,0.08159,0.2269,118.7496,3780.022,410.4833,96.7483,41.1314,4.3538,1.3044,2.658,5.1086,1087.2941,15.9025,499.0876,844.5422,2.2024,9.928,11.6132,4.2067,223.0668,5.4896,1.1852,17.482,4.3538,112.9776,9.7559,2.58,33.4818,0.4244,0.1047,0.2723,1.0353,0.9681,14.2981,50.5026,1.2111,1824.4432,0.9912,1.2733,30.2906,18.1366,287.3737,1.0211,2.1589,3.5826,121.5548,2.7055,0.377,0.2207,3428.4107,157.5204,5.6738,115.7853,6.3196,676.9883,4.3538,9.3581,3.3981,0.9528,0.7673,0.6247,4.0721,1.8397,0.3839,8.0543,632.646,8.208,969.9424,0.2723,11.2303,3019.4545,1.2414,6250.3715,31.0985,0.6993,169.2006,0.7352,0.2026,169.2006,30.7811,68.1972,4.3538,4.6337,44.6412
AFN,0.04276,1.0,1.3327,5.2699,0.02084,4.7415,1.3498,0.0162,0.02084,0.0198,0.0216,0.02329,1.0103,0.0216,0.004378,23.8826,0.01164,0.01608,0.08007,0.05763,0.01164,0.8902,0.141,0.03976,0.02329,0.01489,23.2592,0.01143,9.9829,0.07723,47.1055,7.7559,0.2794,1.2176,0.2717,2.0691,0.08238,0.6409,1.6881,0.2153,0.1746,0.6031,0.01104,0.02513,0.009407,0.08238,0.009407,0.03523,0.009407,0.08751,0.009407,0.6287,103.1577,0.08932,2.4328,0.0916,0.2852,0.0832,1.2667,4.1813,168.4226,0.03967,0.009407,0.8902,16.9727,487.566,1.5223,0.009407,1.7972,0.008255,1.5148,1.3503,0.9535,47.1121,0.0162,5.4327,14.6959,0.003488,0.009702,5.0534,144.8124,17.5513,4.1369,1.7587,0.1831,0.0557,0.1163,0.2177,47.0264,0.6813,21.576,36.0656,0.09435,0.424,0.5034,0.1799,9.4586,0.2342,0.05074,0.7458,0.1831,4.8385,0.4171,0.1088,1.4243,0.01797,0.004477,0.01164,0.04432,0.04139,0.6113,2.1659,0.05163,79.5582,0.04238,0.05463,1.3008,0.7811,11.9995,0.04366,0.09353,0.1532,5.1682,0.1145,0.01608,0.009407,146.4079,6.7268,0.2423,4.9419,0.2705,28.947,0.1831,0.3979,0.1453,0.0406,0.03565,0.02689,0.1734,0.07916,0.0162,0.3442,27.0303,0.3449,41.1481,0.01164,0.4763,129.8543,0.05308,267.3378,1.3377,0.03016,7.2436,0.03144,0.008661,7.2436,1.3178,2.916,0.1831,0.1974,1.8524
ALL,0.03208,0.7504,1.0,3.9564,0.01564,3.5596,1.0129,0.01214,0.01564,0.01486,0.01619,0.01747,0.7581,0.01619,0.003285,17.9298,0.008736,0.01205,0.06008,0.0432,0.008736,0.6673,0.1058,0.02984,0.01747,0.01116,17.4617,0.008571,7.4833,0.0579,35.3455,5.8196,0.2097,0.9128,0.2037,1.5526,0.06176,0.4809,1.2666,0.1616,0.131,0.4527,0.008278,0.01886,0.007052,0.06176,0.007052,0.02645,0.007052,0.0657,0.007052,0.472,77.4451,0.06702,1.8264,0.06867,0.214,0.06237,0.951,3.1344,126.252,0.02973,0.007052,0.6673,12.7422,366.0377,1.1423,0.007052,1.3485,0.006194,1.1355,1.0132,0.7159,35.3692,0.01214,4.0724,11.0162,0.002618,0.00728,3.7918,108.66,13.1697,3.1041,1.3196,0.1373,0.04182,0.08729,0.1634,35.3048,0.5114,16.1895,27.0761,0.07073,0.3183,0.3777,0.135,7.101,0.1756,0.03803,0.5599,0.1373,3.6306,0.313,0.08153,1.0676,0.01347,0.003359,0.008736,0.03326,0.03106,0.4583,1.6252,0.03874,59.6966,0.0318,0.04096,0.9761,0.5861,9.0086,0.03276,0.07018,0.1149,3.88,0.08585,0.01205,0.007052,109.915,5.0501,0.1819,3.7101,0.2028,21.7203,0.1373,0.2983,0.1091,0.03048,0.02675,0.02018,0.13,0.0594,0.01214,0.2583,20.2929,0.2585,30.8917,0.008736,0.3574,97.4874,0.03983,200.5973,1.0037,0.02263,5.4299,0.02359,0.006499,5.4299,0.9878,2.188,0.1373,0.1482,1.3907
AMD,0.007756,0.1898,0.2528,1.0,0.00378,0.8997,0.2554,0.002962,0.00378,0.003588,0.003885,0.004224,0.1914,0.003885,0.0007941,4.5319,0.002112,0.00291,0.01517,0.01057,0.002112,0.1616,0.02673,0.005749,0.004224,0.002697,4.4136,0.002068,1.8213,0.01399,8.8912,1.4688,0.05069,0.219,0.04876,0.3753,0.01482,0.1214,0.3194,0.0391,0.03168,0.1144,0.001986,0.004772,0.0017,0.01482,0.0017,0.006396,0.0017,0.01661,0.0017,0.1193,19.5749,0.01692,0.4616,0.01651,0.05415,0.01497,0.2404,0.7543,30.5493,0.007132,0.0017,0.1616,3.2207,88.6842,0.2734,0.0017,0.3405,0.001497,0.274,0.2556,0.1761,8.9398,0.002962,0.9772,2.6702,0.00063281,0.00176,0.9275,27.3939,3.1838,0.7778,0.3324,0.03364,0.01057,0.02206,0.03971,8.9236,0.1293,4.0845,6.8437,0.017,0.08045,0.09558,0.03411,1.7948,0.04259,0.009194,0.1415,0.03364,0.9161,0.07902,0.0198,0.2586,0.00327,0.00081204,0.002112,0.008431,0.007875,0.1109,0.4103,0.009384,15.0645,0.007688,0.009804,0.2354,0.1411,2.277,0.00792,0.01764,0.02872,0.9807,0.02079,0.00291,0.0017,27.7819,1.2765,0.04598,0.9378,0.04866,5.4483,0.03364,0.0726,0.02636,0.007403,0.006759,0.005105,0.03135,0.01499,0.002962,0.06521,5.1292,0.06363,7.8081,0.002112,0.0903,23.4244,0.00963,50.6717,0.2536,0.005682,1.3029,0.005702,0.001567,1.3029,0.237,0.5521,0.03364,0.03746,0.3515
ANG,2.0517,47.9839,63.9484,264.5223,1.0,228.0747,64.8567,0.7877,1.0,0.9477,1.0351,1.1173,47.8012,1.0351,0.2101,1128.1282,0.5587,0.7734,3.8354,2.8188,0.5587,42.9337,6.8213,1.5359,1.1173,0.719,1115.0089,0.5514,481.6721,3.7361,2284.8253,371.2997,13.4078,58.3543,13.1367,99.2855,3.9482,30.725,80.9987,10.3209,8.3799,28.8893,0.5292,1.2073,0.4529,3.9482,0.4529,1.6917,0.4529,4.2983,0.4529,30.2068,4956.0832,4.2748,116.88,4.387,13.6858,3.9874,61.4118,201.6828,8079.3894,1.9038,0.4529,42.935,815.4344,23454.5821,73.0456,0.4529,86.4049,0.3961,72.9005,64.9707,46.5676,2263.4437,0.7877,260.3586,708.1664,0.1674,0.4655,243.6358,7755.3803,842.1788,198.4962,84.3882,8.9325,2.6762,5.4533,10.4811,2230.7752,32.6268,1023.9661,1732.7269,4.5186,20.3691,23.8266,8.6309,457.6608,11.2629,2.4316,35.8675,8.9325,231.7935,20.0159,5.2933,68.6939,0.8707,0.2148,0.5587,2.1242,1.9862,29.335,103.615,2.4849,3743.1663,2.0335,2.6124,62.1465,37.2105,589.5977,2.095,4.4294,7.3504,249.3911,5.5507,0.7734,0.4529,7033.9878,323.1807,11.6409,237.5539,12.9659,1388.9606,8.9325,19.1998,6.9717,1.9548,1.5743,1.2817,8.3545,3.7745,0.7877,16.5247,1297.9845,16.8402,1990.0075,0.5587,23.0409,6194.9423,2.5469,12823.737,63.804,1.4348,347.1448,1.5084,0.4156,347.1448,63.1527,139.9186,8.9325,9.5069,91.5893
AOA,0.008996,0.2109,0.2809,1.1115,0.004385,1.0,0.2839,0.003426,0.004385,0.004167,0.0045,0.004899,0.2128,0.0045,0.000921,5.037,0.002449,0.003391,0.01686,0.01236,0.002449,0.1882,0.02971,0.008414,0.004899,0.003136,4.9535,0.002397,2.1122,0.01624,9.8821,1.6325,0.05879,0.2537,0.05761,0.4353,0.01716,0.1349,0.355,0.04532,0.03674,0.1279,0.002301,0.005303,0.001971,0.01716,0.001971,0.007431,0.001971,0.01846,0.001971,0.1326,21.7565,0.0188,0.5131,0.01924,0.06019,0.01733,0.2672,0.8844,35.429,0.008348,0.001971,0.1883,3.5796,102.8302,0.3203,0.001971,0.3785,0.001737,0.3174,0.2874,0.2011,9.9362,0.003426,1.1318,3.1054,0.00073393,0.002041,1.0701,30.4469,3.6926,0.8645,0.3695,0.0388,0.01175,0.02481,0.04589,9.9181,0.1437,4.5398,7.6064,0.01981,0.08942,0.1062,0.03791,1.9949,0.04939,0.01066,0.1607,0.0388,1.0292,0.08783,0.02296,0.3012,0.003818,0.00094181,0.002449,0.009371,0.008752,0.1286,0.4561,0.0109,16.7435,0.008916,0.01146,0.2746,0.1664,2.5308,0.009185,0.01961,0.03192,1.108,0.02408,0.003391,0.001971,30.8782,1.4187,0.0511,1.0423,0.05636,6.0556,0.0388,0.08419,0.03064,0.008564,0.007512,0.005674,0.03664,0.01666,0.003426,0.07247,5.7557,0.07385,8.6783,0.00245,0.1004,27.3869,0.01117,56.3191,0.2819,0.006315,1.5091,0.006614,0.001822,1.5091,0.2745,0.6137,0.0388,0.04163,0.3907
ARS,0.03163,0.7408,0.9873,3.9156,0.01542,3.5229,1.0,0.01212,0.01542,0.01467,0.01601,0.01723,0.7485,0.01601,0.003239,17.7449,0.008614,0.01192,0.05914,0.04317,0.008614,0.6563,0.1045,0.02946,0.01723,0.01106,17.2817,0.008497,7.4197,0.05751,35.2286,5.7249,0.2067,0.9024,0.2011,1.5308,0.06106,0.4737,1.2506,0.159,0.1292,0.4481,0.008184,0.01858,0.006972,0.06106,0.006972,0.02618,0.006972,0.06502,0.006972,0.4672,76.6467,0.06591,1.8076,0.06756,0.2113,0.06166,0.9412,3.1162,123.8682,0.02937,0.006972,0.6563,12.6108,362.2642,1.1292,0.006972,1.3314,0.006107,1.1215,1.0004,0.7085,35.0046,0.01212,4.0263,10.7763,0.002581,0.007178,3.6988,107.2804,12.9852,3.0646,1.3029,0.1376,0.04139,0.08612,0.1613,34.9409,0.5062,15.984,26.7969,0.06959,0.315,0.3729,0.1333,7.0278,0.1743,0.03741,0.5541,0.1376,3.5845,0.309,0.0816,1.0501,0.01342,0.003312,0.008614,0.03267,0.03067,0.4508,1.5976,0.03835,57.7151,0.03135,0.04048,0.9637,0.5618,8.9157,0.0323,0.06929,0.1135,3.84,0.08564,0.01192,0.006972,108.7819,4.998,0.18,3.6718,0.2005,21.444,0.1376,0.2956,0.108,0.03017,0.02641,0.01992,0.1279,0.05864,0.01212,0.2543,20.0837,0.254,30.5732,0.008614,0.3553,96.4824,0.03905,198.0523,0.991,0.02235,5.3684,0.02326,0.006408,5.3684,0.9766,2.1602,0.1376,0.1467,1.3763
AUD,2.6048,61.7309,82.3503,337.6143,1.2696,291.88,82.5277,1.0,1.2696,1.2062,1.3144,1.4185,60.4646,1.3152,0.2667,1432.2605,0.7093,0.9832,4.8749,3.5789,0.7093,54.4681,8.6736,1.9082,1.4185,0.9128,1415.6054,0.6997,611.5864,4.7302,2916.1081,471.9128,17.0223,74.1036,16.6068,126.0511,5.0137,39.0645,104.7702,13.1034,10.639,36.6776,0.6721,1.5318,0.5745,5.0137,0.5745,2.1498,0.5745,5.4669,0.5745,38.3503,6292.2003,5.4325,148.3898,5.5701,17.5879,5.0636,77.9679,255.7904,10247.9986,2.415,0.5745,54.4697,1035.2684,29812.4608,92.775,0.5745,111.2587,0.5029,92.4753,82.6308,59.2786,2873.6484,1.0,330.6267,899.2033,0.2125,0.5911,309.6656,10010.4266,1069.2157,252.1885,109.3503,11.3438,3.3977,6.8924,13.3501,2870.87,42.0353,1295.9564,2199.8551,5.7372,25.8605,30.2018,11.1173,580.3916,14.29,3.0908,45.1873,11.3438,299.9167,25.83,6.718,87.1489,1.1052,0.2727,0.7093,2.6961,2.5429,37.2058,131.6541,3.1509,4736.3059,2.5817,3.3212,78.9329,47.2294,749.9315,2.6597,5.6267,9.6711,316.6249,7.0441,0.9832,0.5745,8930.2899,410.3075,14.7791,300.8732,16.4652,1814.1526,11.3438,24.3735,8.8594,2.4861,1.9666,1.628,10.5941,4.9074,1.0,20.9718,1645.7176,21.3919,2523.4295,0.7093,29.3534,7867.7116,3.2147,16323.5217,81.1258,1.8276,440.8356,1.915,0.5276,440.8356,80.197,180.7326,11.3439,12.0453,116.2812
AWG,2.0517,47.9839,63.9484,264.5223,1.0,228.0747,64.8567,0.7877,1.0,0.9477,1.0351,1.1173,47.8012,1.0351,0.2101,1128.1282,0.5587,0.7734,3.8354,2.8188,0.5587,42.9337,6.8213,1.5359,1.1173,0.719,1115.0089,0.5514,481.6721,3.7361,2284.8253,371.2997,13.4078,58.3543,13.1367,99.2855,3.9482,30.725,80.9987,10.3209,8.3799,28.8893,0.5292,1.2073,0.4529,3.9482,0.4529,1.6917,0.4529,4.2983,0.4529,30.2068,4956.0832,4.2748,116.88,4.387,13.6858,3.9874,61.4118,201.6828,8079.3894,1.9038,0.4529,42.935,815.4344,23454.5821,73.0456,0.4529,86.4049,0.3961,72.9005,64.9707,46.5676,2263.4437,0.7877,260.3586,708.1664,0.1674,0.4655,243.6358,7755.3803,842.1788,198.4962,84.3882,8.9325,2.6762,5.4533,10.4811,2230.7752,32.6268,1023.9661,1732.7269,4.5186,20.3691,23.8266,8.6309,457.6608,11.2629,2.4316,35.8675,8.9325,231.7935,20.0159,5.2933,68.6939,0.8707,0.2148,0.5587,2.1242,1.9862,29.335,103.615,2.4849,3743.1663,2.0335,2.6124,62.1465,37.2105,589.5977,2.095,4.4294,7.3504,249.3911,5.5507,0.7734,0.4529,7033.9878,323.1807,11.6409,237.5539,12.9659,1388.9606,8.9325,19.1998,6.9717,1.9548,1.5743,1.2817,8.3545,3.7745,0.7877,16.5247,1297.9845,16.8402,1990.0075,0.5587,23.0409,6194.9423,2.5469,12823.737,63.804,1.4348,347.1448,1.5084,0.4156,347.1448,63.1527,139.9186,8.9325,9.5069,91.5893
AZN,2.1649,50.507,67.311,278.8025,1.0552,240.0,68.176,0.8291,1.0552,1.0,1.0891,1.179,51.0273,1.0891,0.2217,1208.8725,0.5895,0.8156,4.0442,2.9593,0.5895,45.3194,7.1216,1.7113,1.179,0.7558,1177.3177,0.5795,502.1386,3.9319,2379.104,391.7238,14.148,61.4036,13.6755,104.7666,4.1545,32.3704,85.2574,10.8959,8.8425,30.5251,0.5569,1.2695,0.4765,4.1545,0.4765,1.7877,0.4765,4.4294,0.4765,31.8248,5221.5569,4.5112,123.1407,4.6286,14.4055,4.1958,64.1176,211.9261,8471.6409,2.0043,0.4765,45.3201,859.1133,24760.261,76.8893,0.4765,90.7719,0.418,76.8231,68.2011,49.0781,2384.6855,0.829,273.9633,749.712,0.1766,0.4913,258.3204,7313.9489,888.6716,208.9345,88.8251,9.4349,2.8196,5.8759,11.0598,2380.3458,34.4832,1089.7263,1825.5408,4.7674,21.4602,25.4254,9.0851,478.7701,11.7801,2.5522,37.7489,9.4349,244.3745,21.0684,5.5457,72.5111,0.9157,0.2267,0.5895,2.2387,2.0906,30.7491,109.3915,2.6184,4018.2118,2.1458,2.756,65.5742,39.2054,607.3833,2.2106,4.7236,7.7367,261.6,5.8224,0.8156,0.4765,7410.7649,340.492,12.2644,250.1434,13.6434,1461.9775,9.4349,20.0136,7.3605,2.0632,1.8006,1.358,8.8064,3.9979,0.829,17.3843,1368.2008,17.8039,2082.8025,0.5895,24.0571,6567.1997,2.6875,13502.3709,67.561,1.5234,365.2845,1.5917,0.4385,365.2845,66.4527,147.2754,9.4355,9.9924,93.7634
