,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.0427,30.3007,133.4673,0.4874,123.5833,30.0693,0.363,0.4874,0.4622,0.4851,0.5446,23.287,0.4851,0.1024,545.8956,0.2723,0.3705,1.8709,1.2976,0.2723,20.7119,3.149,0.8237,0.5446,0.3409,541.9284,0.2544,212.4593,1.7357,1025.1955,177.4741,6.5351,27.35,6.1096,48.3924,1.8505,14.9634,38.9486,5.0123,4.0844,14.0195,0.248,0.5687,0.2078,1.8505,0.2078,0.8651,0.2078,2.231,0.2078,14.9146,2427.5203,2.0904,56.8606,2.1325,6.6754,1.8688,28.9529,92.8136,3923.8589,0.8787,0.2078,20.7122,396.7025,11424.1389,35.3933,0.2078,41.7863,0.1931,33.7051,31.4484,26.9921,1099.8623,0.363,122.0271,333.2498,0.08159,0.2269,131.754,3486.4215,410.4833,77.9114,41.6942,3.9782,1.2676,2.5839,4.9944,828.7,15.2593,481.2868,796.3999,2.1965,9.8922,12.0539,4.1908,223.3908,5.4717,1.1448,17.5061,3.9782,113.9215,9.7813,2.3682,33.139,0.3941,0.1047,0.2723,1.0163,0.96,14.17,49.6039,1.1649,1927.6325,0.9912,1.2262,29.2091,26.4638,285.6519,1.0211,2.1549,3.9179,121.2761,2.5842,0.3705,0.2078,3170.368,157.2296,5.611,117.164,6.077,684.9104,3.9782,9.1962,3.2983,0.953,0.76,0.6061,4.0377,1.8449,0.363,7.823,634.0348,8.0112,980.2812,0.2723,11.3282,3074.0191,1.1853,6227.478,30.3654,0.6955,162.7028,0.7352,0.1975,162.7028,29.599,68.2341,3.9784,4.8827,37.6271
AFN,0.04159,1.0,1.2603,5.5827,0.02027,5.1896,1.2515,0.01506,0.02027,0.01926,0.02019,0.02265,0.9787,0.02019,0.004258,23.4304,0.01133,0.0154,0.07799,0.05383,0.01133,0.8615,0.1304,0.03696,0.02265,0.01414,22.838,0.01059,8.8162,0.0721,43.0079,7.3309,0.2718,1.1382,0.2544,2.0128,0.07701,0.6242,1.62,0.2081,0.1699,0.5863,0.01032,0.02367,0.008635,0.07701,0.008635,0.03691,0.008635,0.08342,0.008635,0.627,102.0544,0.08724,2.3905,0.08865,0.2776,0.07778,1.2165,3.8622,162.4569,0.03646,0.008635,0.8615,16.6776,478.2549,1.4721,0.008635,1.7337,0.00803,1.4032,1.3019,1.1755,46.2389,0.01506,5.0785,13.859,0.003393,0.009438,5.4961,132.4491,17.0731,3.2452,1.7342,0.1651,0.05329,0.1099,0.2081,46.1951,0.6391,20.1739,33.4811,0.0913,0.4159,0.5088,0.1746,9.3345,0.2269,0.04772,0.7325,0.1651,4.7125,0.4068,0.09818,1.3784,0.01635,0.004355,0.01133,0.0424,0.03993,0.5893,2.0672,0.04871,79.1203,0.04122,0.05108,1.2157,1.2087,11.612,0.04247,0.09177,0.163,5.1349,0.1076,0.0154,0.008635,133.2842,6.61,0.2359,4.9131,0.2529,28.4873,0.1651,0.3822,0.1486,0.03993,0.03352,0.02548,0.168,0.07713,0.01506,0.3261,26.4832,0.3348,41.3757,0.01133,0.4744,131.4879,0.0493,258.6274,1.262,0.02917,6.7713,0.03058,0.008216,6.7713,1.2318,2.838,0.1651,0.2028,1.5787
ALL,0.033,0.7935,1.0,4.3869,0.01609,4.078,0.993,0.01196,0.01609,0.01529,0.01603,0.01797,0.7765,0.01603,0.003379,18.4116,0.008986,0.01223,0.06188,0.04273,0.008986,0.6839,0.1035,0.02932,0.01797,0.01123,17.9462,0.008405,6.9984,0.05724,34.1255,5.8169,0.2157,0.9036,0.202,1.5971,0.06113,0.4953,1.2854,0.1651,0.1348,0.4607,0.008194,0.01878,0.006854,0.06113,0.006854,0.029,0.006854,0.06555,0.006854,0.4927,80.1946,0.06923,1.8784,0.07037,0.2203,0.06174,0.9559,3.0658,128.961,0.02894,0.006854,0.6839,13.1053,375.8137,1.1681,0.006854,1.3756,0.006371,1.1139,1.033,0.9237,36.3346,0.01196,4.0314,11.0015,0.002693,0.007489,4.3609,105.0945,13.547,2.575,1.376,0.131,0.04188,0.08724,0.1652,36.3002,0.5022,16.0074,26.3095,0.07248,0.3268,0.4037,0.1386,7.3351,0.1802,0.03788,0.5756,0.131,3.7392,0.3228,0.07794,1.0942,0.01298,0.003455,0.008986,0.03364,0.03168,0.4678,1.6403,0.03865,62.7796,0.03271,0.04055,0.9646,0.9591,9.1247,0.0337,0.07281,0.1293,4.0351,0.08542,0.01223,0.006854,104.735,5.1942,0.1854,3.8607,0.2008,22.6038,0.131,0.3034,0.1168,0.03138,0.0266,0.02022,0.1334,0.0612,0.01196,0.2588,20.8105,0.2658,32.5131,0.008986,0.3764,103.3235,0.03912,205.2124,1.0014,0.02314,5.3752,0.02426,0.006519,5.3752,0.9779,2.2519,0.131,0.1593,1.2406
AMD,0.007492,0.1791,0.2279,1.0,0.003652,0.9296,0.2252,0.002714,0.003652,0.003461,0.003632,0.00408,0.1764,0.003632,0.0007671,4.1969,0.00204,0.002774,0.01409,0.009674,0.00204,0.1555,0.02362,0.006065,0.00408,0.002545,4.0908,0.001907,1.5918,0.013,7.6987,1.3294,0.04896,0.2047,0.0458,0.3626,0.01385,0.1123,0.2913,0.03742,0.0306,0.105,0.001857,0.004279,0.001551,0.01385,0.001551,0.006482,0.001551,0.01494,0.001551,0.1123,18.2803,0.01576,0.4282,0.01597,0.05025,0.01399,0.2179,0.6954,29.3994,0.006578,0.001551,0.1555,2.9874,85.5951,0.2653,0.001551,0.3132,0.001446,0.2532,0.2343,0.2022,8.2825,0.002714,0.9135,2.505,0.00061129,0.0017,0.9821,23.7446,3.0755,0.5731,0.3132,0.02975,0.009546,0.01987,0.0374,8.2746,0.1145,3.6393,5.9973,0.01645,0.07449,0.0914,0.03164,1.672,0.041,0.008577,0.1312,0.02975,0.851,0.07318,0.01763,0.2488,0.002943,0.00078443,0.00204,0.007731,0.007211,0.1062,0.3734,0.008763,14.2313,0.007426,0.009195,0.2188,0.1962,2.08,0.007651,0.01657,0.0295,0.9198,0.01933,0.002774,0.001551,23.8743,1.184,0.04225,0.88,0.04549,5.14,0.02975,0.0689,0.02471,0.007143,0.006002,0.004579,0.03028,0.0139,0.002714,0.05849,4.7438,0.06026,7.4114,0.00204,0.08703,23.0319,0.00888,46.8074,0.2296,0.005285,1.218,0.005508,0.001478,1.218,0.2216,0.5122,0.02975,0.03632,0.2828
ANG,2.0517,49.3278,62.1671,273.8317,1.0,253.5529,61.6925,0.7447,1.0,0.9483,0.9953,1.1173,47.7774,0.9953,0.2101,1120.001,0.5587,0.7602,3.8385,2.6623,0.5587,42.4941,6.4607,1.6899,1.1173,0.6994,1111.8615,0.522,435.8977,3.5611,2103.3689,364.1193,13.4078,56.1133,12.535,99.2855,3.7966,30.7001,79.9099,10.2835,8.3799,28.7634,0.5089,1.1668,0.4263,3.7966,0.4263,1.7749,0.4263,4.5773,0.4263,30.5999,4980.4851,4.2887,116.6596,4.3753,13.6957,3.8343,59.4019,190.4234,8050.4871,1.8027,0.4263,42.4948,813.9049,23438.6314,72.6155,0.4263,85.7319,0.3961,69.152,64.522,55.379,2256.561,0.7447,250.3601,683.7206,0.1674,0.4655,270.3165,7153.0072,842.1788,159.8489,85.543,8.162,2.6007,5.3014,10.2468,1700.2238,31.3071,987.4446,1633.9546,4.5065,20.2956,24.7306,8.5982,458.3256,11.2261,2.3488,35.9169,8.162,233.7301,20.0681,4.8589,67.9905,0.8086,0.2148,0.5587,2.0852,1.9697,29.0723,101.7712,2.3901,3954.8774,2.0335,2.5158,59.9276,54.2951,586.0652,2.095,4.4211,8.0382,248.8192,5.3019,0.7602,0.4263,6504.5679,322.5843,11.512,240.3826,12.4679,1405.2143,8.162,18.8675,6.767,1.9552,1.5592,1.2435,8.2841,3.7851,0.7447,16.0503,1300.834,16.4364,2011.2193,0.5587,23.2418,6306.8911,2.4318,12776.7671,62.3,1.4269,333.8135,1.5084,0.4053,333.8135,60.7275,139.9943,8.1624,10.0178,77.1987
AOA,0.008092,0.1927,0.2452,1.0758,0.003944,1.0,0.2423,0.002928,0.003944,0.003741,0.003898,0.004407,0.1898,0.003898,0.00082845,4.5149,0.002203,0.002999,0.01516,0.01055,0.002203,0.1676,0.02541,0.007172,0.004407,0.002752,4.4243,0.002046,1.7279,0.01394,8.2819,1.4301,0.05288,0.2198,0.04969,0.3916,0.01487,0.1208,0.3134,0.04076,0.03305,0.1145,0.001993,0.004603,0.001673,0.01487,0.001673,0.007112,0.001673,0.01607,0.001673,0.1208,19.6653,0.01695,0.4606,0.01734,0.05405,0.01502,0.2344,0.7548,31.9124,0.007146,0.001673,0.1685,3.2137,92.1569,0.2879,0.001673,0.3369,0.001562,0.2702,0.2576,0.2265,8.91,0.002928,0.9806,2.7103,0.00066018,0.001836,1.1201,25.5435,3.3215,0.6165,0.3369,0.0322,0.01027,0.02179,0.04048,8.9015,0.1231,3.915,6.4516,0.01778,0.08014,0.09833,0.03403,1.7987,0.0445,0.009311,0.1444,0.0322,0.9325,0.07873,0.01913,0.2682,0.003205,0.00084717,0.002203,0.008317,0.007758,0.1152,0.4017,0.0094,15.3094,0.00802,0.009973,0.2356,0.2287,2.2376,0.008262,0.01783,0.03174,0.9901,0.02086,0.003014,0.001673,25.6831,1.2737,0.04545,0.9467,0.04883,5.5294,0.0322,0.07479,0.02864,0.007694,0.006457,0.004926,0.03284,0.01495,0.002928,0.06292,5.206,0.06515,7.9729,0.002215,0.09363,25.3369,0.00964,50.3535,0.247,0.005686,1.3074,0.005949,0.001606,1.3074,0.2378,0.551,0.0322,0.03907,0.3042
ARS,0.03326,0.799,1.007,4.4404,0.01621,4.1277,1.0,0.01205,0.01621,0.01539,0.01613,0.01811,0.782,0.01613,0.003405,18.6359,0.009056,0.0123,0.06222,0.0431,0.009056,0.6898,0.1042,0.02953,0.01811,0.01131,18.1648,0.008445,7.0903,0.05774,34.0943,5.9022,0.2173,0.9094,0.203,1.6094,0.06153,0.4976,1.2944,0.1659,0.1358,0.4663,0.008247,0.01896,0.006882,0.06153,0.006882,0.02935,0.006882,0.06635,0.006882,0.4987,81.1715,0.06952,1.9013,0.07089,0.2219,0.06214,0.9676,3.084,137.3602,0.02912,0.006882,0.6898,13.265,380.3922,1.1749,0.006882,1.3853,0.00642,1.112,1.0403,0.9349,36.7773,0.01205,4.0574,11.1054,0.002713,0.007546,4.4259,105.8321,13.6512,2.5931,1.3857,0.1318,0.04239,0.08768,0.1663,36.7424,0.5083,16.1197,26.6301,0.07301,0.3308,0.4066,0.1395,7.4244,0.181,0.03813,0.5826,0.1318,3.7655,0.3251,0.07824,1.1036,0.01304,0.003482,0.009056,0.0338,0.03191,0.4719,1.6497,0.03881,64.1067,0.03296,0.0408,0.9714,0.9212,9.2359,0.03396,0.07333,0.1302,4.0842,0.08562,0.0123,0.006882,106.0109,5.2575,0.1876,3.9077,0.2021,22.7625,0.1318,0.3046,0.1182,0.03176,0.02678,0.02036,0.1343,0.06163,0.01205,0.2598,21.0641,0.2674,32.9092,0.009056,0.3767,104.5822,0.03924,206.6532,1.0084,0.02331,5.4098,0.02445,0.006569,5.4098,0.9842,2.2677,0.1318,0.1613,1.2557
AUD,2.755,66.3958,83.6412,368.4988,1.3428,341.5155,82.999,1.0,1.3428,1.2757,1.3365,1.5004,64.1684,1.3371,0.2821,1503.9638,0.7502,1.0211,5.1637,3.5765,0.7502,57.0927,8.6552,2.2726,1.5004,0.9392,1477.5525,0.701,587.0087,4.7809,2829.6703,489.8725,18.0043,75.3506,16.8757,133.3226,5.0981,41.3013,107.5404,13.7982,11.2527,38.3558,0.6833,1.565,0.5721,5.0981,0.572,2.388,0.5721,6.1306,0.5721,41.0903,6687.9204,5.7692,156.6534,5.8763,18.4261,5.1488,79.7664,255.7407,10813.2453,2.4225,0.5721,57.0951,1092.9319,31541.3861,97.739,0.5721,115.0643,0.5319,92.7613,86.3651,74.4938,3030.1668,1.0,336.1908,918.7235,0.2248,0.6251,363.5945,9632.1681,1130.895,214.5153,115.0995,10.9814,3.4923,7.0615,13.7844,2265.4103,42.1875,1325.9871,2194.1153,6.0529,27.2534,33.1482,11.5898,613.0894,15.0724,3.1594,47.7669,10.9814,312.7757,27.0068,6.5233,91.3483,1.0855,0.2884,0.7502,2.7984,2.6502,39.0653,136.9069,3.2147,5322.1204,2.7307,3.3829,80.4227,72.9675,784.2134,2.8132,5.9384,10.8144,330.6558,7.1219,1.0211,0.5721,8734.4971,433.1742,15.4585,321.5398,16.7423,1890.8176,10.9814,25.341,9.0994,2.6303,2.0873,1.6706,11.1274,5.1199,1.0,21.5426,1734.5623,22.1269,2690.0324,0.7501,31.2543,8485.3892,3.2546,17195.4092,83.6955,1.9168,448.2544,2.0255,0.5459,448.2544,81.5467,188.3709,10.9805,13.4015,103.6644
AWG,2.0517,49.3278,62.1671,273.8317,1.0,253.5529,61.6925,0.7447,1.0,0.9483,0.9953,1.1173,47.7774,0.9953,0.2101,1120.001,0.5587,0.7602,3.8385,2.6623,0.5587,42.4941,6.4607,1.6899,1.1173,0.6994,1111.8615,0.522,435.8977,3.5611,2103.3689,364.1193,13.4078,56.1133,12.535,99.2855,3.7966,30.7001,79.9099,10.2835,8.3799,28.7634,0.5089,1.1668,0.4263,3.7966,0.4263,1.7749,0.4263,4.5773,0.4263,30.5999,4980.4851,4.2887,116.6596,4.3753,13.6957,3.8343,59.4019,190.4234,8050.4871,1.8027,0.4263,42.4948,813.9049,23438.6314,72.6155,0.4263,85.7319,0.3961,69.152,64.522,55.379,2256.561,0.7447,250.3601,683.7206,0.1674,0.4655,270.3165,7153.0072,842.1788,159.8489,85.543,8.162,2.6007,5.3014,10.2468,1700.2238,31.3071,987.4446,1633.9546,4.5065,20.2956,24.7306,8.5982,458.3256,11.2261,2.3488,35.9169,8.162,233.7301,20.0681,4.8589,67.9905,0.8086,0.2148,0.5587,2.0852,1.9697,29.0723,101.7712,2.3901,3954.8774,2.0335,2.5158,59.9276,54.2951,586.0652,2.095,4.4211,8.0382,248.8192,5.3019,0.7602,0.4263,6504.5679,322.5843,11.512,240.3826,12.4679,1405.2143,8.162,18.8675,6.767,1.9552,1.5592,1.2435,8.2841,3.7851,0.7447,16.0503,1300.834,16.4364,2011.2193,0.5587,23.2418,6306.8911,2.4318,12776.7671,62.3,1.4269,333.8135,1.5084,0.4053,333.8135,60.7275,139.9943,8.1624,10.0178,77.1987
AZN,2.1635,51.908,65.419,288.9184,1.0545,267.3298,64.9629,0.7839,1.0545,1.0,1.0496,1.1782,50.8007,1.0496,0.2215,1206.9645,0.5891,0.8013,4.0484,2.7958,0.5891,44.8584,6.7683,1.7143,1.1782,0.7353,1176.4513,0.5508,457.7882,3.7522,2232.4524,380.5329,14.1388,59.1727,13.2394,104.6984,4.0035,32.399,84.0898,10.8076,8.8367,30.2031,0.5366,1.2285,0.4483,4.0035,0.4483,1.8825,0.4483,4.297,0.4483,32.2995,5257.113,4.5286,123.1391,4.6126,14.4121,4.0433,62.6658,200.8119,8435.7061,1.8984,0.4483,44.8586,859.1111,24765.1814,76.664,0.4483,89.9912,0.4177,73.0714,67.5782,58.4911,2381.8957,0.7839,264.0101,722.5296,0.1765,0.4909,284.1735,6875.1676,888.0931,168.453,90.0176,8.5882,2.7451,5.7071,10.8054,2379.6402,32.9207,1047.1857,1724.7083,4.751,21.4228,26.4123,9.0655,480.8458,11.7843,2.4781,37.7312,8.5882,244.6161,21.1179,5.0929,71.7735,0.8501,0.2265,0.5891,2.2009,2.0727,30.5986,107.3057,2.5327,4106.9732,2.1444,2.6555,63.1756,59.5009,598.1671,2.2092,4.7635,8.4587,264.5158,5.5893,0.8013,0.4483,6865.847,340.5014,12.1514,253.0869,13.1477,1478.7178,8.5882,19.8447,7.1474,2.0638,1.74,1.3227,8.7419,4.0038,0.7839,16.9297,1364.2237,17.4075,2131.3825,0.5891,24.6227,6591.282,2.5643,13424.7863,65.5093,1.514,352.0135,1.5906,0.4273,352.0135,64.0385,147.317,8.5882,10.4443,81.3236
BAM,2.0613,49.5303,62.3951,275.35,1.0047,256.5213,61.9957,0.7482,1.0047,0.9528,1.0,1.1226,48.0326,1.0,0.211,1121.7294,0.5613,0.7638,3.857,2.6746,0.5613,42.6942,6.4807,1.6976,1.1226,0.7026,1117.029,0.5247,438.2426,3.5787,2113.5917,365.9103,13.471,56.3776,12.6037,99.753,3.8144,30.8497,80.2236,10.3282,8.4194,28.9544,0.5113,1.1727,0.4283,3.8144,0.4283,1.7844,0.4283,4.5998,0.4283,30.7421,5003.6319,4.3093,117.2017,4.3974,13.7456,3.8523,59.678,191.4697,8099.792,1.8132,0.4283,42.679,817.6875,23568.3833,72.9631,0.4283,85.4025,0.398,69.5116,64.7215,55.6633,2267.0484,0.7482,251.5391,686.5914,0.1682,0.4677,271.6503,7153.3595,846.1448,160.6803,85.8626,8.2004,2.6128,5.2914,10.2948,1699.7597,31.5442,992.7399,1641.5484,4.5278,20.3899,24.827,8.6458,460.007,11.2884,2.3614,35.84,8.2004,233.3261,20.1467,4.8837,68.3107,0.8125,0.2158,0.5613,2.0949,1.977,29.1813,102.2618,2.4033,3975.3811,2.0431,2.5286,60.2062,54.5605,588.403,2.1048,4.4477,8.0674,249.9756,5.3295,0.7641,0.4283,6534.7979,324.0835,11.5655,241.2545,12.5267,1410.5225,8.2004,18.958,6.7993,1.9655,1.5641,1.2513,8.3292,3.8605,0.7482,16.1052,1301.4592,16.5257,2018.3578,0.5613,23.3451,6340.4606,2.4431,12801.5749,62.6883,1.4356,335.3855,1.5155,0.4076,335.3855,61.0135,140.522,8.2066,10.0553,77.3864
BBD,1.8362,44.1484,55.6396,245.0794,0.895,226.9299,55.2148,0.6665,0.895,0.8487,0.8908,1.0,42.7608,0.8908,0.188,1002.4009,0.5,0.6804,3.4355,2.3828,0.5,38.0322,5.7823,1.5125,1.0,0.626,995.1161,0.4672,390.1284,3.1872,1882.5152,325.8868,12.0,50.2214,11.2188,88.8605,3.3979,27.4766,71.5193,9.2038,7.5,25.7433,0.4555,1.0442,0.3815,3.3979,0.3816,1.5885,0.3815,4.0967,0.3815,27.3869,4457.5341,3.8384,104.4103,3.9159,12.2577,3.4317,53.1647,170.4289,7205.1859,1.6134,0.3815,38.0329,728.4449,20977.5751,64.9909,0.3815,76.7301,0.3545,61.891,57.7472,49.5642,2019.6221,0.6665,224.0723,611.9299,0.1498,0.4167,241.9333,6401.9415,753.75,143.0648,76.561,7.305,2.3276,4.7447,9.1709,1521.7003,28.0198,883.7629,1462.3894,4.0334,18.1645,22.1339,7.6954,410.2014,10.0474,2.1022,32.1456,7.305,209.1884,17.961,4.3487,60.8515,0.7237,0.1922,0.5,1.8662,1.7628,26.0197,91.0852,2.1391,3539.6153,1.82,2.2516,53.6352,48.5941,524.5283,1.875,3.9569,7.1942,222.6932,4.7452,0.6804,0.3815,5821.5883,288.7129,10.3032,215.1424,11.1588,1257.6668,7.305,16.8864,6.0564,1.7499,1.3955,1.113,7.4143,3.3877,0.6665,14.3651,1164.2465,14.7106,1800.0413,0.5,20.8014,5644.6676,2.1764,11435.2065,55.7585,1.277,298.7631,1.35,0.3627,298.7631,54.3511,125.2949,7.3053,8.9659,69.0928
BDT,0.04294,1.0218,1.2878,5.6686,0.02093,5.2694,1.2788,0.01558,0.02093,0.01968,0.02082,0.02339,1.0,0.02082,0.004397,23.7906,0.01169,0.01591,0.07969,0.05502,0.01169,0.8834,0.1332,0.03776,0.02339,0.01463,23.1891,0.01093,9.0109,0.0743,43.9452,7.4907,0.2806,1.1737,0.2601,2.0781,0.07941,0.6378,1.6553,0.2126,0.1754,0.5953,0.01064,0.02418,0.008924,0.07941,0.008923,0.03747,0.008924,0.0847,0.008924,0.6367,103.6234,0.08915,2.4272,0.09157,0.2837,0.0802,1.2352,3.8854,164.9561,0.03726,0.008924,0.8835,16.934,485.6078,1.5199,0.008924,1.7715,0.00829,1.4482,1.3303,1.1935,46.9498,0.01559,5.2368,14.1853,0.003504,0.009744,5.6158,135.3359,17.6271,3.3158,1.772,0.1713,0.05411,0.1123,0.2127,46.9053,0.6489,20.664,33.9959,0.09432,0.4223,0.5092,0.1785,9.478,0.232,0.04877,0.7437,0.1713,4.8152,0.4157,0.1017,1.4135,0.01692,0.004496,0.01169,0.04332,0.0408,0.6036,2.1123,0.04916,80.8447,0.04256,0.05221,1.2422,1.235,11.7905,0.04385,0.09377,0.1665,5.2139,0.111,0.01591,0.008924,135.3333,6.7117,0.2395,4.9886,0.2608,29.1082,0.1713,0.3952,0.1509,0.04054,0.03425,0.02604,0.1717,0.07881,0.01559,0.333,26.8903,0.3422,42.0119,0.01169,0.4847,133.5094,0.0509,264.2636,1.2895,0.0298,6.9825,0.03157,0.008482,6.9825,1.2703,2.8999,0.1713,0.2059,1.603
BGN,2.0613,49.5303,62.3951,275.35,1.0047,256.5213,61.9957,0.7479,1.0047,0.9528,1.0,1.1226,48.0326,1.0,0.211,1121.7294,0.5613,0.7638,3.857,2.6734,0.5613,42.6942,6.4807,1.6976,1.1226,0.7023,1117.029,0.5247,438.2426,3.5778,2113.5917,365.9103,13.471,56.3776,12.6036,99.753,3.8144,30.8497,80.2236,10.3282,8.4194,28.9544,0.5113,1.1727,0.4283,3.8144,0.4282,1.7844,0.4283,4.5998,0.4283,30.7421,5003.6319,4.3093,117.2017,4.3965,13.7456,3.8523,59.678,191.446,8092.7866,1.8122,0.4283,42.6797,817.6875,23568.3833,72.9696,0.4283,85.4025,0.398,69.5101,64.7215,55.6633,2267.0484,0.7482,251.5391,686.5666,0.1682,0.4677,271.6503,7153.3595,846.1448,160.6803,85.8626,8.2004,2.6128,5.2914,10.2948,1699.7597,31.5442,992.7399,1641.5484,4.5278,20.3899,24.827,8.6458,460.007,11.282,2.3617,35.84,8.2004,233.3261,20.1467,4.8811,68.3107,0.8121,0.2158,0.5613,2.0949,1.977,29.1817,102.2618,2.4044,3975.3811,2.0431,2.5288,60.2062,54.5605,588.403,2.1048,4.4477,8.0674,249.9756,5.3294,0.7639,0.4283,6534.7979,324.0835,11.5655,241.2545,12.5267,1410.5225,8.2004,18.9545,6.7993,1.9655,1.5641,1.2513,8.3282,3.8605,0.7482,16.1052,1301.4592,16.5257,2018.3578,0.5612,23.3451,6340.4606,2.4431,12801.5749,62.6883,1.4356,335.3855,1.5155,0.4076,335.3855,61.0135,140.522,8.2027,10.0553,77.3864
BHD,9.7673,234.8317,295.9553,1303.6138,4.7606,1207.0738,293.6956,3.5453,4.7606,4.5145,4.7383,5.3191,227.4511,4.7383,1.0,5331.9196,2.6596,3.6192,18.2737,12.6743,2.6596,202.299,30.7568,8.0451,5.3191,3.3296,5293.1707,2.4852,2075.1513,16.953,10013.3786,1733.4403,63.8298,267.1353,59.6746,472.6622,18.074,146.152,380.422,48.9561,39.8936,136.9324,2.4227,5.5545,2.0295,18.074,2.0295,8.4497,2.0295,21.7911,2.0295,145.675,23710.2879,20.4171,555.374,20.8292,65.2004,18.2536,282.7912,906.5369,38325.457,8.5821,2.0295,202.3025,3874.7069,111582.8463,345.6963,2.0295,408.1386,1.8856,329.2075,307.1658,263.6393,10742.6707,3.5452,1191.8739,3254.9464,0.7969,2.2163,1286.879,34052.8802,4009.3085,760.9828,407.2394,38.8562,12.3809,25.2379,48.7813,8094.1506,149.0417,4700.8667,7778.6669,21.454,96.6199,117.7336,40.9328,2181.9223,53.4436,11.1817,170.9873,38.8562,1112.7044,95.5372,23.1313,323.6783,3.8493,1.0226,2.6596,9.9266,9.3768,138.4027,484.4957,11.3783,18827.7408,9.6809,11.9766,285.2937,258.4792,2790.0444,9.9734,21.0474,38.2671,1184.5382,25.2405,3.6192,2.0295,30965.8951,1535.707,54.8042,1144.3747,59.3553,6689.7169,38.8562,89.8215,32.2152,9.3082,7.4227,5.92,39.4378,18.0197,3.5452,76.4099,6192.8003,78.248,9574.6877,2.6596,110.646,30024.8274,11.5767,60825.5666,296.5879,6.7927,1589.1652,7.1809,1.9293,1589.1652,289.1017,666.4621,38.858,47.6912,367.5151
