,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.2936,30.6467,119.5619,0.4874,116.792,32.773,0.3769,0.4874,0.4618,0.4967,0.5446,23.9845,0.4967,0.1024,550.6068,0.2723,0.3741,1.8696,1.3062,0.2723,21.1278,3.2762,0.7511,0.5446,0.3427,546.0963,0.2619,221.7731,1.8141,1015.252,187.1531,6.5351,28.0033,6.2601,48.3924,1.8947,14.9864,39.5443,5.0666,4.0844,14.1412,0.254,0.5844,0.2177,1.8947,0.2177,0.8079,0.2177,2.1935,0.2177,14.7129,2404.523,2.0931,56.8562,2.137,6.6913,1.9135,30.9192,99.5763,3913.3081,0.908,0.2177,21.1283,396.6562,11424.0196,34.8461,0.2177,41.8735,0.1931,35.5664,31.9985,22.1738,1104.1643,0.3769,124.9417,339.6062,0.08159,0.2269,118.1112,4238.3038,410.4833,96.566,41.1957,4.2242,1.2924,2.6323,5.1814,1088.0813,15.6923,498.6653,849.4811,2.2011,9.913,11.706,4.1985,280.3433,5.331,1.191,17.5611,4.2242,113.297,9.7619,2.5682,33.8044,0.4179,0.1047,0.2723,1.0089,0.9658,14.3972,53.6516,1.1618,1855.2297,0.9912,1.2522,29.8235,17.0362,288.1262,1.0211,2.1678,3.5062,121.2256,2.6568,0.3741,0.2177,3526.6338,157.2051,5.6965,127.7818,6.2221,684.255,4.2242,9.3536,3.1858,0.9527,0.7648,0.6267,4.4788,1.8376,0.3769,7.964,634.3667,7.9528,1018.8145,0.2723,10.8734,2994.0006,1.3941,6316.5194,31.1378,0.7003,166.589,0.7352,0.2013,166.589,30.3059,68.0329,4.2242,4.6477,82.6298
AFN,0.04116,1.0,1.2615,5.0027,0.02006,4.6617,1.3464,0.01548,0.02006,0.01902,0.02041,0.02242,0.9964,0.02041,0.004214,23.0514,0.01121,0.01534,0.07712,0.05358,0.01121,0.8658,0.1342,0.03728,0.02242,0.01411,22.4269,0.01071,9.1852,0.07445,42.314,7.6103,0.269,1.1509,0.2579,1.992,0.07787,0.618,1.6278,0.2082,0.1681,0.5827,0.01044,0.02403,0.008892,0.07787,0.008892,0.03386,0.008892,0.08746,0.008892,0.607,99.2066,0.08598,2.3458,0.0876,0.2754,0.07864,1.257,4.1211,161.5986,0.03726,0.008892,0.8658,16.3654,470.7451,1.4344,0.008892,1.7251,0.007947,1.4478,1.3073,0.906,45.556,0.01548,5.135,13.9239,0.003358,0.00934,4.8108,150.8595,16.8967,4.0292,1.6957,0.1734,0.05332,0.1103,0.2129,45.3837,0.6447,20.7204,35.0482,0.09023,0.409,0.4904,0.1729,11.4542,0.219,0.04901,0.7188,0.1734,4.6468,0.4018,0.1053,1.3853,0.01713,0.00431,0.01121,0.04163,0.03975,0.5895,2.2095,0.04794,76.7823,0.0408,0.05157,1.2271,0.6983,11.4378,0.04203,0.09037,0.1443,5.0017,0.1093,0.01534,0.008892,145.503,6.486,0.235,5.2146,0.2557,28.1663,0.1734,0.3836,0.1275,0.03918,0.03386,0.02574,0.1839,0.07587,0.01548,0.3274,26.1098,0.3294,42.3048,0.01121,0.4474,123.1179,0.05738,260.3065,1.2795,0.02912,6.8467,0.03026,0.008287,6.8467,1.2456,2.8005,0.1734,0.1937,3.2664
ALL,0.03263,0.7927,1.0,3.9646,0.0159,3.6944,1.0673,0.01228,0.0159,0.01507,0.01619,0.01777,0.7898,0.01619,0.003341,18.2679,0.008885,0.01217,0.06113,0.04249,0.008885,0.6867,0.1064,0.02955,0.01777,0.01119,17.773,0.008497,7.2848,0.05905,33.5423,6.0327,0.2132,0.9128,0.2045,1.579,0.06176,0.4899,1.2903,0.165,0.1333,0.4618,0.008278,0.01905,0.007053,0.06176,0.007053,0.02683,0.007053,0.06931,0.007053,0.4811,78.6198,0.06816,1.859,0.06947,0.2183,0.06237,0.9961,3.2685,128.1639,0.02955,0.007053,0.6867,12.9693,373.0588,1.137,0.007053,1.3675,0.006299,1.1483,1.0363,0.718,36.1025,0.01228,4.0726,11.043,0.002662,0.007404,3.8136,119.5861,13.394,3.1939,1.3442,0.1375,0.04226,0.08745,0.1688,35.966,0.5109,16.425,27.7752,0.07156,0.3241,0.3887,0.137,9.0773,0.1737,0.03887,0.5696,0.1375,3.6835,0.3185,0.0835,1.0987,0.01359,0.003416,0.008885,0.033,0.03151,0.4676,1.7514,0.038,60.8653,0.03234,0.0409,0.9727,0.5536,9.0643,0.03332,0.07164,0.1144,3.9638,0.08669,0.01217,0.007053,115.3091,5.1401,0.1863,4.1325,0.2028,22.3274,0.1375,0.3043,0.1011,0.03105,0.02684,0.0204,0.1458,0.06014,0.01228,0.2595,20.6917,0.2612,33.526,0.008885,0.3547,97.5692,0.04549,206.3449,1.0142,0.02308,5.4301,0.02399,0.006569,5.4301,0.9878,2.2199,0.1375,0.1535,2.5886
AMD,0.008364,0.1999,0.2522,1.0,0.004077,0.9318,0.2696,0.003149,0.004077,0.00387,0.004155,0.004555,0.1996,0.004155,0.00085631,4.6078,0.002277,0.003134,0.01543,0.01094,0.002277,0.177,0.02687,0.006214,0.004555,0.002868,4.483,0.002188,1.8549,0.01525,8.4489,1.5303,0.05466,0.2342,0.05245,0.4047,0.01585,0.1235,0.3262,0.04248,0.03416,0.1165,0.002124,0.004812,0.001815,0.01585,0.001815,0.006758,0.001815,0.01748,0.001815,0.1213,19.8306,0.01722,0.4689,0.01789,0.05507,0.01601,0.2513,0.8427,32.7315,0.007628,0.001815,0.177,3.2713,95.5527,0.2928,0.001815,0.3453,0.001615,0.2969,0.2618,0.1855,9.1063,0.003149,1.0451,2.8446,0.00068239,0.001898,0.9878,30.1824,3.4332,0.8068,0.3392,0.03544,0.01066,0.02209,0.04342,9.0718,0.1289,4.1496,7.0058,0.01843,0.08175,0.09814,0.03465,2.2896,0.04459,0.009962,0.1437,0.03544,0.9306,0.08032,0.02147,0.2833,0.00349,0.00087567,0.002277,0.008326,0.007998,0.1204,0.4423,0.00975,15.3568,0.00829,0.01054,0.2496,0.1411,2.2863,0.00854,0.01802,0.02872,0.9998,0.02219,0.003134,0.001815,29.0848,1.2965,0.04698,1.0424,0.05205,5.6459,0.03544,0.07824,0.02665,0.007983,0.006777,0.005156,0.03778,0.0152,0.003149,0.06547,5.2191,0.0669,8.4564,0.002278,0.08945,25.0423,0.01166,51.9991,0.2555,0.005783,1.3934,0.006149,0.001685,1.3934,0.2535,0.5608,0.03544,0.03872,0.6529
ANG,2.0517,49.8427,62.8771,245.3024,1.0,239.6193,67.2396,0.7732,1.0,0.9474,1.0191,1.1173,49.2084,1.0191,0.2101,1129.6667,0.5587,0.7675,3.8359,2.6799,0.5587,43.3474,6.7217,1.541,1.1173,0.7031,1120.4127,0.5372,455.0066,3.7219,2082.968,383.9776,13.4078,57.4536,12.8438,99.2855,3.8872,30.7473,81.1321,10.395,8.3799,29.0132,0.5211,1.199,0.4466,3.8872,0.4466,1.6576,0.4466,4.5004,0.4466,30.1861,4933.3022,4.2943,116.6505,4.3845,13.7284,3.9259,63.4361,204.2984,8028.8402,1.8629,0.4466,43.3483,813.8099,23438.3866,71.493,0.4466,85.9108,0.3961,72.9707,65.6507,45.4934,2265.3873,0.7732,256.34,696.7619,0.1674,0.4655,242.3259,8695.6261,842.1788,198.1222,84.5203,8.6666,2.6515,5.4006,10.6305,2232.3902,32.1954,1023.0997,1742.86,4.516,20.3383,24.0169,8.6139,575.1737,10.9376,2.4436,36.0297,8.6666,232.4487,20.0283,5.2691,69.3558,0.8575,0.2148,0.5587,2.0699,1.9814,29.5385,110.0758,2.3837,3806.3302,2.0335,2.5692,61.1881,34.9528,591.1416,2.095,4.4475,7.1936,248.7157,5.451,0.7675,0.4466,7235.5098,322.5339,11.6873,262.1669,12.7657,1403.8695,8.6666,19.1906,6.5363,1.9546,1.5691,1.2858,9.1891,3.7703,0.7732,16.3395,1301.5149,16.3166,2090.2772,0.5587,22.3088,6142.7191,2.8602,12959.4511,63.8847,1.4368,341.7866,1.5084,0.413,341.7866,62.178,139.5814,8.6667,9.5356,169.5296
AOA,0.008562,0.2145,0.2707,1.0731,0.004173,1.0,0.2893,0.00317,0.004173,0.004086,0.004174,0.004663,0.2142,0.004174,0.00087662,4.9448,0.002331,0.003203,0.01656,0.01119,0.002331,0.1809,0.02884,0.007951,0.004663,0.002878,4.7709,0.002202,1.8995,0.01526,9.0669,1.6422,0.05595,0.2353,0.05362,0.4143,0.01592,0.1326,0.35,0.04469,0.03497,0.1233,0.002134,0.005164,0.001829,0.01592,0.001829,0.007264,0.001829,0.01876,0.001829,0.1302,21.281,0.01848,0.5032,0.0183,0.05909,0.01608,0.2696,0.8529,33.5183,0.007777,0.001829,0.181,3.5106,100.9804,0.2985,0.001829,0.3705,0.001653,0.2991,0.2786,0.1943,9.7723,0.00317,1.05,2.9088,0.00069857,0.001943,1.027,32.3899,3.5147,0.8658,0.364,0.03551,0.01144,0.02347,0.04572,9.7353,0.1383,4.4531,7.5182,0.01885,0.08773,0.1053,0.03718,2.4571,0.04566,0.0102,0.1548,0.03551,0.9901,0.08619,0.0216,0.2894,0.00358,0.00089643,0.002331,0.008935,0.008583,0.1233,0.4747,0.0103,16.48,0.008486,0.01073,0.2634,0.1506,2.4535,0.008743,0.01934,0.03082,1.0591,0.02234,0.003204,0.001829,31.2121,1.3913,0.05042,1.1186,0.05229,6.0588,0.03551,0.08012,0.02736,0.008405,0.007273,0.005533,0.03836,0.01631,0.00317,0.07026,5.5389,0.06812,9.0749,0.002332,0.09599,26.4103,0.01194,55.8024,0.2741,0.006206,1.4001,0.006295,0.001724,1.4001,0.2547,0.6018,0.03551,0.04155,0.7007
ARS,0.03051,0.7427,0.9369,3.7091,0.01487,3.4563,1.0,0.01144,0.01487,0.01412,0.01512,0.01662,0.74,0.01512,0.003124,17.0907,0.008308,0.01139,0.05705,0.03979,0.008308,0.6443,0.09966,0.02769,0.01662,0.01044,16.6277,0.007957,6.7802,0.05529,30.9786,5.7105,0.1994,0.8527,0.1908,1.4766,0.05769,0.4573,1.209,0.1546,0.1246,0.432,0.007733,0.01795,0.006603,0.05769,0.006603,0.02511,0.006603,0.06485,0.006603,0.4501,73.5537,0.06387,1.7392,0.06514,0.2046,0.05826,0.9319,3.0525,113.8755,0.0276,0.006603,0.6443,12.1336,349.0196,1.0578,0.006603,1.2813,0.005891,1.0781,0.971,0.6717,33.7761,0.01144,3.8043,10.4099,0.002489,0.006924,3.5923,112.0459,12.525,2.9925,1.2595,0.1284,0.03953,0.08159,0.1581,33.6484,0.478,15.3894,25.9854,0.0671,0.3032,0.3642,0.1284,8.4924,0.1624,0.03644,0.5329,0.1284,3.4513,0.2984,0.07787,1.0309,0.01267,0.003195,0.008308,0.03076,0.02953,0.4383,1.6371,0.03541,56.6088,0.03024,0.0382,0.9114,0.5212,8.4802,0.03116,0.06712,0.1072,3.7083,0.08065,0.01139,0.006603,107.8788,4.8089,0.1743,3.8662,0.1895,20.9195,0.1284,0.2845,0.09456,0.02905,0.02515,0.01912,0.1367,0.05635,0.01144,0.2435,19.3583,0.2414,31.3656,0.008308,0.3318,91.2821,0.04215,193.3351,0.9503,0.02163,5.0724,0.02243,0.006143,5.0724,0.9228,2.0799,0.1284,0.1436,2.4218
AUD,2.6534,64.6057,81.4597,317.6085,1.2933,315.455,87.3882,1.0,1.2933,1.2278,1.3185,1.445,63.4122,1.3188,0.2717,1461.0133,0.7225,0.9945,4.981,3.4734,0.7225,56.0704,8.715,1.9606,1.445,0.9092,1449.0464,0.6949,591.2491,4.818,2698.9793,499.8254,17.3404,74.3345,16.6655,128.4062,5.0294,39.9405,104.6748,13.4819,10.8377,37.5233,0.6742,1.5559,0.577,5.0294,0.577,2.1459,0.577,5.8671,0.577,39.0401,6380.3114,5.5808,150.8657,5.6739,17.7893,5.0793,82.0429,265.0727,10384.2268,2.4106,0.577,56.0719,1052.5122,30393.6032,92.8114,0.577,111.1968,0.5123,94.2967,85.2661,59.0429,2929.8584,1.0,331.657,901.4953,0.2165,0.6021,314.7399,11462.6259,1089.1925,256.7453,109.4414,11.2116,3.4293,6.9438,13.7841,2892.28,41.6043,1318.4635,2254.0662,5.844,26.3038,31.0427,11.1094,746.3449,14.1366,3.1683,46.2199,11.2116,299.1701,25.9633,6.8156,89.7126,1.1086,0.2778,0.7225,2.678,2.5369,38.2197,142.9814,3.0855,4938.9435,2.63,3.3336,79.0789,45.2833,771.2944,2.7094,5.7555,9.4027,321.6676,7.0504,0.9945,0.577,9357.7901,417.1377,15.1154,340.267,16.5165,1810.1933,11.2116,24.82,8.4999,2.5351,2.0046,1.6723,11.9152,4.8815,1.0,21.1017,1686.6859,21.1798,2703.7605,0.7225,28.9936,7967.1685,3.6882,16802.1603,83.1887,1.8651,442.2094,1.9508,0.5363,442.2094,80.4469,180.2951,11.2116,12.3253,219.2557
AWG,2.0517,49.8427,62.8771,245.3024,1.0,239.6193,67.2396,0.7732,1.0,0.9474,1.0191,1.1173,49.2084,1.0191,0.2101,1129.6667,0.5587,0.7675,3.8359,2.6799,0.5587,43.3474,6.7217,1.541,1.1173,0.7031,1120.4127,0.5372,455.0066,3.7219,2082.968,383.9776,13.4078,57.4536,12.8438,99.2855,3.8872,30.7473,81.1321,10.395,8.3799,29.0132,0.5211,1.199,0.4466,3.8872,0.4466,1.6576,0.4466,4.5004,0.4466,30.1861,4933.3022,4.2943,116.6505,4.3845,13.7284,3.9259,63.4361,204.2984,8028.8402,1.8629,0.4466,43.3483,813.8099,23438.3866,71.493,0.4466,85.9108,0.3961,72.9707,65.6507,45.4934,2265.3873,0.7732,256.34,696.7619,0.1674,0.4655,242.3259,8695.6261,842.1788,198.1222,84.5203,8.6666,2.6515,5.4006,10.6305,2232.3902,32.1954,1023.0997,1742.86,4.516,20.3383,24.0169,8.6139,575.1737,10.9376,2.4436,36.0297,8.6666,232.4487,20.0283,5.2691,69.3558,0.8575,0.2148,0.5587,2.0699,1.9814,29.5385,110.0758,2.3837,3806.3302,2.0335,2.5692,61.1881,34.9528,591.1416,2.095,4.4475,7.1936,248.7157,5.451,0.7675,0.4466,7235.5098,322.5339,11.6873,262.1669,12.7657,1403.8695,8.6666,19.1906,6.5363,1.9546,1.5691,1.2858,9.1891,3.7703,0.7732,16.3395,1301.5149,16.3166,2090.2772,0.5587,22.3088,6142.7191,2.8602,12959.4511,63.8847,1.4368,341.7866,1.5084,0.413,341.7866,62.178,139.5814,8.6667,9.5356,169.5296
AZN,2.1656,52.5901,66.343,258.4393,1.0555,244.7184,70.8075,0.8145,1.0555,1.0,1.0748,1.1794,52.4,1.0748,0.2217,1210.0816,0.5897,0.8103,4.0555,2.8288,0.5897,45.7743,7.0567,1.6997,1.1794,0.742,1177.3003,0.5659,484.6914,3.928,2225.3077,400.2206,14.1525,60.593,13.5686,104.8001,4.0996,32.4985,85.6044,10.9766,8.8453,30.5898,0.5495,1.2637,0.4695,4.0996,0.4695,1.7562,0.4695,4.5913,0.4695,31.866,5207.8512,4.5217,123.1423,4.6258,14.4851,4.1404,65.9843,217.1353,8527.3675,1.9652,0.4695,45.7743,859.1002,24760.5951,75.4295,0.4695,90.7227,0.4181,76.7392,68.7517,47.9887,2391.4611,0.8145,270.3468,732.9937,0.1767,0.4914,255.4403,7933.6939,888.956,211.8948,89.1792,9.1327,2.7991,5.8014,11.2209,2382.4197,33.8426,1089.6817,1839.854,4.7645,21.4702,25.7885,9.0907,601.2882,11.5561,2.5863,37.7335,9.1327,244.376,21.1323,5.5516,73.2389,0.9026,0.2267,0.5897,2.1891,2.0906,31.1094,116.1955,2.5244,4037.9841,2.1465,2.716,64.5053,36.6853,600.4288,2.2113,4.7526,7.5901,262.5625,5.7428,0.8103,0.4695,7638.1818,340.4836,12.3377,273.7402,13.4633,1481.2566,9.1327,20.2441,6.8835,2.063,1.7809,1.3536,9.7305,3.99,0.8145,17.2166,1370.6362,17.2695,2220.793,0.5897,23.5301,6480.6167,3.019,13689.5815,67.2884,1.5315,360.4623,1.5922,0.436,360.4623,65.5755,147.2756,9.1327,10.1678,171.4694
