,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,24.398,31.1213,124.4296,0.4874,112.0465,32.0891,0.3896,0.4874,0.4618,0.5076,0.5446,23.6785,0.5076,0.1024,554.2478,0.2723,0.3782,1.8692,1.3478,0.2723,21.1277,3.3237,0.8093,0.5446,0.3499,541.3197,0.2698,231.6787,1.8395,1097.4357,181.962,6.5351,28.6156,6.406,48.3924,1.9361,14.9849,39.588,4.9874,4.0844,14.062,0.2595,0.5922,0.22,1.9361,0.22,0.7983,0.22,2.1471,0.22,14.6908,2403.4127,2.0826,56.8236,2.138,6.6733,1.9553,30.2516,99.5367,3992.3183,0.9202,0.22,21.1281,396.4719,11436.9959,35.904,0.22,42.1088,0.1931,34.9837,31.6904,22.5326,1102.4829,0.3896,127.674,345.7798,0.08159,0.2269,117.8842,3835.2496,410.4833,96.8507,41.6168,4.3572,1.3112,2.683,5.1857,1091.6127,15.9182,500.6812,851.0668,2.2022,9.8987,11.6693,4.1974,222.5877,5.4445,1.1935,17.466,4.3572,112.6977,9.7289,2.6729,33.8043,0.4309,0.1047,0.2723,1.0248,0.9574,14.2758,53.4377,1.2031,1882.0785,0.9912,1.2825,30.4242,17.5117,282.4689,1.0211,2.17,3.5653,122.5836,2.726,0.3782,0.22,3513.7613,157.1269,5.6953,116.9445,6.3582,672.1486,4.3572,9.4271,3.3967,0.9511,0.7989,0.6314,4.3404,1.8404,0.3896,8.0786,631.4652,8.0803,995.2758,0.2723,11.1948,3033.296,1.3087,6295.5968,31.5947,0.7117,170.232,0.7352,0.2037,170.232,30.9687,67.998,4.3573,4.6357,58.4449
AFN,0.04099,1.0,1.2758,5.0269,0.01998,4.5664,1.3148,0.01623,0.01998,0.01893,0.02119,0.02232,0.9751,0.02119,0.004196,22.6944,0.01116,0.01581,0.07665,0.0563,0.01116,0.8844,0.1359,0.03795,0.02232,0.01461,22.0891,0.01136,9.6939,0.07687,44.8912,7.4518,0.2679,1.1945,0.267,1.9835,0.08082,0.6145,1.6229,0.2037,0.1674,0.5735,0.01083,0.02424,0.009173,0.08082,0.009173,0.03236,0.009173,0.08503,0.009173,0.5973,97.722,0.08541,2.3104,0.08948,0.2736,0.08162,1.2308,4.1485,167.3272,0.0382,0.009173,0.8844,16.1204,465.3429,1.4718,0.009173,1.7241,0.007913,1.4708,1.2965,0.9082,44.8266,0.01623,5.3297,14.4377,0.003344,0.0093,4.8264,147.0789,16.8244,4.0107,1.7059,0.1813,0.05331,0.1118,0.2123,44.6627,0.6468,20.6233,34.6041,0.09217,0.4025,0.4817,0.1721,9.0216,0.2266,0.05011,0.7081,0.1813,4.6263,0.3988,0.1107,1.4151,0.01793,0.004291,0.01116,0.04193,0.03925,0.5965,2.1917,0.04926,76.3286,0.04062,0.0536,1.2446,0.7235,11.2557,0.04185,0.08983,0.1462,4.9858,0.1134,0.01581,0.009173,142.8684,6.3887,0.2316,4.7489,0.2654,27.558,0.1813,0.3943,0.1379,0.03859,0.03409,0.0259,0.1818,0.07558,0.01623,0.3308,25.7028,0.3366,40.4814,0.01116,0.4615,123.0756,0.05365,257.8593,1.2905,0.02979,7.1063,0.03013,0.008351,7.1063,1.2928,2.7876,0.1813,0.188,1.9161
ALL,0.03213,0.784,1.0,3.9741,0.01566,3.6101,1.0305,0.01244,0.01566,0.01484,0.01625,0.0175,0.7643,0.01625,0.00329,17.9415,0.008749,0.01213,0.06008,0.04317,0.008749,0.6781,0.1065,0.02975,0.0175,0.0112,17.4629,0.008711,7.4328,0.05894,35.1867,5.8409,0.21,0.9159,0.2048,1.555,0.06197,0.4816,1.2721,0.1596,0.1312,0.4534,0.008307,0.019,0.007033,0.06197,0.007033,0.02558,0.007033,0.06723,0.007033,0.4722,77.256,0.06695,1.8266,0.06861,0.2144,0.06259,0.973,3.1809,128.2988,0.02929,0.007033,0.6781,12.7443,367.8857,1.1537,0.007033,1.3514,0.006203,1.1277,1.0162,0.718,35.4385,0.01244,4.0866,11.0702,0.002622,0.007291,3.7831,115.2847,13.1898,3.1437,1.3372,0.139,0.04215,0.08766,0.1664,35.309,0.5113,16.165,27.3569,0.07067,0.3182,0.3776,0.1349,7.1322,0.1738,0.03842,0.5598,0.139,3.6262,0.3126,0.08486,1.085,0.01375,0.003364,0.008749,0.03286,0.03076,0.4574,1.7179,0.03861,59.8276,0.03185,0.0411,0.9756,0.5671,8.8984,0.03281,0.07041,0.1146,3.9416,0.08698,0.01213,0.007033,112.9474,5.0507,0.1831,3.7543,0.2035,21.5976,0.139,0.3024,0.1091,0.03051,0.02672,0.0203,0.1394,0.05924,0.01244,0.2593,20.3198,0.2581,32.0033,0.008749,0.3618,97.2997,0.04205,202.1133,1.0115,0.02335,5.4488,0.02362,0.006546,5.4488,0.9912,2.1849,0.139,0.1486,1.5148
AMD,0.008037,0.1989,0.2516,1.0,0.003917,0.9084,0.2592,0.003106,0.003917,0.003713,0.004054,0.004377,0.1923,0.004054,0.00082282,4.5146,0.002188,0.003024,0.01513,0.01077,0.002188,0.1691,0.02679,0.006383,0.004377,0.002798,4.3942,0.002172,1.862,0.0147,8.8525,1.4692,0.05252,0.2285,0.05114,0.3889,0.01546,0.1212,0.3198,0.03999,0.03283,0.1141,0.002073,0.00478,0.001758,0.01546,0.001758,0.006416,0.001758,0.01692,0.001758,0.1188,19.44,0.01685,0.4596,0.01711,0.05397,0.01562,0.2448,0.7932,32.0859,0.007282,0.001758,0.1691,3.2069,91.9181,0.2871,0.001758,0.3399,0.001552,0.2816,0.2556,0.1811,8.9174,0.003106,1.0197,2.7546,0.00065569,0.001824,0.947,29.0149,3.2989,0.7909,0.3375,0.0346,0.01061,0.02206,0.04172,8.8848,0.1287,4.0669,6.8839,0.01763,0.08007,0.09501,0.03396,1.7947,0.04376,0.009592,0.1409,0.0346,0.9122,0.0787,0.02118,0.2706,0.003431,0.00084141,0.002188,0.008267,0.007741,0.1147,0.432,0.009659,15.0464,0.007966,0.01023,0.2442,0.141,2.2391,0.008206,0.01765,0.02877,0.9918,0.02168,0.003024,0.001758,28.4211,1.2709,0.04607,0.9447,0.05078,5.4,0.0346,0.07576,0.0273,0.007647,0.006716,0.005097,0.03469,0.0149,0.003106,0.06523,5.1131,0.0641,8.053,0.002188,0.09101,24.3781,0.01052,50.8182,0.2539,0.00586,1.3596,0.005909,0.001632,1.3596,0.2473,0.5496,0.0346,0.0374,0.3812
ANG,2.0517,50.0568,63.8507,255.2892,1.0,229.883,65.8365,0.7993,1.0,0.9475,1.0414,1.1173,48.5805,1.0414,0.2101,1137.137,0.5587,0.776,3.835,2.7652,0.5587,43.3472,6.8191,1.6605,1.1173,0.7179,1110.6126,0.5535,475.3296,3.7741,2251.5825,373.327,13.4078,58.71,13.143,99.2855,3.9722,30.7441,81.2218,10.2325,8.3799,28.8506,0.5325,1.2151,0.4513,3.9722,0.4513,1.6379,0.4513,4.4052,0.4513,30.1407,4931.0241,4.2727,116.5837,4.3865,13.6914,4.0117,62.0665,204.2171,8190.9435,1.8879,0.4513,43.348,813.4319,23465.0098,73.6634,0.4513,86.3935,0.3961,71.7753,65.0183,46.2296,2261.9377,0.7993,261.9456,709.4281,0.1674,0.4655,241.8603,7868.6895,842.1788,198.7063,85.3841,8.9396,2.6901,5.5047,10.6394,2239.6356,32.6589,1027.2356,1746.1134,4.5181,20.309,23.9417,8.6117,456.6777,11.1704,2.4486,35.8346,8.9396,231.2192,19.9605,5.484,69.3555,0.884,0.2148,0.5587,2.1025,1.9643,29.2893,109.6368,2.4683,3861.4153,2.0335,2.6314,62.4205,35.9284,579.5346,2.095,4.4522,7.3148,251.5017,5.5929,0.776,0.4513,7209.0996,322.3734,11.6849,239.9322,13.0449,1379.0311,8.9396,19.3413,6.969,1.9514,1.6391,1.2955,8.9051,3.7759,0.7993,16.5746,1295.562,16.5782,2041.9834,0.5587,22.968,6223.3406,2.685,12916.5248,64.822,1.4601,349.2609,1.5084,0.418,349.2609,63.5377,139.5098,8.9397,9.5109,119.9099
AOA,0.008925,0.219,0.277,1.1008,0.00435,1.0,0.2853,0.003415,0.00435,0.004109,0.004456,0.00486,0.2117,0.004456,0.00091375,4.9698,0.00243,0.003375,0.01665,0.01203,0.00243,0.1886,0.02949,0.008259,0.00486,0.003068,4.8653,0.00237,2.0681,0.01616,9.745,1.6173,0.05832,0.2512,0.05718,0.4319,0.017,0.1334,0.3521,0.04421,0.03645,0.1262,0.002279,0.005262,0.001928,0.017,0.001928,0.007086,0.001928,0.01862,0.001928,0.1308,21.4,0.01855,0.506,0.01908,0.05941,0.01717,0.2695,0.8885,35.6371,0.008214,0.001928,0.1886,3.5302,101.9048,0.3205,0.001928,0.3741,0.001723,0.3077,0.2837,0.1989,9.8165,0.003415,1.121,3.0866,0.00072816,0.002025,1.048,31.9403,3.6635,0.8706,0.3715,0.03823,0.01167,0.02446,0.04614,9.7806,0.1416,4.477,7.5779,0.01965,0.08814,0.1046,0.03739,1.9756,0.0486,0.01065,0.1573,0.03823,1.0042,0.08664,0.02337,0.3017,0.003846,0.0009344,0.00243,0.0091,0.008521,0.1274,0.4756,0.0107,16.5635,0.008846,0.01145,0.2702,0.1581,2.4649,0.009113,0.01943,0.03167,1.1018,0.02387,0.003376,0.001928,31.2865,1.3991,0.05071,1.0399,0.05582,5.9444,0.03823,0.08415,0.03021,0.008451,0.007393,0.005611,0.03874,0.0164,0.003415,0.07181,5.6658,0.07213,8.865,0.002431,0.1002,26.9521,0.01168,55.9419,0.2795,0.00645,1.4946,0.006562,0.001819,1.4946,0.2719,0.605,0.03823,0.04117,0.4196
ARS,0.03116,0.7607,0.9704,3.858,0.01519,3.5047,1.0,0.0121,0.01519,0.0144,0.01575,0.01697,0.7416,0.01575,0.003191,17.4176,0.008486,0.01175,0.05825,0.04196,0.008486,0.6572,0.1034,0.02886,0.01697,0.01088,16.953,0.008438,7.2076,0.05716,34.1996,5.6705,0.2037,0.8877,0.1987,1.5081,0.06006,0.467,1.2344,0.1549,0.1273,0.4401,0.008051,0.01851,0.006809,0.06006,0.006809,0.02483,0.006809,0.06526,0.006809,0.4584,75.0,0.0649,1.7732,0.06651,0.2081,0.06066,0.9446,3.0979,121.8382,0.02838,0.006809,0.6572,12.3722,357.1429,1.1127,0.006809,1.3113,0.006016,1.0947,0.9861,0.697,34.4037,0.0121,3.9608,10.7485,0.002543,0.007071,3.6732,111.868,12.792,3.0505,1.2976,0.1351,0.04092,0.085,0.1615,34.2779,0.4964,15.6859,26.5581,0.06851,0.3089,0.3664,0.1309,6.9239,0.1691,0.03721,0.5435,0.1351,3.5187,0.3033,0.08222,1.0516,0.01335,0.003263,0.008486,0.03188,0.02985,0.4439,1.6653,0.03745,58.6508,0.03089,0.03982,0.9467,0.5496,8.6386,0.03182,0.06832,0.1112,3.8265,0.08427,0.01175,0.006809,109.6491,4.9032,0.1777,3.6447,0.1972,20.9574,0.1351,0.2929,0.1059,0.02962,0.02593,0.0197,0.1347,0.05749,0.0121,0.2516,19.7265,0.2503,31.0688,0.008486,0.3489,94.4584,0.04045,196.123,0.9815,0.02266,5.281,0.02291,0.006349,5.281,0.9607,2.1202,0.1351,0.1443,1.4706
AUD,2.5667,61.6228,80.3684,321.9282,1.251,292.8225,82.6716,1.0,1.251,1.1917,1.3036,1.3978,60.5217,1.3039,0.2628,1422.8583,0.6989,0.9722,4.8065,3.4692,0.6989,54.2628,8.5713,1.9429,1.3978,0.8987,1389.6692,0.6937,596.0488,4.7233,2831.3258,469.0001,16.7735,73.495,16.4866,124.2087,4.9726,38.5539,102.465,12.8604,10.4835,36.0997,0.6665,1.5243,0.5646,4.9726,0.5646,2.0616,0.5646,5.6877,0.5646,37.714,6170.0116,5.3564,145.877,5.4926,17.2224,5.022,77.6616,255.8784,10244.4729,2.3618,0.5646,54.2735,1017.8178,29469.8217,92.4887,0.5646,108.763,0.4955,89.9071,82.0251,58.3737,2830.2806,1.0,327.9116,887.8562,0.2094,0.5824,303.8376,10275.8568,1053.5876,248.0868,106.6333,11.1812,3.3661,6.8505,13.3796,2766.46,41.1492,1279.6654,2184.8483,5.6579,25.4119,29.9138,10.826,574.7646,13.9725,3.0694,44.7457,11.1812,291.6148,25.0893,6.8534,86.8204,1.1054,0.2687,0.6989,2.6357,2.4727,36.6318,137.5545,3.0909,4900.3949,2.544,3.2987,78.3549,44.9546,743.2962,2.6209,5.5626,9.258,314.695,6.9936,0.9722,0.5646,9020.4849,403.3742,14.6209,301.3224,16.33,1764.632,11.1812,24.2447,8.7618,2.457,1.9933,1.6267,11.147,4.7659,1.0,20.7088,1630.3424,20.8063,2559.7401,0.699,28.6477,7828.3916,3.3371,16206.6118,81.6376,1.8097,437.2155,1.887,0.5245,437.2155,79.5384,175.8008,11.1811,11.9621,143.8276
AWG,2.0517,50.0568,63.8507,255.2892,1.0,229.883,65.8365,0.7993,1.0,0.9475,1.0414,1.1173,48.5805,1.0414,0.2101,1137.137,0.5587,0.776,3.835,2.7652,0.5587,43.3472,6.8191,1.6605,1.1173,0.7179,1110.6126,0.5535,475.3296,3.7741,2251.5825,373.327,13.4078,58.71,13.143,99.2855,3.9722,30.7441,81.2218,10.2325,8.3799,28.8506,0.5325,1.2151,0.4513,3.9722,0.4513,1.6379,0.4513,4.4052,0.4513,30.1407,4931.0241,4.2727,116.5837,4.3865,13.6914,4.0117,62.0665,204.2171,8190.9435,1.8879,0.4513,43.348,813.4319,23465.0098,73.6634,0.4513,86.3935,0.3961,71.7753,65.0183,46.2296,2261.9377,0.7993,261.9456,709.4281,0.1674,0.4655,241.8603,7868.6895,842.1788,198.7063,85.3841,8.9396,2.6901,5.5047,10.6394,2239.6356,32.6589,1027.2356,1746.1134,4.5181,20.309,23.9417,8.6117,456.6777,11.1704,2.4486,35.8346,8.9396,231.2192,19.9605,5.484,69.3555,0.884,0.2148,0.5587,2.1025,1.9643,29.2893,109.6368,2.4683,3861.4153,2.0335,2.6314,62.4205,35.9284,579.5346,2.095,4.4522,7.3148,251.5017,5.5929,0.776,0.4513,7209.0996,322.3734,11.6849,239.9322,13.0449,1379.0311,8.9396,19.3413,6.969,1.9514,1.6391,1.2955,8.9051,3.7759,0.7993,16.5746,1295.562,16.5782,2041.9834,0.5587,22.968,6223.3406,2.685,12916.5248,64.822,1.4601,349.2609,1.5084,0.418,349.2609,63.5377,139.5098,8.9397,9.5109,119.9099
AZN,2.1653,52.8389,67.3985,269.3668,1.0554,243.3832,69.4571,0.8392,1.0554,1.0,1.0953,1.1792,51.511,1.0953,0.2217,1209.568,0.5896,0.8171,4.0492,2.9103,0.5896,45.7118,7.1813,1.8561,1.1792,0.7556,1177.3056,0.5869,500.5952,3.9718,2371.5329,393.6652,14.1503,61.7521,13.8156,104.7836,4.1781,32.4613,85.7347,10.7695,8.8439,30.5657,0.56,1.2808,0.4746,4.1781,0.4746,1.7296,0.4746,4.5322,0.4746,31.8362,5208.4,4.5123,123.1417,4.6245,14.4522,4.2196,65.597,214.7575,8640.8337,1.9733,0.4746,45.7119,859.1884,24780.5591,77.8171,0.4746,91.0804,0.418,76.0644,68.4902,48.6875,2389.1743,0.8392,275.5185,746.2632,0.1767,0.4913,255.1069,7770.0243,888.8157,211.88,90.1288,9.3724,2.8415,5.9085,11.2286,2380.4388,34.4722,1089.4997,1844.3343,4.7633,21.4514,25.4491,9.0918,480.8346,11.7038,2.5877,37.742,9.3724,244.4012,21.0696,5.7192,73.1389,0.927,0.2267,0.5896,2.2148,2.0734,30.8059,115.782,2.6018,4032.2904,2.1461,2.7706,65.7715,38.1676,599.9079,2.211,4.7454,7.7212,265.7347,5.86,0.8171,0.4746,7614.6199,340.5073,12.3422,253.1053,13.7208,1455.6404,9.3724,20.3632,7.355,2.0597,1.801,1.3683,9.3968,3.9928,0.8392,17.4782,1369.9106,17.3454,2157.5808,0.5896,24.3819,6564.9585,2.8337,13622.1322,68.1727,1.5739,367.358,1.5919,0.4411,367.358,66.8299,147.2614,9.3724,10.02,102.1255
