,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.7958,30.3464,133.4397,0.4874,124.2369,29.9947,0.3628,0.4874,0.4621,0.4845,0.5446,23.2885,0.4845,0.1024,549.0475,0.2723,0.3698,1.8697,1.314,0.2723,20.7677,3.1365,0.8364,0.5446,0.3417,544.1481,0.2535,216.01,1.7351,1028.8847,176.8083,6.5351,27.313,6.1265,48.3924,1.848,14.9086,38.8919,5.0134,4.0844,13.9225,0.2477,0.5677,0.2065,1.848,0.2065,0.8807,0.2065,2.1737,0.2065,14.9146,2427.5203,2.0919,56.8606,2.1313,6.6733,1.8663,28.7312,92.7463,3890.0145,0.8791,0.2065,20.7681,396.7025,11412.2917,35.0,0.2065,41.6758,0.1931,33.2448,31.2872,27.6107,1099.8623,0.3628,121.8621,332.2491,0.08159,0.2269,135.619,3434.8815,410.4833,77.1507,41.7132,3.9701,1.2676,2.584,5.0028,866.0485,15.2652,481.2496,796.3999,2.1952,9.8922,12.0101,4.1988,223.2042,5.4802,1.1488,17.4906,3.9701,112.0733,9.7243,2.3596,33.2284,0.3915,0.1047,0.2723,1.0238,0.9591,14.2374,49.5705,1.1751,1928.0397,0.9912,1.2254,29.176,26.718,284.1176,1.0211,2.1605,3.9184,121.6826,2.5635,0.3698,0.2065,3170.368,157.2296,5.611,117.1236,6.0687,683.9345,3.9701,9.1398,3.3264,0.9525,0.7642,0.6063,4.0404,1.8461,0.3628,7.7867,631.6603,8.0476,980.1367,0.2723,11.5049,3154.4597,1.1772,6222.1717,30.5695,0.6957,162.4828,0.7352,0.1975,162.4828,29.559,68.1517,3.9703,4.849,37.5994
AFN,0.04202,1.0,1.2753,5.5827,0.02048,5.1896,1.2602,0.01529,0.02048,0.01944,0.02038,0.02289,0.9852,0.02038,0.004303,23.4304,0.01144,0.01554,0.07864,0.05529,0.01144,0.8739,0.132,0.0373,0.02289,0.01439,22.838,0.01066,9.0794,0.07287,43.1924,7.4113,0.2746,1.1491,0.2576,2.0337,0.07774,0.6269,1.6344,0.2104,0.1716,0.5863,0.01042,0.02392,0.008679,0.07774,0.008679,0.03691,0.008679,0.08342,0.008679,0.627,102.0544,0.08799,2.3905,0.08951,0.2804,0.07852,1.2165,3.9018,164.4151,0.03695,0.008679,0.8739,16.6776,478.2549,1.4708,0.008679,1.7478,0.008113,1.3934,1.3117,1.1755,46.2389,0.01529,5.1267,13.9905,0.003429,0.009536,5.7365,132.6251,17.2502,3.2551,1.753,0.1683,0.05329,0.111,0.2103,46.1951,0.6391,20.321,33.4811,0.0922,0.4159,0.5094,0.1766,9.3345,0.2311,0.04835,0.7325,0.1683,4.725,0.4087,0.09888,1.3983,0.01648,0.0044,0.01144,0.04317,0.04031,0.5983,2.0858,0.04916,79.5796,0.04165,0.05158,1.2251,1.2076,11.612,0.04291,0.09263,0.1647,5.1349,0.1079,0.01554,0.008679,133.2842,6.61,0.2359,4.9131,0.2553,28.7418,0.1683,0.3839,0.1486,0.03993,0.03371,0.02567,0.1698,0.07761,0.01529,0.3279,26.4832,0.3368,41.3757,0.01144,0.4859,131.4879,0.04947,260.844,1.279,0.02941,6.8356,0.0309,0.008299,6.8356,1.2435,2.864,0.1683,0.2028,1.5787
ALL,0.03295,0.7841,1.0,4.3869,0.01606,4.078,0.9882,0.01197,0.01606,0.01525,0.01596,0.01795,0.7725,0.01596,0.003374,18.4116,0.008973,0.01217,0.06167,0.0433,0.008973,0.6843,0.1035,0.02925,0.01795,0.01127,17.9462,0.008344,7.1095,0.05706,33.8688,5.8115,0.2153,0.8998,0.2017,1.5947,0.06088,0.4916,1.2816,0.165,0.1346,0.4607,0.00816,0.01876,0.006796,0.06088,0.006796,0.029,0.006796,0.06555,0.006796,0.4927,80.1946,0.069,1.8784,0.07009,0.2199,0.06148,0.9559,3.0553,128.7439,0.02893,0.006796,0.6843,13.1053,375.8137,1.1534,0.006796,1.3705,0.006362,1.0911,1.0285,0.9237,36.3346,0.01197,4.0144,10.9551,0.002689,0.007477,4.4983,103.9969,13.5266,2.5524,1.3746,0.1318,0.04188,0.08705,0.1649,36.3002,0.5022,15.9345,26.3095,0.0722,0.3268,0.3995,0.1384,7.3351,0.181,0.03786,0.5756,0.1318,3.7051,0.3204,0.07742,1.0949,0.0129,0.00345,0.008973,0.03385,0.03161,0.4685,1.6355,0.03855,62.4015,0.03266,0.04039,0.9607,0.9469,9.1247,0.03365,0.07263,0.1291,4.0351,0.08451,0.01217,0.006796,104.735,5.1942,0.1854,3.8607,0.1999,22.5376,0.1318,0.3006,0.1168,0.03138,0.02643,0.02013,0.1329,0.06086,0.01197,0.2571,20.8105,0.2637,32.5131,0.008973,0.381,103.3235,0.03879,204.5392,1.0029,0.02306,5.3526,0.02423,0.006508,5.3526,0.9737,2.2458,0.1318,0.1593,1.2406
AMD,0.007494,0.1791,0.2279,1.0,0.003653,0.9296,0.2252,0.002722,0.003653,0.003459,0.00363,0.004081,0.1764,0.00363,0.00076726,4.1969,0.002041,0.002768,0.01409,0.009842,0.002041,0.1557,0.02362,0.006193,0.004081,0.002563,4.0908,0.0019,1.6188,0.01298,7.6987,1.3294,0.04897,0.2047,0.04583,0.3627,0.01385,0.1123,0.2913,0.03744,0.03061,0.105,0.001856,0.004279,0.001545,0.01385,0.001545,0.0066,0.001545,0.01494,0.001545,0.1123,18.2803,0.01576,0.4282,0.01596,0.05025,0.01398,0.2179,0.6949,29.1521,0.006571,0.001545,0.1557,2.9874,85.524,0.2618,0.001545,0.3132,0.001447,0.248,0.2343,0.2069,8.2825,0.002722,0.9131,2.482,0.00061142,0.0017,1.0121,23.7446,3.0762,0.5731,0.3132,0.03004,0.009546,0.01987,0.03746,8.2746,0.1145,3.6393,5.9973,0.01643,0.07449,0.0914,0.03164,1.672,0.04107,0.008609,0.1312,0.03004,0.851,0.07318,0.0176,0.249,0.002934,0.0007846,0.002041,0.007731,0.007211,0.1067,0.3734,0.008795,14.2313,0.007428,0.009176,0.2184,0.1975,2.08,0.007652,0.01657,0.0295,0.9198,0.01919,0.002768,0.001545,23.8743,1.184,0.04225,0.88,0.04547,5.14,0.03004,0.06849,0.02493,0.007134,0.006002,0.004579,0.03026,0.0139,0.002722,0.05849,4.7438,0.05995,7.4114,0.002041,0.08703,23.6397,0.008822,46.8074,0.2296,0.005285,1.2175,0.00551,0.001481,1.2175,0.2215,0.5122,0.03004,0.03632,0.2828
ANG,2.0517,48.8213,62.2609,273.7751,1.0,254.8939,61.5395,0.7444,1.0,0.9481,0.994,1.1173,47.7805,0.994,0.2101,1126.4675,0.5587,0.7587,3.8361,2.6959,0.5587,42.6087,6.4351,1.716,1.1173,0.7011,1116.4156,0.52,443.1826,3.5598,2110.9381,362.7534,13.4078,56.0375,12.5695,99.2855,3.7914,30.5877,79.7936,10.2858,8.3799,28.5645,0.5082,1.1647,0.4237,3.7914,0.4237,1.807,0.4237,4.4596,0.4237,30.5999,4980.4851,4.292,116.6596,4.3727,13.6915,3.8291,58.9471,190.2854,7981.0494,1.8036,0.4237,42.6094,813.9049,23414.3247,71.8087,0.4237,85.5053,0.3961,68.2076,64.1911,56.6482,2256.561,0.7444,250.0216,681.6674,0.1674,0.4655,278.2463,7047.2638,842.1788,158.2883,85.5819,8.1454,2.6007,5.3016,10.2642,1776.8509,31.3192,987.3682,1633.9546,4.5039,20.2956,24.6407,8.6146,457.9426,11.2436,2.3569,35.885,8.1454,229.9382,19.951,4.8412,68.1739,0.8033,0.2148,0.5587,2.1006,1.9678,29.2106,101.7026,2.411,3955.7127,2.0335,2.5142,59.8597,54.8167,582.9173,2.095,4.4327,8.0393,249.6532,5.2594,0.7587,0.4237,6504.5679,322.5843,11.512,240.2996,12.4511,1403.2119,8.1454,18.752,6.8247,1.9543,1.5678,1.244,8.2897,3.7875,0.7444,15.9758,1295.9622,16.5112,2010.9229,0.5587,23.6044,6471.9292,2.4151,12765.8801,62.7187,1.4273,333.3621,1.5084,0.4052,333.3621,60.6454,139.8251,8.1458,9.9485,77.1418
AOA,0.008049,0.1927,0.2452,1.0758,0.003923,1.0,0.2423,0.00288,0.003923,0.003741,0.003852,0.004383,0.1898,0.003852,0.00082409,4.5149,0.002192,0.002976,0.01516,0.01058,0.002192,0.1672,0.02541,0.007172,0.004383,0.002711,4.4335,0.002016,1.739,0.01378,8.2819,1.4301,0.0526,0.2172,0.04932,0.3895,0.01469,0.1208,0.3134,0.04076,0.03288,0.1132,0.00197,0.004603,0.001642,0.01469,0.001642,0.007112,0.001642,0.01607,0.001642,0.1208,19.6653,0.01695,0.4606,0.01716,0.05405,0.01484,0.2344,0.7467,31.3169,0.007077,0.001642,0.1672,3.2137,92.1569,0.2818,0.001642,0.3369,0.001554,0.264,0.2539,0.2265,8.91,0.00288,0.969,2.6748,0.00065671,0.001826,1.1201,25.5435,3.304,0.6165,0.3369,0.03151,0.01027,0.02157,0.04048,8.9015,0.1231,3.915,6.4516,0.01767,0.08014,0.09833,0.03403,1.7987,0.04412,0.009248,0.1437,0.03151,0.9132,0.07873,0.01872,0.2675,0.003152,0.00084271,0.002192,0.008317,0.007758,0.1146,0.4017,0.0094,15.3094,0.007978,0.009865,0.2356,0.2287,2.2376,0.008219,0.01783,0.03174,0.9914,0.02036,0.002977,0.001642,25.6831,1.2737,0.04545,0.9467,0.04825,5.5294,0.03151,0.07358,0.02864,0.007694,0.006457,0.004926,0.03253,0.01495,0.00288,0.06292,5.1418,0.06479,7.9729,0.002192,0.09363,25.3369,0.009477,50.3535,0.247,0.005686,1.292,0.005918,0.00159,1.292,0.235,0.551,0.03151,0.03907,0.3042
ARS,0.03334,0.7935,1.012,4.4404,0.01625,4.1277,1.0,0.01211,0.01625,0.01543,0.01614,0.01816,0.7818,0.01614,0.003413,18.6359,0.009078,0.01232,0.06234,0.04395,0.009078,0.6925,0.1047,0.0296,0.01816,0.0114,18.1648,0.00845,7.2034,0.05788,34.3021,5.8947,0.2179,0.9098,0.2036,1.6134,0.06156,0.497,1.2969,0.1667,0.1362,0.4663,0.008251,0.01902,0.006875,0.06156,0.006875,0.02935,0.006875,0.06635,0.006875,0.4987,81.1715,0.06974,1.9013,0.07098,0.2225,0.06217,0.9676,3.0853,124.2331,0.02926,0.006875,0.6925,13.265,380.3922,1.1648,0.006875,1.3869,0.006436,1.1011,1.0408,0.9349,36.7773,0.01211,4.0594,11.0893,0.00272,0.007565,4.5711,105.242,13.6852,2.5829,1.391,0.1337,0.04239,0.08793,0.1669,36.7424,0.5083,16.1253,26.6301,0.07311,0.3308,0.4043,0.1401,7.4244,0.1831,0.03831,0.5826,0.1337,3.7494,0.3243,0.07871,1.1081,0.01304,0.00349,0.009078,0.03422,0.03198,0.475,1.6526,0.03895,64.279,0.03304,0.04081,0.9722,0.921,9.2359,0.03404,0.0735,0.1307,4.0842,0.08566,0.01232,0.006875,106.0109,5.2575,0.1876,3.9077,0.2022,22.8074,0.1337,0.3048,0.1182,0.03176,0.02675,0.02037,0.1346,0.06158,0.01211,0.2598,21.0641,0.271,32.9092,0.009078,0.3836,104.5822,0.03901,206.9881,1.0149,0.02334,5.4125,0.02451,0.006584,5.4125,0.9847,2.2727,0.1337,0.1613,1.2557
AUD,2.7562,65.4196,83.5454,367.3374,1.3434,347.232,82.5636,1.0,1.3434,1.2709,1.3352,1.501,64.1153,1.3349,0.2822,1513.0555,0.7505,1.0188,5.1414,3.615,0.7505,57.2323,8.6458,2.2842,1.501,0.9413,1499.5545,0.6987,593.6721,4.7766,2834.683,486.5022,18.0117,75.2744,16.8845,133.377,5.093,41.0008,107.2667,13.7876,11.2573,38.3675,0.6826,1.5635,0.5689,5.093,0.5689,2.424,0.5689,6.0722,0.5689,41.1014,6689.7208,5.7532,156.6956,5.873,18.3431,5.1436,79.177,255.3492,10714.5332,2.4251,0.5689,57.2232,1093.2262,31408.4817,96.209,0.5689,114.3119,0.5321,91.5299,86.1835,75.8123,3030.9825,1.0,335.8507,915.342,0.2249,0.6254,372.3595,9621.717,1131.3568,212.6122,114.8734,10.9572,3.4932,7.0696,13.7596,2271.2739,41.8896,1325.427,2194.7059,6.0493,27.2608,33.0888,11.5476,614.7458,15.1142,3.1605,47.8589,10.9572,307.9835,26.7381,6.5021,91.5716,1.0791,0.2886,0.7505,2.8191,2.6389,39.222,136.3276,3.2295,5331.0348,2.7318,3.3742,80.3102,73.3923,785.5965,2.8143,5.9398,10.7714,335.3308,7.0673,1.0188,0.5689,8736.8484,433.2909,15.4627,322.4095,16.7254,1882.2938,10.9572,25.1923,9.0659,2.6211,2.0897,1.6714,11.1298,5.0773,1.0,21.4639,1739.2466,22.1268,2695.0678,0.7504,31.605,8688.3902,3.2206,17175.7457,84.3461,1.9158,447.8009,2.0263,0.5428,447.8009,81.4641,187.5689,10.9569,13.3554,103.6159
AWG,2.0517,48.8213,62.2609,273.7751,1.0,254.8939,61.5395,0.7444,1.0,0.9481,0.994,1.1173,47.7805,0.994,0.2101,1126.4675,0.5587,0.7587,3.8361,2.6959,0.5587,42.6087,6.4351,1.716,1.1173,0.7011,1116.4156,0.52,443.1826,3.5598,2110.9381,362.7534,13.4078,56.0375,12.5695,99.2855,3.7914,30.5877,79.7936,10.2858,8.3799,28.5645,0.5082,1.1647,0.4237,3.7914,0.4237,1.807,0.4237,4.4596,0.4237,30.5999,4980.4851,4.292,116.6596,4.3727,13.6915,3.8291,58.9471,190.2854,7981.0494,1.8036,0.4237,42.6094,813.9049,23414.3247,71.8087,0.4237,85.5053,0.3961,68.2076,64.1911,56.6482,2256.561,0.7444,250.0216,681.6674,0.1674,0.4655,278.2463,7047.2638,842.1788,158.2883,85.5819,8.1454,2.6007,5.3016,10.2642,1776.8509,31.3192,987.3682,1633.9546,4.5039,20.2956,24.6407,8.6146,457.9426,11.2436,2.3569,35.885,8.1454,229.9382,19.951,4.8412,68.1739,0.8033,0.2148,0.5587,2.1006,1.9678,29.2106,101.7026,2.411,3955.7127,2.0335,2.5142,59.8597,54.8167,582.9173,2.095,4.4327,8.0393,249.6532,5.2594,0.7587,0.4237,6504.5679,322.5843,11.512,240.2996,12.4511,1403.2119,8.1454,18.752,6.8247,1.9543,1.5678,1.244,8.2897,3.7875,0.7444,15.9758,1295.9622,16.5112,2010.9229,0.5587,23.6044,6471.9292,2.4151,12765.8801,62.7187,1.4273,333.3621,1.5084,0.4052,333.3621,60.6454,139.8251,8.1458,9.9485,77.1418
AZN,2.1639,51.4336,65.5923,289.1004,1.0547,267.3298,64.8163,0.7868,1.0547,1.0,1.0491,1.1784,50.6702,1.0491,0.2215,1206.9645,0.5892,0.8,4.0449,2.8447,0.5892,44.9973,6.7871,1.7468,1.1784,0.7406,1176.4513,0.5489,466.5079,3.7532,2221.5313,381.1916,14.1412,59.1458,13.2473,104.7162,4.0017,32.2446,84.0628,10.8119,8.8383,30.2031,0.5364,1.2305,0.4467,4.0017,0.4467,1.9072,0.4467,4.297,0.4467,32.2995,5257.113,4.5256,123.1391,4.6096,14.4242,4.0415,62.6658,200.9795,8447.8298,1.9013,0.4467,44.9974,859.1111,24736.9689,75.8021,0.4467,89.8958,0.4178,71.6901,67.4629,59.8866,2381.8957,0.7868,263.8901,718.7043,0.1765,0.491,292.9771,6821.3872,888.2443,167.4179,90.161,8.6823,2.7451,5.7096,10.8256,2379.6402,32.9207,1045.1798,1724.7083,4.7479,21.4228,26.2026,9.081,480.8458,11.8747,2.4844,37.7312,8.6823,243.024,21.0186,5.0893,71.9957,0.8479,0.2266,0.5892,2.2202,2.0731,30.7427,107.2777,2.539,4093.0582,2.1447,2.6547,63.1216,59.0114,598.1671,2.2096,4.7643,8.4695,264.5158,5.5493,0.8,0.4467,6865.847,340.5014,12.1514,253.0869,13.1417,1478.293,8.6823,19.7248,7.2552,2.0624,1.7339,1.3204,8.7495,3.9917,0.7868,16.8655,1364.2237,17.3269,2131.3825,0.5892,24.9936,6796.4881,2.5472,13416.1733,65.7831,1.5125,351.8535,1.5909,0.4274,351.8535,64.0093,147.3067,8.6824,10.4443,81.3236
