,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.6298,30.9402,122.997,0.4874,110.2999,31.3075,0.3832,0.4874,0.4616,0.5048,0.5446,23.3314,0.5048,0.1024,548.8145,0.2723,0.3756,1.8686,1.3417,0.2723,20.8275,3.3149,0.7673,0.5446,0.3484,543.1744,0.2646,233.3872,1.8058,1063.9725,181.5808,6.5351,28.4617,6.3324,48.3924,1.9257,14.9676,39.3108,5.045,4.0844,14.0111,0.2581,0.5879,0.2171,1.9257,0.2171,0.8309,0.2171,2.1015,0.2171,14.6324,2404.5177,2.0806,56.645,2.1371,6.672,1.9448,29.401,97.3659,3944.162,0.909,0.2171,20.8278,395.2089,11418.8383,35.5593,0.2171,42.014,0.1931,35.4236,31.5684,22.7655,1094.7576,0.3832,126.987,343.9181,0.08159,0.2269,120.7854,3671.8615,410.4833,94.7547,41.2173,4.2963,1.2852,2.672,5.0626,1087.3655,15.8799,499.205,835.5532,2.2012,9.8672,11.6427,4.1911,222.9274,5.5582,1.1848,17.5578,4.2963,112.9493,9.7548,2.5465,33.324,0.4204,0.1047,0.2723,1.0449,0.9571,14.258,50.4603,1.2033,1813.617,0.9912,1.2719,30.3473,19.3142,285.9959,1.0211,2.147,3.5817,121.2411,2.6696,0.3756,0.2171,3360.9365,156.6389,5.6199,115.8149,6.324,673.845,4.2963,9.3529,3.3941,0.9525,0.7705,0.6125,4.045,1.8426,0.3832,8.0049,631.955,8.1734,965.787,0.2723,11.1609,3028.602,1.2179,6250.5794,31.1642,0.6996,169.316,0.7352,0.2021,169.316,30.802,67.9731,4.2965,4.6414,43.3232
AFN,0.04232,1.0,1.3094,5.318,0.02063,4.6779,1.3208,0.01616,0.02063,0.01953,0.02134,0.02305,0.994,0.02134,0.004333,23.6279,0.01152,0.01588,0.07915,0.05726,0.01152,0.8766,0.139,0.03909,0.02305,0.01473,22.9991,0.01115,9.7196,0.07571,45.395,7.6221,0.2766,1.2031,0.2676,2.0479,0.0814,0.6341,1.6636,0.2128,0.1728,0.5964,0.01091,0.02475,0.009204,0.0814,0.009204,0.03504,0.009204,0.08658,0.009204,0.6218,102.1824,0.08813,2.4072,0.08973,0.2824,0.08221,1.2528,4.1136,166.0859,0.03829,0.009204,0.8766,16.7948,481.0283,1.5049,0.009204,1.7773,0.00817,1.4962,1.3312,0.9694,46.5228,0.01616,5.3678,14.5974,0.003453,0.009603,5.141,138.5359,17.3714,4.0271,1.7443,0.1827,0.05462,0.1144,0.2125,46.5228,0.6676,21.3148,35.5077,0.09242,0.4193,0.4961,0.1775,9.3954,0.2341,0.04991,0.7379,0.1827,4.7762,0.4128,0.108,1.4026,0.0177,0.004431,0.01152,0.04399,0.0405,0.5983,2.133,0.05105,78.6448,0.04194,0.05399,1.2781,0.8519,11.7162,0.04321,0.09206,0.1516,5.1504,0.113,0.01588,0.009204,142.8263,6.6565,0.2388,4.9241,0.2673,28.5154,0.1827,0.3945,0.1432,0.04024,0.03504,0.02632,0.1695,0.07824,0.01616,0.3387,26.7518,0.3383,40.8239,0.01152,0.4693,129.0861,0.05154,264.4433,1.3176,0.02989,7.157,0.03111,0.008554,7.157,1.302,2.8766,0.1827,0.1959,1.8341
ALL,0.03232,0.7637,1.0,4.0704,0.01575,3.5805,1.0088,0.0123,0.01575,0.01492,0.01624,0.0176,0.7591,0.01624,0.003309,18.0848,0.008801,0.01208,0.06045,0.04356,0.008801,0.667,0.1061,0.02986,0.0176,0.0112,17.6035,0.008481,7.3951,0.0576,34.6702,5.8213,0.2112,0.9154,0.2036,1.5641,0.06193,0.4843,1.2706,0.1625,0.132,0.4565,0.008301,0.0189,0.007002,0.06193,0.007002,0.02682,0.007002,0.06627,0.007002,0.4759,78.2104,0.06731,1.8425,0.06827,0.2156,0.06255,0.9589,3.1298,126.3647,0.02913,0.007002,0.667,12.8547,368.1792,1.1494,0.007002,1.3574,0.00624,1.1384,1.0167,0.742,35.6086,0.0123,4.084,11.1063,0.002637,0.007334,3.9264,105.8059,13.267,3.0756,1.3322,0.139,0.0418,0.08739,0.1623,35.6086,0.511,16.279,27.1776,0.07031,0.3209,0.3789,0.1355,7.1913,0.1781,0.03798,0.5648,0.139,3.6478,0.3153,0.08219,1.0672,0.01347,0.003384,0.008801,0.0336,0.03094,0.4552,1.6291,0.03899,60.0646,0.03203,0.04108,0.9761,0.6507,8.9676,0.033,0.07031,0.1157,3.9421,0.08601,0.01208,0.007002,109.3193,5.0949,0.1828,3.7689,0.2034,21.7779,0.139,0.3001,0.1096,0.0308,0.02676,0.0201,0.129,0.05976,0.0123,0.2587,20.4759,0.2574,31.2466,0.008801,0.3584,98.8025,0.03937,201.9663,1.0063,0.02282,5.4454,0.02376,0.006534,5.4454,0.9906,2.197,0.139,0.1499,1.4038
AMD,0.00813,0.188,0.2457,1.0,0.003963,0.8796,0.2484,0.003096,0.003963,0.003761,0.004106,0.004428,0.1871,0.004106,0.0008324,4.443,0.002214,0.003061,0.0149,0.01097,0.002214,0.1696,0.0261,0.006155,0.004428,0.002827,4.3248,0.002153,1.8976,0.01465,8.5378,1.4317,0.05313,0.2315,0.05159,0.3934,0.01566,0.1191,0.3127,0.04101,0.03321,0.1121,0.0021,0.00465,0.001765,0.01566,0.001765,0.006756,0.001765,0.01628,0.001765,0.1169,19.2144,0.01657,0.4526,0.01741,0.05309,0.01582,0.2356,0.7973,32.0693,0.007417,0.001765,0.1696,3.1581,92.8468,0.2909,0.001765,0.3341,0.00157,0.2886,0.2505,0.1851,8.7482,0.003096,1.0329,2.8024,0.00066333,0.001845,0.9792,26.0543,3.3373,0.7573,0.3284,0.03546,0.01027,0.0215,0.04129,8.7482,0.1255,4.0067,6.6769,0.01793,0.07885,0.09345,0.03345,1.7667,0.04519,0.009633,0.1388,0.03546,0.8989,0.07751,0.0206,0.2714,0.003395,0.00085121,0.002214,0.008276,0.007625,0.1159,0.4012,0.009794,14.7963,0.008058,0.01044,0.2466,0.1581,2.2031,0.008302,0.01724,0.02812,0.9685,0.02167,0.003061,0.001765,26.8571,1.2517,0.04491,0.9259,0.05144,5.3267,0.03546,0.07605,0.0276,0.00776,0.006586,0.00497,0.03309,0.0147,0.003096,0.06362,5.0304,0.06714,7.6765,0.002214,0.08812,24.6256,0.009903,49.6994,0.2474,0.005581,1.3772,0.005977,0.001647,1.3772,0.2505,0.5414,0.03546,0.03683,0.3449
ANG,2.0517,48.4807,63.4793,252.3499,1.0,226.2998,64.2329,0.7862,1.0,0.947,1.0358,1.1173,47.8685,1.0358,0.2101,1125.9896,0.5587,0.7707,3.8337,2.7528,0.5587,42.7313,6.801,1.5743,1.1173,0.7148,1114.4178,0.5428,478.835,3.7049,2182.9269,372.545,13.4078,58.3941,12.992,99.2855,3.9509,30.7086,80.6531,10.3507,8.3799,28.7462,0.5296,1.2062,0.4453,3.9509,0.4453,1.7047,0.4453,4.3116,0.4453,30.0209,4933.2913,4.2686,116.2172,4.3846,13.6888,3.9901,60.3212,199.7633,8092.1425,1.865,0.4453,42.7319,810.8407,23427.7562,72.9561,0.4453,86.1991,0.3961,72.6777,64.7682,46.7075,2246.0879,0.7861,260.5362,705.6085,0.1674,0.4655,247.8125,7533.47,842.1788,194.4059,84.5644,8.8147,2.6368,5.4821,10.3867,2230.9218,32.5804,1024.207,1714.2844,4.5162,20.2443,23.887,8.5987,457.3748,11.4037,2.4308,36.0229,8.8147,231.7354,20.0137,5.2245,68.3701,0.8626,0.2148,0.5587,2.1438,1.9637,29.2527,103.5283,2.4688,3720.9545,2.0335,2.6095,62.2629,39.6265,586.7709,2.095,4.4049,7.3484,248.7474,5.4772,0.7707,0.4453,6895.5528,321.3724,11.5303,237.6147,12.9747,1382.5115,8.8147,19.1891,6.9637,1.9541,1.5808,1.2566,8.299,3.7803,0.7861,16.4234,1296.5669,16.7692,1981.4819,0.5587,22.8985,6213.71,2.4988,12824.1637,63.9388,1.4353,347.3816,1.5084,0.4147,347.3816,63.1958,139.4588,8.8151,9.5226,88.8853
AOA,0.009066,0.2138,0.2793,1.1368,0.004419,1.0,0.2824,0.003428,0.004419,0.004179,0.004517,0.004937,0.2127,0.004517,0.00092822,5.051,0.002469,0.003406,0.01694,0.01217,0.002469,0.1888,0.02967,0.008414,0.004937,0.003113,4.9667,0.002364,2.1162,0.01609,9.7061,1.6276,0.05925,0.2546,0.05742,0.4387,0.01723,0.1354,0.3555,0.04551,0.03703,0.1277,0.002309,0.005287,0.00194,0.01723,0.00194,0.00749,0.00194,0.01851,0.00194,0.1329,21.8437,0.01884,0.5146,0.01938,0.06035,0.0174,0.2678,0.8829,35.7631,0.008242,0.00194,0.1889,3.5903,102.8302,0.3224,0.00194,0.3798,0.00175,0.3157,0.2878,0.2072,9.9453,0.003428,1.1362,3.1184,0.00073969,0.002057,1.102,29.6196,3.7215,0.8609,0.3733,0.03849,0.01168,0.02484,0.04545,9.9453,0.1427,4.555,7.5905,0.01996,0.08964,0.1062,0.03803,2.0085,0.0504,0.01074,0.1614,0.03849,1.0324,0.08812,0.02269,0.3021,0.003812,0.0009492,0.002469,0.009408,0.008669,0.1293,0.4561,0.0109,16.821,0.008986,0.01153,0.2725,0.1835,2.5046,0.009258,0.0196,0.03196,1.1086,0.02385,0.003406,0.00194,30.5322,1.423,0.05105,1.0526,0.05658,6.0556,0.03849,0.08481,0.03062,0.008602,0.007487,0.00565,0.03668,0.01671,0.003428,0.07233,5.7715,0.07411,8.727,0.002469,0.1002,27.5949,0.01104,56.5001,0.2813,0.006344,1.5149,0.006665,0.001833,1.5149,0.2756,0.6155,0.03849,0.04187,0.3921
ARS,0.03194,0.7571,0.9913,4.0259,0.01557,3.5413,1.0,0.01224,0.01557,0.01479,0.01617,0.01739,0.7525,0.01617,0.00327,17.8869,0.008697,0.01204,0.05968,0.04314,0.008697,0.6642,0.1052,0.0296,0.01739,0.01113,17.4109,0.008436,7.4291,0.05777,33.985,5.7999,0.2087,0.9114,0.2029,1.5457,0.06167,0.4781,1.2595,0.1608,0.1305,0.4515,0.008266,0.01881,0.006971,0.06167,0.006971,0.02652,0.006971,0.06555,0.006971,0.4707,77.3547,0.06646,1.8223,0.06812,0.2138,0.06228,0.9484,3.1246,124.2413,0.02882,0.006971,0.6642,12.7141,364.1509,1.1376,0.006971,1.3456,0.006166,1.1355,1.0079,0.7338,35.219,0.01224,4.0664,11.0976,0.002606,0.007248,3.8802,104.8868,13.1113,3.0489,1.3206,0.1389,0.04135,0.08683,0.1609,35.219,0.5054,16.1376,26.8802,0.07016,0.3174,0.3756,0.1344,7.1126,0.1778,0.03788,0.5586,0.1389,3.6161,0.3125,0.08162,1.0628,0.01339,0.003344,0.008697,0.03333,0.03067,0.4536,1.6118,0.03872,57.9311,0.03166,0.04089,0.9676,0.624,8.8695,0.03262,0.0697,0.1147,3.899,0.0855,0.01204,0.006971,108.1232,5.0392,0.1808,3.7277,0.2025,21.5893,0.1389,0.2992,0.1084,0.03046,0.02653,0.01993,0.1282,0.05924,0.01224,0.2564,20.2518,0.2563,30.9047,0.008698,0.3565,97.7215,0.0387,200.2125,0.9976,0.02263,5.4219,0.02348,0.006456,5.4219,0.9864,2.1779,0.1389,0.1483,1.3885
AUD,2.6097,61.8706,81.3189,323.0043,1.272,291.7175,81.6903,1.0,1.272,1.2134,1.3201,1.4212,60.4704,1.3206,0.2672,1432.2905,0.7106,0.9842,4.87,3.5201,0.7106,54.3864,8.6965,1.9671,1.4212,0.91,1417.5727,0.6909,611.0186,4.7073,2768.6918,474.4967,17.0546,74.4265,16.6332,126.2901,5.0356,39.0271,103.0127,13.2286,10.6591,36.566,0.675,1.5387,0.567,5.0356,0.567,2.1892,0.567,5.5641,0.567,38.1874,6275.2918,5.4238,147.8317,5.5834,17.4722,5.0856,76.7304,255.2018,10294.3215,2.3695,0.567,54.3888,1031.4132,30089.0694,93.3755,0.567,110.0435,0.5038,92.5184,82.992,59.9047,2857.09,1.0,332.0678,897.5562,0.2129,0.5922,316.6354,9781.6439,1071.2431,247.0299,107.7157,11.2673,3.3541,6.9271,13.3337,2859.29,41.8688,1293.5996,2180.6202,5.7507,25.7514,30.4283,10.933,586.9063,14.493,3.0973,45.6906,11.2673,295.0396,25.6078,6.6432,87.0182,1.0961,0.2732,0.7106,2.7291,2.5011,37.2055,131.6015,3.1576,4700.4673,2.5866,3.3501,79.4283,50.5094,758.2925,2.6648,5.5849,9.5973,316.414,6.9769,0.9842,0.567,8771.3463,408.7951,14.6668,304.2276,16.537,1784.6697,11.2673,24.4085,8.9417,2.5074,1.9897,1.586,10.5513,4.8479,1.0,20.8147,1663.821,21.4444,2540.7476,0.7106,29.155,7968.3787,3.161,16313.7051,81.4816,1.8252,442.757,1.9186,0.5312,442.757,80.5466,177.7052,11.2679,12.2151,113.0647
AWG,2.0517,48.4807,63.4793,252.3499,1.0,226.2998,64.2329,0.7862,1.0,0.947,1.0358,1.1173,47.8685,1.0358,0.2101,1125.9896,0.5587,0.7707,3.8337,2.7528,0.5587,42.7313,6.801,1.5743,1.1173,0.7148,1114.4178,0.5428,478.835,3.7049,2182.9269,372.545,13.4078,58.3941,12.992,99.2855,3.9509,30.7086,80.6531,10.3507,8.3799,28.7462,0.5296,1.2062,0.4453,3.9509,0.4453,1.7047,0.4453,4.3116,0.4453,30.0209,4933.2913,4.2686,116.2172,4.3846,13.6888,3.9901,60.3212,199.7633,8092.1425,1.865,0.4453,42.7319,810.8407,23427.7562,72.9561,0.4453,86.1991,0.3961,72.6777,64.7682,46.7075,2246.0879,0.7861,260.5362,705.6085,0.1674,0.4655,247.8125,7533.47,842.1788,194.4059,84.5644,8.8147,2.6368,5.4821,10.3867,2230.9218,32.5804,1024.207,1714.2844,4.5162,20.2443,23.887,8.5987,457.3748,11.4037,2.4308,36.0229,8.8147,231.7354,20.0137,5.2245,68.3701,0.8626,0.2148,0.5587,2.1438,1.9637,29.2527,103.5283,2.4688,3720.9545,2.0335,2.6095,62.2629,39.6265,586.7709,2.095,4.4049,7.3484,248.7474,5.4772,0.7707,0.4453,6895.5528,321.3724,11.5303,237.6147,12.9747,1382.5115,8.8147,19.1891,6.9637,1.9541,1.5808,1.2566,8.299,3.7803,0.7861,16.4234,1296.5669,16.7692,1981.4819,0.5587,22.8985,6213.71,2.4988,12824.1637,63.9388,1.4353,347.3816,1.5084,0.4147,347.3816,63.1958,139.4588,8.8151,9.5226,88.8853
AZN,2.1666,51.1953,67.0329,265.9449,1.056,239.2936,67.6195,0.8242,1.056,1.0,1.0918,1.1799,50.8866,1.0918,0.2218,1208.6654,0.5899,0.8139,4.0519,2.9181,0.5899,45.0724,7.1155,1.731,1.1799,0.7522,1176.4998,0.572,498.3008,3.8866,2324.0132,390.2175,14.1587,61.5544,13.7088,104.8455,4.1647,32.4608,85.169,10.9047,8.8492,30.5064,0.5582,1.2669,0.4695,4.1647,0.4695,1.8021,0.4695,4.4291,0.4695,31.8085,5227.0541,4.5118,123.1376,4.6259,14.4553,4.2061,64.086,210.795,8514.8084,1.961,0.4695,45.0724,859.1238,24741.3959,76.9037,0.4695,90.9917,0.4183,76.7416,68.1534,49.5618,2379.8358,0.8242,274.6363,741.8395,0.1768,0.4916,262.1599,7092.391,889.3411,206.1671,89.3001,9.3741,2.7938,5.8577,10.9684,2379.8358,34.1526,1091.217,1816.3649,4.7646,21.4498,25.3983,9.0857,480.6154,12.0012,2.5589,37.7467,9.3741,244.5192,21.1342,5.4831,72.1158,0.9033,0.2268,0.5899,2.2519,2.0737,30.6747,109.2014,2.6122,4026.2462,2.1474,2.7621,65.5899,42.5077,599.3336,2.2123,4.7131,7.7593,263.4646,5.7687,0.8139,0.4695,7306.1625,340.5091,12.2169,251.888,13.6769,1459.8709,9.3741,20.2241,7.3535,2.0635,1.7941,1.3475,8.7405,4.0057,0.8242,17.3408,1368.468,17.7868,2088.3106,0.5899,24.0252,6597.5969,2.6388,13538.2782,67.4571,1.53,366.1817,1.5928,0.4379,366.1817,66.6159,147.2684,9.3741,10.0204,93.8237
