,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.5265,30.8843,127.9342,0.4874,109.9858,31.6311,0.3897,0.4874,0.4613,0.5046,0.5446,23.3876,0.5046,0.1024,547.7157,0.2723,0.3787,1.8714,1.3948,0.2723,21.0375,3.3423,0.8864,0.5446,0.3531,540.379,0.2703,233.6481,1.8325,1107.32,182.0017,6.5351,28.4486,6.4631,48.3924,1.9248,14.9757,39.3799,5.0262,4.0844,14.054,0.258,0.5919,0.2208,1.9248,0.2208,0.8246,0.2208,2.0987,0.2208,14.723,2415.6267,2.0868,56.968,2.1384,6.6653,1.9439,29.7956,97.6811,3956.4841,0.9351,0.2208,21.038,397.4479,11429.2748,35.9492,0.2208,42.2037,0.1931,35.5189,31.6476,22.6309,1103.2169,0.3897,126.9289,346.9103,0.08159,0.2269,119.2158,3745.0271,410.4833,98.1478,40.8545,4.4073,1.3044,2.671,5.0865,1086.78,15.9049,499.7493,844.5422,2.2025,9.928,11.594,4.168,223.3327,5.5395,1.1895,17.534,4.4073,112.4729,9.7396,2.6219,33.66,0.4297,0.1047,0.2723,1.0399,0.9568,14.3617,50.8141,1.2105,1824.2402,0.9912,1.2759,30.3446,18.7601,285.5664,1.0211,2.1496,3.6783,121.1827,2.7409,0.3787,0.2208,3428.4107,157.5204,5.6738,115.7942,6.3211,681.4345,4.4073,9.4133,3.3989,0.9529,0.7765,0.6298,4.1038,1.8448,0.3897,8.0844,632.4228,8.1809,978.0787,0.2723,11.2779,3023.325,1.2441,6248.3623,31.4719,0.7,169.2386,0.7352,0.2041,169.2386,30.788,67.9354,4.4074,4.6487,73.0091
AFN,0.04251,1.0,1.3127,5.2699,0.02072,4.7415,1.3413,0.01649,0.02072,0.01961,0.02143,0.02315,1.003,0.02143,0.004352,23.8826,0.01157,0.01608,0.07975,0.05952,0.01157,0.8955,0.14,0.03908,0.02315,0.01496,23.2592,0.01146,9.9058,0.07765,46.7901,7.7104,0.2778,1.2082,0.2746,2.0569,0.08175,0.637,1.6739,0.2133,0.1736,0.6031,0.01096,0.02513,0.00934,0.08175,0.00934,0.03523,0.00934,0.08751,0.00934,0.6287,103.1577,0.08895,2.4328,0.09082,0.2833,0.08256,1.2667,4.1996,168.3889,0.0397,0.00934,0.8955,16.9727,487.566,1.528,0.00934,1.7959,0.008206,1.5132,1.3387,0.9535,47.1121,0.01649,5.3907,14.7426,0.003468,0.009645,5.0683,144.2878,17.4477,4.2028,1.7365,0.1877,0.0557,0.1159,0.2161,47.0264,0.6813,21.492,36.0656,0.09354,0.424,0.498,0.177,9.4586,0.2349,0.05072,0.7458,0.1877,4.7953,0.414,0.1102,1.4328,0.01817,0.00445,0.01157,0.04402,0.04067,0.6099,2.1694,0.0515,79.2057,0.04213,0.05419,1.2901,0.8098,11.9995,0.0434,0.09314,0.1563,5.1682,0.116,0.01608,0.00934,146.4079,6.7268,0.2423,4.9419,0.2685,28.9646,0.1877,0.3999,0.1453,0.0406,0.03564,0.02668,0.1742,0.07873,0.01649,0.3439,27.0303,0.3392,41.1481,0.01157,0.4789,129.8543,0.05288,265.3669,1.3388,0.03053,7.1876,0.03125,0.008677,7.1876,1.3076,2.8876,0.1877,0.1974,1.8524
ALL,0.03238,0.7618,1.0,3.9564,0.01578,3.5596,1.0218,0.01257,0.01578,0.01494,0.01634,0.01763,0.7641,0.01634,0.003315,17.9298,0.008817,0.01226,0.06075,0.04539,0.008817,0.6829,0.1067,0.02977,0.01763,0.01141,17.4617,0.008742,7.5539,0.05921,35.6433,5.8735,0.2116,0.9214,0.2094,1.5669,0.06234,0.4852,1.2751,0.1625,0.1322,0.4527,0.008356,0.01914,0.007122,0.06234,0.007122,0.02645,0.007122,0.0657,0.007122,0.472,77.4451,0.06776,1.8264,0.06925,0.2158,0.06296,0.951,3.2025,128.4093,0.03028,0.007122,0.6829,12.7422,366.0377,1.164,0.007122,1.3681,0.006251,1.1539,1.0197,0.7159,35.3692,0.01257,4.1108,11.2424,0.002642,0.007347,3.8609,109.9143,13.291,3.2016,1.3228,0.1432,0.04182,0.08828,0.1646,35.3048,0.5114,16.372,27.0761,0.07133,0.3183,0.3794,0.1348,7.101,0.1791,0.03868,0.5599,0.1432,3.6529,0.3154,0.08403,1.0926,0.01386,0.00339,0.008817,0.03353,0.03098,0.4651,1.6526,0.03923,60.3365,0.03209,0.04133,0.9828,0.6169,9.0086,0.03306,0.07095,0.1191,3.88,0.08842,0.01226,0.007122,109.915,5.0501,0.1819,3.7101,0.2047,22.0646,0.1432,0.305,0.1091,0.03048,0.02715,0.02032,0.1328,0.05997,0.01257,0.262,20.2929,0.2587,30.8917,0.008817,0.3648,97.4874,0.04028,202.1477,1.0199,0.02325,5.4811,0.0238,0.00661,5.4811,0.9971,2.1997,0.1432,0.1482,1.3907
AMD,0.007817,0.1898,0.2528,1.0,0.00381,0.8997,0.2554,0.002962,0.00381,0.003634,0.003885,0.004257,0.1914,0.003885,0.00080028,4.5319,0.002128,0.00291,0.01517,0.01057,0.002128,0.1616,0.02673,0.006077,0.004257,0.002697,4.4136,0.002068,1.8271,0.01399,8.8912,1.4688,0.05108,0.219,0.04876,0.3783,0.01482,0.1214,0.3194,0.03958,0.03193,0.1144,0.001986,0.004772,0.0017,0.01482,0.0017,0.006448,0.0017,0.01661,0.0017,0.1193,19.5749,0.01692,0.4616,0.01651,0.05415,0.01497,0.2404,0.7543,30.9392,0.007132,0.0017,0.1616,3.2207,89.3732,0.2734,0.0017,0.3405,0.001509,0.274,0.2556,0.1769,8.9398,0.002962,0.9772,2.6702,0.00063773,0.001774,0.9338,27.3939,3.2086,0.7778,0.3324,0.03364,0.01057,0.02206,0.04016,8.9236,0.1293,4.0845,6.8437,0.017,0.08045,0.09558,0.03411,1.7948,0.04332,0.009302,0.1415,0.03364,0.9161,0.07902,0.0198,0.2586,0.00327,0.00081836,0.002128,0.008431,0.007875,0.1123,0.4103,0.00946,15.0645,0.007747,0.009804,0.2387,0.1426,2.277,0.007981,0.01764,0.02872,0.9807,0.02079,0.00291,0.0017,27.7819,1.2765,0.04598,0.9378,0.04866,5.4483,0.03364,0.07361,0.02658,0.007489,0.006759,0.005105,0.03135,0.01499,0.002962,0.06521,5.1292,0.06363,7.8081,0.002129,0.0903,23.6431,0.009729,50.6717,0.2536,0.005682,1.3029,0.005747,0.001567,1.3029,0.237,0.5521,0.03364,0.03746,0.3515
ANG,2.0517,48.2687,63.3646,262.4795,1.0,225.6552,64.8967,0.7995,1.0,0.9465,1.0353,1.1173,47.9837,1.0353,0.2101,1123.7352,0.5587,0.7769,3.8396,2.8616,0.5587,43.1621,6.8574,1.8186,1.1173,0.7244,1108.6826,0.5546,479.3703,3.7596,2271.8618,373.4085,13.4078,58.3674,13.2602,99.2855,3.9491,30.7253,80.7947,10.3122,8.3799,28.8343,0.5293,1.2144,0.4529,3.9491,0.4529,1.6919,0.4529,4.3059,0.4529,30.2068,4956.0832,4.2815,116.88,4.3873,13.6751,3.9883,61.1308,200.4099,8117.4234,1.9184,0.4529,43.1631,815.4344,23449.1685,73.7561,0.4529,86.5882,0.3961,72.8733,64.9307,46.4313,2263.4437,0.7995,260.417,711.7476,0.1674,0.4655,244.5922,7683.5821,842.1788,201.3675,83.8202,9.0424,2.6762,5.48,10.4359,2229.7204,32.6317,1025.3237,1732.7269,4.5189,20.3691,23.7872,8.5514,458.2064,11.3653,2.4405,35.9742,9.0424,230.758,19.9825,5.3794,69.0593,0.8816,0.2148,0.5587,2.1335,1.9631,29.4655,104.254,2.4835,3742.7499,2.0335,2.6176,62.2572,38.4896,585.8896,2.095,4.4103,7.5466,248.6277,5.6234,0.7769,0.4529,7033.9878,323.1807,11.6409,237.5721,12.9688,1398.0827,9.0424,19.313,6.9733,1.9551,1.5931,1.2922,8.4196,3.7849,0.7995,16.5865,1297.5267,16.7845,2006.7006,0.5587,23.1387,6202.8833,2.5525,12819.6149,64.5701,1.4361,347.2227,1.5084,0.4188,347.2227,63.1669,139.3814,9.0426,9.5375,149.791
AOA,0.009092,0.2109,0.2809,1.1115,0.004432,1.0,0.2839,0.003511,0.004432,0.004167,0.004549,0.004951,0.2128,0.004549,0.00093087,5.037,0.002476,0.003443,0.01686,0.01268,0.002476,0.1913,0.02971,0.008414,0.004951,0.003184,4.9727,0.002437,2.1246,0.01649,9.8821,1.6325,0.05942,0.2565,0.05877,0.44,0.01735,0.1349,0.355,0.04532,0.03714,0.1289,0.002326,0.005303,0.00199,0.01735,0.00199,0.007431,0.00199,0.01846,0.00199,0.1326,21.7565,0.0188,0.5131,0.01944,0.06019,0.01753,0.2672,0.8882,35.9776,0.008503,0.00199,0.1913,3.5796,102.8302,0.3269,0.00199,0.3785,0.001755,0.3198,0.2904,0.2011,9.9362,0.003511,1.1444,3.1546,0.0007418,0.002063,1.0701,30.4469,3.7321,0.8645,0.3695,0.03963,0.01175,0.02517,0.04589,9.9181,0.1437,4.5398,7.6064,0.02003,0.08942,0.1062,0.03791,1.9949,0.05037,0.01082,0.1628,0.03963,1.0336,0.08783,0.02374,0.306,0.003907,0.00095191,0.002476,0.009371,0.008752,0.1306,0.4561,0.0109,16.7435,0.009012,0.0116,0.2746,0.1664,2.5308,0.009284,0.01961,0.03192,1.1152,0.0248,0.003443,0.00199,30.8782,1.4187,0.0511,1.0423,0.05699,6.0556,0.03963,0.0856,0.03064,0.008564,0.007512,0.005674,0.03734,0.01666,0.003511,0.07247,5.81,0.07439,8.6783,0.002476,0.1004,27.3869,0.01131,56.3191,0.2819,0.006315,1.5258,0.006684,0.001856,1.5258,0.2776,0.6137,0.03963,0.04163,0.3907
ARS,0.03161,0.7455,0.9787,3.9156,0.01541,3.5229,1.0,0.0122,0.01541,0.01462,0.01595,0.01722,0.7478,0.01595,0.003237,17.7449,0.008608,0.01194,0.05916,0.04391,0.008608,0.6637,0.1044,0.02914,0.01722,0.01112,17.2817,0.008514,7.3768,0.05777,35.0071,5.7539,0.2066,0.8993,0.2042,1.5299,0.06084,0.4735,1.2479,0.1587,0.1291,0.4481,0.008156,0.01874,0.006966,0.06084,0.006966,0.02618,0.006966,0.06502,0.006966,0.4672,76.6467,0.06597,1.8076,0.06757,0.2112,0.06145,0.9412,3.1185,123.9272,0.02936,0.006966,0.6637,12.6108,362.2642,1.1304,0.006966,1.3389,0.006103,1.1244,0.998,0.7085,35.0046,0.0122,4.0123,10.9976,0.002579,0.007174,3.7679,107.5719,12.9772,3.1333,1.2946,0.1385,0.04139,0.08607,0.1611,34.9409,0.5062,16.0231,26.7969,0.06959,0.315,0.3713,0.1319,7.0278,0.1739,0.03764,0.5541,0.1385,3.575,0.3086,0.0818,1.0619,0.01346,0.00331,0.008608,0.03277,0.03032,0.4526,1.6065,0.0384,57.6746,0.03133,0.04031,0.9618,0.5856,8.9157,0.03228,0.06944,0.1166,3.84,0.08583,0.01194,0.006966,108.7819,4.998,0.18,3.6718,0.1998,21.5942,0.1385,0.2962,0.108,0.03017,0.02657,0.01989,0.1289,0.05869,0.0122,0.2556,20.0837,0.2532,30.5732,0.008608,0.3565,96.4824,0.03909,197.8406,0.9981,0.02276,5.3498,0.02324,0.006454,5.3498,0.9732,2.1528,0.1385,0.1467,1.3763
AUD,2.5661,60.6482,79.5308,337.6167,1.2508,284.8535,81.9557,1.0,1.2508,1.19,1.2966,1.3975,59.9002,1.297,0.2627,1405.5597,0.6987,0.9738,4.8482,3.5903,0.6987,54.0573,8.5991,2.2808,1.3975,0.9066,1386.7337,0.6941,602.7844,4.7073,2869.5462,471.572,16.7699,73.0989,16.6774,124.1821,4.9458,38.7972,101.4751,12.9824,10.4812,36.0658,0.6629,1.5228,0.5669,4.9458,0.5669,2.1499,0.5669,5.4049,0.5669,37.7825,6199.0429,5.4062,146.1928,5.4931,17.1733,4.9949,76.4622,254.1102,10149.9644,2.4036,0.5669,54.0656,1019.9411,29812.5096,92.7153,0.5669,108.9258,0.4954,91.2728,81.5787,59.2786,2831.1035,1.0,326.1441,891.2909,0.2094,0.5823,309.0372,9619.6041,1053.3614,251.3554,105.2497,11.3169,3.3474,6.8403,13.1222,2795.68,41.4346,1279.6389,2167.2858,5.6575,25.4776,29.7557,10.7195,574.8666,14.2017,3.0688,44.7535,11.3169,290.6794,25.0966,6.7223,86.4916,1.1019,0.2687,0.6987,2.6757,2.463,36.831,131.6546,3.1195,4723.04,2.5434,3.2885,77.9587,48.2968,749.9315,2.6203,5.5065,9.5043,310.9822,7.0323,0.9739,0.5669,8798.0751,404.2328,14.5603,297.9858,16.242,1757.7655,11.3169,24.2152,8.8594,2.4861,1.9958,1.6137,10.5425,4.7735,1.0,20.7607,1629.9279,21.1128,2518.1408,0.6988,29.2278,7867.8114,3.2203,16048.0648,80.6442,1.7935,434.8588,1.8866,0.5252,434.8588,79.1097,175.0312,11.3195,11.9648,187.3671
AWG,2.0517,48.2687,63.3646,262.4795,1.0,225.6552,64.8967,0.7995,1.0,0.9465,1.0353,1.1173,47.9837,1.0353,0.2101,1123.7352,0.5587,0.7769,3.8396,2.8616,0.5587,43.1621,6.8574,1.8186,1.1173,0.7244,1108.6826,0.5546,479.3703,3.7596,2271.8618,373.4085,13.4078,58.3674,13.2602,99.2855,3.9491,30.7253,80.7947,10.3122,8.3799,28.8343,0.5293,1.2144,0.4529,3.9491,0.4529,1.6919,0.4529,4.3059,0.4529,30.2068,4956.0832,4.2815,116.88,4.3873,13.6751,3.9883,61.1308,200.4099,8117.4234,1.9184,0.4529,43.1631,815.4344,23449.1685,73.7561,0.4529,86.5882,0.3961,72.8733,64.9307,46.4313,2263.4437,0.7995,260.417,711.7476,0.1674,0.4655,244.5922,7683.5821,842.1788,201.3675,83.8202,9.0424,2.6762,5.48,10.4359,2229.7204,32.6317,1025.3237,1732.7269,4.5189,20.3691,23.7872,8.5514,458.2064,11.3653,2.4405,35.9742,9.0424,230.758,19.9825,5.3794,69.0593,0.8816,0.2148,0.5587,2.1335,1.9631,29.4655,104.254,2.4835,3742.7499,2.0335,2.6176,62.2572,38.4896,585.8896,2.095,4.4103,7.5466,248.6277,5.6234,0.7769,0.4529,7033.9878,323.1807,11.6409,237.5721,12.9688,1398.0827,9.0424,19.313,6.9733,1.9551,1.5931,1.2922,8.4196,3.7849,0.7995,16.5865,1297.5267,16.7845,2006.7006,0.5587,23.1387,6202.8833,2.5525,12819.6149,64.5701,1.4361,347.2227,1.5084,0.4188,347.2227,63.1669,139.3814,9.0426,9.5375,149.791
AZN,2.1677,51.0006,66.9504,275.3613,1.0565,240.0,68.4078,0.8403,1.0565,1.0,1.0932,1.1805,51.1547,1.0932,0.2219,1208.8725,0.5902,0.8202,4.0674,3.0301,0.5902,45.6653,7.1417,1.9592,1.1805,0.7629,1177.3177,0.5845,505.4795,3.9599,2386.3188,393.2328,14.1659,61.6311,13.9779,104.8991,4.1699,32.4852,85.3673,10.8793,8.8537,30.5251,0.5589,1.2815,0.4766,4.1699,0.4766,1.7865,0.4766,4.4294,0.4766,31.8248,5221.5569,4.5363,123.1407,4.6339,14.449,4.2113,64.1176,214.0866,8592.6357,2.0241,0.4766,45.6655,859.1133,24737.1334,76.8893,0.4766,91.5932,0.4185,77.185,68.272,48.8462,2384.6855,0.8403,274.9788,752.15,0.1769,0.4919,258.5561,7358.7592,889.7954,214.3459,88.5639,9.5679,2.8196,5.9104,11.026,2380.3458,34.4832,1096.1043,1825.5408,4.7729,21.4602,25.4006,9.0247,478.7701,11.9854,2.5883,37.7489,9.5679,244.5596,21.1134,5.6161,73.0645,0.9263,0.2269,0.5902,2.2451,2.0742,31.1228,110.6413,2.6263,4039.5295,2.1485,2.7645,65.7733,41.1047,607.3833,2.2134,4.7504,7.9739,261.6,5.9084,0.8202,0.4766,7410.7649,340.492,12.2644,250.1434,13.6939,1477.2165,9.5679,20.4079,7.3588,2.061,1.8178,1.3605,8.8805,4.0151,0.8403,17.5399,1368.2008,17.3616,2082.8025,0.5902,24.4228,6568.8168,2.6968,13533.8191,68.2792,1.5568,366.6383,1.5937,0.4425,366.6383,66.699,147.2695,9.568,9.9924,93.7634
