,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
AED,1.0,23.8273,31.1142,127.117,0.4874,110.49,31.8584,0.3907,0.4874,0.4621,0.5057,0.5446,23.4872,0.5057,0.1024,554.52,0.2723,0.3781,1.8691,1.3943,0.2723,21.0253,3.3396,0.8163,0.5446,0.3534,543.6515,0.2703,236.1419,1.8337,1114.6008,181.9108,6.5351,28.5118,6.5477,48.3924,1.9291,14.9977,39.6938,5.0329,4.0844,14.0842,0.2586,0.5928,0.2216,1.9291,0.2216,0.8231,0.2216,2.086,0.2216,14.7213,2408.4003,2.0853,56.9227,2.1383,6.6843,1.9482,30.1196,98.0666,3948.9755,0.9375,0.2216,21.0256,397.1636,11453.3219,35.9334,0.2216,42.2748,0.1931,35.3753,31.6761,22.4929,1103.7582,0.3907,127.2106,347.2273,0.08159,0.2269,120.1834,3703.2009,410.4833,98.4281,41.2427,4.3749,1.3054,2.685,5.1428,1090.2821,15.9004,501.3706,847.4315,2.2024,9.9193,11.6587,4.1948,222.7456,5.5285,1.1898,17.5028,4.3749,112.7671,9.7523,2.6447,33.6404,0.4316,0.1047,0.2723,1.0306,0.9589,14.2084,51.7443,1.2055,1853.7662,0.9912,1.2777,30.3599,18.4502,277.4815,1.0211,2.1697,3.678,121.6533,2.7335,0.3781,0.2216,3450.4302,157.3912,5.6775,117.0435,6.3351,673.2932,4.3749,9.4308,3.4012,0.9519,0.8039,0.6336,4.1705,1.8472,0.3907,8.0725,632.3135,8.0858,979.6519,0.2723,11.3565,3032.8219,1.256,6277.8047,31.7352,0.7239,169.6142,0.7352,0.2032,169.6142,30.8563,68.1066,4.3749,4.6437,52.6422
AFN,0.04197,1.0,1.3058,5.3985,0.02046,4.6378,1.3371,0.01629,0.02046,0.01941,0.02117,0.02286,0.991,0.02117,0.004297,23.458,0.01143,0.01582,0.07846,0.0583,0.01143,0.8819,0.1396,0.03892,0.02286,0.01481,22.8432,0.0113,9.9046,0.0767,46.5869,7.6361,0.2743,1.1932,0.2745,2.031,0.08073,0.6299,1.6659,0.2113,0.1714,0.5926,0.01082,0.02491,0.009241,0.08073,0.009241,0.03455,0.009241,0.08594,0.009241,0.618,101.104,0.08761,2.3896,0.08964,0.2805,0.08154,1.267,4.1035,165.6753,0.03912,0.009241,0.8819,16.6728,481.4476,1.5081,0.009241,1.7732,0.008102,1.4833,1.3263,0.9379,46.3355,0.01629,5.3239,14.5441,0.003424,0.009523,5.0589,145.5749,17.2275,4.1699,1.7309,0.1832,0.0548,0.1146,0.2158,46.2084,0.6671,21.1636,35.5749,0.09233,0.4164,0.4932,0.1763,9.3269,0.2315,0.04998,0.7326,0.1832,4.7331,0.4093,0.1101,1.411,0.01801,0.004394,0.01143,0.04324,0.04024,0.5951,2.1779,0.05051,78.4214,0.0416,0.05354,1.2731,0.7869,11.6399,0.04285,0.09194,0.1544,5.1063,0.1139,0.01582,0.009241,144.8481,6.6072,0.2383,4.9113,0.2651,28.2571,0.1832,0.3949,0.1427,0.03989,0.03524,0.02663,0.1752,0.07765,0.01629,0.3392,26.5504,0.3363,41.0658,0.01143,0.4772,127.335,0.05271,263.4976,1.3319,0.03059,7.0985,0.03086,0.008528,7.0985,1.2914,2.8583,0.1832,0.1947,1.8184
ALL,0.03214,0.7658,1.0,4.137,0.01567,3.554,1.024,0.01245,0.01567,0.01486,0.01618,0.0175,0.7589,0.01618,0.003291,17.9763,0.008751,0.0121,0.06009,0.04456,0.008751,0.6741,0.1069,0.02981,0.0175,0.01132,17.5052,0.008642,7.5716,0.05863,35.6763,5.8478,0.21,0.9122,0.2099,1.5553,0.06172,0.4824,1.2757,0.1618,0.1313,0.4542,0.008273,0.01907,0.007064,0.06172,0.007064,0.02648,0.007064,0.06586,0.007064,0.4736,77.478,0.06709,1.8312,0.06852,0.2148,0.06233,0.9709,3.1369,126.6502,0.02991,0.007064,0.6741,12.7767,368.9429,1.1549,0.007064,1.3579,0.006205,1.1339,1.0157,0.7187,35.5078,0.01245,4.0698,11.1182,0.002622,0.007293,3.8741,111.4816,13.1928,3.1933,1.3255,0.14,0.04199,0.08776,0.1652,35.4104,0.5112,16.2071,27.2618,0.07058,0.3191,0.3777,0.135,7.1474,0.1769,0.03821,0.5614,0.14,3.6246,0.3134,0.08419,1.0786,0.01377,0.003365,0.008751,0.03311,0.03082,0.4549,1.6679,0.03868,60.0551,0.03186,0.04093,0.975,0.6026,8.9199,0.03282,0.07041,0.1182,3.913,0.08704,0.0121,0.007064,111.0,5.0633,0.1826,3.7636,0.2027,21.6391,0.14,0.3019,0.1093,0.03057,0.02699,0.02039,0.1339,0.05947,0.01245,0.2598,20.3461,0.2571,31.4695,0.008751,0.3654,97.5793,0.04037,201.7869,1.02,0.02342,5.4264,0.02363,0.006531,5.4264,0.9872,2.1889,0.14,0.1492,1.3935
AMD,0.007867,0.1852,0.2417,1.0,0.003834,0.8591,0.2477,0.003079,0.003834,0.003635,0.003999,0.004284,0.1835,0.003999,0.00080542,4.3452,0.002142,0.002989,0.01452,0.01107,0.002142,0.1666,0.02583,0.006301,0.004284,0.002796,4.2314,0.002135,1.8579,0.0145,8.6304,1.4143,0.05141,0.2254,0.05191,0.3807,0.01525,0.1166,0.3085,0.03962,0.03213,0.1098,0.002045,0.004615,0.001747,0.01525,0.001747,0.006476,0.001747,0.01592,0.001747,0.1145,18.728,0.01622,0.4426,0.01693,0.05194,0.0154,0.2347,0.7812,31.0691,0.007448,0.001747,0.1666,3.0884,90.1093,0.2866,0.001747,0.3286,0.001519,0.28,0.2456,0.177,8.583,0.003079,1.0058,2.7696,0.00064183,0.001785,0.9467,26.9856,3.2292,0.7722,0.3207,0.03476,0.01015,0.02123,0.04048,8.5594,0.1236,3.918,6.5897,0.01744,0.07713,0.09136,0.03271,1.7277,0.0435,0.009361,0.1357,0.03476,0.8766,0.07576,0.02081,0.2666,0.003402,0.00082362,0.002142,0.008008,0.007455,0.1118,0.4036,0.009476,14.5178,0.007797,0.01018,0.2387,0.1469,2.1561,0.008033,0.017,0.02881,0.9459,0.02153,0.002989,0.001747,26.8309,1.2239,0.04415,0.9097,0.05009,5.2022,0.03476,0.0742,0.02676,0.007487,0.006539,0.004933,0.03329,0.01438,0.003079,0.06285,4.9181,0.06366,7.6068,0.002142,0.08842,23.8613,0.009882,48.809,0.2462,0.005665,1.3411,0.005784,0.0016,1.3411,0.244,0.5294,0.03476,0.03607,0.3368
ANG,2.0517,48.8859,63.8363,260.8028,1.0,226.6896,65.363,0.8016,1.0,0.9481,1.0376,1.1173,48.1881,1.0376,0.2101,1137.6955,0.5587,0.7757,3.8347,2.8606,0.5587,43.137,6.8519,1.6749,1.1173,0.7251,1115.3968,0.5546,484.4866,3.7622,2286.7997,373.222,13.4078,58.497,13.4338,99.2855,3.9578,30.7704,81.4388,10.3259,8.3799,28.8962,0.5305,1.2163,0.4546,3.9578,0.4546,1.6888,0.4546,4.2797,0.4546,30.2033,4941.257,4.2784,116.787,4.3871,13.714,3.9971,61.7956,201.2009,8102.0181,1.9235,0.4546,43.1378,814.8511,23498.5055,73.7236,0.4546,86.7341,0.3961,72.5787,64.9892,46.1481,2264.5541,0.8016,260.995,712.3979,0.1674,0.4655,246.5773,7597.7683,842.1788,201.9425,84.6166,8.9759,2.6782,5.5088,10.5513,2236.9055,32.6225,1028.65,1738.6548,4.5187,20.3511,23.9199,8.6063,457.0018,11.3427,2.4411,35.9102,8.9759,231.3615,20.0085,5.4261,69.0192,0.8855,0.2148,0.5587,2.1145,1.9673,29.1511,106.1625,2.4734,3803.3275,2.0335,2.6215,62.2886,37.8538,569.3021,2.095,4.4515,7.5461,249.5932,5.6082,0.7757,0.4546,7079.1648,322.9158,11.6484,240.1354,12.9976,1381.3794,8.9759,19.3489,6.9782,1.9529,1.6493,1.2999,8.5565,3.7898,0.8016,16.5621,1297.3023,16.5895,2009.9284,0.5587,23.2998,6222.3679,2.5769,12880.0211,65.1103,1.4851,347.9934,1.5084,0.4169,347.9934,63.3071,139.7326,8.976,9.5273,108.0048
AOA,0.009051,0.2156,0.2814,1.164,0.004411,1.0,0.2884,0.003505,0.004411,0.004184,0.004512,0.004929,0.2136,0.004512,0.00092662,5.058,0.002464,0.003422,0.01691,0.01262,0.002464,0.1903,0.03007,0.008414,0.004929,0.003164,4.9469,0.002417,2.1374,0.01637,10.0461,1.6463,0.05915,0.2544,0.05927,0.438,0.01721,0.1357,0.3591,0.04557,0.03697,0.128,0.002307,0.005372,0.001971,0.01721,0.001971,0.00745,0.001971,0.01853,0.001971,0.1333,21.8,0.01888,0.5152,0.01935,0.06045,0.01738,0.2732,0.8876,35.7435,0.008486,0.001971,0.1903,3.595,103.8095,0.3252,0.001971,0.3825,0.001747,0.3168,0.2876,0.2022,9.9908,0.003505,1.135,3.1429,0.00073842,0.002054,1.0916,31.4121,3.7151,0.8989,0.3733,0.0393,0.01182,0.02486,0.04656,9.9634,0.1438,4.5607,7.6707,0.01993,0.08979,0.1063,0.03807,2.0111,0.05004,0.01077,0.1598,0.0393,1.0259,0.08819,0.02361,0.3045,0.003907,0.00094756,0.002464,0.009322,0.008678,0.1286,0.4698,0.0109,16.8992,0.008971,0.01157,0.2746,0.1703,2.5098,0.009242,0.01979,0.03354,1.107,0.02446,0.003422,0.001971,31.2321,1.4247,0.05139,1.059,0.05652,6.0556,0.0393,0.08536,0.03076,0.008601,0.007612,0.005742,0.03775,0.01674,0.003505,0.07315,5.7488,0.07319,8.8546,0.002465,0.1029,27.4559,0.01137,56.8152,0.2866,0.006594,1.5133,0.006654,0.001839,1.5133,0.2753,0.6162,0.0393,0.04199,0.3921
ARS,0.03139,0.7479,0.9766,4.0367,0.0153,3.4679,1.0,0.01226,0.0153,0.01452,0.01586,0.01709,0.7412,0.01586,0.003214,17.5406,0.008547,0.01187,0.05867,0.04373,0.008547,0.6604,0.1044,0.02911,0.01709,0.01111,17.0809,0.008489,7.4164,0.05757,34.9861,5.71,0.2051,0.8943,0.2039,1.519,0.0605,0.4708,1.2459,0.1579,0.1282,0.4431,0.00811,0.01869,0.006929,0.0605,0.006929,0.02584,0.006929,0.06426,0.006929,0.4621,75.6,0.06546,1.7868,0.06709,0.2098,0.06111,0.9474,3.0755,123.7864,0.02941,0.006929,0.6604,12.467,360.0,1.1294,0.006929,1.3261,0.00606,1.1124,0.9919,0.7013,34.6471,0.01226,3.9899,10.9001,0.002561,0.007123,3.7729,108.8731,12.8846,3.1186,1.2945,0.1375,0.04098,0.08572,0.1614,34.5521,0.4988,15.8279,26.601,0.0691,0.3114,0.3689,0.1319,6.9742,0.1737,0.03742,0.5478,0.1375,3.5398,0.3061,0.08282,1.0566,0.01354,0.003286,0.008547,0.03234,0.0301,0.4466,1.6242,0.03783,58.1877,0.03111,0.0401,0.9522,0.5863,8.7037,0.03205,0.06876,0.1154,3.8182,0.08568,0.01187,0.006929,108.3095,4.9405,0.1782,3.6724,0.1987,21.1331,0.1375,0.2956,0.1067,0.02983,0.02636,0.01992,0.1305,0.05807,0.01226,0.2537,19.8529,0.2519,30.7067,0.008547,0.3565,95.2141,0.03909,197.0658,0.9961,0.02287,5.3199,0.02308,0.006379,5.3199,0.9678,2.1377,0.1375,0.1456,1.3597
AUD,2.5595,61.3835,80.2978,324.8261,1.2475,285.302,81.5564,1.0,1.2475,1.1891,1.2952,1.3939,59.7967,1.2957,0.262,1419.3041,0.6969,0.9695,4.7879,3.5832,0.6969,53.853,8.6464,1.9631,1.3939,0.9049,1391.4859,0.6919,606.1371,4.6944,2865.7904,465.7622,16.7265,73.0196,16.7828,123.8604,4.9404,38.3963,102.3358,12.9445,10.4541,36.0487,0.6622,1.5203,0.5668,4.9404,0.5668,2.1177,0.5668,5.5054,0.5668,37.6794,6164.3442,5.3367,145.6947,5.4781,17.2448,4.9895,77.0916,251.4224,10101.8774,2.4038,0.5668,53.852,1016.5475,29442.2197,92.3643,0.5668,108.7496,0.4941,90.6221,81.7939,58.0894,2825.089,1.0,325.7904,888.2549,0.2088,0.5808,308.2449,9869.5677,1050.6333,251.3697,106.196,11.2075,3.3411,6.8412,13.2333,2797.5,40.6905,1276.4923,2169.0162,5.6429,25.3886,29.8951,10.7813,577.3868,14.1592,3.0483,44.9497,11.2075,290.6302,25.1706,6.7671,86.1648,1.1041,0.268,0.6969,2.6404,2.47,36.3287,132.0318,3.0887,4710.4462,2.5369,3.2838,78.0649,47.2326,749.9315,2.6135,5.5266,9.286,311.3739,6.9945,0.9695,0.5668,8831.4386,402.8457,14.5317,302.6646,16.2244,1762.1921,11.2075,24.1931,8.7536,2.4525,1.9991,1.6209,10.6762,4.772,1.0,20.5983,1637.0728,20.7759,2536.2185,0.6969,29.0322,7801.6065,3.1752,16084.0879,81.3784,1.8456,434.3872,1.8817,0.5227,434.3872,79.0239,175.5133,11.2059,12.0169,134.7387
AWG,2.0517,48.8859,63.8363,260.8028,1.0,226.6896,65.363,0.8016,1.0,0.9481,1.0376,1.1173,48.1881,1.0376,0.2101,1137.6955,0.5587,0.7757,3.8347,2.8606,0.5587,43.137,6.8519,1.6749,1.1173,0.7251,1115.3968,0.5546,484.4866,3.7622,2286.7997,373.222,13.4078,58.497,13.4338,99.2855,3.9578,30.7704,81.4388,10.3259,8.3799,28.8962,0.5305,1.2163,0.4546,3.9578,0.4546,1.6888,0.4546,4.2797,0.4546,30.2033,4941.257,4.2784,116.787,4.3871,13.714,3.9971,61.7956,201.2009,8102.0181,1.9235,0.4546,43.1378,814.8511,23498.5055,73.7236,0.4546,86.7341,0.3961,72.5787,64.9892,46.1481,2264.5541,0.8016,260.995,712.3979,0.1674,0.4655,246.5773,7597.7683,842.1788,201.9425,84.6166,8.9759,2.6782,5.5088,10.5513,2236.9055,32.6225,1028.65,1738.6548,4.5187,20.3511,23.9199,8.6063,457.0018,11.3427,2.4411,35.9102,8.9759,231.3615,20.0085,5.4261,69.0192,0.8855,0.2148,0.5587,2.1145,1.9673,29.1511,106.1625,2.4734,3803.3275,2.0335,2.6215,62.2886,37.8538,569.3021,2.095,4.4515,7.5461,249.5932,5.6082,0.7757,0.4546,7079.1648,322.9158,11.6484,240.1354,12.9976,1381.3794,8.9759,19.3489,6.9782,1.9529,1.6493,1.2999,8.5565,3.7898,0.8016,16.5621,1297.3023,16.5895,2009.9284,0.5587,23.2998,6222.3679,2.5769,12880.0211,65.1103,1.4851,347.9934,1.5084,0.4169,347.9934,63.3071,139.7326,8.976,9.5273,108.0048
AZN,2.1639,51.5218,67.2783,275.1693,1.0547,238.9908,68.89,0.841,1.0547,1.0,1.0923,1.1785,51.0583,1.0923,0.2215,1208.8167,0.5892,0.8168,4.0425,3.0207,0.5892,45.5187,7.1918,1.8569,1.1785,0.7642,1177.1351,0.5835,510.0607,3.9607,2400.2371,393.4265,14.1414,61.5823,14.183,104.718,4.1666,32.4549,85.8299,10.8983,8.8384,30.5393,0.5585,1.2833,0.477,4.1666,0.477,1.7827,0.477,4.4288,0.477,31.846,5210.0,4.5136,123.1387,4.6264,14.4535,4.208,65.2882,211.9627,8531.8439,2.0209,0.477,45.5188,859.1689,24794.4904,77.8713,0.477,91.3568,0.4178,76.4994,68.334,48.605,2387.7177,0.841,274.7609,751.4163,0.1765,0.491,260.6308,7500.2754,888.2592,214.8395,89.1792,9.4402,2.8238,5.9044,11.1286,2381.17,34.3754,1090.3851,1833.216,4.7652,21.458,25.4117,9.0839,480.6273,11.9193,2.5737,37.7536,9.4402,243.8555,21.0873,5.6864,72.8299,0.9295,0.2266,0.5892,2.2278,2.0734,30.6462,112.211,2.6052,4040.4063,2.1448,2.7631,65.6499,40.483,599.8158,2.2096,4.737,7.9531,263.1313,5.8793,0.8168,0.477,7464.1834,340.4784,12.2819,253.0846,13.6831,1455.8529,9.4402,20.3354,7.3614,2.0598,1.8157,1.372,9.0364,4.0007,0.841,17.4772,1368.1723,17.3358,2116.1657,0.5892,24.5838,6571.4367,2.7179,13575.8607,68.6211,1.5758,366.3479,1.5909,0.4397,366.3479,66.6462,147.2669,9.4402,10.0347,93.705
