,beneficio %,rutas
0,0.0153049800998506,"['EUR', 'PYG', 'EUR']"
1,1.436059999999983,"['EUR', 'BYN', 'EUR']"
2,0.7781367073599776,"['EUR', 'ETB', 'BDT', 'EUR']"
3,0.001002400000049697,"['EUR', 'ZAR', 'EUR']"
4,0.009097999999996276,"['EUR', 'NIO', 'EUR']"
5,0.003149999999996211,"['EUR', 'XCD', 'EUR']"
6,0.03227500000004824,"['EUR', 'HKD', 'EUR']"
7,0.0003818576000291785,"['EUR', 'LYD', 'BSD', 'EUR']"
8,0.01175300000000323,"['EUR', 'AED', 'EUR']"
9,0.06931337479998412,"['EUR', 'LSL', 'BBD', 'EUR']"
10,0.01516879999998721,"['EUR', 'RUB', 'EUR']"
11,0.006936200000007275,"['EUR', 'MDL', 'EUR']"
12,0.02603242632004399,"['EUR', 'ARS', 'UYU', 'EUR']"
13,0.713995832000025,"['EUR', 'TMT', 'KID', 'EUR']"
14,0.002765000000004569,"['EUR', 'KYD', 'EUR']"
15,0.01109880000000896,"['EUR', 'MXN', 'EUR']"
16,0.003722000000050407,"['EUR', 'AFN', 'EUR']"
17,0.4467615322778062,"['EUR', 'BMD', 'MWK', 'UZS', 'EUR']"
18,0.0005599999999716943,"['EUR', 'MRU', 'EUR']"
19,0.006914600000040849,"['EUR', 'AOA', 'EUR']"
20,0.0007360742000139808,"['EUR', 'GEL', 'BAM', 'EUR']"
21,0.007796000000004355,"['EUR', 'ILS', 'EUR']"
22,0.5270548494757499,"['EUR', 'PAB', 'VND', 'EUR']"
23,0.001790000000001513,"['EUR', 'KID', 'GIP']"
24,0.01193763460001218,"['EUR', 'BOB', 'BAM', 'EUR']"
25,0.01770450000000423,"['EUR', 'TWD', 'EUR']"
26,0.007126999999984562,"['EUR', 'CZK', 'EUR']"
27,0.03596200000000049,"['EUR', 'VES', 'EUR']"
28,0.004436081460057473,"['EUR', 'XOF', 'JPY', 'EUR']"
29,0.005600999999999523,"['EUR', 'MOP', 'EUR']"
30,0.2826863674999736,"['EUR', 'LAK', 'EUR']"
31,0.01488408999998914,"['EUR', 'NGN', 'EUR']"
32,0.05829850640792777,"['EUR', 'ALL', 'NGN', 'EUR']"
33,0.01139935400003012,"['EUR', 'FOK', 'AWG', 'EUR']"
34,0.008708749999941645,"['EUR', 'PKR', 'EUR']"
35,0.001482000000030403,"['EUR', 'CDF', 'EUR']"
36,0.002520496099966962,"['EUR', 'MMK', 'EUR']"
37,0.03245856449998197,"['EUR', 'XOF', 'XDR', 'EUR']"
38,0.01002773119997968,"['EUR', 'DOP', 'TOP', 'EUR']"
39,0.01902339999999558,"['EUR', 'KZT', 'EUR']"
40,0.0008056689999591526,"['EUR', 'IQD', 'EUR']"
41,0.7247779224928586,"['EUR', 'GTQ', 'ISK', 'VND', 'EUR']"
42,0.5532891264000028,"['EUR', 'NAD', 'XDR', 'EUR']"
43,0.1668660175039749,"['EUR', 'TZS', 'HNL', 'EUR']"
44,0.01274360000000918,"['EUR', 'UAH', 'EUR']"
45,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
46,0.01122776479998144,"['EUR', 'FOK', 'CHF', 'EUR']"
47,0.1620374655999735,"['EUR', 'SZL', 'UYU', 'EUR']"
48,0.4719308944000078,"['EUR', 'TRY', 'VES', 'EUR']"
49,0.006113767039983564,"['EUR', 'CVE', 'UZS', 'EUR']"
50,0.002938399999985464,"['EUR', 'BDT', 'EUR']"
51,0.05686676500000765,"['EUR', 'CHF', 'TVD', 'EUR']"
52,0.007594999999982477,"['EUR', 'MKD', 'EUR']"
53,0.00678440752006626,"['EUR', 'XAF', 'JOD', 'EUR']"
54,0.002500000000016378,"['EUR', 'GBP', 'EUR']"
55,0.007115999999984801,"['EUR', 'SGD', 'EUR']"
56,0.007964000000004745,"['EUR', 'BBD', 'EUR']"
57,0.1523013165846132,"['EUR', 'LBP', 'BWP', 'EUR']"
58,0.009980000000009426,"['EUR', 'BHD', 'EUR']"
59,0.03428833400000997,"['EUR', 'XDR', 'AWG', 'EUR']"
60,0.2059142958835025,"['EUR', 'TVD', 'KRW', 'EUR']"
61,0.01362799240001156,"['EUR', 'DOP', 'BGN', 'EUR']"
62,0.02091449999996886,"['EUR', 'KGS', 'EUR']"
63,0.0003064102999106311,"['EUR', 'COP', 'EUR']"
64,1.043339598080006,"['EUR', 'LYD', 'EGP', 'EUR']"
65,0.007649000000009565,"['EUR', 'AWG', 'EUR']"
66,0.02442199999999062,"['EUR', 'PLN', 'EUR']"
67,0.008252000000008586,"['EUR', 'FJD', 'EUR']"
