,beneficio %,rutas
0,0.09281861358152454,"['EUR', 'TVD', 'PYG', 'EUR']"
1,0.0002889443999620767,"['EUR', 'CDF', 'EUR']"
2,0.0006039999999929435,"['EUR', 'FKP', 'EUR']"
3,0.004608600000022278,"['EUR', 'MDL', 'EUR']"
4,0.01354076462001252,"['EUR', 'XAF', 'BGN', 'EUR']"
5,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
6,0.1534431642709499,"['EUR', 'UAH', 'SOS', 'EUR']"
7,0.004570999999975456,"['EUR', 'XCD', 'EUR']"
8,0.02442799999997636,"['EUR', 'AMD', 'EUR']"
9,0.006821173100046707,"['EUR', 'UZS', 'EUR']"
10,0.01781435509999874,"['EUR', 'PYG', 'EUR']"
11,0.0002373919999687502,"['EUR', 'MGA', 'EUR']"
12,0.03360320000003192,"['EUR', 'CRC', 'FOK']"
13,0.3843003625000119,"['EUR', 'TVD', 'BRL', 'EUR']"
14,0.0039463999999656,"['EUR', 'JPY', 'EUR']"
15,0.6353822705000178,"['EUR', 'VES', 'CZK', 'EUR']"
16,0.01145000000000174,"['EUR', 'BRL', 'EUR']"
17,0.1453190579999708,"['EUR', 'LAK', 'EUR']"
18,0.002128480000052058,"['EUR', 'VUV', 'EUR']"
19,0.004883926800069993,"['EUR', 'GNF', 'EUR']"
20,0.001530000000005138,"['EUR', 'AZN', 'EUR']"
21,5.861279999130886e-05,"['EUR', 'RWF', 'EUR']"
22,0.01963489999998735,"['EUR', 'MZN', 'EUR']"
23,0.0003549999999963305,"['EUR', 'BMD', 'EUR']"
24,0.02247200000000671,"['EUR', 'TOP', 'EUR']"
25,0.007475300000003848,"['EUR', 'MUR', 'EUR']"
26,0.007616500000007242,"['EUR', 'TRY', 'EUR']"
27,0.01587355999992379,"['EUR', 'SOS', 'EUR']"
28,1.40898893768,"['EUR', 'PEN', 'BDT', 'EUR']"
29,0.009815473778118644,"['EUR', 'DKK', 'IRR', 'EUR']"
30,0.03816383300001558,"['EUR', 'CVE', 'TTD', 'EUR']"
31,0.002840357000044591,"['EUR', 'KRW', 'EUR']"
32,0.3266007525399406,"['EUR', 'SAR', 'LKR', 'EUR']"
33,0.002341999999999622,"['EUR', 'CZK', 'EUR']"
34,0.001530299999985552,"['EUR', 'ZAR', 'EUR']"
35,0.03132200000000029,"['EUR', 'TTD', 'EUR']"
36,0.0209600000000032,"['EUR', 'WST', 'EUR']"
37,0.1134448577899683,"['EUR', 'UAH', 'JOD', 'EUR']"
38,1.799999997942336e-05,"['EUR', 'OMR', 'EUR']"
39,0.01849934239999129,"['EUR', 'CNY', 'XCD', 'EUR']"
40,0.00423300000003124,"['EUR', 'BWP', 'EUR']"
41,0.0006093380000349313,"['EUR', 'LBP', 'EUR']"
42,0.00602894599994741,"['EUR', 'IDR', 'EUR']"
43,0.01306799999998276,"['EUR', 'QAR', 'EUR']"
44,0.009839999999994298,"['EUR', 'USD', 'EUR']"
45,0.004573731860002539,"['EUR', 'HRK', 'HTG', 'EUR']"
46,0.06997460767996788,"['EUR', 'BZD', 'UYU', 'EUR']"
47,0.3492802311999998,"['EUR', 'BOB', 'IMP', 'EUR']"
48,0.00289099999999376,"['EUR', 'TMT', 'EUR']"
49,0.009636000000012857,"['EUR', 'GEL', 'EUR']"
50,0.002211855800005047,"['EUR', 'NOK', 'BZD', 'EUR']"
51,0.006231799999989462,"['EUR', 'EGP', 'EUR']"
52,0.009980000000009426,"['EUR', 'HNL', 'EUR']"
53,0.6727540103069751,"['EUR', 'MRU', 'PHP', 'ALL', 'EUR']"
54,0.2094556190001207,"['EUR', 'KGS', 'BSD', 'EUR']"
55,0.3013296275039767,"['EUR', 'NIO', 'VUV', 'EUR']"
56,0.007008500000016404,"['EUR', 'THB', 'EUR']"
57,0.02574654861595693,"['EUR', 'MOP', 'JPY', 'EUR']"
58,0.003040199999992943,"['EUR', 'SEK', 'EUR']"
59,0.04555147642930635,"['EUR', 'SLL', 'CAD', 'EUR']"
60,0.006512500000011023,"['EUR', 'MRU', 'XAF']"
61,0.0101559999999834,"['EUR', 'SGD', 'EUR']"
62,0.3468785637500416,"['EUR', 'PHP', 'MVR', 'EUR']"
63,0.02497307694853124,"['EUR', 'NAD', 'IQD', 'EUR']"
64,0.001899500000002163,"['EUR', 'GMD', 'EUR']"
65,0.00802699999999934,"['EUR', 'AWG', 'EUR']"
66,0.009000000000014552,"['EUR', 'STN', 'EUR']"
67,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
68,0.1135057669999995,"['EUR', 'BBD', 'FJD', 'EUR']"
69,0.3626393546719342,"['EUR', 'MXN', 'KES', 'EUR']"
70,0.003094999999997405,"['EUR', 'PLN', 'EUR']"
71,0.001674600000001192,"['EUR', 'SCR', 'EUR']"
72,0.1152637141999868,"['EUR', 'MOP', 'CAD', 'EUR']"
73,0.004051839999963391,"['EUR', 'ARS', 'EUR']"
74,0.0009337999999914359,"['EUR', 'RSD', 'EUR']"
75,0.01560500000001852,"['EUR', 'TWD', 'EUR']"
76,1.257841932000026,"['EUR', 'SYP', 'MKD', 'EUR']"
77,0.03386900000001969,"['EUR', 'SBD', 'EUR']"
78,0.001739149099933002,"['EUR', 'MNT', 'EUR']"
79,0.01191837120000372,"['EUR', 'ISK', 'INR', 'EUR']"
80,0.2494013843000298,"['EUR', 'KGS', 'MYR', 'EUR']"
81,1.332521779756912,"['EUR', 'SYP', 'ISK', 'EUR']"
82,0.004187060000004905,"['EUR', 'HTG', 'EUR']"
83,0.198795803149987,"['EUR', 'AFN', 'BHD', 'EUR']"
84,0.005869999999985609,"['EUR', 'GTQ', 'EUR']"
85,0.2699888497601943,"['EUR', 'FOK', 'KYD', 'PKR', 'EUR']"
86,0.3388459673600241,"['EUR', 'LRD', 'BOB', 'EUR']"
87,0.02284999999999648,"['EUR', 'RON', 'EUR']"
88,0.5365180060658004,"['EUR', 'SLL', 'BDT', 'EUR']"
89,0.004652629999934987,"['EUR', 'DJF', 'EUR']"
90,0.001150000000005313,"['EUR', 'XDR', 'EUR']"
91,0.006102060000001686,"['EUR', 'NPR', 'EUR']"
92,0.000213503799995074,"['EUR', 'IQD', 'EUR']"
93,0.218165832979933,"['EUR', 'MXN', 'KID', 'EUR']"
