,beneficio %,rutas
0,0.003843999999997294,"['EUR', 'KID', 'EUR']"
1,0.006754240000050871,"['EUR', 'UZS', 'EUR']"
2,0.01695457280002088,"['EUR', 'AED', 'BHD', 'EUR']"
3,0.3246825900000028,"['EUR', 'AZN', 'RON', 'EUR']"
4,0.007594999999982477,"['EUR', 'MKD', 'EUR']"
5,0.006499999999998174,"['EUR', 'XDR', 'EUR']"
6,0.002941999999994671,"['EUR', 'ANG', 'EUR']"
7,0.145908511999826,"['EUR', 'LAK', 'EUR']"
8,0.005078919319956299,"['EUR', 'XOF', 'MYR', 'EUR']"
9,0.0006288440701052167,"['EUR', 'GYD', 'AED', 'EUR']"
10,0.0005551999999964252,"['EUR', 'ALL', 'EUR']"
11,0.03087999999997759,"['EUR', 'NOK', 'EUR']"
12,0.1462564000000111,"['EUR', 'MAD', 'EUR']"
13,0.004449999999978083,"['EUR', 'GEL', 'EUR']"
14,0.0003028751999423207,"['EUR', 'SYP', 'EUR']"
15,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
16,0.07748216180001322,"['EUR', 'PGK', 'MYR', 'EUR']"
17,0.02188573414700912,"['EUR', 'BIF', 'KWD', 'EUR']"
18,2.145909833384962,"['EUR', 'RSD', 'RUB', 'EUR']"
19,0.02433319999999295,"['EUR', 'MZN', 'EUR']"
20,0.01406463999999996,"['EUR', 'LKR', 'EUR']"
21,0.01033400000001183,"['EUR', 'BHD', 'EUR']"
22,0.4389725546268597,"['EUR', 'MRU', 'AFN', 'BRL', 'EUR']"
23,0.04231999999999569,"['EUR', 'TND', 'EUR']"
24,0.1579650379999631,"['EUR', 'ZMW', 'AUD', 'EUR']"
25,0.001318099999969569,"['EUR', 'SZL', 'EUR']"
26,1.005741934999982,"['EUR', 'SRD', 'PEN', 'EUR']"
27,0.0004416859701317222,"['EUR', 'SLL', 'XPF', 'EUR']"
28,0.004322000000001047,"['EUR', 'IMP', 'EUR']"
29,0.01930259949984858,"['EUR', 'VND', 'EUR']"
30,0.0001713503000599914,"['EUR', 'UGX', 'EUR']"
31,0.006400000000028605,"['EUR', 'TMT', 'EUR']"
32,0.0006167159999570515,"['EUR', 'MNT', 'EUR']"
33,0.01339874120003248,"['EUR', 'DKK', 'BBD', 'EUR']"
34,0.01509339999998804,"['EUR', 'TWD', 'EUR']"
35,0.4109969624659815,"['EUR', 'ZWL', 'PAB', 'EUR']"
36,0.006024800000026254,"['EUR', 'BDT', 'EUR']"
37,0.002264000000007371,"['EUR', 'CHF', 'EUR']"
38,0.2950749999999891,"['EUR', 'ZMW', 'QAR', 'EUR']"
39,0.006495000000006357,"['EUR', 'BND', 'EUR']"
40,0.006084800000039081,"['EUR', 'MVR', 'EUR']"
41,1.877661919662299,"['EUR', 'ZMW', 'GTQ', 'CZK', 'EUR']"
42,0.01827657051998166,"['EUR', 'CZK', 'GMD', 'EUR']"
43,0.02441227952969527,"['EUR', 'BIF', 'CHF', 'EUR']"
44,0.01750000000000362,"['EUR', 'QAR', 'EUR']"
45,0.002531248500003969,"['EUR', 'BSD', 'BAM', 'EUR']"
46,0.001229745999942189,"['EUR', 'TZS', 'EUR']"
47,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
48,0.00972800000000884,"['EUR', 'MXN', 'EUR']"
49,0.009000000000014552,"['EUR', 'STN', 'EUR']"
50,0.09699163943996947,"['EUR', 'BBD', 'SCR', 'EUR']"
51,0.01259030000007044,"['EUR', 'YER', 'EUR']"
52,0.02072968000002007,"['EUR', 'SOS', 'EUR']"
53,0.009707400000058541,"['EUR', 'ETB', 'EUR']"
54,0.1658788891340413,"['EUR', 'UAH', 'UZS', 'EUR']"
55,0.08347825412757803,"['EUR', 'LBP', 'KGS', 'EUR']"
56,0.0001353000000037241,"['EUR', 'CUP', 'EUR']"
57,0.01860115300014176,"['EUR', 'IRR', 'EUR']"
58,0.01375799999998595,"['EUR', 'EGP', 'EUR']"
59,0.008986000000010819,"['EUR', 'TOP', 'EUR']"
60,0.3751482634200221,"['EUR', 'CLP', 'MUR', 'EUR']"
61,0.0006253999999872306,"['EUR', 'TRY', 'EUR']"
62,1.833600533676227,"['EUR', 'SRD', 'BIF', 'EUR']"
63,0.01930892249941696,"['EUR', 'XAF', 'VND', 'EUR']"
64,0.00398447000005131,"['EUR', 'KES', 'EUR']"
65,0.02209600000000478,"['EUR', 'TTD', 'EUR']"
66,0.0005709250000318633,"['EUR', 'KHR', 'EUR']"
67,0.01234737779995942,"['EUR', 'PYG', 'EUR']"
68,0.001829946800047111,"['EUR', 'KRW', 'EUR']"
69,0.004616951230929089,"['EUR', 'LYD', 'GNF', 'EUR']"
70,0.02405263837526039,"['EUR', 'BIF', 'NZD', 'EUR']"
71,0.07683262556195114,"['EUR', 'CLP', 'AWG', 'EUR']"
72,0.1088647463519887,"['EUR', 'NPR', 'JMD', 'EUR']"
73,0.006873875360002835,"['EUR', 'FOK', 'LRD', 'EUR']"
74,0.07882860536005953,"['EUR', 'DJF', 'AFN', 'EUR']"
75,3.804624807422008,"['EUR', 'RWF', 'CDF', 'EUR']"
76,0.02928649134503747,"['EUR', 'NPR', 'FOK', 'IRR', 'EUR']"
77,0.09732567779996426,"['EUR', 'AZN', 'BWP', 'EUR']"
78,0.006502399999996911,"['EUR', 'ERN', 'EUR']"
79,0.02060494999998053,"['EUR', 'MWK', 'EUR']"
80,0.0004623421999472299,"['EUR', 'MMK', 'EUR']"
81,0.001944200000014717,"['EUR', 'ZAR', 'EUR']"
82,0.005054660000025635,"['EUR', 'JMD', 'EUR']"
83,2.554393316000003,"['EUR', 'ZMW', 'UYU', 'EUR']"
84,0.04032729999989826,"['EUR', 'BTN', 'EUR']"
85,1.116803238429998,"['EUR', 'ZMW', 'SLL', 'EUR']"
86,0.006084799999994672,"['EUR', 'THB', 'EUR']"
87,33.21485500060572,"['EUR', 'COP', 'MGA', 'EUR']"
88,0.3450822499999839,"['EUR', 'BBD', 'TND', 'EUR']"
89,0.2722522080000012,"['EUR', 'BOB', 'RON', 'EUR']"
90,0.046004894740026,"['EUR', 'OMR', 'TWD', 'EUR']"
91,0.004101318800109333,"['EUR', 'GNF', 'EUR']"
