,beneficio %,rutas
0,0.01503157499991303,"['EUR', 'COP', 'EUR']"
1,0.005634999999992729,"['EUR', 'ANG', 'EUR']"
2,0.00243981440006813,"['EUR', 'MMK', 'EUR']"
3,0.005801391799953315,"['EUR', 'SLL', 'EUR']"
4,0.0009905663999720815,"['EUR', 'SYP', 'EUR']"
5,0.1168682479999905,"['EUR', 'RON', 'GBP', 'EUR']"
6,0.004778000000005278,"['EUR', 'BSD', 'EUR']"
7,0.04475558840002503,"['EUR', 'LSL', 'BHD', 'EUR']"
8,0.00131931439992794,"['EUR', 'CDF', 'EUR']"
9,0.0199564200000113,"['EUR', 'SDG', 'EUR']"
10,0.02049000000003964,"['EUR', 'UYU', 'EUR']"
11,0.1552042420967403,"['EUR', 'GNF', 'VND', 'EUR']"
12,0.5252754600820975,"['EUR', 'SRD', 'IDR', 'EUR']"
13,0.003872000000004761,"['EUR', 'MRU', 'EUR']"
14,0.03775657400000298,"['EUR', 'HRK', 'XDR', 'EUR']"
15,0.001185599999975473,"['EUR', 'CLP', 'EUR']"
16,0.02981908160000213,"['EUR', 'DKK', 'GIP', 'EUR']"
17,0.2653692936000152,"['EUR', 'LAK', 'EUR']"
18,0.01484999999998848,"['EUR', 'LYD', 'EUR']"
19,0.001597799999997207,"['EUR', 'ZAR', 'EUR']"
20,0.02631900000000797,"['EUR', 'SCR', 'CVE']"
21,0.005048000000007491,"['EUR', 'SRD', 'XAF']"
22,1.498426100457295,"['EUR', 'UZS', 'MUR', 'EUR']"
23,0.01481599999997307,"['EUR', 'SBD', 'EUR']"
24,0.007972399999989221,"['EUR', 'CUP', 'EUR']"
25,0.1656310284799734,"['EUR', 'LSL', 'PHP', 'EUR']"
26,0.004778000000005278,"['EUR', 'BZD', 'EUR']"
27,0.03629839999998996,"['EUR', 'INR', 'EUR']"
28,0.004966999999989063,"['EUR', 'EGP', 'EUR']"
29,0.05412260910000466,"['EUR', 'ERN', 'WST', 'EUR']"
30,0.05197271885000188,"['EUR', 'TMT', 'GYD', 'EUR']"
31,0.0114285830799421,"['EUR', 'XAF', 'PKR', 'EUR']"
32,0.001810280000014153,"['EUR', 'DZD', 'EUR']"
33,0.006968200000012637,"['EUR', 'MDL', 'EUR']"
34,0.03451492962205371,"['EUR', 'KHR', 'LYD', 'EUR']"
35,0.01272754852037483,"['EUR', 'KHR', 'ERN', 'EUR']"
36,0.006620000000001625,"['EUR', 'KWD', 'EUR']"
37,0.0006326400000311594,"['EUR', 'VUV', 'EUR']"
38,0.002852600000036176,"['EUR', 'DJF', 'EUR']"
39,0.03314719999998328,"['EUR', 'BTN', 'EUR']"
40,0.004203199999985863,"['EUR', 'ZMW', 'EUR']"
41,0.7307444080160375,"['EUR', 'RON', 'MMK', 'EUR']"
42,0.2420725173662541,"['EUR', 'GEL', 'PYG', 'EUR']"
43,0.0544152545000065,"['EUR', 'GTQ', 'JMD', 'EUR']"
44,0.0002160000000639428,"['EUR', 'XPF', 'EUR']"
45,0.04252520000000981,"['EUR', 'AFN', 'EUR']"
46,0.1063944289700913,"['EUR', 'TMT', 'YER', 'EUR']"
47,0.7640777531999543,"['EUR', 'ISK', 'FJD', 'EUR']"
48,0.001074679999990558,"['EUR', 'BIF', 'EUR']"
49,0.4593117735800067,"['EUR', 'SZL', 'CRC', 'EUR']"
50,0.000179376399978004,"['EUR', 'LBP', 'EUR']"
51,0.00204569999997517,"['EUR', 'GYD', 'EUR']"
52,0.1146061782500096,"['EUR', 'ARS', 'HNL', 'EUR']"
53,0.009347438260309815,"['EUR', 'AUD', 'IRR', 'EUR']"
54,0.03073197199998656,"['EUR', 'CVE', 'CRC', 'EUR']"
55,0.5972967289999742,"['EUR', 'BWP', 'GTQ', 'EUR']"
56,1.197450918200005,"['EUR', 'TWD', 'MUR', 'EUR']"
57,0.1276766241439686,"['EUR', 'SSP', 'IMP', 'EUR']"
58,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
59,0.03204280933903902,"['EUR', 'SEK', 'SLL', 'EUR']"
60,0.005360000000020904,"['EUR', 'PEN', 'EUR']"
61,0.1493107811758598,"['EUR', 'KHR', 'IRR', 'DOP', 'EUR']"
62,0.001474015000013651,"['EUR', 'MGA', 'EUR']"
63,0.01630540953247994,"['EUR', 'CHF', 'FOK', 'BAM', 'EUR']"
64,0.01990100000002215,"['EUR', 'LKR', 'EUR']"
65,0.2118053059999792,"['EUR', 'WST', 'KID', 'EUR']"
66,0.01254927349993995,"['EUR', 'CVE', 'MXN', 'EUR']"
67,0.0707060585119823,"['EUR', 'GEL', 'KZT', 'EUR']"
68,0.0002171465000255779,"['EUR', 'TZS', 'EUR']"
69,0.2975770027520142,"['EUR', 'SOS', 'KZT', 'EUR']"
70,0.0131855000000014,"['EUR', 'NIO', 'EUR']"
71,0.01713342044002975,"['EUR', 'RON', 'ARS', 'EUR']"
72,0.06708973759999015,"['EUR', 'NPR', 'MVR', 'EUR']"
73,5.173648018115262,"['EUR', 'NAD', 'GHS', 'VND', 'EUR']"
74,0.0055284800000166,"['EUR', 'RSD', 'EUR']"
75,0.001146049999967147,"['EUR', 'IQD', 'EUR']"
76,0.00700000000000145,"['EUR', 'TOP', 'EUR']"
77,0.01312744999997228,"['EUR', 'HUF', 'EUR']"
78,0.008081299999962432,"['EUR', 'MKD', 'EUR']"
