,beneficio %,rutas
0,0.002911444799913454,"['EUR', 'COP', 'EUR']"
1,0.003239600000060072,"['EUR', 'ALL', 'EUR']"
2,0.07201785233954539,"['EUR', 'AMD', 'SZL', 'SHP', 'EUR']"
3,0.008362999999977916,"['EUR', 'MUR', 'EUR']"
4,0.1760501855399887,"['EUR', 'JEP', 'BWP', 'EUR']"
5,0.01879999999998549,"['EUR', 'BOB', 'EUR']"
6,0.003357649999990997,"['EUR', 'ARS', 'EUR']"
7,0.02625290000006775,"['EUR', 'DOP', 'EUR']"
8,0.00542514530008642,"['EUR', 'SLL', 'EUR']"
9,1.433983861759969,"['EUR', 'AOA', 'AMD', 'EUR']"
10,0.1689353852499575,"['EUR', 'VUV', 'LSL', 'EUR']"
11,5.944141180885953,"['EUR', 'CRC', 'TND', 'EUR']"
12,0.2282006795040203,"['EUR', 'SRD', 'JMD', 'EUR']"
13,0.006173360000083505,"['EUR', 'LRD', 'EUR']"
14,0.0006301490000026888,"['EUR', 'IQD', 'EUR']"
15,0.0004560000000486397,"['EUR', 'INR', 'EUR']"
16,0.01195199999997065,"['EUR', 'VES', 'EUR']"
17,0.009000000000014552,"['EUR', 'STN', 'EUR']"
18,0.001059999999997174,"['EUR', 'KYD', 'EUR']"
19,0.008692000000021238,"['EUR', 'GMD', 'EUR']"
20,0.07154359999999027,"['EUR', 'RUB', 'EUR']"
21,0.4161605960781189,"['EUR', 'CZK', 'KRW', 'EUR']"
22,0.00246852480005888,"['EUR', 'KRW', 'EUR']"
23,0.01051279999999544,"['EUR', 'MKD', 'EUR']"
24,0.02155371999998934,"['EUR', 'NGN', 'EUR']"
25,0.002908000000001465,"['EUR', 'BSD', 'EUR']"
26,0.08329523199999134,"['EUR', 'XAF', 'NPR', 'EUR']"
27,0.002908000000001465,"['EUR', 'BZD', 'EUR']"
28,0.0005141912000183879,"['EUR', 'MGA', 'EUR']"
29,0.03606295200004883,"['EUR', 'PYG', 'EUR']"
30,0.01034000000001978,"['EUR', 'HNL', 'EUR']"
31,0.05089099999997515,"['EUR', 'TTD', 'EUR']"
32,0.008480000000021803,"['EUR', 'BHD', 'EUR']"
33,0.01554399999998957,"['EUR', 'AED', 'EUR']"
34,0.00758400000000492,"['EUR', 'XDR', 'EUR']"
35,0.001092879800035362,"['EUR', 'SYP', 'EUR']"
36,0.1696779694849049,"['EUR', 'GNF', 'TOP', 'EUR']"
37,0.02993279999994325,"['EUR', 'AFN', 'EUR']"
38,0.01824269175969562,"['EUR', 'GNF', 'GBP', 'EUR']"
39,0.7408388852845338,"['EUR', 'GGP', 'BIF', 'EUR']"
40,0.01705373999998372,"['EUR', 'KMF', 'EUR']"
41,0.2661035080639973,"['EUR', 'CZK', 'RSD', 'EUR']"
42,0.000716000000000605,"['EUR', 'TOP', 'EUR']"
43,0.0001436820000089156,"['EUR', 'LBP', 'EUR']"
44,0.09806018525599924,"['EUR', 'CLP', 'PGK', 'EUR']"
45,0.3264539605999817,"['EUR', 'UYU', 'NAD', 'EUR']"
46,0.04377211739252651,"['EUR', 'CNY', 'UGX', 'EUR']"
47,0.005368120000048826,"['EUR', 'DJF', 'EUR']"
48,0.02038381314275473,"['EUR', 'LSL', 'CDF', 'EUR']"
49,0.009927999999992387,"['EUR', 'QAR', 'EUR']"
50,0.0135200000000113,"['EUR', 'GEL', 'EUR']"
51,0.0138009399999639,"['EUR', 'SDG', 'EUR']"
52,0.01564000000000565,"['EUR', 'PLN', 'EUR']"
53,5.313892238066131,"['EUR', 'GNF', 'TND', 'EUR']"
54,0.4252484417999858,"['EUR', 'PEN', 'TOP', 'EUR']"
55,0.03541800000004258,"['EUR', 'HKD', 'EUR']"
56,3.092911883598415,"['EUR', 'CDF', 'MAD', 'EUR']"
57,0.1212173801000027,"['EUR', 'SHP', 'GHS', 'EUR']"
58,0.3085422100094659,"['EUR', 'GGP', 'THB', 'BRL', 'EUR']"
59,0.006302999999996395,"['EUR', 'GBP', 'EUR']"
60,0.01556651379999163,"['EUR', 'SHP', 'NOK', 'EUR']"
61,0.06252141787994603,"['EUR', 'IMP', 'UYU', 'EUR']"
62,0.2050679352800122,"['EUR', 'NPR', 'MYR', 'EUR']"
