,beneficio %,rutas
0,0.004309999999985159,"['EUR', 'JOD', 'EUR']"
1,1.618247390480088,"['EUR', 'RWF', 'AED', 'EUR']"
2,0.07866439999995034,"['EUR', 'RUB', 'EUR']"
3,0.0001803899999819336,"['EUR', 'VUV', 'EUR']"
4,0.004754300000020528,"['EUR', 'ETB', 'EUR']"
5,0.001383271999899627,"['EUR', 'UGX', 'EUR']"
6,0.00849949999999211,"['EUR', 'TRY', 'EUR']"
7,0.03710345930001413,"['EUR', 'CHF', 'BRL', 'EUR']"
8,0.01544231359997816,"['EUR', 'FKP', 'BND', 'EUR']"
9,5.246841732200935,"['EUR', 'AOA', 'BIF', 'EUR']"
10,0.2602946910039927,"['EUR', 'NPR', 'GBP', 'EUR']"
11,0.001779200000018299,"['EUR', 'MDL', 'EUR']"
12,0.0008690000000033393,"['EUR', 'BWP', 'EUR']"
13,0.01446409999998899,"['EUR', 'TWD', 'EUR']"
14,5.400000000488347e-05,"['EUR', 'BGN', 'EUR']"
15,0.003558200000020051,"['EUR', 'NAD', 'EUR']"
16,0.007196253469965441,"['EUR', 'HTG', 'BSD', 'EUR']"
17,0.009511999999989307,"['EUR', 'AWG', 'EUR']"
18,0.01549399999998258,"['EUR', 'GTQ', 'EUR']"
19,0.007567999999991137,"['EUR', 'GEL', 'EUR']"
20,0.002793494599995228,"['EUR', 'MMK', 'EUR']"
21,0.001606799999964714,"['EUR', 'ERN', 'EUR']"
22,0.03535099999998348,"['EUR', 'ILS', 'EUR']"
23,0.008789999999980758,"['EUR', 'AFN', 'EUR']"
24,0.0005199999999927485,"['EUR', 'KYD', 'EUR']"
25,0.172156999999995,"['EUR', 'TND', 'EUR']"
26,0.002697999999989875,"['EUR', 'USD', 'EUR']"
27,0.01926990000000739,"['EUR', 'SSP', 'EUR']"
28,0.01323559999995005,"['EUR', 'KZT', 'EUR']"
29,0.3931453315000999,"['EUR', 'LAK', 'EUR']"
30,0.003782999999990544,"['EUR', 'GBP', 'EUR']"
31,0.02430038509997345,"['EUR', 'QAR', 'CAD', 'EUR']"
32,0.005819750000024548,"['EUR', 'ARS', 'EUR']"
33,0.002632909999999988,"['EUR', 'RSD', 'EUR']"
34,0.005509999999997461,"['EUR', 'NOK', 'EUR']"
35,0.001885204399854068,"['EUR', 'COP', 'EUR']"
36,0.02393360000005895,"['EUR', 'DOP', 'EUR']"
37,0.05914441799994563,"['EUR', 'SRD', 'THB', 'EUR']"
38,0.2424742003199531,"['EUR', 'DZD', 'CDF', 'EUR']"
39,0.004205000000001569,"['EUR', 'CAD', 'EUR']"
40,0.006078199999937084,"['EUR', 'ZWL', 'EUR']"
41,0.8533790565269816,"['EUR', 'FKP', 'KRW', 'EUR']"
42,0.0006831957000130728,"['EUR', 'IQD', 'EUR']"
43,0.005850890000003162,"['EUR', 'YER', 'EUR']"
44,0.01426399999999717,"['EUR', 'KWD', 'EUR']"
45,0.005399999999999849,"['EUR', 'CNY', 'EUR']"
46,0.004094000000010034,"['EUR', 'BSD', 'EUR']"
47,0.03120919999997085,"['EUR', 'MZN', 'EUR']"
48,0.8644377970179695,"['EUR', 'CRC', 'VND', 'EUR']"
49,0.004092199999972124,"['EUR', 'SCR', 'EUR']"
50,0.007325999999996391,"['EUR', 'MYR', 'EUR']"
51,0.1469279999999573,"['EUR', 'TTD', 'EUR']"
52,0.01862599999999937,"['EUR', 'RON', 'EUR']"
53,0.03910399999997871,"['EUR', 'HKD', 'EUR']"
54,0.04006199999999627,"['EUR', 'SBD', 'EUR']"
55,0.008790800000024745,"['EUR', 'MRU', 'EUR']"
56,0.1277226429699851,"['EUR', 'IMP', 'MZN', 'EUR']"
57,0.0150399999999884,"['EUR', 'AED', 'EUR']"
58,1.444911000000038,"['EUR', 'BYN', 'EUR']"
59,0.0003862771999818548,"['EUR', 'TZS', 'EUR']"
60,0.00966589999997769,"['EUR', 'MXN', 'EUR']"
61,0.02276600000001849,"['EUR', 'BRL', 'EUR']"
62,0.01271720000002308,"['EUR', 'UYU', 'EUR']"
63,0.002339444239995991,"['EUR', 'FOK', 'EGP', 'EUR']"
64,0.1695267155000124,"['EUR', 'KID', 'NOK', 'EUR']"
65,0.01118040627998695,"['EUR', 'BBD', 'ALL', 'EUR']"
66,0.001095335199963188,"['EUR', 'SYP', 'EUR']"
67,0.1965177940519203,"['EUR', 'QAR', 'HUF', 'EUR']"
